model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-23T03:03:44.971426

Build Times
provider,build_time_s
torchinferno,359.1
vllm,1143.1
sglang,170.3

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,300.48,156.52,141.42,sglang
ttft_p99_ms,2065.17,274.50,10060.88,vllm
tpot_median_ms,149.53,54.35,70.31,vllm
tpot_p99_ms,220.90,143.18,8411.17,vllm
e2e_median_ms,410.37,203.70,210.61,vllm
e2e_p99_ms,2259.90,334.19,18451.02,vllm
throughput_median_tps,3.28,7.10,5.66,vllm
total_output_tokens,1461,1447,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,254.35,191.95,197.94,vllm
ttft_p99_ms,1746.89,490.65,71140.25,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,322.02,213.01,337.04,vllm
e2e_p99_ms,1802.17,519.84,71271.01,vllm
throughput_median_tps,3.11,4.69,2.97,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,770.14,165.38,159.31,sglang
ttft_p99_ms,2118.69,317.91,537.57,vllm
tpot_median_ms,107.82,56.80,106.59,vllm
tpot_p99_ms,568.69,193.22,531.40,vllm
e2e_median_ms,854.55,213.27,267.31,vllm
e2e_p99_ms,2361.23,423.73,627.21,vllm
throughput_median_tps,1.48,6.28,5.02,vllm
total_output_tokens,1462,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang
ttft_first_turn_ms,1084.47,145.75,241.02,vllm
ttft_last_turn_ms,732.74,159.53,189.83,vllm
ttft_growth_ratio,0.68,1.09,0.79,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,313.46,58.50,77.11,vllm
ttft_p99_ms,892.70,132.56,653.06,vllm
tpot_median_ms,131.17,26.80,62.16,vllm
tpot_p99_ms,151.43,45.22,673.73,vllm
e2e_median_ms,416.15,78.93,149.68,vllm
e2e_p99_ms,1004.10,159.57,742.97,vllm
throughput_median_tps,3.25,15.30,9.51,vllm
total_output_tokens,1476,1466,1460,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.98,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,71.57,68.98,sglang
ttft_p99_ms,,211.22,114.07,sglang
tpot_median_ms,,15.04,22.28,vllm
tpot_p99_ms,,19.21,27.19,vllm
e2e_median_ms,,621.11,834.52,vllm
e2e_p99_ms,,1018.34,1588.19,vllm
throughput_median_tps,,58.46,42.45,vllm
total_output_tokens,,36715,36715,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1061.88,277.42,1339.30,2,1.49,1
torchinferno,few_shot,1,2062.10,0.00,2145.80,1,0.47,1
torchinferno,few_shot,2,2043.89,0.00,2131.56,1,0.47,1
torchinferno,few_shot,3,2055.56,0.00,2150.47,1,0.47,1
torchinferno,few_shot,4,2053.63,0.00,2136.74,1,0.47,1
torchinferno,few_shot,5,2059.70,0.00,2150.83,1,0.46,1
torchinferno,few_shot,6,2054.68,0.00,2152.28,1,0.46,1
torchinferno,few_shot,7,2061.89,0.00,2158.33,1,0.46,1
torchinferno,few_shot,8,2065.17,0.00,2156.24,1,0.46,1
torchinferno,few_shot,9,2053.90,0.00,2163.93,1,0.46,1
torchinferno,few_shot,10,2059.51,0.00,2169.41,1,0.46,1
torchinferno,few_shot,11,2061.89,0.00,2165.73,1,0.46,1
torchinferno,few_shot,12,2060.83,0.00,2158.45,1,0.46,1
torchinferno,few_shot,13,2064.11,0.00,2170.32,1,0.46,1
torchinferno,few_shot,14,2066.88,0.00,2169.32,1,0.46,1
torchinferno,few_shot,15,2050.44,0.00,2162.02,1,0.46,1
torchinferno,few_shot,16,2054.71,0.00,2161.27,1,0.46,1
torchinferno,few_shot,17,2045.12,0.00,2163.79,1,0.46,1
torchinferno,few_shot,18,2056.31,0.00,2166.38,1,0.46,1
torchinferno,few_shot,19,2056.21,0.00,2170.24,1,0.46,1
torchinferno,few_shot,20,2046.31,0.00,2169.14,1,0.46,1
torchinferno,few_shot,21,2051.81,0.00,2180.70,1,0.46,1
torchinferno,few_shot,22,720.16,0.00,849.03,1,1.18,1
torchinferno,few_shot,23,2073.79,0.00,2189.70,1,0.46,1
torchinferno,few_shot,24,2050.71,0.00,2185.33,1,0.46,1
torchinferno,few_shot,25,2071.43,0.00,2192.14,1,0.46,1
torchinferno,few_shot,26,2069.03,0.00,2195.61,1,0.46,1
torchinferno,few_shot,27,2055.76,0.00,2190.53,1,0.46,1
torchinferno,few_shot,28,2048.29,0.00,2185.46,1,0.46,1
torchinferno,few_shot,29,2054.28,0.00,2182.28,1,0.46,1
torchinferno,few_shot,30,2040.43,0.00,2183.45,1,0.46,1
torchinferno,few_shot,31,2075.49,0.00,2204.45,1,0.45,1
torchinferno,few_shot,32,2045.84,0.00,2190.51,1,0.46,1
torchinferno,few_shot,33,2044.00,0.00,2188.50,1,0.46,1
torchinferno,few_shot,34,2050.06,156.53,2206.60,2,0.91,1
torchinferno,few_shot,35,2056.07,162.09,2218.16,2,0.90,1
torchinferno,few_shot,36,2054.98,153.81,2208.79,2,0.91,1
torchinferno,few_shot,37,2053.31,170.06,2223.37,2,0.90,1
torchinferno,few_shot,38,2056.39,166.78,2223.17,2,0.90,1
torchinferno,few_shot,39,2044.80,173.55,2218.36,2,0.90,1
torchinferno,few_shot,40,2055.28,165.82,2221.10,2,0.90,1
torchinferno,few_shot,41,2042.13,180.30,2222.43,2,0.90,1
torchinferno,few_shot,42,2063.66,174.60,2238.26,2,0.89,1
torchinferno,few_shot,43,2050.76,185.74,2236.49,2,0.89,1
torchinferno,few_shot,44,2048.73,180.91,2229.64,2,0.90,1
