model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-07T15:02:22.127923+00:00

Build Times
provider,build_time_s
torchinferno,43.7
vllm,281.9
sglang,207.6

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,152.94,118.12,131.06,vllm
ttft_p99_ms,511.98,211.87,597.90,vllm
tpot_median_ms,46.35,40.24,77.44,vllm
tpot_p99_ms,138.59,104.00,192.89,vllm
e2e_median_ms,193.39,146.89,207.13,vllm
e2e_p99_ms,610.23,276.35,641.04,vllm
throughput_median_tps,6.08,9.68,6.02,vllm
total_output_tokens,1461,1465,1466,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,107.04,131.90,205.28,torchinferno
ttft_p99_ms,335.01,304.45,69717.46,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,114.77,153.93,356.82,torchinferno
e2e_p99_ms,387.58,324.91,69788.91,vllm
throughput_median_tps,8.71,6.50,2.80,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,258.20,151.42,161.54,vllm
ttft_p99_ms,1032.48,453.92,585.61,vllm
tpot_median_ms,60.40,46.13,119.16,vllm
tpot_p99_ms,209.73,183.01,1016.15,vllm
e2e_median_ms,316.33,193.24,281.19,vllm
e2e_p99_ms,1083.51,510.53,1059.95,vllm
throughput_median_tps,4.53,6.93,4.68,vllm
total_output_tokens,1446,1450,1450,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,234.53,146.32,104.10,sglang
ttft_last_turn_ms,271.75,165.49,192.79,vllm
ttft_growth_ratio,1.16,1.13,1.85,vllm
ttft_first_turn_median_ms,204.75,133.83,106.78,sglang
ttft_first_turn_p99_ms,478.32,452.83,289.28,sglang
ttft_last_turn_median_ms,240.47,148.12,189.99,vllm
ttft_last_turn_p99_ms,862.40,466.44,306.47,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,63.40,32.65,48.91,vllm
ttft_p99_ms,237.37,41.81,444.17,vllm
tpot_median_ms,43.45,21.77,350.74,vllm
tpot_p99_ms,205.88,26.51,1050.28,vllm
e2e_median_ms,96.81,48.01,416.42,vllm
e2e_p99_ms,296.60,109.82,1099.09,vllm
throughput_median_tps,14.77,25.63,3.39,vllm
total_output_tokens,1459,1467,1482,sglang
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,248.47,74.32,71.96,sglang
ttft_p99_ms,1288.50,212.54,558.88,vllm
tpot_median_ms,20.38,14.70,22.16,vllm
tpot_p99_ms,44.25,17.03,94.25,vllm
e2e_median_ms,1007.18,598.64,894.99,vllm
e2e_p99_ms,2202.17,1031.68,1725.00,vllm
throughput_median_tps,35.82,60.29,41.09,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,4,0,437.20,0.00,445.17,1,2.25,1,,,,,,,4,,,
torchinferno,few_shot,3,1,511.51,148.67,660.19,2,3.03,1,,,,,,,3,,,
torchinferno,few_shot,8,2,561.84,0.00,579.16,1,1.73,1,,,,,,,8,,,
torchinferno,few_shot,29,3,185.57,0.00,198.98,1,5.03,1,,,,,,,29,,,
torchinferno,few_shot,10,4,527.41,0.00,545.00,1,1.83,1,,,,,,,10,,,
torchinferno,few_shot,5,5,624.25,0.00,651.40,1,1.54,1,,,,,,,5,,,
torchinferno,few_shot,12,6,487.74,0.00,515.37,1,1.94,1,,,,,,,12,,,
torchinferno,few_shot,64,7,204.16,0.00,227.55,1,4.39,1,,,,,,,64,,,
torchinferno,few_shot,24,8,274.32,0.00,297.20,1,3.36,1,,,,,,,24,,,
torchinferno,few_shot,31,9,153.33,0.00,177.22,1,5.64,1,,,,,,,31,,,
torchinferno,few_shot,11,10,511.98,0.00,538.80,1,1.86,1,,,,,,,11,,,
torchinferno,few_shot,25,11,256.38,0.00,284.03,1,3.52,1,,,,,,,25,,,
torchinferno,few_shot,16,12,415.80,28.33,444.13,2,4.50,1,,,,,,,16,,,
torchinferno,few_shot,14,13,454.60,31.31,485.91,2,4.12,1,,,,,,,14,,,
torchinferno,few_shot,7,14,587.29,0.00,624.53,1,1.60,1,,,,,,,7,,,
torchinferno,few_shot,18,15,378.24,35.86,414.09,2,4.83,1,,,,,,,18,,,
torchinferno,few_shot,15,16,428.87,40.44,469.31,2,4.26,1,,,,,,,15,,,
torchinferno,few_shot,23,17,287.19,43.06,330.26,2,6.06,1,,,,,,,23,,,
torchinferno,few_shot,27,18,215.89,47.14,263.03,2,7.60,1,,,,,,,27,,,
torchinferno,few_shot,20,19,338.25,46.81,385.06,2,5.19,1,,,,,,,20,,,
torchinferno,few_shot,28,20,200.86,0.00,247.53,1,4.04,1,,,,,,,28,,,
torchinferno,few_shot,30,21,169.50,44.53,214.03,2,9.34,1,,,,,,,30,,,
torchinferno,few_shot,9,22,544.68,0.00,594.18,1,1.68,1,,,,,,,9,,,
torchinferno,few_shot,26,23,237.09,0.00,287.17,1,3.48,1,,,,,,,26,,,
torchinferno,few_shot,22,24,305.92,51.69,357.61,2,5.59,1,,,,,,,22,,,
torchinferno,few_shot,19,25,354.41,57.67,412.08,2,4.85,1,,,,,,,19,,,
torchinferno,few_shot,21,26,327.24,52.09,379.33,2,5.27,1,,,,,,,21,,,
torchinferno,few_shot,6,27,613.53,54.56,668.09,2,2.99,1,,,,,,,6,,,
torchinferno,few_shot,32,28,129.24,62.27,191.51,2,10.44,1,,,,,,,32,,,
torchinferno,few_shot,1,29,769.69,0.00,828.94,1,1.21,1,,,,,,,1,,,
torchinferno,few_shot,13,30,466.00,67.62,533.62,2,3.75,1,,,,,,,13,,,
torchinferno,few_shot,0,31,781.67,67.73,849.40,2,2.35,1,,,,,,,0,,,
torchinferno,few_shot,2,32,739.93,66.97,806.90,2,2.48,1,,,,,,,2,,,
torchinferno,few_shot,17,33,396.60,0.00,460.84,1,2.17,1,,,,,,,17,,,
torchinferno,few_shot,37,34,130.05,0.00,130.33,1,7.67,1,,,,,,,37,,,
torchinferno,few_shot,39,35,80.47,0.00,96.94,1,10.32,1,,,,,,,39,,,
torchinferno,few_shot,34,36,170.33,0.00,189.00,1,5.29,1,,,,,,,34,,,
torchinferno,few_shot,35,37,161.71,0.00,173.87,1,5.75,1,,,,,,,35,,,
torchinferno,few_shot,65,38,132.34,0.00,161.06,1,6.21,1,,,,,,,65,,,
torchinferno,few_shot,33,39,189.10,28.82,217.92,2,9.18,1,,,,,,,33,,,
torchinferno,few_shot,40,40,71.42,24.30,95.72,2,20.90,1,,,,,,,40,,,
torchinferno,few_shot,36,41,134.78,33.50,168.28,2,11.89,1,,,,,,,36,,,
torchinferno,few_shot,38,42,99.28,0.00,136.20,1,7.34,1,,,,,,,38,,,
torchinferno,few_shot,80,43,116.10,0.00,133.68,1,7.48,1,,,,,,,80,,,
torchinferno,few_shot,72,44,138.45,0.00,150.39,1,6.65,1,,,,,,,72,,,
