model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-24T13:03:57.557709

Build Times
provider,build_time_s
torchinferno,316.2
vllm,1248.2
sglang,202.5

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,312.75,147.01,144.59,sglang
ttft_p99_ms,1894.67,246.65,6659.79,vllm
tpot_median_ms,153.66,52.70,72.82,vllm
tpot_p99_ms,212.02,134.71,7321.56,vllm
e2e_median_ms,429.60,191.66,212.53,vllm
e2e_p99_ms,2085.54,319.45,13952.68,vllm
throughput_median_tps,3.19,7.61,5.49,vllm
total_output_tokens,1466,1458,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,304.56,198.34,204.44,vllm
ttft_p99_ms,1598.43,451.11,70995.42,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,339.17,226.50,339.20,vllm
e2e_p99_ms,1631.28,491.06,71120.85,vllm
throughput_median_tps,2.95,4.41,2.95,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,850.89,173.30,162.70,sglang
ttft_p99_ms,2191.30,348.21,865.74,vllm
tpot_median_ms,128.30,60.13,103.85,vllm
tpot_p99_ms,564.81,199.86,221.56,vllm
e2e_median_ms,941.43,228.83,256.79,vllm
e2e_p99_ms,2416.39,439.65,1026.87,vllm
throughput_median_tps,1.41,6.09,5.15,vllm
total_output_tokens,1450,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang
ttft_first_turn_ms,1174.85,143.27,114.99,sglang
ttft_last_turn_ms,676.33,167.78,165.60,sglang
ttft_growth_ratio,0.58,1.17,1.44,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,377.40,57.42,77.32,vllm
ttft_p99_ms,941.97,106.11,715.32,vllm
tpot_median_ms,130.25,26.66,63.18,vllm
tpot_p99_ms,152.88,73.70,160.79,vllm
e2e_median_ms,473.46,77.65,157.20,vllm
e2e_p99_ms,1063.63,149.87,746.67,vllm
throughput_median_tps,2.93,15.89,9.18,vllm
total_output_tokens,1471,1467,1461,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,902.66,76.25,66.81,sglang
ttft_p99_ms,2571.00,223.56,115.20,sglang
tpot_median_ms,15.92,14.94,22.30,vllm
tpot_p99_ms,62.06,19.81,27.23,vllm
e2e_median_ms,1597.22,627.18,845.10,vllm
e2e_p99_ms,3906.70,1073.28,1601.34,vllm
throughput_median_tps,21.00,58.24,42.40,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,845.57,0.00,1148.27,1,0.87,1
torchinferno,few_shot,1,1889.69,0.00,1974.02,1,0.51,1
torchinferno,few_shot,2,1883.59,0.00,1968.93,1,0.51,1
torchinferno,few_shot,3,1884.80,0.00,1973.13,1,0.51,1
torchinferno,few_shot,4,1890.80,0.00,1978.61,1,0.51,1
torchinferno,few_shot,5,1892.97,0.00,1983.79,1,0.50,1
torchinferno,few_shot,6,1895.44,0.00,1980.00,1,0.51,1
torchinferno,few_shot,7,1879.97,0.00,1979.31,1,0.51,1
torchinferno,few_shot,8,1890.49,0.00,1985.15,1,0.50,1
torchinferno,few_shot,9,1894.41,0.00,1986.45,1,0.50,1
torchinferno,few_shot,10,1892.99,0.00,1994.25,1,0.50,1
torchinferno,few_shot,11,1882.61,0.00,1992.27,1,0.50,1
torchinferno,few_shot,12,1887.68,0.00,2000.37,1,0.50,1
torchinferno,few_shot,13,1884.38,0.00,1991.27,1,0.50,1
torchinferno,few_shot,14,1888.36,0.00,1994.51,1,0.50,1
torchinferno,few_shot,15,1893.58,0.00,1995.63,1,0.50,1
torchinferno,few_shot,16,1895.84,0.00,1996.66,1,0.50,1
torchinferno,few_shot,17,1889.99,0.00,2000.87,1,0.50,1
torchinferno,few_shot,18,1898.11,0.00,2005.79,1,0.50,1
torchinferno,few_shot,19,1886.66,0.00,1998.63,1,0.50,1
torchinferno,few_shot,20,1883.41,0.00,2001.29,1,0.50,1
torchinferno,few_shot,21,748.76,0.00,862.92,1,1.16,1
torchinferno,few_shot,22,1883.71,0.00,2002.84,1,0.50,1
torchinferno,few_shot,23,1895.66,0.00,2012.41,1,0.50,1
torchinferno,few_shot,24,1883.55,0.00,2008.77,1,0.50,1
torchinferno,few_shot,25,1899.80,0.00,2014.90,1,0.50,1
torchinferno,few_shot,26,1887.90,0.00,2013.30,1,0.50,1
torchinferno,few_shot,27,1882.40,0.00,2015.65,1,0.50,1
torchinferno,few_shot,28,1897.72,0.00,2016.11,1,0.50,1
torchinferno,few_shot,29,1894.25,0.00,2014.28,1,0.50,1
torchinferno,few_shot,30,1885.12,0.00,2026.93,1,0.49,1
torchinferno,few_shot,31,1884.12,0.00,2022.48,1,0.49,1
torchinferno,few_shot,32,1906.35,0.00,2036.58,1,0.49,1
torchinferno,few_shot,33,1886.62,151.61,2038.23,2,0.98,1
torchinferno,few_shot,34,1893.69,148.92,2042.61,2,0.98,1
torchinferno,few_shot,35,1879.40,161.65,2041.05,2,0.98,1
torchinferno,few_shot,36,1883.77,164.64,2048.40,2,0.98,1
torchinferno,few_shot,37,1888.93,169.55,2058.48,2,0.97,1
torchinferno,few_shot,38,1894.67,159.60,2054.27,2,0.97,1
torchinferno,few_shot,39,1880.67,170.95,2051.61,2,0.97,1
torchinferno,few_shot,40,1893.41,159.04,2052.45,2,0.97,1
torchinferno,few_shot,41,1882.77,175.12,2057.89,2,0.97,1
torchinferno,few_shot,42,1887.47,169.75,2057.22,2,0.97,1
torchinferno,few_shot,43,1890.07,164.50,2054.57,2,0.97,1
torchinferno,few_shot,44,1894.52,169.01,2063.53,2,0.97,1
torchinferno,few_shot,45,1891.26,180.50,2071.76,2,0.97,1
