model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-30T09:03:22.465311+00:00

Build Times
provider,build_time_s
torchinferno,593.1
vllm,587.1
sglang,346.8

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,164.80,146.81,152.98,vllm
ttft_p99_ms,2141.97,278.62,623.75,vllm
tpot_median_ms,48.32,55.42,66.31,torchinferno
tpot_p99_ms,796.20,142.83,132.53,sglang
e2e_median_ms,208.46,200.67,220.03,vllm
e2e_p99_ms,2159.05,338.11,703.34,vllm
throughput_median_tps,5.49,7.14,5.47,vllm
total_output_tokens,1465,1462,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,268.92,190.15,214.49,vllm
ttft_p99_ms,588.12,241.51,72688.09,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,287.77,256.21,359.52,vllm
e2e_p99_ms,613.24,325.25,72783.59,vllm
throughput_median_tps,3.48,3.90,2.78,vllm
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,302.92,164.14,167.89,vllm
ttft_p99_ms,610.73,325.97,299.21,sglang
tpot_median_ms,55.78,55.53,100.50,vllm
tpot_p99_ms,114.70,179.66,246.77,torchinferno
e2e_median_ms,358.32,214.81,262.07,vllm
e2e_p99_ms,649.77,417.43,442.70,vllm
throughput_median_tps,4.04,6.50,5.04,vllm
total_output_tokens,1445,1450,1450,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,394.32,129.21,125.24,sglang
ttft_last_turn_ms,374.79,166.59,210.95,vllm
ttft_growth_ratio,0.95,1.29,1.68,torchinferno
ttft_first_turn_median_ms,332.15,126.36,117.59,sglang
ttft_first_turn_p99_ms,625.56,254.72,195.84,sglang
ttft_last_turn_median_ms,375.19,168.39,208.91,vllm
ttft_last_turn_p99_ms,438.59,299.33,312.79,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,193.58,61.74,87.38,vllm
ttft_p99_ms,540.41,3735.12,461.32,sglang
tpot_median_ms,57.65,32.03,39.27,vllm
tpot_p99_ms,97.50,116.33,135.28,torchinferno
e2e_median_ms,238.48,86.63,135.46,vllm
e2e_p99_ms,598.88,3768.93,511.23,sglang
throughput_median_tps,5.93,14.11,9.72,vllm
total_output_tokens,1479,1470,1458,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,319.91,72.53,72.20,sglang
ttft_p99_ms,855.35,150.16,146.34,sglang
tpot_median_ms,24.23,14.86,21.85,vllm
tpot_p99_ms,57.18,21.11,26.78,vllm
e2e_median_ms,1195.43,614.46,830.40,vllm
e2e_p99_ms,2033.38,985.60,1594.88,vllm
throughput_median_tps,31.91,59.69,42.59,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,9,0,1180.86,0.00,1631.44,1,0.61,1,,,,,,,9,,,
torchinferno,few_shot,7,1,1178.32,0.00,1635.59,1,0.61,1,,,,,,,7,,,
torchinferno,few_shot,12,2,1175.94,0.00,1637.25,1,0.61,1,,,,,,,12,,,
torchinferno,few_shot,11,3,1177.28,0.00,1639.44,1,0.61,1,,,,,,,11,,,
torchinferno,few_shot,17,4,1179.84,0.00,1640.36,1,0.61,1,,,,,,,17,,,
torchinferno,few_shot,1,5,1186.22,0.00,1647.48,1,0.61,1,,,,,,,1,,,
torchinferno,few_shot,24,6,1175.51,0.00,1643.32,1,0.61,1,,,,,,,24,,,
torchinferno,few_shot,4,7,1184.38,0.00,1650.27,1,0.61,1,,,,,,,4,,,
torchinferno,few_shot,5,8,1179.48,0.00,1651.54,1,0.61,1,,,,,,,5,,,
torchinferno,few_shot,25,9,1175.96,0.00,1647.63,1,0.61,1,,,,,,,25,,,
torchinferno,few_shot,8,10,1182.52,0.00,1654.46,1,0.60,1,,,,,,,8,,,
torchinferno,few_shot,2,11,1180.14,790.68,1970.81,2,1.01,1,,,,,,,2,,,
torchinferno,few_shot,0,12,1179.77,793.67,1973.44,2,1.01,1,,,,,,,0,,,
torchinferno,few_shot,18,13,1175.50,793.09,1968.59,2,1.02,1,,,,,,,18,,,
torchinferno,few_shot,20,14,1176.36,793.68,1970.04,2,1.02,1,,,,,,,20,,,
torchinferno,few_shot,3,15,1179.02,797.50,1976.51,2,1.01,1,,,,,,,3,,,
torchinferno,few_shot,19,16,1177.06,795.48,1972.54,2,1.01,1,,,,,,,19,,,
torchinferno,few_shot,16,17,1179.66,794.39,1974.06,2,1.01,1,,,,,,,16,,,
torchinferno,few_shot,21,18,1178.24,796.20,1974.44,2,1.01,1,,,,,,,21,,,
torchinferno,few_shot,6,19,1180.92,799.82,1980.73,2,1.01,1,,,,,,,6,,,
torchinferno,few_shot,15,20,1178.61,800.70,1979.31,2,1.01,1,,,,,,,15,,,
torchinferno,few_shot,13,21,1178.54,804.74,1983.28,2,1.01,1,,,,,,,13,,,
torchinferno,few_shot,37,22,2058.74,0.00,2067.07,1,0.48,1,,,,,,,37,,,
torchinferno,few_shot,31,23,2056.44,0.00,2069.18,1,0.48,1,,,,,,,31,,,
torchinferno,few_shot,48,24,2053.28,0.00,2068.83,1,0.48,1,,,,,,,48,,,
torchinferno,few_shot,26,25,2053.33,0.00,2074.02,1,0.48,1,,,,,,,26,,,
torchinferno,few_shot,10,26,2062.21,0.00,2078.35,1,0.48,1,,,,,,,10,,,
torchinferno,few_shot,42,27,2057.79,0.00,2076.38,1,0.48,1,,,,,,,42,,,
torchinferno,few_shot,46,28,2059.43,0.00,2076.62,1,0.48,1,,,,,,,46,,,
torchinferno,few_shot,34,29,2055.12,0.00,2079.87,1,0.48,1,,,,,,,34,,,
torchinferno,few_shot,40,30,2051.68,28.76,2080.44,2,0.96,1,,,,,,,40,,,
torchinferno,few_shot,41,31,2055.53,0.00,2081.54,1,0.48,1,,,,,,,41,,,
torchinferno,few_shot,28,32,2058.00,0.00,2084.55,1,0.48,1,,,,,,,28,,,
torchinferno,few_shot,55,33,2050.50,0.00,2081.43,1,0.48,1,,,,,,,55,,,
torchinferno,few_shot,52,34,2056.62,26.67,2083.29,2,0.96,1,,,,,,,52,,,
torchinferno,few_shot,45,35,2054.74,32.47,2087.20,2,0.96,1,,,,,,,45,,,
torchinferno,few_shot,32,36,2053.52,37.06,2090.58,2,0.96,1,,,,,,,32,,,
