model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-08T01:02:07.763449

Build Times
provider,build_time_s
torchinferno,417.5
vllm,1339.8
sglang,207.2

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,313.52,167.17,151.07,sglang
ttft_p99_ms,3057.41,293.00,6096.75,vllm
tpot_median_ms,94.16,55.70,69.87,vllm
tpot_p99_ms,854.34,144.56,407.65,vllm
e2e_median_ms,390.37,215.94,219.75,vllm
e2e_p99_ms,3148.46,358.85,6481.60,vllm
throughput_median_tps,3.12,6.83,5.62,vllm
total_output_tokens,1461,1463,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,416.00,193.61,211.34,vllm
ttft_p99_ms,1424.35,428.64,70342.56,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,553.64,216.32,346.87,vllm
e2e_p99_ms,1782.03,450.46,70420.36,vllm
throughput_median_tps,1.81,4.62,2.88,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,867.39,179.35,170.63,sglang
ttft_p99_ms,2016.97,355.95,700.76,vllm
tpot_median_ms,65.53,59.48,96.55,vllm
tpot_p99_ms,186.59,195.25,218.72,torchinferno
e2e_median_ms,919.07,232.25,264.37,vllm
e2e_p99_ms,2040.51,424.10,762.71,vllm
throughput_median_tps,1.54,6.01,5.04,vllm
total_output_tokens,1450,1460,1450,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm
ttft_first_turn_ms,1224.25,145.58,130.39,sglang
ttft_last_turn_ms,1051.98,174.18,200.06,vllm
ttft_growth_ratio,0.86,1.20,1.53,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,466.93,59.14,81.62,vllm
ttft_p99_ms,1183.56,3763.61,604.18,sglang
tpot_median_ms,62.39,27.64,59.86,vllm
tpot_p99_ms,347.26,1768.63,140.85,sglang
e2e_median_ms,527.33,80.40,143.90,vllm
e2e_p99_ms,1310.47,3789.18,653.72,sglang
throughput_median_tps,2.81,15.15,9.47,vllm
total_output_tokens,1469,1463,1474,sglang
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,499.13,72.82,79.22,vllm
ttft_p99_ms,1949.49,169.51,198.10,vllm
tpot_median_ms,21.88,14.82,23.44,vllm
tpot_p99_ms,44.15,21.69,29.97,vllm
e2e_median_ms,1308.41,611.65,881.25,vllm
e2e_p99_ms,3179.05,1003.25,1702.92,vllm
throughput_median_tps,27.47,59.25,39.66,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1448.47,0.00,1458.16,1,0.69,1
torchinferno,few_shot,1,1448.21,0.00,1458.64,1,0.69,1
torchinferno,few_shot,2,1451.78,0.00,1463.54,1,0.68,1
torchinferno,few_shot,3,1448.23,193.22,1641.45,2,1.22,1
torchinferno,few_shot,4,1451.72,193.00,1644.72,2,1.22,1
torchinferno,few_shot,5,2296.29,0.00,3062.37,1,0.33,1
torchinferno,few_shot,6,2295.54,0.00,3057.64,1,0.33,1
torchinferno,few_shot,7,2293.84,0.00,3061.61,1,0.33,1
torchinferno,few_shot,8,2306.95,0.00,3071.92,1,0.33,1
torchinferno,few_shot,9,2299.34,0.00,3069.80,1,0.33,1
torchinferno,few_shot,10,2294.68,0.00,3074.89,1,0.33,1
torchinferno,few_shot,11,2293.65,0.00,3073.19,1,0.33,1
torchinferno,few_shot,12,1621.32,0.00,1621.62,1,0.62,1
torchinferno,few_shot,13,2297.40,0.00,3076.55,1,0.33,1
torchinferno,few_shot,14,1610.48,0.00,1627.33,1,0.61,1
torchinferno,few_shot,15,2298.09,786.67,3084.76,2,0.65,1
torchinferno,few_shot,16,2297.61,0.00,3084.12,1,0.32,1
torchinferno,few_shot,17,2293.77,787.30,3081.07,2,0.65,1
torchinferno,few_shot,18,2301.98,784.24,3086.22,2,0.65,1
torchinferno,few_shot,19,2295.66,795.34,3091.00,2,0.65,1
torchinferno,few_shot,20,3066.32,0.00,3085.10,1,0.32,1
torchinferno,few_shot,21,2298.69,0.00,3091.62,1,0.32,1
torchinferno,few_shot,22,2296.47,0.00,3091.61,1,0.32,1
torchinferno,few_shot,23,2291.91,0.00,3092.52,1,0.32,1
torchinferno,few_shot,24,2294.75,802.73,3097.47,2,0.65,1
torchinferno,few_shot,25,2296.17,0.00,3097.01,1,0.32,1
torchinferno,few_shot,26,2293.41,0.00,3093.93,1,0.32,1
torchinferno,few_shot,27,2300.60,0.00,3096.78,1,0.32,1
torchinferno,few_shot,28,2304.12,0.00,3101.77,1,0.32,1
torchinferno,few_shot,29,2296.86,805.44,3102.31,2,0.64,1
torchinferno,few_shot,30,2298.33,0.00,3102.24,1,0.32,1
torchinferno,few_shot,31,2300.64,0.00,3111.16,1,0.32,1
torchinferno,few_shot,32,2300.81,809.73,3110.54,2,0.64,1
torchinferno,few_shot,33,2301.22,805.81,3107.04,2,0.64,1
torchinferno,few_shot,34,2309.84,807.13,3116.96,2,0.64,1
torchinferno,few_shot,35,2291.97,0.00,3109.42,1,0.32,1
torchinferno,few_shot,36,3068.97,0.00,3113.87,1,0.32,1
torchinferno,few_shot,37,2298.87,0.00,3117.33,1,0.32,1
torchinferno,few_shot,38,3119.27,0.36,3119.62,2,0.64,1
torchinferno,few_shot,39,2296.53,825.51,3122.04,2,0.64,1
torchinferno,few_shot,40,2295.65,834.62,3130.28,2,0.64,1
torchinferno,few_shot,41,3118.40,0.00,3123.88,1,0.32,1
torchinferno,few_shot,42,2303.00,828.39,3131.40,2,0.64,1
torchinferno,few_shot,43,2301.34,830.75,3132.09,2,0.64,1
torchinferno,few_shot,44,2299.96,832.43,3132.39,2,0.64,1
torchinferno,few_shot,45,2301.14,836.35,3137.48,2,0.64,1
