model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-20T07:02:54.768993

Build Times
provider,build_time_s
torchinferno,388.7
vllm,522.0
sglang,271.8

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,148.75,120.64,150.23,vllm
ttft_p99_ms,1664.12,245.20,1006.87,vllm
tpot_median_ms,45.63,39.42,81.89,vllm
tpot_p99_ms,130.15,116.43,412.14,vllm
e2e_median_ms,194.75,152.28,225.79,vllm
e2e_p99_ms,1706.94,324.38,1113.77,vllm
throughput_median_tps,6.06,8.57,5.25,vllm
total_output_tokens,1460,1454,1461,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,315.99,178.44,223.07,vllm
ttft_p99_ms,833.43,434.32,71631.42,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,427.00,201.57,375.33,vllm
e2e_p99_ms,928.53,471.50,71730.36,vllm
throughput_median_tps,2.34,4.96,2.66,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,453.15,159.43,173.85,vllm
ttft_p99_ms,1195.04,307.13,297.32,sglang
tpot_median_ms,56.61,48.21,106.00,vllm
tpot_p99_ms,109.24,185.90,224.98,torchinferno
e2e_median_ms,507.90,204.44,275.59,vllm
e2e_p99_ms,1230.92,384.41,432.18,vllm
throughput_median_tps,2.38,6.77,4.95,vllm
total_output_tokens,1462,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang
ttft_first_turn_ms,472.50,129.33,122.52,sglang
ttft_last_turn_ms,856.52,149.08,204.01,vllm
ttft_growth_ratio,1.81,1.15,1.67,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,279.52,57.99,84.20,vllm
ttft_p99_ms,868.10,2034.43,766.08,sglang
tpot_median_ms,31.46,29.30,42.68,vllm
tpot_p99_ms,252.24,1997.38,129.12,sglang
e2e_median_ms,311.76,80.03,141.88,vllm
e2e_p99_ms,909.71,2072.07,797.83,sglang
throughput_median_tps,4.74,14.90,9.90,vllm
total_output_tokens,1452,1464,1463,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,345.30,67.15,82.26,vllm
ttft_p99_ms,1378.52,147.54,162.41,vllm
tpot_median_ms,21.88,14.88,23.17,vllm
tpot_p99_ms,48.48,25.25,27.94,vllm
e2e_median_ms,1192.89,600.27,881.31,vllm
e2e_p99_ms,2558.87,996.95,1660.05,vllm
throughput_median_tps,31.46,59.83,39.89,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1201.79,0.00,1210.81,1,0.83,1
torchinferno,few_shot,1,1204.72,0.00,1216.19,1,0.82,1
torchinferno,few_shot,2,1202.97,129.58,1332.55,2,1.50,1
torchinferno,few_shot,3,1206.78,130.58,1337.36,2,1.50,1
torchinferno,few_shot,4,1204.95,132.39,1337.34,2,1.50,1
torchinferno,few_shot,5,1601.14,0.00,1607.89,1,0.62,1
torchinferno,few_shot,6,1597.29,0.00,1609.22,1,0.62,1
torchinferno,few_shot,7,1583.32,0.00,1600.46,1,0.62,1
torchinferno,few_shot,8,1591.34,0.00,1610.88,1,0.62,1
torchinferno,few_shot,9,1577.40,0.00,1598.85,1,0.63,1
torchinferno,few_shot,10,1579.04,0.00,1603.31,1,0.62,1
torchinferno,few_shot,11,1590.90,0.00,1617.66,1,0.62,1
torchinferno,few_shot,12,1581.22,0.00,1606.12,1,0.62,1
torchinferno,few_shot,13,1595.08,21.06,1616.14,2,1.24,1
torchinferno,few_shot,14,1583.00,29.69,1612.69,2,1.24,1
torchinferno,few_shot,15,1595.61,0.00,1625.12,1,0.62,1
torchinferno,few_shot,16,1590.07,33.27,1623.34,2,1.23,1
torchinferno,few_shot,17,1593.16,31.05,1624.21,2,1.23,1
torchinferno,few_shot,18,1582.70,0.00,1616.55,1,0.62,1
torchinferno,few_shot,19,1590.64,37.38,1628.02,2,1.23,1
torchinferno,few_shot,20,1591.98,38.12,1630.11,2,1.23,1
torchinferno,few_shot,21,1578.33,42.78,1621.11,2,1.23,1
torchinferno,few_shot,22,1586.97,0.00,1624.09,1,0.62,1
torchinferno,few_shot,23,1587.58,37.90,1625.47,2,1.23,1
torchinferno,few_shot,24,1586.73,48.82,1635.54,2,1.22,1
torchinferno,few_shot,25,1587.78,0.00,1637.35,1,0.61,1
torchinferno,few_shot,26,1590.16,0.00,1637.38,1,0.61,1
torchinferno,few_shot,27,1595.85,0.00,1642.18,1,0.61,1
torchinferno,few_shot,28,1592.16,55.97,1648.12,2,1.21,1
torchinferno,few_shot,29,1590.18,54.34,1644.52,2,1.22,1
torchinferno,few_shot,30,1597.36,49.54,1646.89,2,1.21,1
torchinferno,few_shot,31,1581.70,0.00,1638.26,1,0.61,1
torchinferno,few_shot,32,1587.77,59.65,1647.42,2,1.21,1
torchinferno,few_shot,33,1585.65,54.19,1639.83,2,1.22,1
torchinferno,few_shot,34,1580.25,60.71,1640.96,2,1.22,1
torchinferno,few_shot,35,1594.69,0.00,1655.08,1,0.60,1
torchinferno,few_shot,36,1590.93,62.27,1653.20,2,1.21,1
torchinferno,few_shot,37,347.42,0.00,354.32,1,2.82,1
torchinferno,few_shot,38,1669.33,0.00,1672.92,1,0.60,1
torchinferno,few_shot,39,1667.69,0.00,1672.53,1,0.60,1
torchinferno,few_shot,40,1657.38,0.00,1675.56,1,0.60,1
torchinferno,few_shot,41,1669.85,0.00,1679.54,1,0.60,1
torchinferno,few_shot,42,1664.12,0.00,1681.79,1,0.59,1
torchinferno,few_shot,43,1665.48,0.00,1680.09,1,0.60,1
torchinferno,few_shot,44,1653.71,0.00,1685.96,1,0.59,1
torchinferno,few_shot,45,1661.52,0.00,1687.73,1,0.59,1
torchinferno,few_shot,46,1659.97,26.65,1686.62,2,1.19,1
torchinferno,few_shot,47,1666.64,0.00,1687.15,1,0.59,1
torchinferno,few_shot,48,484.25,0.00,494.73,1,2.02,1
torchinferno,few_shot,49,348.38,0.00,375.83,1,2.66,1
torchinferno,few_shot,50,1662.55,0.00,1692.37,1,0.59,1
torchinferno,few_shot,51,1663.12,33.12,1696.24,2,1.18,1
torchinferno,few_shot,52,1698.56,0.35,1698.91,2,1.18,1
torchinferno,few_shot,53,1650.89,46.19,1697.08,2,1.18,1
torchinferno,few_shot,54,1663.05,33.71,1696.76,2,1.18,1
torchinferno,few_shot,55,1659.02,0.00,1701.91,1,0.59,1
torchinferno,few_shot,56,1685.99,14.41,1700.40,2,1.18,1
torchinferno,few_shot,57,1657.99,0.00,1706.94,1,0.59,1
torchinferno,few_shot,58,1659.62,48.19,1707.81,2,1.17,1
torchinferno,few_shot,59,472.56,0.00,514.27,1,1.94,1
torchinferno,few_shot,60,1655.45,54.00,1709.44,2,1.17,1
torchinferno,few_shot,61,341.60,0.00,393.12,1,2.54,1
torchinferno,few_shot,62,1714.23,0.00,1714.51,1,0.58,1
torchinferno,few_shot,63,1658.75,56.39,1715.14,2,1.17,1
torchinferno,few_shot,64,1657.42,0.00,1714.54,1,0.58,1
torchinferno,few_shot,65,1697.41,21.38,1718.79,2,1.16,1
torchinferno,few_shot,66,1659.25,59.26,1718.51,2,1.16,1
torchinferno,few_shot,67,1647.64,72.87,1720.52,2,1.16,1
torchinferno,few_shot,68,1655.84,71.78,1727.62,2,1.16,1
torchinferno,few_shot,69,97.20,0.00,115.48,1,8.66,1
torchinferno,few_shot,70,119.96,0.00,135.37,1,7.39,1
torchinferno,few_shot,71,108.16,0.00,133.11,1,7.51,1
torchinferno,few_shot,72,118.08,0.00,135.59,1,7.38,1
torchinferno,few_shot,73,142.06,0.00,162.02,1,6.17,1
torchinferno,few_shot,74,159.03,0.00,173.86,1,5.75,1
torchinferno,few_shot,75,140.82,0.00,168.97,1,5.92,1
torchinferno,few_shot,76,143.71,0.00,172.58,1,5.79,1
torchinferno,few_shot,77,127.11,0.00,155.61,1,6.43,1
torchinferno,few_shot,78,106.84,0.00,135.30,1,7.39,1
torchinferno,few_shot,79,136.43,24.57,161.00,2,12.42,1
torchinferno,few_shot,80,126.86,28.92,155.78,2,12.84,1
torchinferno,few_shot,81,127.27,0.00,150.34,1,6.65,1
