model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-24T20:52:05.323191+00:00

Build Times
provider,build_time_s
torchinferno,3.9
vllm,86.2
sglang,9.0

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,154.58,159.07,155.28,torchinferno
ttft_p99_ms,2184.97,403.59,689.59,vllm
tpot_median_ms,51.17,55.56,89.22,torchinferno
tpot_p99_ms,188.99,260.29,357.95,torchinferno
e2e_median_ms,197.62,209.13,248.21,torchinferno
e2e_p99_ms,2235.46,489.01,740.74,vllm
throughput_median_tps,5.98,6.64,4.85,vllm
total_output_tokens,1454,1454,1456,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,339.74,181.00,238.42,vllm
ttft_p99_ms,721.00,719.12,60395.30,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,370.43,352.55,436.98,vllm
e2e_p99_ms,757.24,986.50,60543.14,torchinferno
throughput_median_tps,2.70,2.84,2.29,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,468.65,163.55,180.72,vllm
ttft_p99_ms,2700.39,429.83,766.25,vllm
tpot_median_ms,67.46,87.06,122.48,torchinferno
tpot_p99_ms,182.15,372.93,516.01,torchinferno
e2e_median_ms,573.51,247.50,306.01,vllm
e2e_p99_ms,2744.72,581.13,862.30,vllm
throughput_median_tps,2.10,5.20,4.21,vllm
total_output_tokens,1446,1450,1448,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,1359.00,161.22,101.50,sglang
ttft_last_turn_ms,1010.11,185.60,215.65,vllm
ttft_growth_ratio,0.74,1.15,2.12,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,285.38,73.88,81.21,vllm
ttft_p99_ms,1256.44,271.28,580.11,vllm
tpot_median_ms,51.40,34.84,71.09,vllm
tpot_p99_ms,592.80,57.52,248.44,vllm
e2e_median_ms,330.38,101.18,165.80,vllm
e2e_p99_ms,1305.54,296.87,642.60,vllm
throughput_median_tps,4.50,12.11,8.20,vllm
total_output_tokens,1475,1455,1464,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,375.36,85.67,95.29,vllm
ttft_p99_ms,2039.16,390.96,560.25,vllm
tpot_median_ms,24.77,18.79,26.46,vllm
tpot_p99_ms,77.14,42.18,36.63,sglang
e2e_median_ms,1387.30,768.13,977.01,vllm
e2e_p99_ms,3753.33,1391.38,1887.20,vllm
throughput_median_tps,27.85,47.13,34.22,vllm
total_output_tokens,36715,36715,36699,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1082.11,0.00,1091.71,1,0.92,1
torchinferno,few_shot,1,1079.16,0.00,1092.48,1,0.92,1
torchinferno,few_shot,2,1080.39,0.00,1096.71,1,0.91,1
torchinferno,few_shot,3,1081.28,0.00,1096.61,1,0.91,1
torchinferno,few_shot,4,1077.31,0.00,1097.01,1,0.91,1
torchinferno,few_shot,5,1081.60,291.24,1372.84,2,1.46,1
torchinferno,few_shot,6,1082.79,293.20,1376.00,2,1.45,1
torchinferno,few_shot,7,1080.91,295.34,1376.25,2,1.45,1
torchinferno,few_shot,8,2111.11,0.00,2125.47,1,0.47,1
torchinferno,few_shot,9,2114.28,0.00,2126.90,1,0.47,1
torchinferno,few_shot,10,2100.93,0.00,2118.02,1,0.47,1
torchinferno,few_shot,11,2094.76,0.00,2121.49,1,0.47,1
torchinferno,few_shot,12,2108.36,0.00,2129.67,1,0.47,1
torchinferno,few_shot,13,2095.62,0.00,2122.17,1,0.47,1
torchinferno,few_shot,14,2099.73,0.00,2126.23,1,0.47,1
torchinferno,few_shot,15,2098.03,0.00,2130.91,1,0.47,1
torchinferno,few_shot,16,2098.52,35.28,2133.81,2,0.94,1
torchinferno,few_shot,17,2106.26,0.00,2145.98,1,0.47,1
torchinferno,few_shot,18,2103.90,34.75,2138.65,2,0.94,1
torchinferno,few_shot,19,2097.52,39.85,2137.37,2,0.94,1
torchinferno,few_shot,20,2101.48,0.00,2140.91,1,0.47,1
torchinferno,few_shot,21,2102.20,42.02,2144.22,2,0.93,1
torchinferno,few_shot,22,2093.15,46.11,2139.26,2,0.93,1
torchinferno,few_shot,23,2107.59,42.46,2150.05,2,0.93,1
torchinferno,few_shot,24,2107.35,42.22,2149.57,2,0.93,1
torchinferno,few_shot,25,2105.63,0.00,2149.80,1,0.47,1
torchinferno,few_shot,26,2100.85,0.00,2146.35,1,0.47,1
torchinferno,few_shot,27,2099.89,49.70,2149.59,2,0.93,1
torchinferno,few_shot,28,2099.06,0.00,2154.76,1,0.46,1
torchinferno,few_shot,29,2097.38,0.00,2151.91,1,0.46,1
torchinferno,few_shot,30,2107.66,62.60,2170.26,2,0.92,1
torchinferno,few_shot,31,2100.47,0.00,2164.07,1,0.46,1
torchinferno,few_shot,32,2097.31,0.00,2154.77,1,0.46,1
torchinferno,few_shot,33,2102.46,62.77,2165.24,2,0.92,1
torchinferno,few_shot,34,2099.66,67.93,2167.59,2,0.92,1
torchinferno,few_shot,35,2109.44,61.91,2171.35,2,0.92,1
torchinferno,few_shot,36,2100.88,73.94,2174.82,2,0.92,1
torchinferno,few_shot,37,2106.73,68.18,2174.90,2,0.92,1
torchinferno,few_shot,38,2103.70,74.41,2178.11,2,0.92,1
torchinferno,few_shot,39,2097.55,75.49,2173.04,2,0.92,1
torchinferno,few_shot,40,2189.34,0.00,2205.65,1,0.45,1
torchinferno,few_shot,41,2182.59,0.00,2204.81,1,0.45,1
torchinferno,few_shot,42,2179.27,0.00,2203.47,1,0.45,1
torchinferno,few_shot,43,2174.48,0.00,2200.44,1,0.45,1
torchinferno,few_shot,44,832.36,0.00,856.50,1,1.17,1
torchinferno,few_shot,45,2178.59,0.00,2206.17,1,0.45,1
torchinferno,few_shot,46,1123.20,0.00,1144.37,1,0.87,1
torchinferno,few_shot,47,1113.79,0.00,1143.41,1,0.87,1
torchinferno,few_shot,48,1113.62,0.00,1143.60,1,0.87,1
torchinferno,few_shot,49,1114.20,0.00,1148.64,1,0.87,1
torchinferno,few_shot,50,2177.13,0.00,2216.64,1,0.45,1
torchinferno,few_shot,51,2197.11,28.57,2225.68,2,0.90,1
torchinferno,few_shot,52,2179.24,0.00,2220.08,1,0.45,1
torchinferno,few_shot,53,2178.67,0.00,2223.23,1,0.45,1
torchinferno,few_shot,54,2178.75,41.96,2220.71,2,0.90,1
torchinferno,few_shot,55,2183.51,0.00,2229.28,1,0.45,1
torchinferno,few_shot,56,2191.47,0.00,2231.82,1,0.45,1
torchinferno,few_shot,57,2182.11,42.57,2224.68,2,0.90,1
torchinferno,few_shot,58,2188.78,53.06,2241.84,2,0.89,1
torchinferno,few_shot,59,2184.97,49.74,2234.70,2,0.89,1
torchinferno,few_shot,60,1113.59,0.00,1169.51,1,0.86,1
torchinferno,few_shot,61,2177.24,58.22,2235.46,2,0.89,1
torchinferno,few_shot,62,2192.39,47.53,2239.93,2,0.89,1
torchinferno,few_shot,63,2184.41,53.83,2238.24,2,0.89,1
torchinferno,few_shot,64,844.78,50.27,895.04,2,2.23,1
torchinferno,few_shot,65,2185.78,0.00,2250.77,1,0.44,1
torchinferno,few_shot,66,2185.59,59.66,2245.26,2,0.89,1
torchinferno,few_shot,67,2179.36,61.98,2241.33,2,0.89,1
torchinferno,few_shot,68,833.25,0.00,903.44,1,1.11,1
torchinferno,few_shot,69,2187.69,68.22,2255.92,2,0.89,1
torchinferno,few_shot,70,2192.47,61.89,2254.36,2,0.89,1
torchinferno,few_shot,71,2181.43,74.99,2256.42,2,0.89,1
torchinferno,few_shot,72,130.68,0.00,146.90,1,6.81,1
torchinferno,few_shot,73,115.85,0.00,135.74,1,7.37,1
torchinferno,few_shot,74,153.16,0.00,168.21,1,5.94,1
torchinferno,few_shot,75,148.06,0.00,162.25,1,6.16,1
torchinferno,few_shot,76,161.88,0.00,180.73,1,5.53,1
torchinferno,few_shot,77,173.44,0.00,191.59,1,5.22,1
torchinferno,few_shot,78,171.24,0.00,199.49,1,5.01,1
