model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-11T21:02:42.209678+00:00

Build Times
provider,build_time_s
torchinferno,38.9
vllm,252.7
sglang,155.0

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,139.63,86.26,76.76,sglang
ttft_p99_ms,707.89,158.36,514.20,vllm
tpot_median_ms,32.06,41.64,65.09,torchinferno
tpot_p99_ms,44.73,98.66,862.19,torchinferno
e2e_median_ms,165.12,117.96,131.33,vllm
e2e_p99_ms,728.72,204.72,946.54,vllm
throughput_median_tps,7.03,11.02,10.42,vllm
total_output_tokens,1460,1461,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,66.02,74.82,122.39,torchinferno
ttft_p99_ms,406.83,370.67,70217.47,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,82.00,93.59,207.42,torchinferno
e2e_p99_ms,440.75,370.90,70253.74,vllm
throughput_median_tps,12.20,10.68,4.82,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,190.44,84.41,84.11,sglang
ttft_p99_ms,1687.45,169.73,476.83,vllm
tpot_median_ms,35.44,36.21,66.73,torchinferno
tpot_p99_ms,47.18,102.92,907.40,torchinferno
e2e_median_ms,219.62,115.41,141.01,vllm
e2e_p99_ms,1723.64,215.36,940.78,vllm
throughput_median_tps,5.07,11.50,9.66,vllm
total_output_tokens,1442,1450,1462,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,780.61,88.59,63.52,sglang
ttft_last_turn_ms,205.87,92.81,91.99,sglang
ttft_growth_ratio,0.26,1.05,1.45,torchinferno
ttft_first_turn_median_ms,756.14,77.54,60.15,sglang
ttft_first_turn_p99_ms,1819.86,159.95,92.87,sglang
ttft_last_turn_median_ms,191.04,85.88,92.91,vllm
ttft_last_turn_p99_ms,459.32,166.92,135.06,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,52.32,36.91,52.62,vllm
ttft_p99_ms,767.44,109.19,484.89,vllm
tpot_median_ms,34.71,24.46,417.44,vllm
tpot_p99_ms,70.57,34.66,1050.86,vllm
e2e_median_ms,72.50,55.09,441.58,vllm
e2e_p99_ms,803.72,159.02,1084.67,vllm
throughput_median_tps,19.84,23.48,3.33,vllm
total_output_tokens,1480,1480,1454,
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,187.88,48.47,52.41,vllm
ttft_p99_ms,432.76,68.89,130.19,vllm
tpot_median_ms,19.47,15.28,24.82,vllm
tpot_p99_ms,27.80,17.37,86.60,vllm
e2e_median_ms,855.43,578.50,941.16,vllm
e2e_p99_ms,1514.70,1045.84,1802.34,vllm
throughput_median_tps,40.90,60.83,38.93,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,1,0,762.68,0.00,774.60,1,1.29,1,,,,,,,1,,,
torchinferno,few_shot,0,1,780.07,23.84,803.91,2,2.49,1,,,,,,,0,,,
torchinferno,few_shot,7,2,742.67,0.00,753.85,1,1.33,1,,,,,,,7,,,
torchinferno,few_shot,5,3,771.92,0.00,788.08,1,1.27,1,,,,,,,5,,,
torchinferno,few_shot,24,4,459.12,0.00,475.25,1,2.10,1,,,,,,,24,,,
torchinferno,few_shot,8,5,725.65,0.00,740.01,1,1.35,1,,,,,,,8,,,
torchinferno,few_shot,17,6,574.50,0.00,592.47,1,1.69,1,,,,,,,17,,,
torchinferno,few_shot,26,7,427.07,0.00,444.01,1,2.25,1,,,,,,,26,,,
torchinferno,few_shot,28,8,395.40,0.00,410.71,1,2.43,1,,,,,,,28,,,
torchinferno,few_shot,4,9,788.37,0.00,808.84,1,1.24,1,,,,,,,4,,,
torchinferno,few_shot,10,10,689.95,0.00,711.06,1,1.41,1,,,,,,,10,,,
torchinferno,few_shot,9,11,707.89,0.00,728.72,1,1.37,1,,,,,,,9,,,
torchinferno,few_shot,29,12,375.92,0.00,398.15,1,2.51,1,,,,,,,29,,,
torchinferno,few_shot,12,13,656.62,0.00,680.47,1,1.47,1,,,,,,,12,,,
torchinferno,few_shot,25,14,442.90,0.00,466.51,1,2.14,1,,,,,,,25,,,
torchinferno,few_shot,11,15,673.19,0.00,698.48,1,1.43,1,,,,,,,11,,,
torchinferno,few_shot,31,16,344.52,0.00,370.04,1,2.70,1,,,,,,,31,,,
torchinferno,few_shot,30,17,362.11,26.55,388.67,2,5.15,1,,,,,,,30,,,
torchinferno,few_shot,13,18,642.97,28.33,671.31,2,2.98,1,,,,,,,13,,,
torchinferno,few_shot,19,19,543.90,29.13,573.03,2,3.49,1,,,,,,,19,,,
torchinferno,few_shot,6,20,758.55,29.28,787.83,2,2.54,1,,,,,,,6,,,
torchinferno,few_shot,16,21,592.45,31.17,623.62,2,3.21,1,,,,,,,16,,,
torchinferno,few_shot,27,22,410.55,31.33,441.88,2,4.53,1,,,,,,,27,,,
torchinferno,few_shot,3,23,807.97,32.04,840.01,2,2.38,1,,,,,,,3,,,
torchinferno,few_shot,20,24,525.94,33.28,559.22,2,3.58,1,,,,,,,20,,,
torchinferno,few_shot,14,25,625.11,33.73,658.84,2,3.04,1,,,,,,,14,,,
torchinferno,few_shot,18,26,558.39,35.13,593.52,2,3.37,1,,,,,,,18,,,
torchinferno,few_shot,22,27,492.80,36.48,529.27,2,3.78,1,,,,,,,22,,,
torchinferno,few_shot,33,28,310.23,35.06,345.30,2,5.79,1,,,,,,,33,,,
torchinferno,few_shot,32,29,327.15,37.17,364.32,2,5.49,1,,,,,,,32,,,
torchinferno,few_shot,23,30,477.13,39.02,516.15,2,3.87,1,,,,,,,23,,,
torchinferno,few_shot,15,31,607.86,41.34,649.20,2,3.08,1,,,,,,,15,,,
torchinferno,few_shot,21,32,509.08,41.56,550.63,2,3.63,1,,,,,,,21,,,
torchinferno,few_shot,2,33,825.07,42.57,867.64,2,2.31,1,,,,,,,2,,,
torchinferno,few_shot,34,34,375.04,0.00,386.56,1,2.59,1,,,,,,,34,,,
torchinferno,few_shot,39,35,290.13,0.00,305.00,1,3.28,1,,,,,,,39,,,
torchinferno,few_shot,47,36,159.00,0.00,173.16,1,5.77,1,,,,,,,47,,,
torchinferno,few_shot,48,37,141.46,0.00,156.96,1,6.37,1,,,,,,,48,,,
torchinferno,few_shot,69,38,66.48,0.00,81.47,1,12.27,1,,,,,,,69,,,
