model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-23T10:03:44.575014

Build Times
provider,build_time_s
torchinferno,403.8
vllm,1336.5
sglang,204.1

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,278.17,149.85,143.26,sglang
ttft_p99_ms,2020.55,265.73,8238.35,vllm
tpot_median_ms,149.47,54.34,74.73,vllm
tpot_p99_ms,201.02,143.01,7326.73,vllm
e2e_median_ms,371.91,201.38,214.58,vllm
e2e_p99_ms,2205.43,330.74,15528.72,vllm
throughput_median_tps,3.88,7.35,5.50,vllm
total_output_tokens,1461,1452,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,255.23,191.73,203.64,vllm
ttft_p99_ms,1586.77,485.94,70694.63,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,303.85,216.27,345.01,vllm
e2e_p99_ms,1632.17,528.48,70787.70,vllm
throughput_median_tps,3.29,4.62,2.90,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,762.72,171.22,161.93,sglang
ttft_p99_ms,1861.43,333.47,569.38,vllm
tpot_median_ms,123.76,58.80,103.80,vllm
tpot_p99_ms,425.09,191.14,214.80,vllm
e2e_median_ms,867.78,221.75,270.45,vllm
e2e_p99_ms,1986.43,417.31,601.70,vllm
throughput_median_tps,1.48,6.15,5.00,vllm
total_output_tokens,1450,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang
ttft_first_turn_ms,888.94,133.07,101.60,sglang
ttft_last_turn_ms,683.13,182.53,198.12,vllm
ttft_growth_ratio,0.77,1.37,1.95,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,347.35,57.46,74.35,vllm
ttft_p99_ms,909.13,124.51,447.54,vllm
tpot_median_ms,129.23,27.13,64.29,vllm
tpot_p99_ms,148.64,48.67,168.55,vllm
e2e_median_ms,455.58,78.38,140.90,vllm
e2e_p99_ms,1035.73,154.55,509.97,vllm
throughput_median_tps,2.89,15.66,9.73,vllm
total_output_tokens,1474,1478,1469,vllm
num_requests,992,992,992,
correctness_rate,0.96,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,709.95,72.76,66.42,sglang
ttft_p99_ms,4073.26,164.53,130.16,sglang
tpot_median_ms,15.12,14.97,22.51,vllm
tpot_p99_ms,78.83,20.49,28.08,vllm
e2e_median_ms,1469.46,614.89,842.69,vllm
e2e_p99_ms,4833.44,1006.25,1604.71,vllm
throughput_median_tps,22.70,59.15,41.85,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,915.66,0.00,1192.48,1,0.84,1
torchinferno,few_shot,1,2007.73,0.00,2096.94,1,0.48,1
torchinferno,few_shot,2,2008.34,0.00,2097.97,1,0.48,1
torchinferno,few_shot,3,2016.98,0.00,2105.49,1,0.47,1
torchinferno,few_shot,4,2008.58,0.00,2103.10,1,0.48,1
torchinferno,few_shot,5,2018.55,0.00,2099.80,1,0.48,1
torchinferno,few_shot,6,2006.98,0.00,2105.08,1,0.48,1
torchinferno,few_shot,7,2015.35,0.00,2105.82,1,0.47,1
torchinferno,few_shot,8,2015.71,0.00,2107.42,1,0.47,1
torchinferno,few_shot,9,2020.37,0.00,2109.46,1,0.47,1
torchinferno,few_shot,10,2014.38,0.00,2113.03,1,0.47,1
torchinferno,few_shot,11,2007.36,0.00,2117.50,1,0.47,1
torchinferno,few_shot,12,2004.27,0.00,2112.01,1,0.47,1
torchinferno,few_shot,13,2024.49,0.00,2120.56,1,0.47,1
torchinferno,few_shot,14,2007.21,0.00,2116.28,1,0.47,1
torchinferno,few_shot,15,2008.03,0.00,2118.30,1,0.47,1
torchinferno,few_shot,16,2016.65,0.00,2125.40,1,0.47,1
torchinferno,few_shot,17,2020.55,0.00,2125.85,1,0.47,1
torchinferno,few_shot,18,2005.95,0.00,2128.70,1,0.47,1
torchinferno,few_shot,19,2014.56,0.00,2130.29,1,0.47,1
torchinferno,few_shot,20,2009.08,0.00,2130.56,1,0.47,1
torchinferno,few_shot,21,2003.07,0.00,2131.05,1,0.47,1
torchinferno,few_shot,22,2020.32,0.00,2137.37,1,0.47,1
torchinferno,few_shot,23,2011.08,0.00,2136.75,1,0.47,1
torchinferno,few_shot,24,2010.04,0.00,2137.76,1,0.47,1
torchinferno,few_shot,25,820.36,0.00,952.24,1,1.05,1
torchinferno,few_shot,26,2008.33,0.00,2138.26,1,0.47,1
torchinferno,few_shot,27,2015.00,0.00,2140.35,1,0.47,1
torchinferno,few_shot,28,2007.83,0.00,2149.03,1,0.47,1
torchinferno,few_shot,29,2011.80,0.00,2144.94,1,0.47,1
torchinferno,few_shot,30,2019.86,0.00,2151.76,1,0.46,1
torchinferno,few_shot,31,2017.19,0.00,2146.15,1,0.47,1
torchinferno,few_shot,32,2013.37,0.00,2159.06,1,0.46,1
torchinferno,few_shot,33,2021.71,150.18,2171.89,2,0.92,1
torchinferno,few_shot,34,2014.57,160.75,2175.32,2,0.92,1
torchinferno,few_shot,35,2020.97,153.83,2174.80,2,0.92,1
torchinferno,few_shot,36,2015.44,160.42,2175.87,2,0.92,1
torchinferno,few_shot,37,2000.90,171.51,2172.41,2,0.92,1
torchinferno,few_shot,38,2004.21,169.01,2173.22,2,0.92,1
torchinferno,few_shot,39,2017.46,168.00,2185.46,2,0.92,1
torchinferno,few_shot,40,2011.28,170.81,2182.10,2,0.92,1
torchinferno,few_shot,41,2016.19,161.16,2177.35,2,0.92,1
torchinferno,few_shot,42,2020.75,165.13,2185.88,2,0.91,1
torchinferno,few_shot,43,2013.31,171.87,2185.18,2,0.92,1
torchinferno,few_shot,44,2009.68,183.79,2193.47,2,0.91,1
torchinferno,few_shot,45,2018.48,172.54,2191.02,2,0.91,1
