model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-28T01:03:07.061074+00:00

Build Times
provider,build_time_s
torchinferno,356.8
vllm,518.6
sglang,297.8

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,143.23,136.66,150.35,vllm
ttft_p99_ms,2455.08,249.58,944.82,vllm
tpot_median_ms,45.31,46.14,78.85,torchinferno
tpot_p99_ms,774.22,129.56,389.53,vllm
e2e_median_ms,184.19,175.52,224.09,vllm
e2e_p99_ms,2493.16,308.04,982.40,vllm
throughput_median_tps,6.41,7.98,5.40,vllm
total_output_tokens,1466,1456,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,262.62,191.15,222.08,vllm
ttft_p99_ms,539.91,483.32,71306.81,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,278.00,211.95,379.78,vllm
e2e_p99_ms,575.04,502.20,71471.81,vllm
throughput_median_tps,3.60,4.72,2.63,vllm
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,353.47,165.47,164.04,sglang
ttft_p99_ms,807.19,324.23,276.31,sglang
tpot_median_ms,58.93,50.74,103.70,vllm
tpot_p99_ms,111.63,188.43,246.12,torchinferno
e2e_median_ms,412.25,209.77,267.97,vllm
e2e_p99_ms,832.30,412.86,428.23,vllm
throughput_median_tps,3.27,6.44,5.03,vllm
total_output_tokens,1446,1450,1450,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,240.14,143.25,117.44,sglang
ttft_last_turn_ms,661.43,158.14,196.71,vllm
ttft_growth_ratio,2.75,1.10,1.68,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,269.81,63.24,84.30,vllm
ttft_p99_ms,762.82,2110.59,739.42,sglang
tpot_median_ms,42.28,31.13,51.69,vllm
tpot_p99_ms,446.88,1067.84,156.42,sglang
e2e_median_ms,312.16,85.86,150.24,vllm
e2e_p99_ms,795.49,2152.82,776.29,sglang
throughput_median_tps,4.04,13.70,9.29,vllm
total_output_tokens,1468,1458,1469,sglang
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,316.81,77.83,74.18,sglang
ttft_p99_ms,925.82,202.79,234.86,vllm
tpot_median_ms,22.10,14.84,21.95,vllm
tpot_p99_ms,110.25,19.18,27.77,vllm
e2e_median_ms,1126.94,619.56,831.87,vllm
e2e_p99_ms,2119.80,1016.44,1574.78,vllm
throughput_median_tps,33.50,58.68,42.47,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1193.78,0.00,1627.60,1,0.61,1
torchinferno,few_shot,1,1191.18,0.00,1626.85,1,0.61,1
torchinferno,few_shot,2,1192.92,0.00,1629.58,1,0.61,1
torchinferno,few_shot,3,1191.87,0.00,1632.48,1,0.61,1
torchinferno,few_shot,4,1192.73,0.00,1633.82,1,0.61,1
torchinferno,few_shot,5,1195.10,0.00,1638.28,1,0.61,1
torchinferno,few_shot,6,1189.36,0.00,1636.93,1,0.61,1
torchinferno,few_shot,7,1190.79,0.00,1639.13,1,0.61,1
torchinferno,few_shot,8,1192.01,0.00,1642.02,1,0.61,1
torchinferno,few_shot,9,1192.23,774.74,1966.96,2,1.02,1
torchinferno,few_shot,10,1190.09,774.22,1964.31,2,1.02,1
torchinferno,few_shot,11,1192.08,777.48,1969.56,2,1.02,1
torchinferno,few_shot,12,1189.39,780.14,1969.52,2,1.02,1
torchinferno,few_shot,13,1192.19,779.44,1971.63,2,1.01,1
torchinferno,few_shot,14,2044.61,0.00,2388.71,1,0.42,1
torchinferno,few_shot,15,2048.82,0.00,2388.99,1,0.42,1
torchinferno,few_shot,16,2051.33,0.00,2392.39,1,0.42,1
torchinferno,few_shot,17,2049.06,0.00,2393.41,1,0.42,1
torchinferno,few_shot,18,2046.49,0.00,2395.87,1,0.42,1
torchinferno,few_shot,19,2043.45,0.00,2397.29,1,0.42,1
torchinferno,few_shot,20,2049.60,0.00,2401.44,1,0.42,1
torchinferno,few_shot,21,2048.46,0.00,2399.17,1,0.42,1
torchinferno,few_shot,22,2042.13,0.00,2402.85,1,0.42,1
torchinferno,few_shot,23,2045.70,0.00,2405.95,1,0.42,1
torchinferno,few_shot,24,2043.86,364.82,2408.68,2,0.83,1
torchinferno,few_shot,25,2046.16,361.67,2407.84,2,0.83,1
torchinferno,few_shot,26,2044.32,0.00,2408.98,1,0.42,1
torchinferno,few_shot,27,2046.99,365.59,2412.58,2,0.83,1
torchinferno,few_shot,28,2045.65,0.00,2412.81,1,0.41,1
torchinferno,few_shot,29,2048.96,0.00,2412.97,1,0.41,1
torchinferno,few_shot,30,2043.18,0.00,2413.78,1,0.41,1
torchinferno,few_shot,31,2044.98,373.23,2418.21,2,0.83,1
torchinferno,few_shot,32,2044.75,375.19,2419.94,2,0.83,1
torchinferno,few_shot,33,2049.22,371.62,2420.83,2,0.83,1
torchinferno,few_shot,34,2050.71,370.07,2420.78,2,0.83,1
torchinferno,few_shot,35,2041.87,377.71,2419.58,2,0.83,1
torchinferno,few_shot,36,2045.52,376.53,2422.04,2,0.83,1
torchinferno,few_shot,37,2051.69,374.55,2426.24,2,0.82,1
torchinferno,few_shot,38,2047.19,382.69,2429.88,2,0.82,1
torchinferno,few_shot,39,2048.53,380.56,2429.09,2,0.82,1
torchinferno,few_shot,40,2051.88,384.70,2436.57,2,0.82,1
torchinferno,few_shot,41,2048.33,388.78,2437.11,2,0.82,1
torchinferno,few_shot,42,2049.31,386.97,2436.29,2,0.82,1
torchinferno,few_shot,43,2046.42,393.69,2440.10,2,0.82,1
torchinferno,few_shot,44,2045.78,391.79,2437.57,2,0.82,1
