model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-14T19:03:32.898693+00:00

Build Times
provider,build_time_s
torchinferno,40.2
vllm,334.6
sglang,173.1

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,147.55,70.42,77.94,vllm
ttft_p99_ms,725.00,131.39,476.44,vllm
tpot_median_ms,30.94,36.61,62.64,torchinferno
tpot_p99_ms,41.40,81.33,855.14,torchinferno
e2e_median_ms,172.76,95.34,132.14,vllm
e2e_p99_ms,737.94,167.82,944.28,vllm
throughput_median_tps,6.72,14.20,10.04,vllm
total_output_tokens,1461,1461,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,62.51,68.99,122.12,torchinferno
ttft_p99_ms,357.91,333.98,70311.58,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,81.82,85.80,203.04,torchinferno
e2e_p99_ms,391.14,347.18,70334.27,vllm
throughput_median_tps,12.22,11.65,4.93,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,192.75,85.01,85.01,vllm
ttft_p99_ms,1026.63,191.65,497.87,vllm
tpot_median_ms,34.18,34.05,76.52,vllm
tpot_p99_ms,43.14,104.41,924.11,torchinferno
e2e_median_ms,220.16,117.90,152.71,vllm
e2e_p99_ms,1049.24,221.41,970.85,vllm
throughput_median_tps,5.05,12.26,8.88,vllm
total_output_tokens,1454,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,444.67,84.08,63.81,sglang
ttft_last_turn_ms,175.57,96.93,90.61,sglang
ttft_growth_ratio,0.39,1.15,1.42,torchinferno
ttft_first_turn_median_ms,265.43,75.33,64.97,sglang
ttft_first_turn_p99_ms,1106.45,193.45,98.02,sglang
ttft_last_turn_median_ms,187.65,91.93,89.17,sglang
ttft_last_turn_p99_ms,210.41,196.68,114.17,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,52.87,34.95,51.34,vllm
ttft_p99_ms,1033.08,107.82,352.92,vllm
tpot_median_ms,34.72,23.22,473.40,vllm
tpot_p99_ms,71.14,37.22,1049.65,vllm
e2e_median_ms,74.83,53.50,516.95,vllm
e2e_p99_ms,1090.62,144.78,1108.76,vllm
throughput_median_tps,19.84,24.17,2.86,vllm
total_output_tokens,1461,1474,1461,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,189.80,47.48,50.92,vllm
ttft_p99_ms,473.79,63.58,119.09,vllm
tpot_median_ms,18.88,15.63,24.60,vllm
tpot_p99_ms,24.64,17.88,87.76,vllm
e2e_median_ms,867.10,581.28,939.85,vllm
e2e_p99_ms,1453.81,1085.25,1760.65,vllm
throughput_median_tps,41.03,60.04,39.42,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,1,0,781.90,0.00,794.10,1,1.26,1,,,,,,,1,,,
torchinferno,few_shot,0,1,799.01,24.18,823.19,2,2.43,1,,,,,,,0,,,
torchinferno,few_shot,7,2,758.86,0.00,770.91,1,1.30,1,,,,,,,7,,,
torchinferno,few_shot,26,3,436.70,0.00,450.82,1,2.22,1,,,,,,,26,,,
torchinferno,few_shot,9,4,725.00,0.00,737.94,1,1.36,1,,,,,,,9,,,
torchinferno,few_shot,31,5,353.82,0.00,368.78,1,2.71,1,,,,,,,31,,,
torchinferno,few_shot,29,6,388.21,0.00,402.81,1,2.48,1,,,,,,,29,,,
torchinferno,few_shot,25,7,453.52,0.00,469.86,1,2.13,1,,,,,,,25,,,
torchinferno,few_shot,5,8,791.37,0.00,809.75,1,1.23,1,,,,,,,5,,,
torchinferno,few_shot,12,9,673.42,0.00,689.96,1,1.45,1,,,,,,,12,,,
torchinferno,few_shot,8,10,742.06,0.00,759.89,1,1.32,1,,,,,,,8,,,
torchinferno,few_shot,28,11,405.12,0.00,423.18,1,2.36,1,,,,,,,28,,,
torchinferno,few_shot,4,12,812.80,0.00,832.39,1,1.20,1,,,,,,,4,,,
torchinferno,few_shot,24,13,470.14,0.00,491.51,1,2.03,1,,,,,,,24,,,
torchinferno,few_shot,11,14,687.90,0.00,709.78,1,1.41,1,,,,,,,11,,,
torchinferno,few_shot,17,15,587.21,0.00,609.92,1,1.64,1,,,,,,,17,,,
torchinferno,few_shot,10,16,705.84,0.00,730.14,1,1.37,1,,,,,,,10,,,
torchinferno,few_shot,3,17,827.68,27.77,855.45,2,2.34,1,,,,,,,3,,,
torchinferno,few_shot,13,18,653.18,27.87,681.05,2,2.94,1,,,,,,,13,,,
torchinferno,few_shot,27,19,421.79,26.02,447.81,2,4.47,1,,,,,,,27,,,
torchinferno,few_shot,15,20,622.19,26.80,648.99,2,3.08,1,,,,,,,15,,,
torchinferno,few_shot,14,21,639.09,26.84,665.93,2,3.00,1,,,,,,,14,,,
torchinferno,few_shot,2,22,846.73,28.39,875.11,2,2.29,1,,,,,,,2,,,
torchinferno,few_shot,6,23,774.62,30.85,805.46,2,2.48,1,,,,,,,6,,,
torchinferno,few_shot,23,24,487.52,30.06,517.58,2,3.86,1,,,,,,,23,,,
torchinferno,few_shot,33,25,321.20,29.83,351.03,2,5.70,1,,,,,,,33,,,
torchinferno,few_shot,32,26,336.85,31.49,368.34,2,5.43,1,,,,,,,32,,,
torchinferno,few_shot,18,27,570.04,32.74,602.78,2,3.32,1,,,,,,,18,,,
torchinferno,few_shot,21,28,520.45,32.77,553.22,2,3.62,1,,,,,,,21,,,
torchinferno,few_shot,20,29,536.69,33.60,570.29,2,3.51,1,,,,,,,20,,,
torchinferno,few_shot,22,30,505.94,31.61,537.55,2,3.72,1,,,,,,,22,,,
torchinferno,few_shot,16,31,604.58,33.61,638.19,2,3.13,1,,,,,,,16,,,
torchinferno,few_shot,19,32,554.92,33.74,588.66,2,3.40,1,,,,,,,19,,,
torchinferno,few_shot,30,33,369.96,35.61,405.57,2,4.93,1,,,,,,,30,,,
torchinferno,few_shot,34,34,387.03,0.00,398.68,1,2.51,1,,,,,,,34,,,
torchinferno,few_shot,72,35,65.58,0.00,78.26,1,12.78,1,,,,,,,72,,,
torchinferno,few_shot,46,36,186.49,0.00,199.97,1,5.00,1,,,,,,,46,,,
torchinferno,few_shot,65,37,140.61,0.00,153.62,1,6.51,1,,,,,,,65,,,
torchinferno,few_shot,69,38,68.69,0.00,81.63,1,12.25,1,,,,,,,69,,,
torchinferno,few_shot,42,39,253.36,0.00,267.83,1,3.73,1,,,,,,,42,,,
torchinferno,few_shot,38,40,320.97,0.00,335.35,1,2.98,1,,,,,,,38,,,
torchinferno,few_shot,53,41,69.95,0.00,86.19,1,11.60,1,,,,,,,53,,,
torchinferno,few_shot,64,42,152.49,0.00,168.29,1,5.94,1,,,,,,,64,,,
torchinferno,few_shot,71,43,67.25,0.00,84.09,1,11.89,1,,,,,,,71,,,
torchinferno,few_shot,35,44,369.45,0.00,388.59,1,2.57,1,,,,,,,35,,,
torchinferno,few_shot,67,45,68.09,0.00,87.88,1,11.38,1,,,,,,,67,,,
torchinferno,few_shot,41,46,268.39,0.00,290.26,1,3.45,1,,,,,,,41,,,
torchinferno,few_shot,43,47,235.27,0.00,258.89,1,3.86,1,,,,,,,43,,,
torchinferno,few_shot,48,48,154.62,0.00,174.60,1,5.73,1,,,,,,,48,,,
torchinferno,few_shot,68,49,68.15,0.00,91.42,1,10.94,1,,,,,,,68,,,
torchinferno,few_shot,66,50,68.57,0.00,93.16,1,10.73,1,,,,,,,66,,,
torchinferno,few_shot,47,51,169.15,0.00,196.02,1,5.10,1,,,,,,,47,,,
torchinferno,few_shot,70,52,67.69,25.97,93.66,2,21.35,1,,,,,,,70,,,
torchinferno,few_shot,50,53,120.56,27.50,148.07,2,13.51,1,,,,,,,50,,,
torchinferno,few_shot,73,54,64.59,28.27,92.87,2,21.54,1,,,,,,,73,,,
torchinferno,few_shot,52,55,85.76,30.41,116.17,2,17.22,1,,,,,,,52,,,
torchinferno,few_shot,49,56,136.79,29.86,166.65,2,12.00,1,,,,,,,49,,,
torchinferno,few_shot,51,57,102.66,31.91,134.58,2,14.86,1,,,,,,,51,,,
torchinferno,few_shot,75,58,64.35,30.55,94.90,2,21.08,1,,,,,,,75,,,
torchinferno,few_shot,36,59,351.35,34.33,385.68,2,5.19,1,,,,,,,36,,,
torchinferno,few_shot,45,60,202.05,34.24,236.29,2,8.46,1,,,,,,,45,,,
torchinferno,few_shot,77,61,62.43,32.93,95.36,2,20.97,1,,,,,,,77,,,
torchinferno,few_shot,39,62,302.54,0.00,337.68,1,2.96,1,,,,,,,39,,,
torchinferno,few_shot,40,63,285.06,37.01,322.07,2,6.21,1,,,,,,,40,,,
torchinferno,few_shot,37,64,335.08,0.00,372.90,1,2.68,1,,,,,,,37,,,
torchinferno,few_shot,44,65,219.51,41.40,260.92,2,7.67,1,,,,,,,44,,,
torchinferno,few_shot,80,66,195.60,0.00,207.81,1,4.81,1,,,,,,,80,,,
torchinferno,few_shot,86,67,188.45,0.00,202.79,1,4.93,1,,,,,,,86,,,
torchinferno,few_shot,90,68,186.46,0.00,201.17,1,4.97,1,,,,,,,90,,,
torchinferno,few_shot,95,69,186.44,0.00,199.16,1,5.02,1,,,,,,,95,,,
torchinferno,few_shot,87,70,189.78,0.00,203.99,1,4.90,1,,,,,,,87,,,
torchinferno,few_shot,85,71,189.36,0.00,205.65,1,4.86,1,,,,,,,85,,,
torchinferno,few_shot,76,72,197.01,0.00,214.30,1,4.67,1,,,,,,,76,,,
torchinferno,few_shot,57,73,133.08,0.00,148.09,1,6.75,1,,,,,,,57,,,
torchinferno,few_shot,97,74,182.41,0.00,200.08,1,5.00,1,,,,,,,97,,,
torchinferno,few_shot,101,75,122.96,0.00,139.74,1,7.16,1,,,,,,,101,,,
torchinferno,few_shot,89,76,187.81,0.00,206.03,1,4.85,1,,,,,,,89,,,
torchinferno,few_shot,82,77,192.84,0.00,210.30,1,4.76,1,,,,,,,82,,,
torchinferno,few_shot,55,78,166.08,0.00,183.82,1,5.44,1,,,,,,,55,,,
torchinferno,few_shot,98,79,123.25,0.00,143.12,1,6.99,1,,,,,,,98,,,
torchinferno,few_shot,88,80,188.51,0.00,208.48,1,4.80,1,,,,,,,88,,,
torchinferno,few_shot,96,81,183.58,0.00,204.76,1,4.88,1,,,,,,,96,,,
torchinferno,few_shot,74,82,198.57,0.00,222.40,1,4.50,1,,,,,,,74,,,
torchinferno,few_shot,92,83,187.88,0.00,210.10,1,4.76,1,,,,,,,92,,,
torchinferno,few_shot,81,84,193.16,0.00,218.78,1,4.57,1,,,,,,,81,,,
torchinferno,few_shot,79,85,196.23,27.18,223.41,2,8.95,1,,,,,,,79,,,
torchinferno,few_shot,54,86,189.07,26.21,215.27,2,9.29,1,,,,,,,54,,,
torchinferno,few_shot,104,87,122.38,26.37,148.74,2,13.45,1,,,,,,,104,,,
torchinferno,few_shot,91,88,187.18,28.39,215.57,2,9.28,1,,,,,,,91,,,
torchinferno,few_shot,103,89,122.77,27.64,150.41,2,13.30,1,,,,,,,103,,,
torchinferno,few_shot,78,90,197.01,30.10,227.11,2,8.81,1,,,,,,,78,,,
torchinferno,few_shot,93,91,186.25,30.14,216.39,2,9.24,1,,,,,,,93,,,
torchinferno,few_shot,56,92,148.36,30.93,179.29,2,11.15,1,,,,,,,56,,,
torchinferno,few_shot,102,93,121.79,0.00,153.83,1,6.50,1,,,,,,,102,,,
torchinferno,few_shot,94,94,185.85,33.03,218.88,2,9.14,1,,,,,,,94,,,
torchinferno,few_shot,84,95,191.79,34.11,225.90,2,8.85,1,,,,,,,84,,,
torchinferno,few_shot,83,96,190.11,36.97,227.08,2,8.81,1,,,,,,,83,,,
torchinferno,few_shot,99,97,122.77,38.04,160.81,2,12.44,1,,,,,,,99,,,
torchinferno,few_shot,100,98,210.50,0.00,222.81,1,4.49,1,,,,,,,100,,,
torchinferno,few_shot,60,99,165.66,0.00,177.36,1,5.64,1,,,,,,,60,,,
torchinferno,few_shot,113,100,199.29,0.00,214.50,1,4.66,1,,,,,,,113,,,
torchinferno,few_shot,119,101,194.85,0.00,209.24,1,4.78,1,,,,,,,119,,,
torchinferno,few_shot,105,102,206.15,0.00,223.20,1,4.48,1,,,,,,,105,,,
torchinferno,few_shot,110,103,202.77,0.00,219.39,1,4.56,1,,,,,,,110,,,
torchinferno,few_shot,117,104,195.37,0.00,212.22,1,4.71,1,,,,,,,117,,,
torchinferno,few_shot,109,105,202.64,0.00,221.62,1,4.51,1,,,,,,,109,,,
torchinferno,few_shot,115,106,198.62,0.00,215.48,1,4.64,1,,,,,,,115,,,
torchinferno,few_shot,112,107,200.43,0.00,219.49,1,4.56,1,,,,,,,112,,,
torchinferno,few_shot,123,108,190.39,0.00,210.25,1,4.76,1,,,,,,,123,,,
torchinferno,few_shot,129,109,183.80,0.00,202.70,1,4.93,1,,,,,,,129,,,
torchinferno,few_shot,106,110,205.65,0.00,229.43,1,4.36,1,,,,,,,106,,,
torchinferno,few_shot,122,111,190.94,0.00,215.96,1,4.63,1,,,,,,,122,,,
torchinferno,few_shot,127,112,188.09,0.00,213.58,1,4.68,1,,,,,,,127,,,
torchinferno,few_shot,121,113,194.23,25.18,219.40,2,9.12,1,,,,,,,121,,,
torchinferno,few_shot,62,114,130.24,27.55,157.79,2,12.68,1,,,,,,,62,,,
torchinferno,few_shot,108,115,206.04,26.51,232.55,2,8.60,1,,,,,,,108,,,
torchinferno,few_shot,120,116,192.68,29.28,221.96,2,9.01,1,,,,,,,120,,,
torchinferno,few_shot,107,117,207.46,26.99,234.45,2,8.53,1,,,,,,,107,,,
torchinferno,few_shot,125,118,191.78,27.99,219.77,2,9.10,1,,,,,,,125,,,
torchinferno,few_shot,114,119,200.57,29.54,230.11,2,8.69,1,,,,,,,114,,,
torchinferno,few_shot,59,120,182.51,29.97,212.48,2,9.41,1,,,,,,,59,,,
torchinferno,few_shot,63,121,113.28,31.92,145.20,2,13.77,1,,,,,,,63,,,
torchinferno,few_shot,116,122,195.15,33.83,228.99,2,8.73,1,,,,,,,116,,,
torchinferno,few_shot,124,123,190.53,33.13,223.67,2,8.94,1,,,,,,,124,,,
torchinferno,few_shot,58,124,202.76,0.00,235.99,1,4.24,1,,,,,,,58,,,
torchinferno,few_shot,118,125,194.24,35.23,229.47,2,8.72,1,,,,,,,118,,,
torchinferno,few_shot,126,126,189.75,34.29,224.04,2,8.93,1,,,,,,,126,,,
torchinferno,few_shot,128,127,188.61,34.30,222.91,2,8.97,1,,,,,,,128,,,
torchinferno,few_shot,61,128,147.09,36.56,183.66,2,10.89,1,,,,,,,61,,,
torchinferno,few_shot,111,129,201.66,37.86,239.52,2,8.35,1,,,,,,,111,,,
torchinferno,few_shot,130,130,162.20,0.00,174.42,1,5.73,1,,,,,,,130,,,
torchinferno,few_shot,138,131,158.23,0.00,170.90,1,5.85,1,,,,,,,138,,,
torchinferno,few_shot,134,132,158.43,0.00,173.40,1,5.77,1,,,,,,,134,,,
torchinferno,few_shot,131,133,162.91,0.00,175.72,1,5.69,1,,,,,,,131,,,
torchinferno,few_shot,153,134,146.44,0.00,160.18,1,6.24,1,,,,,,,153,,,
torchinferno,few_shot,158,135,142.51,0.00,156.49,1,6.39,1,,,,,,,158,,,
torchinferno,few_shot,157,136,141.67,0.00,159.01,1,6.29,1,,,,,,,157,,,
torchinferno,few_shot,133,137,159.90,0.00,177.23,1,5.64,1,,,,,,,133,,,
torchinferno,few_shot,148,138,148.62,0.00,165.64,1,6.04,1,,,,,,,148,,,
torchinferno,few_shot,160,139,138.06,0.00,157.11,1,6.36,1,,,,,,,160,,,
torchinferno,few_shot,136,140,160.09,0.00,177.97,1,5.62,1,,,,,,,136,,,
torchinferno,few_shot,145,141,152.76,0.00,174.52,1,5.73,1,,,,,,,145,,,
torchinferno,few_shot,142,142,155.85,0.00,177.96,1,5.62,1,,,,,,,142,,,
torchinferno,few_shot,159,143,138.95,0.00,162.01,1,6.17,1,,,,,,,159,,,
torchinferno,few_shot,156,144,144.69,0.00,166.66,1,6.00,1,,,,,,,156,,,
torchinferno,few_shot,137,145,159.31,0.00,184.40,1,5.42,1,,,,,,,137,,,
torchinferno,few_shot,141,146,155.13,27.82,182.95,2,10.93,1,,,,,,,141,,,
torchinferno,few_shot,161,147,138.66,25.62,164.28,2,12.17,1,,,,,,,161,,,
torchinferno,few_shot,143,148,155.08,28.37,183.45,2,10.90,1,,,,,,,143,,,
torchinferno,few_shot,152,149,145.27,29.23,174.50,2,11.46,1,,,,,,,152,,,
torchinferno,few_shot,149,150,147.91,29.00,176.91,2,11.31,1,,,,,,,149,,,
torchinferno,few_shot,144,151,153.23,31.49,184.72,2,10.83,1,,,,,,,144,,,
torchinferno,few_shot,139,152,157.81,30.03,187.85,2,10.65,1,,,,,,,139,,,
torchinferno,few_shot,135,153,160.11,30.31,190.42,2,10.50,1,,,,,,,135,,,
torchinferno,few_shot,155,154,144.79,31.01,175.81,2,11.38,1,,,,,,,155,,,
