model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-12T13:02:51.130411

Build Times
provider,build_time_s
torchinferno,432.3
vllm,1449.1
sglang,238.1

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,311.71,151.36,150.12,sglang
ttft_p99_ms,2582.79,266.68,627.09,vllm
tpot_median_ms,83.99,49.34,75.71,vllm
tpot_p99_ms,650.05,136.31,527.93,vllm
e2e_median_ms,392.33,199.30,221.67,vllm
e2e_p99_ms,2675.57,331.41,972.65,vllm
throughput_median_tps,3.16,7.21,5.43,vllm
total_output_tokens,1460,1459,1461,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,376.50,188.95,203.09,vllm
ttft_p99_ms,1043.94,267.19,71846.54,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,560.24,233.83,329.56,vllm
e2e_p99_ms,1329.82,352.36,71974.22,vllm
throughput_median_tps,1.78,4.28,3.03,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,721.92,172.19,164.55,sglang
ttft_p99_ms,1845.84,326.25,773.60,vllm
tpot_median_ms,72.91,59.14,102.05,vllm
tpot_p99_ms,195.29,201.28,235.99,torchinferno
e2e_median_ms,785.39,218.36,261.45,vllm
e2e_p99_ms,1894.79,419.86,965.68,vllm
throughput_median_tps,1.61,6.21,5.09,vllm
total_output_tokens,1462,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm
ttft_first_turn_ms,1092.43,127.49,125.32,sglang
ttft_last_turn_ms,1047.03,169.13,178.52,vllm
ttft_growth_ratio,0.96,1.33,1.42,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,455.42,61.07,79.64,vllm
ttft_p99_ms,1206.36,2064.56,669.76,sglang
tpot_median_ms,62.30,28.52,45.02,vllm
tpot_p99_ms,356.02,1723.58,134.50,sglang
e2e_median_ms,513.02,81.72,136.57,vllm
e2e_p99_ms,1347.31,2100.86,725.18,sglang
throughput_median_tps,3.00,14.53,10.18,vllm
total_output_tokens,1472,1472,1475,sglang
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,189.01,74.78,77.01,vllm
ttft_p99_ms,1254.99,173.68,149.51,sglang
tpot_median_ms,27.30,14.91,24.10,vllm
tpot_p99_ms,58.54,26.92,28.38,vllm
e2e_median_ms,1278.28,618.72,895.43,vllm
e2e_p99_ms,3014.76,1006.00,1738.49,vllm
throughput_median_tps,30.35,59.01,39.01,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1376.71,0.00,1383.67,1,0.72,1
torchinferno,few_shot,1,1374.27,0.00,1384.70,1,0.72,1
torchinferno,few_shot,2,1375.15,0.00,1386.29,1,0.72,1
torchinferno,few_shot,3,1374.20,282.00,1656.21,2,1.21,1
torchinferno,few_shot,4,1378.00,282.67,1660.67,2,1.20,1
torchinferno,few_shot,5,2026.06,0.00,2587.28,1,0.39,1
torchinferno,few_shot,6,2026.63,0.00,2581.80,1,0.39,1
torchinferno,few_shot,7,2023.91,0.00,2581.26,1,0.39,1
torchinferno,few_shot,8,2023.52,0.00,2592.88,1,0.39,1
torchinferno,few_shot,9,2027.14,0.00,2593.45,1,0.39,1
torchinferno,few_shot,10,2027.30,0.00,2599.54,1,0.38,1
torchinferno,few_shot,11,2021.28,577.11,2598.39,2,0.77,1
torchinferno,few_shot,12,2032.28,572.30,2604.58,2,0.77,1
torchinferno,few_shot,13,2029.88,573.87,2603.75,2,0.77,1
torchinferno,few_shot,14,2029.53,0.00,2606.72,1,0.38,1
torchinferno,few_shot,15,2021.93,0.00,2611.18,1,0.38,1
torchinferno,few_shot,16,2600.16,0.00,2605.48,1,0.38,1
torchinferno,few_shot,17,2025.25,0.00,2611.06,1,0.38,1
torchinferno,few_shot,18,2030.12,589.09,2619.21,2,0.76,1
torchinferno,few_shot,19,2590.42,21.79,2612.21,2,0.77,1
torchinferno,few_shot,20,2029.02,585.90,2614.92,2,0.76,1
torchinferno,few_shot,21,1220.58,0.00,1241.90,1,0.81,1
torchinferno,few_shot,22,2027.61,0.00,2619.56,1,0.38,1
torchinferno,few_shot,23,2027.88,592.13,2620.01,2,0.76,1
torchinferno,few_shot,24,2022.73,606.08,2628.81,2,0.76,1
torchinferno,few_shot,25,2027.87,605.14,2633.01,2,0.76,1
torchinferno,few_shot,26,2026.82,0.00,2622.90,1,0.38,1
torchinferno,few_shot,27,2024.36,0.00,2629.03,1,0.38,1
torchinferno,few_shot,28,2022.18,0.00,2627.97,1,0.38,1
torchinferno,few_shot,29,2595.02,32.15,2627.17,2,0.76,1
torchinferno,few_shot,30,2017.80,611.16,2628.96,2,0.76,1
torchinferno,few_shot,31,1207.79,0.00,1252.88,1,0.80,1
torchinferno,few_shot,32,2032.61,607.00,2639.61,2,0.76,1
torchinferno,few_shot,33,2594.74,36.59,2631.33,2,0.76,1
torchinferno,few_shot,34,1233.36,0.00,1258.69,1,0.79,1
torchinferno,few_shot,35,2025.48,620.05,2645.53,2,0.76,1
torchinferno,few_shot,36,2032.46,0.00,2650.54,1,0.38,1
torchinferno,few_shot,37,2027.87,621.68,2649.55,2,0.75,1
torchinferno,few_shot,38,2025.86,624.62,2650.48,2,0.75,1
torchinferno,few_shot,39,2023.17,0.00,2646.79,1,0.38,1
torchinferno,few_shot,40,2024.96,0.00,2648.09,1,0.38,1
torchinferno,few_shot,41,2027.48,620.25,2647.73,2,0.76,1
torchinferno,few_shot,42,2587.17,0.00,2647.36,1,0.38,1
torchinferno,few_shot,43,2648.06,0.41,2648.47,2,0.76,1
torchinferno,few_shot,44,2580.66,68.52,2649.18,2,0.75,1
torchinferno,few_shot,45,2032.26,0.00,2665.73,1,0.38,1
