model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-09T21:03:49.352679+00:00

Build Times
provider,build_time_s
torchinferno,38.6
vllm,214.7
sglang,239.7

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,144.22,118.67,139.11,vllm
ttft_p99_ms,805.02,275.52,624.01,vllm
tpot_median_ms,43.02,42.88,79.18,vllm
tpot_p99_ms,71.32,138.31,761.75,torchinferno
e2e_median_ms,183.81,146.00,215.52,vllm
e2e_p99_ms,813.16,335.79,1033.09,vllm
throughput_median_tps,6.63,9.18,5.64,vllm
total_output_tokens,1461,1461,1466,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,160.90,129.00,222.72,vllm
ttft_p99_ms,808.28,390.26,70435.93,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,171.46,156.62,375.27,vllm
e2e_p99_ms,1004.63,407.57,70533.47,vllm
throughput_median_tps,5.83,6.38,2.66,vllm
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,152.53,168.00,vllm
ttft_p99_ms,,354.82,638.91,vllm
tpot_median_ms,,49.33,114.07,vllm
tpot_p99_ms,,262.81,837.34,vllm
e2e_median_ms,,199.01,286.40,vllm
e2e_p99_ms,,429.87,889.64,vllm
throughput_median_tps,,7.00,4.50,vllm
total_output_tokens,,1450,1450,
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,
ttft_first_turn_ms,,140.40,110.75,sglang
ttft_last_turn_ms,,152.59,179.93,vllm
ttft_growth_ratio,,1.09,1.62,vllm
ttft_first_turn_median_ms,,136.46,104.71,sglang
ttft_first_turn_p99_ms,,304.54,290.86,sglang
ttft_last_turn_median_ms,,150.22,177.65,vllm
ttft_last_turn_p99_ms,,343.70,303.70,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,33.49,50.32,vllm
ttft_p99_ms,,50.18,458.20,vllm
tpot_median_ms,,22.57,370.12,vllm
tpot_p99_ms,,33.30,1107.31,vllm
e2e_median_ms,,50.43,466.90,vllm
e2e_p99_ms,,108.83,1152.35,vllm
throughput_median_tps,,25.01,3.02,vllm
total_output_tokens,,1468,1476,sglang
num_requests,,992,992,
correctness_rate,,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,74.46,70.16,sglang
ttft_p99_ms,,156.57,315.83,vllm
tpot_median_ms,,14.82,22.38,vllm
tpot_p99_ms,,17.58,98.80,vllm
e2e_median_ms,,600.94,881.22,vllm
e2e_p99_ms,,1050.88,1622.41,vllm
throughput_median_tps,,59.80,41.83,vllm
total_output_tokens,,36715,36715,
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,4,0,782.13,0.00,789.42,1,1.27,1,,,,,,,4,,,
torchinferno,few_shot,3,1,802.52,69.17,871.69,2,2.29,1,,,,,,,3,,,
torchinferno,few_shot,29,2,457.04,0.00,457.31,1,2.19,1,,,,,,,29,,,
torchinferno,few_shot,26,3,512.79,0.00,516.33,1,1.94,1,,,,,,,26,,,
torchinferno,few_shot,8,4,834.86,0.00,849.33,1,1.18,1,,,,,,,8,,,
torchinferno,few_shot,10,5,805.02,0.00,813.16,1,1.23,1,,,,,,,10,,,
torchinferno,few_shot,31,6,431.49,0.00,435.56,1,2.30,1,,,,,,,31,,,
torchinferno,few_shot,17,7,678.70,0.00,683.56,1,1.46,1,,,,,,,17,,,
torchinferno,few_shot,28,8,479.86,0.00,490.25,1,2.04,1,,,,,,,28,,,
torchinferno,few_shot,13,9,759.76,6.33,766.09,2,2.61,1,,,,,,,13,,,
torchinferno,few_shot,16,10,692.47,15.67,708.14,2,2.82,1,,,,,,,16,,,
torchinferno,few_shot,27,11,497.86,16.54,514.40,2,3.89,1,,,,,,,27,,,
torchinferno,few_shot,19,12,646.80,10.36,657.17,2,3.04,1,,,,,,,19,,,
torchinferno,few_shot,0,13,1000.91,28.08,1029.00,2,1.94,1,,,,,,,0,,,
torchinferno,few_shot,11,14,805.38,0.00,810.45,1,1.23,1,,,,,,,11,,,
torchinferno,few_shot,1,15,998.35,0.00,1012.55,1,0.99,1,,,,,,,1,,,
torchinferno,few_shot,15,16,725.95,10.64,736.59,2,2.72,1,,,,,,,15,,,
torchinferno,few_shot,18,17,655.64,26.92,682.57,2,2.93,1,,,,,,,18,,,
torchinferno,few_shot,23,18,561.09,34.98,596.07,2,3.36,1,,,,,,,23,,,
torchinferno,few_shot,33,19,382.67,39.59,422.26,2,4.74,1,,,,,,,33,,,
torchinferno,few_shot,24,20,555.08,0.00,582.39,1,1.72,1,,,,,,,24,,,
torchinferno,few_shot,2,21,990.30,9.11,999.41,2,2.00,1,,,,,,,2,,,
torchinferno,few_shot,9,22,839.45,0.00,858.43,1,1.16,1,,,,,,,9,,,
torchinferno,few_shot,25,23,561.98,0.00,568.00,1,1.76,1,,,,,,,25,,,
torchinferno,few_shot,20,24,613.01,44.87,657.89,2,3.04,1,,,,,,,20,,,
torchinferno,few_shot,7,25,858.94,0.00,902.49,1,1.11,1,,,,,,,7,,,
torchinferno,few_shot,12,26,765.48,0.00,810.91,1,1.23,1,,,,,,,12,,,
torchinferno,few_shot,21,27,600.92,46.16,647.07,2,3.09,1,,,,,,,21,,,
torchinferno,few_shot,30,28,437.67,52.10,489.76,2,4.08,1,,,,,,,30,,,
torchinferno,few_shot,5,29,902.69,0.00,955.24,1,1.05,1,,,,,,,5,,,
torchinferno,few_shot,14,30,725.96,56.88,782.84,2,2.55,1,,,,,,,14,,,
torchinferno,few_shot,22,31,578.38,57.27,635.65,2,3.15,1,,,,,,,22,,,
torchinferno,few_shot,32,32,439.45,21.22,460.67,2,4.34,1,,,,,,,32,,,
torchinferno,few_shot,6,33,883.16,59.00,942.16,2,2.12,1,,,,,,,6,,,
torchinferno,few_shot,37,34,384.83,0.00,394.71,1,2.53,1,,,,,,,37,,,
torchinferno,few_shot,41,35,313.88,0.00,327.57,1,3.05,1,,,,,,,41,,,
torchinferno,few_shot,47,36,201.84,0.00,221.78,1,4.51,1,,,,,,,47,,,
torchinferno,few_shot,64,37,197.19,0.00,218.53,1,4.58,1,,,,,,,64,,,
torchinferno,few_shot,46,38,226.99,0.00,246.91,1,4.05,1,,,,,,,46,,,
torchinferno,few_shot,39,39,346.16,0.00,371.37,1,2.69,1,,,,,,,39,,,
torchinferno,few_shot,34,40,436.26,0.00,459.74,1,2.18,1,,,,,,,34,,,
torchinferno,few_shot,35,41,414.77,0.00,447.47,1,2.23,1,,,,,,,35,,,
torchinferno,few_shot,42,42,299.10,0.00,326.54,1,3.06,1,,,,,,,42,,,
torchinferno,few_shot,38,43,367.02,0.00,399.24,1,2.50,1,,,,,,,38,,,
torchinferno,few_shot,44,44,267.75,29.81,297.56,2,6.72,1,,,,,,,44,,,
torchinferno,few_shot,40,45,329.59,39.27,368.85,2,5.42,1,,,,,,,40,,,
torchinferno,few_shot,48,46,190.49,0.00,226.85,1,4.41,1,,,,,,,48,,,
torchinferno,few_shot,65,47,137.86,0.00,177.42,1,5.64,1,,,,,,,65,,,
torchinferno,few_shot,50,48,179.48,16.13,195.62,2,10.22,1,,,,,,,50,,,
torchinferno,few_shot,45,49,253.39,36.80,290.19,2,6.89,1,,,,,,,45,,,
torchinferno,few_shot,36,50,398.96,51.30,450.26,2,4.44,1,,,,,,,36,,,
torchinferno,few_shot,43,51,277.53,0.00,329.27,1,3.04,1,,,,,,,43,,,
torchinferno,few_shot,49,52,200.72,25.79,226.51,2,8.83,1,,,,,,,49,,,
torchinferno,few_shot,66,53,147.08,0.00,157.31,1,6.36,1,,,,,,,66,,,
