model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-19T23:02:32.466617+00:00

Build Times
provider,build_time_s
torchinferno,36.1
vllm,336.4
sglang,205.9

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,140.98,81.32,96.60,vllm
ttft_p99_ms,727.10,157.63,550.42,vllm
tpot_median_ms,32.04,38.09,69.98,torchinferno
tpot_p99_ms,46.37,100.42,858.96,torchinferno
e2e_median_ms,165.69,113.37,158.59,vllm
e2e_p99_ms,742.90,198.55,814.16,vllm
throughput_median_tps,7.02,12.30,8.17,vllm
total_output_tokens,1461,1461,1466,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,55.57,73.17,153.64,torchinferno
ttft_p99_ms,245.20,273.50,70227.83,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,74.59,90.34,236.87,torchinferno
e2e_p99_ms,261.76,297.90,70279.89,torchinferno
throughput_median_tps,13.41,11.07,4.22,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,194.86,83.28,91.79,vllm
ttft_p99_ms,1012.23,182.77,580.13,vllm
tpot_median_ms,35.20,35.23,79.42,torchinferno
tpot_p99_ms,47.64,119.39,992.30,torchinferno
e2e_median_ms,224.08,109.63,158.15,vllm
e2e_p99_ms,1034.50,231.11,1062.76,vllm
throughput_median_tps,5.07,12.63,8.78,vllm
total_output_tokens,1454,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,424.98,83.25,70.85,sglang
ttft_last_turn_ms,177.08,86.25,96.50,vllm
ttft_growth_ratio,0.42,1.04,1.36,torchinferno
ttft_first_turn_median_ms,213.48,81.80,69.60,sglang
ttft_first_turn_p99_ms,1096.69,183.02,108.91,sglang
ttft_last_turn_median_ms,190.02,79.86,97.71,vllm
ttft_last_turn_p99_ms,209.32,161.14,123.53,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,52.69,36.10,58.94,vllm
ttft_p99_ms,924.32,93.93,462.06,vllm
tpot_median_ms,34.76,23.42,396.78,vllm
tpot_p99_ms,74.38,35.39,1049.39,vllm
e2e_median_ms,74.38,54.03,479.66,vllm
e2e_p99_ms,941.99,143.91,1149.94,vllm
throughput_median_tps,19.45,24.15,3.09,vllm
total_output_tokens,1462,1463,1477,sglang
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,186.89,47.50,59.19,vllm
ttft_p99_ms,372.95,63.06,138.87,vllm
tpot_median_ms,19.41,15.41,28.76,vllm
tpot_p99_ms,27.44,17.62,124.44,vllm
e2e_median_ms,869.36,580.55,1096.27,vllm
e2e_p99_ms,1549.34,1047.49,2028.20,vllm
throughput_median_tps,41.69,60.35,33.69,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,1,0,783.80,0.00,795.76,1,1.26,1,,,,,,,1,,,
torchinferno,few_shot,0,1,801.14,24.48,825.62,2,2.42,1,,,,,,,0,,,
torchinferno,few_shot,4,2,810.08,0.00,823.94,1,1.21,1,,,,,,,4,,,
torchinferno,few_shot,26,3,441.11,0.00,455.80,1,2.19,1,,,,,,,26,,,
torchinferno,few_shot,10,4,708.41,0.00,725.70,1,1.38,1,,,,,,,10,,,
torchinferno,few_shot,9,5,727.10,0.00,742.90,1,1.35,1,,,,,,,9,,,
torchinferno,few_shot,24,6,476.96,0.00,491.62,1,2.03,1,,,,,,,24,,,
torchinferno,few_shot,8,7,743.22,0.00,761.20,1,1.31,1,,,,,,,8,,,
torchinferno,few_shot,29,8,391.21,0.00,408.40,1,2.45,1,,,,,,,29,,,
torchinferno,few_shot,7,9,758.83,0.00,779.63,1,1.28,1,,,,,,,7,,,
torchinferno,few_shot,25,10,460.35,0.00,478.01,1,2.09,1,,,,,,,25,,,
torchinferno,few_shot,17,11,593.20,0.00,613.28,1,1.63,1,,,,,,,17,,,
torchinferno,few_shot,11,12,691.91,0.00,714.48,1,1.40,1,,,,,,,11,,,
torchinferno,few_shot,31,13,357.49,0.00,377.70,1,2.65,1,,,,,,,31,,,
torchinferno,few_shot,12,14,676.44,0.00,700.14,1,1.43,1,,,,,,,12,,,
torchinferno,few_shot,28,15,406.13,0.00,432.94,1,2.31,1,,,,,,,28,,,
torchinferno,few_shot,2,16,845.33,26.20,871.53,2,2.29,1,,,,,,,2,,,
torchinferno,few_shot,16,17,608.70,28.64,637.34,2,3.14,1,,,,,,,16,,,
torchinferno,few_shot,3,18,825.59,30.37,855.96,2,2.34,1,,,,,,,3,,,
torchinferno,few_shot,13,19,660.62,29.17,689.79,2,2.90,1,,,,,,,13,,,
torchinferno,few_shot,27,20,423.21,31.50,454.72,2,4.40,1,,,,,,,27,,,
torchinferno,few_shot,33,21,323.46,30.59,354.05,2,5.65,1,,,,,,,33,,,
torchinferno,few_shot,19,22,558.07,33.26,591.33,2,3.38,1,,,,,,,19,,,
torchinferno,few_shot,6,23,775.03,34.81,809.84,2,2.47,1,,,,,,,6,,,
torchinferno,few_shot,23,24,493.83,31.62,525.46,2,3.81,1,,,,,,,23,,,
torchinferno,few_shot,32,25,340.46,33.25,373.72,2,5.35,1,,,,,,,32,,,
torchinferno,few_shot,22,26,508.75,35.25,544.00,2,3.68,1,,,,,,,22,,,
torchinferno,few_shot,20,27,543.68,35.21,578.88,2,3.45,1,,,,,,,20,,,
torchinferno,few_shot,5,28,794.51,0.00,832.38,1,1.20,1,,,,,,,5,,,
torchinferno,few_shot,15,29,625.16,41.08,666.25,2,3.00,1,,,,,,,15,,,
torchinferno,few_shot,30,30,373.76,40.60,414.36,2,4.83,1,,,,,,,30,,,
torchinferno,few_shot,18,31,576.75,42.44,619.19,2,3.23,1,,,,,,,18,,,
torchinferno,few_shot,14,32,642.12,46.42,688.54,2,2.90,1,,,,,,,14,,,
torchinferno,few_shot,21,33,524.92,47.07,571.99,2,3.50,1,,,,,,,21,,,
torchinferno,few_shot,35,34,373.16,0.00,383.48,1,2.61,1,,,,,,,35,,,
torchinferno,few_shot,47,35,169.63,0.00,182.47,1,5.48,1,,,,,,,47,,,
torchinferno,few_shot,43,36,235.83,0.00,251.02,1,3.98,1,,,,,,,43,,,
torchinferno,few_shot,66,37,68.77,0.00,82.55,1,12.11,1,,,,,,,66,,,
torchinferno,few_shot,38,38,322.93,0.00,336.71,1,2.97,1,,,,,,,38,,,
