model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-04T19:01:50.425423

Build Times
provider,build_time_s
torchinferno,418.5
vllm,1315.1
sglang,195.6

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,265.28,169.05,146.21,sglang
ttft_p99_ms,1649.78,301.03,1240.37,vllm
tpot_median_ms,48.27,60.02,72.76,torchinferno
tpot_p99_ms,328.33,153.71,7436.84,vllm
e2e_median_ms,313.65,222.20,217.65,sglang
e2e_p99_ms,1725.91,375.05,8643.27,vllm
throughput_median_tps,4.32,6.72,5.53,vllm
total_output_tokens,1460,1460,1461,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,252.23,219.30,218.59,sglang
ttft_p99_ms,961.21,553.45,70982.18,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,352.75,246.06,362.07,vllm
e2e_p99_ms,1085.49,564.70,71066.41,vllm
throughput_median_tps,2.83,4.06,2.76,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,861.49,169.17,164.62,sglang
ttft_p99_ms,1884.25,348.02,692.32,vllm
tpot_median_ms,111.19,59.20,107.18,vllm
tpot_p99_ms,666.91,206.37,238.82,vllm
e2e_median_ms,981.47,222.66,266.44,vllm
e2e_p99_ms,2327.82,416.17,759.49,vllm
throughput_median_tps,1.35,6.08,5.01,vllm
total_output_tokens,1450,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang
ttft_first_turn_ms,1147.00,136.11,106.21,sglang
ttft_last_turn_ms,1184.50,157.94,176.18,vllm
ttft_growth_ratio,1.03,1.16,1.66,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,334.32,61.57,79.09,vllm
ttft_p99_ms,979.78,2111.32,580.19,sglang
tpot_median_ms,32.59,28.49,58.03,vllm
tpot_p99_ms,306.22,1719.25,545.52,torchinferno
e2e_median_ms,363.64,83.61,150.42,vllm
e2e_p99_ms,998.13,2170.54,650.51,sglang
throughput_median_tps,3.42,14.68,9.54,vllm
total_output_tokens,1458,1476,1458,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,469.19,73.87,81.52,vllm
ttft_p99_ms,1684.95,192.35,147.13,sglang
tpot_median_ms,28.52,14.71,23.13,vllm
tpot_p99_ms,59.25,21.05,27.93,vllm
e2e_median_ms,1500.89,608.09,887.33,vllm
e2e_p99_ms,3599.85,1000.60,1697.88,vllm
throughput_median_tps,24.21,59.50,40.09,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1171.89,0.00,1178.15,1,0.85,1
torchinferno,few_shot,1,1171.24,0.00,1180.95,1,0.85,1
torchinferno,few_shot,2,1173.36,0.00,1183.67,1,0.84,1
torchinferno,few_shot,3,1176.67,0.00,1187.65,1,0.84,1
torchinferno,few_shot,4,1171.23,0.00,1184.81,1,0.84,1
torchinferno,few_shot,5,1170.32,0.00,1187.09,1,0.84,1
torchinferno,few_shot,6,1171.85,0.00,1187.70,1,0.84,1
torchinferno,few_shot,7,1171.40,0.00,1189.67,1,0.84,1
torchinferno,few_shot,8,1173.14,0.00,1191.53,1,0.84,1
torchinferno,few_shot,9,1173.24,162.28,1335.52,2,1.50,1
torchinferno,few_shot,10,1173.68,163.73,1337.41,2,1.50,1
torchinferno,few_shot,11,1175.35,161.70,1337.05,2,1.50,1
torchinferno,few_shot,12,1178.28,163.82,1342.10,2,1.49,1
torchinferno,few_shot,13,1172.06,165.66,1337.72,2,1.50,1
torchinferno,few_shot,14,1647.27,0.00,1658.64,1,0.60,1
torchinferno,few_shot,15,1643.64,0.00,1657.83,1,0.60,1
torchinferno,few_shot,16,1641.73,0.00,1661.14,1,0.60,1
torchinferno,few_shot,17,1647.41,0.00,1662.29,1,0.60,1
torchinferno,few_shot,18,1635.51,0.00,1661.37,1,0.60,1
torchinferno,few_shot,19,1641.90,0.00,1662.24,1,0.60,1
torchinferno,few_shot,20,1636.99,0.00,1665.16,1,0.60,1
torchinferno,few_shot,21,1642.06,0.00,1673.81,1,0.60,1
torchinferno,few_shot,22,1645.47,0.00,1670.27,1,0.60,1
torchinferno,few_shot,23,1642.12,35.80,1677.92,2,1.19,1
torchinferno,few_shot,24,1644.75,0.00,1675.17,1,0.60,1
torchinferno,few_shot,25,1639.21,0.00,1672.56,1,0.60,1
torchinferno,few_shot,26,1644.19,35.50,1679.69,2,1.19,1
torchinferno,few_shot,27,1653.85,28.73,1682.58,2,1.19,1
torchinferno,few_shot,28,1637.37,40.59,1677.96,2,1.19,1
torchinferno,few_shot,29,1649.85,0.00,1679.86,1,0.60,1
torchinferno,few_shot,30,1637.03,41.66,1678.69,2,1.19,1
torchinferno,few_shot,31,1641.10,0.00,1687.45,1,0.59,1
torchinferno,few_shot,32,1642.87,0.00,1683.38,1,0.59,1
torchinferno,few_shot,33,1642.45,51.07,1693.51,2,1.18,1
torchinferno,few_shot,34,1647.76,45.17,1692.94,2,1.18,1
torchinferno,few_shot,35,1639.39,0.00,1692.94,1,0.59,1
torchinferno,few_shot,36,1653.48,48.76,1702.24,2,1.17,1
torchinferno,few_shot,37,1650.18,52.69,1702.87,2,1.17,1
torchinferno,few_shot,38,1648.84,53.39,1702.23,2,1.17,1
torchinferno,few_shot,39,1644.00,0.00,1703.99,1,0.59,1
torchinferno,few_shot,40,1652.38,0.00,1706.63,1,0.59,1
torchinferno,few_shot,41,1648.53,60.84,1709.37,2,1.17,1
torchinferno,few_shot,42,1641.70,65.21,1706.91,2,1.17,1
torchinferno,few_shot,43,1639.36,65.71,1705.07,2,1.17,1
torchinferno,few_shot,44,1647.79,0.00,1709.88,1,0.58,1
torchinferno,few_shot,45,1639.80,0.00,1709.78,1,0.58,1
