model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-18T15:03:07.232010

Build Times
provider,build_time_s
torchinferno,381.8
vllm,511.1
sglang,290.9

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,135.83,144.25,vllm
ttft_p99_ms,,933.08,648.20,sglang
tpot_median_ms,,47.26,72.39,vllm
tpot_p99_ms,,127.28,394.61,vllm
e2e_median_ms,,174.29,210.69,vllm
e2e_p99_ms,,967.10,877.93,sglang
throughput_median_tps,,8.09,5.81,vllm
total_output_tokens,,1457,1461,sglang
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,191.12,219.07,vllm
ttft_p99_ms,,448.67,71051.12,vllm
tpot_median_ms,,0.00,0.00,vllm
tpot_p99_ms,,0.00,0.00,vllm
e2e_median_ms,,212.44,361.33,vllm
e2e_p99_ms,,474.27,71116.58,vllm
throughput_median_tps,,4.71,2.77,vllm
total_output_tokens,,1000,1000,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm
unique_final_answers,,1,1,vllm

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,154.74,159.76,vllm
ttft_p99_ms,,318.80,274.41,sglang
tpot_median_ms,,53.29,100.85,vllm
tpot_p99_ms,,171.20,236.58,vllm
e2e_median_ms,,196.13,255.97,vllm
e2e_p99_ms,,406.41,427.94,vllm
throughput_median_tps,,6.82,5.38,vllm
total_output_tokens,,1450,1450,vllm
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,vllm
ttft_first_turn_ms,,125.37,106.30,sglang
ttft_last_turn_ms,,155.21,196.73,vllm
ttft_growth_ratio,,1.24,1.85,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,58.52,83.85,vllm
ttft_p99_ms,,2092.87,544.37,sglang
tpot_median_ms,,30.27,39.56,vllm
tpot_p99_ms,,1711.94,130.59,sglang
e2e_median_ms,,81.59,134.08,vllm
e2e_p99_ms,,3766.34,556.26,sglang
throughput_median_tps,,15.18,10.37,vllm
total_output_tokens,,1491,1470,vllm
num_requests,,992,992,
correctness_rate,,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,66.20,66.67,vllm
ttft_p99_ms,,125.32,144.97,vllm
tpot_median_ms,,15.24,22.50,vllm
tpot_p99_ms,,23.17,26.99,vllm
e2e_median_ms,,604.39,836.39,vllm
e2e_p99_ms,,1010.53,1574.06,vllm
throughput_median_tps,,58.75,41.98,vllm
total_output_tokens,,36715,36715,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
vllm,few_shot,0,802.58,0.00,802.72,1,1.25,1
vllm,few_shot,1,797.97,0.00,799.99,1,1.25,1
vllm,few_shot,2,806.52,0.00,806.64,1,1.24,1
vllm,few_shot,3,795.90,0.00,800.78,1,1.25,1
vllm,few_shot,4,801.96,0.00,803.39,1,1.24,1
vllm,few_shot,5,807.82,0.00,809.22,1,1.24,1
vllm,few_shot,6,797.38,0.00,808.17,1,1.24,1
vllm,few_shot,7,821.32,42.49,863.80,2,2.32,1
vllm,few_shot,8,858.74,0.00,873.54,1,1.14,1
vllm,few_shot,9,868.31,0.00,880.13,1,1.14,1
vllm,few_shot,10,862.44,0.00,874.76,1,1.14,1
vllm,few_shot,11,857.75,0.00,874.46,1,1.14,1
vllm,few_shot,12,858.19,0.00,875.68,1,1.14,1
vllm,few_shot,13,860.29,0.00,880.53,1,1.14,1
vllm,few_shot,14,861.46,0.00,880.59,1,1.14,1
vllm,few_shot,15,866.91,0.00,889.18,1,1.12,1
vllm,few_shot,16,857.50,40.47,897.97,2,2.23,1
vllm,few_shot,17,860.00,39.53,899.53,2,2.22,1
vllm,few_shot,18,871.24,0.00,899.45,1,1.11,1
vllm,few_shot,19,858.48,45.42,903.91,2,2.21,1
vllm,few_shot,20,857.62,47.32,904.93,2,2.21,1
vllm,few_shot,21,872.62,0.00,908.83,1,1.10,1
vllm,few_shot,22,863.99,47.78,911.77,2,2.19,1
vllm,few_shot,23,861.23,49.33,910.56,2,2.20,1
vllm,few_shot,24,861.73,47.70,909.43,2,2.20,1
vllm,few_shot,25,864.61,48.37,912.98,2,2.19,1
vllm,few_shot,26,892.06,0.00,915.18,1,1.09,1
vllm,few_shot,27,876.80,48.51,925.31,2,2.16,1
vllm,few_shot,28,894.81,0.00,918.14,1,1.09,1
vllm,few_shot,29,893.12,0.00,920.07,1,1.09,1
vllm,few_shot,30,894.85,0.00,919.90,1,1.09,1
vllm,few_shot,31,878.55,42.95,921.51,2,2.17,1
vllm,few_shot,32,899.86,0.00,921.64,1,1.09,1
vllm,few_shot,33,893.94,0.00,924.57,1,1.08,1
vllm,few_shot,34,899.79,0.00,924.96,1,1.08,1
vllm,few_shot,35,872.77,54.82,927.58,2,2.16,1
vllm,few_shot,36,892.80,0.00,926.74,1,1.08,1
vllm,few_shot,37,892.61,0.00,928.00,1,1.08,1
vllm,few_shot,38,891.10,49.12,940.22,2,2.13,1
vllm,few_shot,39,923.52,0.00,942.18,1,1.06,1
vllm,few_shot,40,912.85,0.00,941.45,1,1.06,1
vllm,few_shot,41,908.67,38.27,946.94,2,2.11,1
vllm,few_shot,42,904.15,42.40,946.55,2,2.11,1
vllm,few_shot,43,893.60,56.30,949.90,2,2.11,1
vllm,few_shot,44,893.53,56.82,950.36,2,2.10,1
vllm,few_shot,45,910.10,0.00,948.99,1,1.05,1
vllm,few_shot,46,914.86,0.00,950.86,1,1.05,1
vllm,few_shot,47,926.91,0.00,952.96,1,1.05,1
vllm,few_shot,48,911.33,43.86,955.19,2,2.09,1
vllm,few_shot,49,911.61,46.96,958.58,2,2.09,1
vllm,few_shot,50,934.19,0.00,957.63,1,1.04,1
vllm,few_shot,51,934.97,0.00,959.37,1,1.04,1
vllm,few_shot,52,912.14,49.78,961.92,2,2.08,1
vllm,few_shot,53,147.06,0.00,168.82,1,5.92,1
vllm,few_shot,54,142.58,0.00,164.57,1,6.08,1
vllm,few_shot,55,941.84,0.00,964.56,1,1.04,1
vllm,few_shot,56,923.95,43.14,967.10,2,2.07,1
vllm,few_shot,57,146.79,0.00,174.19,1,5.74,1
vllm,few_shot,58,910.51,58.61,969.12,2,2.06,1
vllm,few_shot,59,147.20,0.00,181.90,1,5.50,1
vllm,few_shot,60,78.13,0.00,115.96,1,8.62,1
vllm,few_shot,61,939.19,0.00,974.13,1,1.03,1
vllm,few_shot,62,913.35,62.32,975.67,2,2.05,1
vllm,few_shot,63,937.24,40.42,977.66,2,2.05,1
vllm,few_shot,64,87.50,0.00,113.74,1,8.79,1
vllm,few_shot,65,89.51,21.53,111.04,2,18.01,1
vllm,few_shot,66,109.08,0.00,114.30,1,8.75,1
vllm,few_shot,67,95.44,23.45,118.89,2,16.82,1
vllm,few_shot,68,937.98,48.38,986.37,2,2.03,1
vllm,few_shot,69,64.32,0.00,84.08,1,11.89,1
vllm,few_shot,70,933.08,56.60,989.68,2,2.02,1
vllm,few_shot,71,95.15,0.00,125.62,1,7.96,1
vllm,few_shot,72,935.20,55.83,991.03,2,2.02,1
vllm,few_shot,73,139.17,0.00,196.17,1,5.10,1
vllm,few_shot,74,151.22,0.00,203.81,1,4.91,1
vllm,few_shot,75,938.38,0.00,997.87,1,1.00,1
vllm,few_shot,76,94.47,0.00,102.25,1,9.78,1
vllm,few_shot,77,951.31,46.85,998.16,2,2.00,1
vllm,few_shot,78,132.61,67.60,200.22,2,9.99,1
vllm,few_shot,79,84.12,48.44,132.56,2,15.09,1
vllm,few_shot,80,97.23,28.21,125.44,2,15.94,1
vllm,few_shot,81,98.56,36.95,135.51,2,14.76,1
vllm,few_shot,82,94.37,0.00,114.76,1,8.71,1
vllm,few_shot,83,111.00,0.00,124.88,1,8.01,1
vllm,few_shot,84,90.48,28.98,119.45,2,16.74,1
vllm,few_shot,85,73.49,48.92,122.41,2,16.34,1
vllm,few_shot,86,97.96,0.00,114.58,1,8.73,1
vllm,few_shot,87,86.30,0.00,107.59,1,9.29,1
vllm,few_shot,88,102.29,0.00,125.73,1,7.95,1
vllm,few_shot,89,104.45,0.00,127.99,1,7.81,1
vllm,few_shot,90,89.99,0.00,109.93,1,9.10,1
vllm,few_shot,91,87.06,0.00,113.61,1,8.80,1
vllm,few_shot,92,87.43,0.00,108.78,1,9.19,1
vllm,few_shot,93,94.24,0.00,119.46,1,8.37,1
vllm,few_shot,94,95.33,0.00,117.61,1,8.50,1
vllm,few_shot,95,86.36,0.00,109.80,1,9.11,1
vllm,few_shot,96,106.70,0.00,130.78,1,7.65,1
vllm,few_shot,97,99.66,0.00,104.48,1,9.57,1
vllm,few_shot,98,95.04,32.58,127.62,2,15.67,1
vllm,few_shot,99,120.98,0.00,151.16,1,6.62,1
vllm,few_shot,100,83.41,39.88,123.29,2,16.22,1
vllm,few_shot,101,91.67,38.87,130.54,2,15.32,1
vllm,few_shot,102,96.21,42.16,138.37,2,14.45,1
vllm,few_shot,103,89.40,0.00,102.70,1,9.74,1
vllm,few_shot,104,86.22,33.25,119.47,2,16.74,1
vllm,few_shot,105,95.64,0.00,117.32,1,8.52,1
vllm,few_shot,106,117.88,0.00,132.17,1,7.57,1
vllm,few_shot,107,102.31,35.07,137.38,2,14.56,1
vllm,few_shot,108,109.71,0.00,129.53,1,7.72,1
vllm,few_shot,109,70.94,0.00,93.85,1,10.66,1
vllm,few_shot,110,92.99,41.73,134.73,2,14.84,1
vllm,few_shot,111,103.47,33.53,137.00,2,14.60,1
vllm,few_shot,112,86.56,0.00,111.84,1,8.94,1
vllm,few_shot,113,87.49,0.00,108.66,1,9.20,1
vllm,few_shot,114,108.38,40.87,149.25,2,13.40,1
vllm,few_shot,115,130.97,0.00,146.35,1,6.83,1
vllm,few_shot,116,156.65,0.00,168.46,1,5.94,1
vllm,few_shot,117,110.03,0.00,127.66,1,7.83,1
vllm,few_shot,118,134.35,0.00,156.61,1,6.39,1
vllm,few_shot,119,109.22,0.00,134.31,1,7.45,1
vllm,few_shot,120,101.53,0.00,123.03,1,8.13,1
vllm,few_shot,121,139.73,0.00,165.55,1,6.04,1
vllm,few_shot,122,139.19,0.00,162.98,1,6.14,1
vllm,few_shot,123,120.46,0.00,144.43,1,6.92,1
vllm,few_shot,124,158.17,0.00,184.42,1,5.42,1
vllm,few_shot,125,124.27,41.94,166.21,2,12.03,1
vllm,few_shot,126,107.11,38.54,145.64,2,13.73,1
vllm,few_shot,127,112.88,43.28,156.15,2,12.81,1
vllm,few_shot,128,137.81,0.00,168.24,1,5.94,1
