model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-16T07:02:38.824894+00:00

Build Times
provider,build_time_s
torchinferno,45.1
vllm,391.7
sglang,205.7

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,142.39,84.08,85.50,vllm
ttft_p99_ms,745.74,184.15,551.55,vllm
tpot_median_ms,32.01,41.87,65.76,torchinferno
tpot_p99_ms,44.58,134.08,854.61,torchinferno
e2e_median_ms,167.76,121.82,141.80,vllm
e2e_p99_ms,766.99,231.25,952.26,vllm
throughput_median_tps,6.94,11.13,9.13,vllm
total_output_tokens,1461,1461,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,56.48,71.66,136.71,torchinferno
ttft_p99_ms,277.34,270.55,70522.89,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,74.92,90.83,209.85,torchinferno
e2e_p99_ms,289.08,309.04,70616.79,torchinferno
throughput_median_tps,13.35,11.01,4.77,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,191.57,83.68,88.03,vllm
ttft_p99_ms,1008.35,157.61,984.44,vllm
tpot_median_ms,35.43,36.81,78.04,torchinferno
tpot_p99_ms,183.23,91.79,941.92,vllm
e2e_median_ms,219.87,110.63,155.76,vllm
e2e_p99_ms,1026.34,198.75,1021.97,vllm
throughput_median_tps,5.19,12.27,8.70,vllm
total_output_tokens,1444,1450,1450,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,
ttft_first_turn_ms,431.33,79.56,208.71,vllm
ttft_last_turn_ms,169.58,88.56,90.78,vllm
ttft_growth_ratio,0.39,1.11,0.43,torchinferno
ttft_first_turn_median_ms,227.96,68.62,86.91,vllm
ttft_first_turn_p99_ms,1086.49,151.84,682.00,vllm
ttft_last_turn_median_ms,188.32,91.61,91.43,sglang
ttft_last_turn_p99_ms,212.94,160.41,112.59,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,54.27,35.48,52.94,vllm
ttft_p99_ms,786.55,98.37,548.39,vllm
tpot_median_ms,35.42,22.98,386.73,vllm
tpot_p99_ms,95.19,33.95,1044.23,vllm
e2e_median_ms,75.59,53.55,456.48,vllm
e2e_p99_ms,833.69,135.56,1107.34,vllm
throughput_median_tps,18.77,24.25,3.19,vllm
total_output_tokens,1470,1480,1462,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.96,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,184.81,45.72,52.15,vllm
ttft_p99_ms,622.77,63.99,117.88,vllm
tpot_median_ms,19.07,15.11,25.05,vllm
tpot_p99_ms,25.80,16.77,91.93,vllm
e2e_median_ms,842.37,570.86,965.19,vllm
e2e_p99_ms,1594.70,1033.43,1764.01,vllm
throughput_median_tps,41.38,61.99,38.49,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,1,0,799.79,0.00,811.94,1,1.23,1,,,,,,,1,,,
torchinferno,few_shot,0,1,817.39,23.84,841.23,2,2.38,1,,,,,,,0,,,
torchinferno,few_shot,8,2,760.29,0.00,774.95,1,1.29,1,,,,,,,8,,,
torchinferno,few_shot,24,3,494.17,0.00,508.81,1,1.97,1,,,,,,,24,,,
torchinferno,few_shot,5,4,809.73,0.00,825.97,1,1.21,1,,,,,,,5,,,
torchinferno,few_shot,10,5,728.68,0.00,743.72,1,1.34,1,,,,,,,10,,,
torchinferno,few_shot,4,6,829.33,0.00,844.20,1,1.18,1,,,,,,,4,,,
torchinferno,few_shot,28,7,428.12,0.00,445.20,1,2.25,1,,,,,,,28,,,
torchinferno,few_shot,11,8,710.96,0.00,729.17,1,1.37,1,,,,,,,11,,,
torchinferno,few_shot,17,9,613.58,0.00,629.86,1,1.59,1,,,,,,,17,,,
torchinferno,few_shot,25,10,477.30,0.00,496.23,1,2.02,1,,,,,,,25,,,
torchinferno,few_shot,12,11,695.08,0.00,713.75,1,1.40,1,,,,,,,12,,,
torchinferno,few_shot,26,12,460.99,0.00,480.72,1,2.08,1,,,,,,,26,,,
torchinferno,few_shot,31,13,379.69,0.00,398.23,1,2.51,1,,,,,,,31,,,
torchinferno,few_shot,29,14,412.05,0.00,432.68,1,2.31,1,,,,,,,29,,,
torchinferno,few_shot,9,15,745.74,0.00,766.99,1,1.30,1,,,,,,,9,,,
torchinferno,few_shot,7,16,777.07,0.00,801.03,1,1.25,1,,,,,,,7,,,
torchinferno,few_shot,3,17,845.99,25.93,871.92,2,2.29,1,,,,,,,3,,,
torchinferno,few_shot,21,18,546.63,26.58,573.22,2,3.49,1,,,,,,,21,,,
torchinferno,few_shot,13,19,678.46,28.78,707.23,2,2.83,1,,,,,,,13,,,
torchinferno,few_shot,14,20,661.94,28.82,690.77,2,2.90,1,,,,,,,14,,,
torchinferno,few_shot,20,21,561.36,30.22,591.58,2,3.38,1,,,,,,,20,,,
torchinferno,few_shot,23,22,512.84,29.26,542.11,2,3.69,1,,,,,,,23,,,
torchinferno,few_shot,32,23,362.02,30.60,392.62,2,5.09,1,,,,,,,32,,,
torchinferno,few_shot,16,24,628.12,32.11,660.23,2,3.03,1,,,,,,,16,,,
torchinferno,few_shot,18,25,596.45,31.02,627.47,2,3.19,1,,,,,,,18,,,
torchinferno,few_shot,33,26,345.15,32.82,377.97,2,5.29,1,,,,,,,33,,,
torchinferno,few_shot,30,27,395.45,32.79,428.24,2,4.67,1,,,,,,,30,,,
torchinferno,few_shot,27,28,446.63,32.53,479.16,2,4.17,1,,,,,,,27,,,
torchinferno,few_shot,22,29,530.42,33.11,563.54,2,3.55,1,,,,,,,22,,,
torchinferno,few_shot,6,30,793.20,36.96,830.16,2,2.41,1,,,,,,,6,,,
torchinferno,few_shot,2,31,863.10,35.36,898.47,2,2.23,1,,,,,,,2,,,
torchinferno,few_shot,19,32,579.69,37.62,617.31,2,3.24,1,,,,,,,19,,,
torchinferno,few_shot,15,33,644.45,43.14,687.58,2,2.91,1,,,,,,,15,,,
torchinferno,few_shot,35,34,395.44,0.00,409.30,1,2.44,1,,,,,,,35,,,
torchinferno,few_shot,76,35,66.60,0.00,78.49,1,12.74,1,,,,,,,76,,,
torchinferno,few_shot,37,36,364.59,0.00,377.31,1,2.65,1,,,,,,,37,,,
torchinferno,few_shot,34,37,414.44,0.00,427.47,1,2.34,1,,,,,,,34,,,
torchinferno,few_shot,74,38,67.06,0.00,81.18,1,12.32,1,,,,,,,74,,,
