model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-17T13:09:25.533180

Build Times
provider,build_time_s
torchinferno,298.6
vllm,1119.8
sglang,161.7

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,284.99,156.58,140.62,sglang
ttft_p99_ms,2131.81,258.36,4296.99,vllm
tpot_median_ms,151.20,56.80,72.17,vllm
tpot_p99_ms,209.42,134.20,7413.79,vllm
e2e_median_ms,371.31,211.22,212.14,vllm
e2e_p99_ms,2221.84,316.81,11680.43,vllm
throughput_median_tps,3.80,7.18,5.81,vllm
total_output_tokens,1461,1449,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,271.18,211.25,206.71,sglang
ttft_p99_ms,1585.28,518.04,70442.79,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,297.49,236.12,344.17,vllm
e2e_p99_ms,1635.58,555.11,70560.49,vllm
throughput_median_tps,3.36,4.24,2.91,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,518.05,170.79,154.44,sglang
ttft_p99_ms,1258.29,326.11,615.27,vllm
tpot_median_ms,108.23,47.64,106.64,vllm
tpot_p99_ms,415.79,190.07,225.62,vllm
e2e_median_ms,609.33,211.84,255.29,vllm
e2e_p99_ms,1492.00,439.46,745.95,vllm
throughput_median_tps,2.17,6.41,5.25,vllm
total_output_tokens,1448,1450,1448,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,674.46,130.06,109.01,sglang
ttft_last_turn_ms,473.34,175.73,183.82,vllm
ttft_growth_ratio,0.70,1.35,1.69,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,323.98,57.55,73.73,vllm
ttft_p99_ms,855.60,129.04,458.34,vllm
tpot_median_ms,130.90,26.31,71.18,vllm
tpot_p99_ms,150.91,45.16,471.84,vllm
e2e_median_ms,424.50,78.13,160.08,vllm
e2e_p99_ms,987.85,168.88,549.45,vllm
throughput_median_tps,3.31,15.52,9.06,vllm
total_output_tokens,1472,1447,1475,sglang
num_requests,992,992,992,
correctness_rate,0.96,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,707.30,66.16,65.45,sglang
ttft_p99_ms,2347.80,110.96,108.45,sglang
tpot_median_ms,16.13,15.03,22.17,vllm
tpot_p99_ms,33.93,19.70,28.60,vllm
e2e_median_ms,1377.98,603.56,820.26,vllm
e2e_p99_ms,3192.02,1015.33,1592.04,vllm
throughput_median_tps,26.10,59.17,42.49,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,779.00,0.00,1059.81,1,0.94,1
torchinferno,few_shot,1,1825.47,0.00,1922.18,1,0.52,1
torchinferno,few_shot,2,1827.55,0.00,1929.24,1,0.52,1
torchinferno,few_shot,3,1839.57,0.00,1932.87,1,0.52,1
torchinferno,few_shot,4,1820.42,0.00,1917.64,1,0.52,1
torchinferno,few_shot,5,1819.38,0.00,1920.87,1,0.52,1
torchinferno,few_shot,6,1813.01,0.00,1921.99,1,0.52,1
torchinferno,few_shot,7,1819.76,0.00,1928.66,1,0.52,1
torchinferno,few_shot,8,1826.15,0.00,1929.27,1,0.52,1
torchinferno,few_shot,9,1826.02,0.00,1940.13,1,0.52,1
torchinferno,few_shot,10,1831.00,0.00,1943.42,1,0.51,1
torchinferno,few_shot,11,1821.49,0.00,1932.95,1,0.52,1
torchinferno,few_shot,12,1834.68,0.00,1946.83,1,0.51,1
torchinferno,few_shot,13,1831.40,0.00,1944.69,1,0.51,1
torchinferno,few_shot,14,1816.21,0.00,1937.70,1,0.52,1
torchinferno,few_shot,15,1828.24,0.00,1938.60,1,0.52,1
torchinferno,few_shot,16,1834.50,0.00,1956.32,1,0.51,1
torchinferno,few_shot,17,1825.46,0.00,1952.53,1,0.51,1
torchinferno,few_shot,18,1825.98,0.00,1945.49,1,0.51,1
torchinferno,few_shot,19,1829.26,0.00,1959.60,1,0.51,1
torchinferno,few_shot,20,1818.80,0.00,1950.00,1,0.51,1
torchinferno,few_shot,21,1826.35,0.00,1963.29,1,0.51,1
torchinferno,few_shot,22,1834.34,0.00,1959.99,1,0.51,1
torchinferno,few_shot,23,1821.28,0.00,1953.36,1,0.51,1
torchinferno,few_shot,24,1830.48,0.00,1957.75,1,0.51,1
torchinferno,few_shot,25,1825.01,0.00,1959.37,1,0.51,1
torchinferno,few_shot,26,1827.32,182.92,2010.24,2,0.99,1
torchinferno,few_shot,27,1834.65,175.93,2010.58,2,0.99,1
torchinferno,few_shot,28,1835.30,185.96,2021.26,2,0.99,1
torchinferno,few_shot,29,1825.57,179.85,2005.42,2,1.00,1
torchinferno,few_shot,30,1824.99,193.63,2018.62,2,0.99,1
torchinferno,few_shot,31,1817.37,191.61,2008.98,2,1.00,1
torchinferno,few_shot,32,1833.40,187.00,2020.40,2,0.99,1
torchinferno,few_shot,33,1822.60,188.76,2011.37,2,0.99,1
torchinferno,few_shot,34,1821.97,198.25,2020.22,2,0.99,1
torchinferno,few_shot,35,1817.24,204.74,2021.97,2,0.99,1
torchinferno,few_shot,36,1828.31,201.47,2029.79,2,0.99,1
torchinferno,few_shot,37,1828.20,208.39,2036.58,2,0.98,1
torchinferno,few_shot,38,1834.85,204.44,2039.29,2,0.98,1
torchinferno,few_shot,39,1825.99,201.37,2027.36,2,0.99,1
torchinferno,few_shot,40,1823.73,212.71,2036.44,2,0.98,1
torchinferno,few_shot,41,1821.28,207.85,2029.13,2,0.99,1
torchinferno,few_shot,42,1835.93,204.94,2040.87,2,0.98,1
torchinferno,few_shot,43,1832.96,209.42,2042.38,2,0.98,1
torchinferno,few_shot,44,1836.73,205.60,2042.33,2,0.98,1
torchinferno,few_shot,45,1828.40,214.80,2043.20,2,0.98,1
