model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-13T03:02:30.585373+00:00

Build Times
provider,build_time_s
torchinferno,51.3
vllm,279.3
sglang,168.7

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,142.96,77.48,79.65,vllm
ttft_p99_ms,713.89,176.11,490.61,vllm
tpot_median_ms,31.13,38.65,64.50,torchinferno
tpot_p99_ms,40.87,100.59,875.51,torchinferno
e2e_median_ms,166.99,108.99,133.52,vllm
e2e_p99_ms,735.37,222.00,963.91,vllm
throughput_median_tps,6.85,12.14,10.05,vllm
total_output_tokens,1461,1461,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,54.90,77.93,127.04,torchinferno
ttft_p99_ms,260.10,293.51,71302.35,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,71.51,96.21,208.46,torchinferno
e2e_p99_ms,277.43,293.56,71350.07,torchinferno
throughput_median_tps,13.98,10.39,4.80,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,193.00,78.61,84.47,vllm
ttft_p99_ms,1011.35,192.78,501.64,vllm
tpot_median_ms,34.08,37.80,75.84,torchinferno
tpot_p99_ms,43.68,96.39,603.21,torchinferno
e2e_median_ms,219.85,106.21,142.72,vllm
e2e_p99_ms,1031.47,233.44,662.61,vllm
throughput_median_tps,5.11,12.48,8.74,vllm
total_output_tokens,1454,1450,1462,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,429.74,85.85,70.87,sglang
ttft_last_turn_ms,173.25,87.89,172.56,vllm
ttft_growth_ratio,0.40,1.02,2.43,torchinferno
ttft_first_turn_median_ms,221.87,76.81,69.33,sglang
ttft_first_turn_p99_ms,1095.37,195.16,114.53,sglang
ttft_last_turn_median_ms,186.73,79.38,90.17,vllm
ttft_last_turn_p99_ms,207.33,206.85,517.34,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,52.95,34.99,52.43,vllm
ttft_p99_ms,810.21,89.73,126.21,vllm
tpot_median_ms,34.88,23.14,370.55,vllm
tpot_p99_ms,72.37,34.55,986.53,vllm
e2e_median_ms,75.38,53.01,421.78,vllm
e2e_p99_ms,828.71,131.29,1065.44,vllm
throughput_median_tps,19.59,24.24,3.25,vllm
total_output_tokens,1474,1464,1463,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,190.23,47.75,52.13,vllm
ttft_p99_ms,401.84,63.05,136.05,vllm
tpot_median_ms,19.81,15.65,24.96,vllm
tpot_p99_ms,30.46,18.00,77.23,vllm
e2e_median_ms,877.37,584.95,928.02,vllm
e2e_p99_ms,1598.27,1083.01,1770.43,vllm
throughput_median_tps,40.79,60.10,38.74,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,1,0,771.49,0.00,783.67,1,1.28,1,,,,,,,1,,,
torchinferno,few_shot,0,1,789.04,23.79,812.83,2,2.46,1,,,,,,,0,,,
torchinferno,few_shot,10,2,698.55,0.00,711.99,1,1.40,1,,,,,,,10,,,
torchinferno,few_shot,17,3,582.91,0.00,595.42,1,1.68,1,,,,,,,17,,,
torchinferno,few_shot,26,4,430.93,0.00,444.54,1,2.25,1,,,,,,,26,,,
torchinferno,few_shot,28,5,396.90,0.00,411.82,1,2.43,1,,,,,,,28,,,
torchinferno,few_shot,4,6,799.07,0.00,814.83,1,1.23,1,,,,,,,4,,,
torchinferno,few_shot,31,7,346.69,0.00,362.74,1,2.76,1,,,,,,,31,,,
torchinferno,few_shot,25,8,448.34,0.00,464.04,1,2.15,1,,,,,,,25,,,
torchinferno,few_shot,29,9,380.53,0.00,397.59,1,2.52,1,,,,,,,29,,,
torchinferno,few_shot,7,10,747.02,0.00,767.13,1,1.30,1,,,,,,,7,,,
torchinferno,few_shot,24,11,464.36,0.00,483.39,1,2.07,1,,,,,,,24,,,
torchinferno,few_shot,9,12,713.89,0.00,735.37,1,1.36,1,,,,,,,9,,,
torchinferno,few_shot,5,13,780.33,0.00,803.12,1,1.25,1,,,,,,,5,,,
torchinferno,few_shot,12,14,664.95,0.00,686.85,1,1.46,1,,,,,,,12,,,
torchinferno,few_shot,8,15,731.89,0.00,754.13,1,1.33,1,,,,,,,8,,,
torchinferno,few_shot,11,16,680.33,0.00,707.70,1,1.41,1,,,,,,,11,,,
torchinferno,few_shot,14,17,632.63,26.83,659.46,2,3.03,1,,,,,,,14,,,
torchinferno,few_shot,33,18,312.57,28.61,341.18,2,5.86,1,,,,,,,33,,,
torchinferno,few_shot,15,19,615.54,28.19,643.73,2,3.11,1,,,,,,,15,,,
torchinferno,few_shot,22,20,498.13,28.22,526.34,2,3.80,1,,,,,,,22,,,
torchinferno,few_shot,19,21,548.36,29.52,577.88,2,3.46,1,,,,,,,19,,,
torchinferno,few_shot,6,22,766.45,29.15,795.60,2,2.51,1,,,,,,,6,,,
torchinferno,few_shot,32,23,330.91,29.91,360.83,2,5.54,1,,,,,,,32,,,
torchinferno,few_shot,3,24,813.76,33.87,847.63,2,2.36,1,,,,,,,3,,,
torchinferno,few_shot,13,25,647.43,33.24,680.67,2,2.94,1,,,,,,,13,,,
torchinferno,few_shot,2,26,834.23,31.21,865.44,2,2.31,1,,,,,,,2,,,
torchinferno,few_shot,18,27,563.87,34.58,598.45,2,3.34,1,,,,,,,18,,,
torchinferno,few_shot,20,28,530.65,34.75,565.40,2,3.54,1,,,,,,,20,,,
torchinferno,few_shot,27,29,414.30,33.87,448.17,2,4.46,1,,,,,,,27,,,
torchinferno,few_shot,23,30,479.80,36.26,516.05,2,3.88,1,,,,,,,23,,,
torchinferno,few_shot,21,31,515.67,34.62,550.29,2,3.63,1,,,,,,,21,,,
torchinferno,few_shot,16,32,597.50,37.86,635.35,2,3.15,1,,,,,,,16,,,
torchinferno,few_shot,30,33,362.54,39.24,401.78,2,4.98,1,,,,,,,30,,,
torchinferno,few_shot,34,34,377.83,0.00,391.71,1,2.55,1,,,,,,,34,,,
torchinferno,few_shot,69,35,67.88,0.00,81.29,1,12.30,1,,,,,,,69,,,
torchinferno,few_shot,37,36,329.90,0.00,343.29,1,2.91,1,,,,,,,37,,,
torchinferno,few_shot,68,37,69.14,0.00,83.47,1,11.98,1,,,,,,,68,,,
torchinferno,few_shot,74,38,64.08,0.00,79.85,1,12.52,1,,,,,,,74,,,
torchinferno,few_shot,38,39,310.93,0.00,328.06,1,3.05,1,,,,,,,38,,,
torchinferno,few_shot,35,40,363.51,0.00,378.94,1,2.64,1,,,,,,,35,,,
torchinferno,few_shot,65,41,136.42,0.00,153.60,1,6.51,1,,,,,,,65,,,
torchinferno,few_shot,66,42,70.49,0.00,86.99,1,11.50,1,,,,,,,66,,,
torchinferno,few_shot,72,43,67.10,0.00,83.71,1,11.95,1,,,,,,,72,,,
torchinferno,few_shot,48,44,142.91,0.00,160.92,1,6.21,1,,,,,,,48,,,
torchinferno,few_shot,46,45,174.92,0.00,194.81,1,5.13,1,,,,,,,46,,,
torchinferno,few_shot,47,46,158.76,0.00,178.61,1,5.60,1,,,,,,,47,,,
torchinferno,few_shot,64,47,149.98,0.00,168.38,1,5.94,1,,,,,,,64,,,
torchinferno,few_shot,41,48,259.49,0.00,281.13,1,3.56,1,,,,,,,41,,,
torchinferno,few_shot,39,49,294.76,0.00,316.76,1,3.16,1,,,,,,,39,,,
torchinferno,few_shot,42,50,243.25,0.00,265.84,1,3.76,1,,,,,,,42,,,
torchinferno,few_shot,43,51,227.86,0.00,249.63,1,4.01,1,,,,,,,43,,,
torchinferno,few_shot,71,52,66.40,0.00,91.69,1,10.91,1,,,,,,,71,,,
torchinferno,few_shot,45,53,192.52,28.01,220.53,2,9.07,1,,,,,,,45,,,
torchinferno,few_shot,50,54,107.43,29.38,136.81,2,14.62,1,,,,,,,50,,,
torchinferno,few_shot,77,55,64.23,27.01,91.24,2,21.92,1,,,,,,,77,,,
torchinferno,few_shot,51,56,93.46,28.10,121.56,2,16.45,1,,,,,,,51,,,
torchinferno,few_shot,49,57,127.41,29.73,157.14,2,12.73,1,,,,,,,49,,,
torchinferno,few_shot,70,58,67.75,31.13,98.87,2,20.23,1,,,,,,,70,,,
torchinferno,few_shot,79,59,60.57,33.17,93.73,2,21.34,1,,,,,,,79,,,
torchinferno,few_shot,36,60,347.00,32.43,379.43,2,5.27,1,,,,,,,36,,,
torchinferno,few_shot,40,61,276.88,35.10,311.97,2,6.41,1,,,,,,,40,,,
torchinferno,few_shot,78,62,60.72,35.32,96.03,2,20.83,1,,,,,,,78,,,
torchinferno,few_shot,73,63,65.34,35.61,100.95,2,19.81,1,,,,,,,73,,,
torchinferno,few_shot,44,64,210.42,36.21,246.62,2,8.11,1,,,,,,,44,,,
torchinferno,few_shot,52,65,75.87,36.08,111.95,2,17.87,1,,,,,,,52,,,
torchinferno,few_shot,67,66,153.33,0.00,165.67,1,6.04,1,,,,,,,67,,,
torchinferno,few_shot,82,67,137.19,0.00,152.22,1,6.57,1,,,,,,,82,,,
torchinferno,few_shot,92,68,131.47,0.00,146.95,1,6.80,1,,,,,,,92,,,
torchinferno,few_shot,95,69,132.05,0.00,145.22,1,6.89,1,,,,,,,95,,,
torchinferno,few_shot,76,70,148.55,0.00,161.91,1,6.18,1,,,,,,,76,,,
torchinferno,few_shot,89,71,134.60,0.00,150.33,1,6.65,1,,,,,,,89,,,
torchinferno,few_shot,88,72,134.05,0.00,151.99,1,6.58,1,,,,,,,88,,,
torchinferno,few_shot,96,73,128.92,0.00,147.54,1,6.78,1,,,,,,,96,,,
torchinferno,few_shot,53,74,141.59,0.00,159.05,1,6.29,1,,,,,,,53,,,
torchinferno,few_shot,90,75,135.20,0.00,153.45,1,6.52,1,,,,,,,90,,,
torchinferno,few_shot,101,76,69.40,0.00,88.91,1,11.25,1,,,,,,,101,,,
torchinferno,few_shot,80,77,139.29,0.00,161.67,1,6.19,1,,,,,,,80,,,
torchinferno,few_shot,86,78,137.83,0.00,157.74,1,6.34,1,,,,,,,86,,,
torchinferno,few_shot,105,79,67.07,0.00,88.59,1,11.29,1,,,,,,,105,,,
torchinferno,few_shot,97,80,127.41,0.00,150.38,1,6.65,1,,,,,,,97,,,
torchinferno,few_shot,55,81,99.20,0.00,122.57,1,8.16,1,,,,,,,55,,,
torchinferno,few_shot,85,82,137.45,0.00,160.31,1,6.24,1,,,,,,,85,,,
torchinferno,few_shot,109,83,65.64,0.00,91.28,1,10.96,1,,,,,,,109,,,
torchinferno,few_shot,100,84,70.33,0.00,96.55,1,10.36,1,,,,,,,100,,,
torchinferno,few_shot,83,85,139.12,26.84,165.96,2,12.05,1,,,,,,,83,,,
torchinferno,few_shot,81,86,137.98,0.00,167.40,1,5.97,1,,,,,,,81,,,
torchinferno,few_shot,93,87,131.54,29.11,160.65,2,12.45,1,,,,,,,93,,,
torchinferno,few_shot,107,88,65.40,30.93,96.33,2,20.76,1,,,,,,,107,,,
torchinferno,few_shot,75,89,145.32,32.95,178.27,2,11.22,1,,,,,,,75,,,
torchinferno,few_shot,56,90,83.58,30.59,114.17,2,17.52,1,,,,,,,56,,,
torchinferno,few_shot,111,91,63.80,33.02,96.82,2,20.66,1,,,,,,,111,,,
torchinferno,few_shot,87,92,135.40,0.00,169.10,1,5.91,1,,,,,,,87,,,
torchinferno,few_shot,99,93,70.01,34.05,104.06,2,19.22,1,,,,,,,99,,,
torchinferno,few_shot,94,94,132.56,33.44,166.00,2,12.05,1,,,,,,,94,,,
torchinferno,few_shot,54,95,117.24,35.34,152.58,2,13.11,1,,,,,,,54,,,
torchinferno,few_shot,91,96,132.22,38.04,170.26,2,11.75,1,,,,,,,91,,,
torchinferno,few_shot,84,97,136.15,39.83,175.98,2,11.37,1,,,,,,,84,,,
torchinferno,few_shot,112,98,145.00,0.00,159.13,1,6.28,1,,,,,,,112,,,
torchinferno,few_shot,110,99,148.31,0.00,161.05,1,6.21,1,,,,,,,110,,,
torchinferno,few_shot,58,100,121.28,0.00,134.03,1,7.46,1,,,,,,,58,,,
torchinferno,few_shot,115,101,145.26,0.00,159.29,1,6.28,1,,,,,,,115,,,
torchinferno,few_shot,119,102,138.30,0.00,152.76,1,6.55,1,,,,,,,119,,,
torchinferno,few_shot,57,103,143.94,0.00,158.79,1,6.30,1,,,,,,,57,,,
torchinferno,few_shot,113,104,145.83,0.00,162.10,1,6.17,1,,,,,,,113,,,
torchinferno,few_shot,131,105,69.50,0.00,86.56,1,11.55,1,,,,,,,131,,,
torchinferno,few_shot,122,106,136.26,0.00,153.06,1,6.53,1,,,,,,,122,,,
torchinferno,few_shot,98,107,152.63,0.00,173.12,1,5.78,1,,,,,,,98,,,
