model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-14T03:02:47.731939

Build Times
provider,build_time_s
torchinferno,380.4
vllm,1306.4
sglang,211.2

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,313.70,168.96,144.83,sglang
ttft_p99_ms,2583.56,303.40,593.82,vllm
tpot_median_ms,96.02,58.37,75.99,vllm
tpot_p99_ms,634.98,149.68,390.14,vllm
e2e_median_ms,400.65,224.63,211.66,sglang
e2e_p99_ms,2674.20,357.56,900.17,vllm
throughput_median_tps,3.11,6.74,5.67,vllm
total_output_tokens,1460,1462,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,317.36,199.51,207.83,vllm
ttft_p99_ms,633.89,409.03,70988.28,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,433.58,225.29,343.77,vllm
e2e_p99_ms,792.26,479.90,71100.58,vllm
throughput_median_tps,2.31,4.44,2.91,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,705.27,175.87,165.19,sglang
ttft_p99_ms,2149.23,340.93,686.82,vllm
tpot_median_ms,69.89,66.53,102.26,vllm
tpot_p99_ms,196.91,196.19,206.13,vllm
e2e_median_ms,779.10,232.59,264.91,vllm
e2e_p99_ms,2179.67,429.76,741.56,vllm
throughput_median_tps,1.62,6.09,5.11,vllm
total_output_tokens,1450,1448,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm
ttft_first_turn_ms,722.62,144.05,110.13,sglang
ttft_last_turn_ms,788.04,169.51,191.19,vllm
ttft_growth_ratio,1.09,1.18,1.74,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,293.87,59.21,83.79,vllm
ttft_p99_ms,1005.20,129.47,919.55,vllm
tpot_median_ms,63.39,27.82,55.11,vllm
tpot_p99_ms,351.93,78.05,150.21,vllm
e2e_median_ms,346.19,79.80,148.32,vllm
e2e_p99_ms,1152.99,183.43,963.16,vllm
throughput_median_tps,4.08,15.46,9.33,vllm
total_output_tokens,1481,1471,1462,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,335.25,65.84,65.76,sglang
ttft_p99_ms,1306.49,133.86,131.71,sglang
tpot_median_ms,21.83,15.16,22.53,vllm
tpot_p99_ms,42.30,23.37,27.65,vllm
e2e_median_ms,1134.83,612.92,847.92,vllm
e2e_p99_ms,2192.51,1009.63,1591.61,vllm
throughput_median_tps,32.13,58.71,41.80,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1472.90,0.00,1480.32,1,0.68,1
torchinferno,few_shot,1,1470.68,0.00,1480.12,1,0.68,1
torchinferno,few_shot,2,1469.10,0.00,1482.14,1,0.67,1
torchinferno,few_shot,3,1471.08,197.11,1668.19,2,1.20,1
torchinferno,few_shot,4,1473.52,197.92,1671.44,2,1.20,1
torchinferno,few_shot,5,1473.56,199.84,1673.40,2,1.20,1
torchinferno,few_shot,6,2050.85,0.00,2590.58,1,0.39,1
torchinferno,few_shot,7,2046.99,0.00,2595.78,1,0.39,1
torchinferno,few_shot,8,2034.62,0.00,2595.76,1,0.39,1
torchinferno,few_shot,9,2033.32,0.00,2597.63,1,0.38,1
torchinferno,few_shot,10,2031.80,0.00,2594.61,1,0.39,1
torchinferno,few_shot,11,2031.02,0.00,2599.39,1,0.38,1
torchinferno,few_shot,12,2043.06,0.00,2599.65,1,0.38,1
torchinferno,few_shot,13,2033.14,0.00,2600.39,1,0.38,1
torchinferno,few_shot,14,2031.49,0.00,2604.33,1,0.38,1
torchinferno,few_shot,15,1119.08,0.00,1128.06,1,0.89,1
torchinferno,few_shot,16,2038.05,0.00,2605.52,1,0.38,1
torchinferno,few_shot,17,2045.68,0.00,2610.81,1,0.38,1
torchinferno,few_shot,18,2039.51,0.00,2609.52,1,0.38,1
torchinferno,few_shot,19,2037.45,0.00,2611.34,1,0.38,1
torchinferno,few_shot,20,2041.31,0.00,2609.71,1,0.38,1
torchinferno,few_shot,21,2039.75,0.00,2622.51,1,0.38,1
torchinferno,few_shot,22,2584.07,0.00,2611.59,1,0.38,1
torchinferno,few_shot,23,1112.83,0.00,1141.28,1,0.88,1
torchinferno,few_shot,24,2032.53,588.67,2621.20,2,0.76,1
torchinferno,few_shot,25,2031.34,585.77,2617.12,2,0.76,1
torchinferno,few_shot,26,2035.58,588.55,2624.13,2,0.76,1
torchinferno,few_shot,27,2044.94,582.41,2627.35,2,0.76,1
torchinferno,few_shot,28,2035.08,0.00,2623.76,1,0.38,1
torchinferno,few_shot,29,2622.16,0.44,2622.60,2,0.76,1
torchinferno,few_shot,30,2043.14,0.00,2633.12,1,0.38,1
torchinferno,few_shot,31,2035.51,591.59,2627.10,2,0.76,1
torchinferno,few_shot,32,2046.01,586.24,2632.25,2,0.76,1
torchinferno,few_shot,33,2038.60,0.00,2630.78,1,0.38,1
torchinferno,few_shot,34,2618.09,10.11,2628.20,2,0.76,1
torchinferno,few_shot,35,2030.00,0.00,2637.68,1,0.38,1
torchinferno,few_shot,36,2039.59,0.00,2638.45,1,0.38,1
torchinferno,few_shot,37,1137.82,0.00,1168.49,1,0.86,1
torchinferno,few_shot,38,2044.97,0.00,2645.16,1,0.38,1
torchinferno,few_shot,39,2035.39,612.14,2647.53,2,0.76,1
torchinferno,few_shot,40,2034.86,610.06,2644.92,2,0.76,1
torchinferno,few_shot,41,2034.52,612.15,2646.67,2,0.76,1
torchinferno,few_shot,42,2590.86,55.08,2645.94,2,0.76,1
torchinferno,few_shot,43,2031.12,621.07,2652.18,2,0.75,1
torchinferno,few_shot,44,2651.12,0.00,2651.42,1,0.38,1
torchinferno,few_shot,45,2041.76,614.21,2655.97,2,0.75,1
torchinferno,few_shot,46,2046.03,620.84,2666.87,2,0.75,1
torchinferno,few_shot,47,2586.46,67.82,2654.27,2,0.75,1
torchinferno,few_shot,48,2042.06,621.26,2663.32,2,0.75,1
torchinferno,few_shot,49,2035.29,625.50,2660.79,2,0.75,1
torchinferno,few_shot,50,2037.41,0.00,2660.30,1,0.38,1
torchinferno,few_shot,51,2033.14,628.79,2661.94,2,0.75,1
torchinferno,few_shot,52,2032.84,633.43,2666.27,2,0.75,1
torchinferno,few_shot,53,2044.37,0.00,2667.97,1,0.37,1
torchinferno,few_shot,54,2032.18,634.07,2666.25,2,0.75,1
