model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-20T13:02:53.416754+00:00

Build Times
provider,build_time_s
torchinferno,416.9
vllm,212.4
sglang,238.8

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,51.57,89.98,98.10,torchinferno
ttft_p99_ms,679.74,197.25,543.45,vllm
tpot_median_ms,48.58,36.46,67.96,vllm
tpot_p99_ms,365.95,127.36,869.88,vllm
e2e_median_ms,89.70,119.85,163.08,torchinferno
e2e_p99_ms,985.93,233.31,951.88,vllm
throughput_median_tps,14.17,11.25,7.83,torchinferno
total_output_tokens,1468,1460,1460,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,32.62,69.75,149.73,torchinferno
ttft_p99_ms,157.93,271.55,70975.12,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,47.93,87.99,224.27,torchinferno
e2e_p99_ms,167.48,326.77,71033.26,torchinferno
throughput_median_tps,20.86,11.37,4.46,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,42.42,71.17,94.09,torchinferno
ttft_p99_ms,945.64,139.60,526.40,vllm
tpot_median_ms,37.36,36.10,89.83,vllm
tpot_p99_ms,47.12,80.39,886.39,torchinferno
e2e_median_ms,75.43,97.05,165.88,torchinferno
e2e_p99_ms,966.49,184.70,898.99,vllm
throughput_median_tps,17.42,13.82,7.97,torchinferno
total_output_tokens,1455,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,
ttft_first_turn_ms,384.68,71.80,77.97,vllm
ttft_last_turn_ms,38.86,70.80,98.28,torchinferno
ttft_growth_ratio,0.10,0.99,1.26,torchinferno
ttft_first_turn_median_ms,206.91,69.52,78.67,vllm
ttft_first_turn_p99_ms,1009.52,142.58,119.89,sglang
ttft_last_turn_median_ms,40.30,68.20,102.93,torchinferno
ttft_last_turn_p99_ms,49.49,122.26,129.07,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,23.85,34.33,60.65,torchinferno
ttft_p99_ms,68.98,97.94,478.07,torchinferno
tpot_median_ms,16.32,22.62,389.61,torchinferno
tpot_p99_ms,19.03,34.08,1154.85,torchinferno
e2e_median_ms,36.11,52.24,459.27,torchinferno
e2e_p99_ms,83.20,146.25,1215.16,torchinferno
throughput_median_tps,39.74,25.20,3.23,torchinferno
total_output_tokens,1482,1481,1477,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,44.93,47.41,54.99,torchinferno
ttft_p99_ms,256.65,67.67,157.41,vllm
tpot_median_ms,14.11,15.39,27.39,torchinferno
tpot_p99_ms,23.21,17.47,101.45,vllm
e2e_median_ms,537.89,573.89,1003.74,torchinferno
e2e_p99_ms,1118.20,1071.97,2044.52,vllm
throughput_median_tps,65.19,61.07,35.44,torchinferno
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,1,0,764.33,0.00,794.62,1,1.26,1,,,,,,,1,,,
torchinferno,few_shot,0,1,781.61,360.86,1142.46,2,1.75,1,,,,,,,0,,,
torchinferno,few_shot,34,2,242.90,0.00,570.55,1,1.75,1,,,,,,,34,,,
torchinferno,few_shot,39,3,156.37,0.00,487.39,1,2.05,1,,,,,,,39,,,
torchinferno,few_shot,26,4,376.21,0.00,705.97,1,1.42,1,,,,,,,26,,,
torchinferno,few_shot,12,5,613.56,0.00,942.18,1,1.06,1,,,,,,,12,,,
torchinferno,few_shot,8,6,679.74,0.00,1009.87,1,0.99,1,,,,,,,8,,,
torchinferno,few_shot,29,7,324.10,0.00,657.49,1,1.52,1,,,,,,,29,,,
torchinferno,few_shot,31,8,292.71,0.00,624.48,1,1.60,1,,,,,,,31,,,
torchinferno,few_shot,17,9,526.65,0.00,860.41,1,1.16,1,,,,,,,17,,,
torchinferno,few_shot,46,10,39.35,0.00,373.79,1,2.68,1,,,,,,,46,,,
torchinferno,few_shot,42,11,107.13,0.00,441.55,1,2.26,1,,,,,,,42,,,
torchinferno,few_shot,28,12,343.03,0.00,677.22,1,1.48,1,,,,,,,28,,,
torchinferno,few_shot,4,13,746.68,0.00,1081.42,1,0.92,1,,,,,,,4,,,
torchinferno,few_shot,24,14,408.78,0.00,745.04,1,1.34,1,,,,,,,24,,,
torchinferno,few_shot,11,15,626.46,0.00,964.52,1,1.04,1,,,,,,,11,,,
torchinferno,few_shot,9,16,661.28,0.00,998.65,1,1.00,1,,,,,,,9,,,
torchinferno,few_shot,37,17,190.91,0.00,528.65,1,1.89,1,,,,,,,37,,,
torchinferno,few_shot,7,18,697.25,0.00,1034.01,1,0.97,1,,,,,,,7,,,
torchinferno,few_shot,25,19,393.19,0.00,731.68,1,1.37,1,,,,,,,25,,,
torchinferno,few_shot,38,20,176.99,0.00,514.24,1,1.94,1,,,,,,,38,,,
torchinferno,few_shot,10,21,647.02,0.00,985.93,1,1.01,1,,,,,,,10,,,
torchinferno,few_shot,41,22,126.60,0.00,465.45,1,2.15,1,,,,,,,41,,,
torchinferno,few_shot,5,23,730.40,0.00,1071.85,1,0.93,1,,,,,,,5,,,
torchinferno,few_shot,43,24,92.09,0.00,437.05,1,2.29,1,,,,,,,43,,,
torchinferno,few_shot,14,25,580.08,356.68,936.76,2,2.14,1,,,,,,,14,,,
torchinferno,few_shot,23,26,427.48,358.04,785.52,2,2.55,1,,,,,,,23,,,
torchinferno,few_shot,33,27,261.51,357.10,618.61,2,3.23,1,,,,,,,33,,,
torchinferno,few_shot,21,28,462.62,357.96,820.58,2,2.44,1,,,,,,,21,,,
torchinferno,few_shot,15,29,560.99,361.13,922.12,2,2.17,1,,,,,,,15,,,
torchinferno,few_shot,6,30,714.08,359.73,1073.81,2,1.86,1,,,,,,,6,,,
torchinferno,few_shot,20,31,476.83,362.18,839.02,2,2.38,1,,,,,,,20,,,
torchinferno,few_shot,22,32,441.80,363.83,805.63,2,2.48,1,,,,,,,22,,,
torchinferno,few_shot,36,33,208.02,362.98,571.00,2,3.50,1,,,,,,,36,,,
torchinferno,few_shot,40,34,142.20,362.39,504.59,2,3.96,0,,,,,,,40,,,
torchinferno,few_shot,19,35,494.02,363.89,857.91,2,2.33,1,,,,,,,19,,,
torchinferno,few_shot,2,36,782.60,362.06,1144.66,2,1.75,1,,,,,,,2,,,
torchinferno,few_shot,44,37,75.54,364.24,439.77,2,4.55,1,,,,,,,44,,,
torchinferno,few_shot,32,38,276.17,365.69,641.86,2,3.12,1,,,,,,,32,,,
torchinferno,few_shot,16,39,545.73,365.95,911.68,2,2.19,1,,,,,,,16,,,
