model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-05T17:01:58.032960

Build Times
provider,build_time_s
torchinferno,435.4
vllm,1365.0
sglang,206.5

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,356.75,163.31,155.36,sglang
ttft_p99_ms,1913.04,287.33,925.82,vllm
tpot_median_ms,56.03,58.25,71.53,torchinferno
tpot_p99_ms,177.36,154.61,7522.59,vllm
e2e_median_ms,409.85,213.33,225.28,vllm
e2e_p99_ms,1936.50,348.36,8427.05,vllm
throughput_median_tps,3.19,6.75,5.19,vllm
total_output_tokens,1460,1457,1461,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,286.73,213.85,206.61,sglang
ttft_p99_ms,884.66,270.57,70744.25,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,392.50,305.23,339.86,vllm
e2e_p99_ms,1000.63,371.26,70884.27,vllm
throughput_median_tps,2.55,3.28,2.94,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,727.84,173.20,161.24,sglang
ttft_p99_ms,1796.04,359.37,661.24,vllm
tpot_median_ms,66.82,51.83,104.31,vllm
tpot_p99_ms,160.21,191.22,223.48,torchinferno
e2e_median_ms,793.24,224.90,262.62,vllm
e2e_p99_ms,1885.87,456.28,839.13,vllm
throughput_median_tps,1.56,6.06,5.24,vllm
total_output_tokens,1450,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang
ttft_first_turn_ms,950.98,147.67,111.85,sglang
ttft_last_turn_ms,1010.05,171.28,169.17,sglang
ttft_growth_ratio,1.06,1.16,1.51,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,437.00,62.56,79.86,vllm
ttft_p99_ms,1170.76,3768.10,881.10,sglang
tpot_median_ms,33.63,28.62,44.16,vllm
tpot_p99_ms,257.39,1754.33,136.21,sglang
e2e_median_ms,468.69,84.35,132.75,vllm
e2e_p99_ms,1190.15,3802.69,928.57,sglang
throughput_median_tps,2.77,14.46,10.30,vllm
total_output_tokens,1471,1455,1476,sglang
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,553.50,71.00,74.95,vllm
ttft_p99_ms,1648.92,253.90,150.28,sglang
tpot_median_ms,29.18,14.72,23.60,vllm
tpot_p99_ms,65.07,26.27,29.18,vllm
e2e_median_ms,1634.71,613.50,873.93,vllm
e2e_p99_ms,4671.43,997.14,1729.85,vllm
throughput_median_tps,23.27,59.31,39.60,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1087.76,193.47,1281.23,2,1.56,1
torchinferno,few_shot,1,1091.29,194.26,1285.54,2,1.56,1
torchinferno,few_shot,2,1631.76,0.00,1645.07,1,0.61,1
torchinferno,few_shot,3,1652.59,0.00,1658.58,1,0.60,1
torchinferno,few_shot,4,1651.04,0.00,1663.90,1,0.60,1
torchinferno,few_shot,5,1640.38,0.00,1654.50,1,0.60,1
torchinferno,few_shot,6,1640.17,0.00,1655.89,1,0.60,1
torchinferno,few_shot,7,1642.08,0.00,1661.91,1,0.60,1
torchinferno,few_shot,8,1649.45,0.00,1673.85,1,0.60,1
torchinferno,few_shot,9,1629.13,30.54,1659.68,2,1.21,1
torchinferno,few_shot,10,1643.14,0.00,1672.17,1,0.60,1
torchinferno,few_shot,11,1644.63,0.00,1678.12,1,0.60,1
torchinferno,few_shot,12,1629.18,0.00,1666.54,1,0.60,1
torchinferno,few_shot,13,1634.01,0.00,1669.02,1,0.60,1
torchinferno,few_shot,14,1646.14,32.68,1678.81,2,1.19,1
torchinferno,few_shot,15,1635.83,33.92,1669.74,2,1.20,1
torchinferno,few_shot,16,1649.23,0.00,1686.73,1,0.59,1
torchinferno,few_shot,17,1641.42,0.00,1676.69,1,0.60,1
torchinferno,few_shot,18,1647.83,37.45,1685.28,2,1.19,1
torchinferno,few_shot,19,1656.45,0.00,1691.28,1,0.59,1
torchinferno,few_shot,20,1640.44,49.80,1690.24,2,1.18,1
torchinferno,few_shot,21,1650.83,0.00,1688.99,1,0.59,1
torchinferno,few_shot,22,1640.52,0.00,1691.81,1,0.59,1
torchinferno,few_shot,23,1633.56,53.13,1686.68,2,1.19,1
torchinferno,few_shot,24,1639.87,56.90,1696.77,2,1.18,1
torchinferno,few_shot,25,1641.93,58.13,1700.06,2,1.18,1
torchinferno,few_shot,26,1648.76,54.02,1702.78,2,1.17,1
torchinferno,few_shot,27,1657.80,0.00,1707.73,1,0.59,1
torchinferno,few_shot,28,1635.17,56.06,1691.23,2,1.18,1
torchinferno,few_shot,29,1646.34,57.03,1703.37,2,1.17,1
torchinferno,few_shot,30,1631.92,0.00,1694.36,1,0.59,1
torchinferno,few_shot,31,1644.38,0.00,1697.22,1,0.59,1
torchinferno,few_shot,32,1648.62,66.29,1714.91,2,1.17,1
torchinferno,few_shot,33,1650.74,0.00,1717.15,1,0.58,1
torchinferno,few_shot,34,1653.83,0.00,1714.78,1,0.58,1
torchinferno,few_shot,35,1645.44,0.00,1717.74,1,0.58,1
torchinferno,few_shot,36,1633.74,0.00,1703.56,1,0.59,1
torchinferno,few_shot,37,1641.29,0.00,1719.33,1,0.58,1
torchinferno,few_shot,38,1646.64,76.67,1723.30,2,1.16,1
torchinferno,few_shot,39,1645.42,78.68,1724.10,2,1.16,1
torchinferno,few_shot,40,1642.68,82.79,1725.47,2,1.16,1
torchinferno,few_shot,41,1638.04,0.00,1716.72,1,0.58,1
torchinferno,few_shot,42,1656.05,79.12,1735.18,2,1.15,1
torchinferno,few_shot,43,1640.26,79.31,1719.57,2,1.16,1
torchinferno,few_shot,44,1645.17,91.96,1737.13,2,1.15,1
torchinferno,few_shot,45,1639.91,0.00,1729.24,1,0.58,1
torchinferno,few_shot,46,1639.23,92.79,1732.03,2,1.15,1
torchinferno,few_shot,47,1641.39,92.51,1733.90,2,1.15,1
torchinferno,few_shot,48,1630.73,103.61,1734.33,2,1.15,1
torchinferno,few_shot,49,1644.58,101.67,1746.25,2,1.15,1
torchinferno,few_shot,50,651.12,0.00,662.22,1,1.51,1
torchinferno,few_shot,51,1912.86,0.00,1927.66,1,0.52,1
torchinferno,few_shot,52,1918.13,0.00,1930.14,1,0.52,1
torchinferno,few_shot,53,650.88,0.00,665.19,1,1.50,1
torchinferno,few_shot,54,1912.25,0.00,1933.33,1,0.52,1
