model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-31T21:01:43.798350

Build Times
provider,build_time_s
torchinferno,273.9
vllm,1245.6
sglang,186.1

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,223.63,163.90,142.23,sglang
ttft_p99_ms,3191.95,531.30,6509.92,vllm
tpot_median_ms,47.44,62.30,81.09,torchinferno
tpot_p99_ms,644.89,186.99,389.80,vllm
e2e_median_ms,266.74,222.93,215.90,sglang
e2e_p99_ms,3515.25,667.21,6859.23,vllm
throughput_median_tps,4.87,6.53,5.61,vllm
total_output_tokens,1460,1461,1460,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,356.25,196.88,211.17,vllm
ttft_p99_ms,934.07,430.63,71847.03,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,446.95,218.74,348.86,vllm
e2e_p99_ms,1027.86,488.56,71965.17,vllm
throughput_median_tps,2.24,4.57,2.87,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,902.45,170.24,161.28,sglang
ttft_p99_ms,3629.50,324.65,804.73,vllm
tpot_median_ms,92.93,53.67,95.74,vllm
tpot_p99_ms,817.10,174.17,229.77,vllm
e2e_median_ms,1062.57,213.25,259.70,vllm
e2e_p99_ms,4193.23,416.91,872.02,vllm
throughput_median_tps,1.13,6.38,5.08,vllm
total_output_tokens,1450,1462,1462,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,1138.42,139.85,111.03,sglang
ttft_last_turn_ms,1897.05,167.22,195.00,vllm
ttft_growth_ratio,1.67,1.20,1.76,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,314.31,58.52,80.63,vllm
ttft_p99_ms,1535.03,121.27,695.91,vllm
tpot_median_ms,29.30,27.40,57.39,vllm
tpot_p99_ms,483.04,46.56,144.14,vllm
e2e_median_ms,353.12,78.43,146.48,vllm
e2e_p99_ms,1632.01,161.62,734.19,vllm
throughput_median_tps,3.86,15.56,9.44,vllm
total_output_tokens,1470,1458,1468,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,174.06,69.82,74.49,vllm
ttft_p99_ms,42164.29,206.71,161.84,sglang
tpot_median_ms,18.36,15.03,23.95,vllm
tpot_p99_ms,84.79,21.01,29.17,vllm
e2e_median_ms,862.17,603.77,893.37,vllm
e2e_p99_ms,43290.53,1023.47,1723.11,vllm
throughput_median_tps,33.52,59.14,39.18,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1021.70,0.00,1030.13,1,0.97,1
torchinferno,few_shot,1,1021.00,0.00,1032.83,1,0.97,1
torchinferno,few_shot,2,1021.20,0.00,1033.52,1,0.97,1
torchinferno,few_shot,3,1021.03,0.00,1034.61,1,0.97,1
torchinferno,few_shot,4,1027.11,0.00,1042.08,1,0.96,1
torchinferno,few_shot,5,1023.16,235.50,1258.66,2,1.59,1
torchinferno,few_shot,6,1027.45,236.11,1263.56,2,1.58,1
torchinferno,few_shot,7,1552.90,0.00,1562.44,1,0.64,1
torchinferno,few_shot,8,1539.81,0.00,1559.11,1,0.64,1
torchinferno,few_shot,9,1537.95,0.00,1558.86,1,0.64,1
torchinferno,few_shot,10,1542.46,0.00,1558.81,1,0.64,1
torchinferno,few_shot,11,1539.42,0.00,1565.48,1,0.64,1
torchinferno,few_shot,12,1544.55,0.00,1561.71,1,0.64,1
torchinferno,few_shot,13,1540.62,29.07,1569.69,2,1.27,1
torchinferno,few_shot,14,1546.20,29.23,1575.43,2,1.27,1
torchinferno,few_shot,15,1536.76,32.87,1569.64,2,1.27,1
torchinferno,few_shot,16,1538.29,36.99,1575.27,2,1.27,1
torchinferno,few_shot,17,1546.97,27.17,1574.14,2,1.27,1
torchinferno,few_shot,18,1544.45,30.46,1574.91,2,1.27,1
torchinferno,few_shot,19,1540.42,0.00,1578.14,1,0.63,1
torchinferno,few_shot,20,1546.05,0.00,1579.43,1,0.63,1
torchinferno,few_shot,21,1551.50,36.94,1588.44,2,1.26,1
torchinferno,few_shot,22,1537.46,0.00,1579.86,1,0.63,1
torchinferno,few_shot,23,1542.55,37.46,1580.01,2,1.27,1
torchinferno,few_shot,24,1541.34,46.52,1587.86,2,1.26,1
torchinferno,few_shot,25,1537.82,0.00,1586.11,1,0.63,1
torchinferno,few_shot,26,1543.26,43.22,1586.47,2,1.26,1
torchinferno,few_shot,27,1547.07,0.00,1596.34,1,0.63,1
torchinferno,few_shot,28,1546.54,47.82,1594.36,2,1.25,1
torchinferno,few_shot,29,1547.92,0.00,1596.14,1,0.63,1
torchinferno,few_shot,30,1543.30,52.53,1595.83,2,1.25,1
torchinferno,few_shot,31,1544.99,0.00,1597.00,1,0.63,1
torchinferno,few_shot,32,1541.96,58.60,1600.56,2,1.25,1
torchinferno,few_shot,33,1540.66,0.00,1598.64,1,0.63,1
torchinferno,few_shot,34,1542.33,60.52,1602.85,2,1.25,1
torchinferno,few_shot,35,1539.75,61.12,1600.87,2,1.25,1
torchinferno,few_shot,36,1544.09,63.64,1607.73,2,1.24,1
torchinferno,few_shot,37,1540.39,0.00,1611.91,1,0.62,1
torchinferno,few_shot,38,1544.47,67.72,1612.19,2,1.24,1
torchinferno,few_shot,39,598.76,0.00,602.13,1,1.66,1
torchinferno,few_shot,40,1611.45,0.00,1630.95,1,0.61,1
torchinferno,few_shot,41,592.71,0.00,610.43,1,1.64,1
torchinferno,few_shot,42,371.52,0.00,387.55,1,2.58,1
torchinferno,few_shot,43,1620.75,0.00,1637.45,1,0.61,1
torchinferno,few_shot,44,1610.90,26.13,1637.02,2,1.22,1
torchinferno,few_shot,45,1626.04,0.00,1640.35,1,0.61,1
