model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-16T11:07:47.078095

Build Times
provider,build_time_s
torchinferno,309.3
vllm,1001.8
sglang,168.9

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,282.47,131.03,134.29,vllm
ttft_p99_ms,1493.33,238.66,5546.09,vllm
tpot_median_ms,148.74,44.11,69.96,vllm
tpot_p99_ms,219.45,146.70,7458.54,vllm
e2e_median_ms,370.68,169.60,203.07,vllm
e2e_p99_ms,1590.33,315.71,12969.98,vllm
throughput_median_tps,3.84,7.58,5.95,vllm
total_output_tokens,1461,1456,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,284.08,190.36,198.04,vllm
ttft_p99_ms,1439.88,255.41,70245.03,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,308.29,255.62,333.80,vllm
e2e_p99_ms,1489.19,381.78,70357.88,vllm
throughput_median_tps,3.24,3.91,3.00,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,531.92,171.46,158.38,sglang
ttft_p99_ms,1244.29,323.66,600.33,vllm
tpot_median_ms,100.64,65.62,107.52,vllm
tpot_p99_ms,412.93,194.63,543.60,vllm
e2e_median_ms,628.87,227.34,263.26,vllm
e2e_p99_ms,1491.32,411.73,691.74,vllm
throughput_median_tps,2.10,6.19,5.08,vllm
total_output_tokens,1450,1450,1462,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,645.43,138.20,109.00,sglang
ttft_last_turn_ms,438.33,163.88,195.40,vllm
ttft_growth_ratio,0.68,1.19,1.79,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,340.55,57.83,74.03,vllm
ttft_p99_ms,1031.91,130.45,473.78,vllm
tpot_median_ms,129.31,27.66,65.35,vllm
tpot_p99_ms,165.49,40.95,164.49,vllm
e2e_median_ms,433.62,78.45,155.19,vllm
e2e_p99_ms,1101.81,154.39,523.00,vllm
throughput_median_tps,3.34,15.75,9.51,vllm
total_output_tokens,1481,1466,1468,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,70.41,67.73,sglang
ttft_p99_ms,,201.97,104.68,sglang
tpot_median_ms,,14.99,22.25,vllm
tpot_p99_ms,,19.81,27.84,vllm
e2e_median_ms,,616.98,834.50,vllm
e2e_p99_ms,,1003.34,1568.56,vllm
throughput_median_tps,,58.99,42.40,vllm
total_output_tokens,,36715,36715,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,705.41,0.00,774.17,1,1.29,1
torchinferno,few_shot,1,706.24,129.29,835.54,2,2.39,1
torchinferno,few_shot,2,1219.88,0.00,1284.93,1,0.78,1
torchinferno,few_shot,3,1217.48,0.00,1286.44,1,0.78,1
torchinferno,few_shot,4,1213.35,0.00,1295.76,1,0.77,1
torchinferno,few_shot,5,1215.64,0.00,1296.85,1,0.77,1
torchinferno,few_shot,6,1201.49,0.00,1283.32,1,0.78,1
torchinferno,few_shot,7,1212.59,0.00,1299.33,1,0.77,1
torchinferno,few_shot,8,1213.43,0.00,1299.51,1,0.77,1
torchinferno,few_shot,9,1215.83,0.00,1296.79,1,0.77,1
torchinferno,few_shot,10,1206.79,0.00,1287.28,1,0.78,1
torchinferno,few_shot,11,1201.66,0.00,1289.58,1,0.78,1
torchinferno,few_shot,12,1200.12,0.00,1290.20,1,0.78,1
torchinferno,few_shot,13,1211.74,0.00,1296.16,1,0.77,1
torchinferno,few_shot,14,1203.24,0.00,1293.24,1,0.77,1
torchinferno,few_shot,15,1207.83,0.00,1305.03,1,0.77,1
torchinferno,few_shot,16,1219.76,0.00,1311.19,1,0.76,1
torchinferno,few_shot,17,1215.66,0.00,1310.04,1,0.76,1
torchinferno,few_shot,18,1203.16,0.00,1302.91,1,0.77,1
torchinferno,few_shot,19,1207.14,0.00,1301.84,1,0.77,1
torchinferno,few_shot,20,1209.15,0.00,1312.38,1,0.76,1
torchinferno,few_shot,21,1201.87,0.00,1304.54,1,0.77,1
torchinferno,few_shot,22,1205.65,0.00,1306.73,1,0.77,1
torchinferno,few_shot,23,1208.34,0.00,1306.65,1,0.77,1
torchinferno,few_shot,24,1215.60,0.00,1317.51,1,0.76,1
torchinferno,few_shot,25,1203.17,0.00,1309.58,1,0.76,1
torchinferno,few_shot,26,1210.79,0.00,1311.97,1,0.76,1
torchinferno,few_shot,27,1223.15,0.00,1329.20,1,0.75,1
torchinferno,few_shot,28,1202.07,151.39,1353.46,2,1.48,1
torchinferno,few_shot,29,1206.27,147.95,1354.22,2,1.48,1
torchinferno,few_shot,30,1218.99,153.05,1372.04,2,1.46,1
torchinferno,few_shot,31,1209.94,158.00,1367.94,2,1.46,1
torchinferno,few_shot,32,1209.47,160.60,1370.07,2,1.46,1
torchinferno,few_shot,33,1203.71,161.67,1365.38,2,1.46,1
torchinferno,few_shot,34,1204.35,159.03,1363.39,2,1.47,1
torchinferno,few_shot,35,1214.28,169.19,1383.46,2,1.45,1
torchinferno,few_shot,36,1213.92,165.65,1379.57,2,1.45,1
torchinferno,few_shot,37,1211.41,160.67,1372.08,2,1.46,1
torchinferno,few_shot,38,1217.87,162.28,1380.15,2,1.45,1
torchinferno,few_shot,39,1216.24,167.02,1383.27,2,1.45,1
torchinferno,few_shot,40,1201.20,171.14,1372.35,2,1.46,1
torchinferno,few_shot,41,1217.62,166.94,1384.57,2,1.44,1
torchinferno,few_shot,42,1213.23,174.35,1387.58,2,1.44,1
torchinferno,few_shot,43,1205.46,173.22,1378.68,2,1.45,1
torchinferno,few_shot,44,1215.39,172.13,1387.52,2,1.44,1
