model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-12T09:01:25.625645

Build Times
provider,build_time_s
torchinferno,85.6
vllm,1202.1
sglang,173.6

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,544.16,163.58,146.53,sglang
ttft_p99_ms,2143.29,913.62,7388.90,vllm
tpot_median_ms,473.53,62.56,76.47,vllm
tpot_p99_ms,895.68,155.41,7303.20,vllm
e2e_median_ms,855.75,219.92,215.66,sglang
e2e_p99_ms,3027.28,970.77,14656.45,vllm
throughput_median_tps,1.65,6.86,5.51,vllm
total_output_tokens,1460,1466,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,410.47,156.03,211.47,vllm
ttft_p99_ms,809.25,542.32,873.78,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,460.63,273.15,352.34,vllm
e2e_p99_ms,989.87,813.61,952.77,vllm
throughput_median_tps,2.17,3.66,2.84,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,1525.35,179.47,164.05,sglang
ttft_p99_ms,3681.79,364.58,741.14,vllm
tpot_median_ms,582.93,60.14,106.53,vllm
tpot_p99_ms,1346.77,204.30,232.58,vllm
e2e_median_ms,2136.67,237.86,271.26,vllm
e2e_p99_ms,4362.73,431.21,860.73,vllm
throughput_median_tps,0.68,5.90,4.96,vllm
total_output_tokens,1462,1450,1462,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm
ttft_first_turn_ms,2072.93,166.02,160.45,sglang
ttft_last_turn_ms,1326.73,172.07,165.38,sglang
ttft_growth_ratio,0.64,1.04,1.03,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,444.81,60.75,79.73,vllm
ttft_p99_ms,1359.01,204.48,733.06,vllm
tpot_median_ms,468.32,27.56,64.50,vllm
tpot_p99_ms,612.56,43.31,735.56,vllm
e2e_median_ms,834.64,81.42,156.76,vllm
e2e_p99_ms,1797.69,227.17,818.73,vllm
throughput_median_tps,1.71,15.07,9.16,vllm
total_output_tokens,1475,1473,1465,torchinferno
num_requests,992,992,992,
correctness_rate,0.96,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,1061.24,89.70,76.78,sglang
ttft_p99_ms,4120.96,378.99,587.00,vllm
tpot_median_ms,27.28,14.98,21.42,vllm
tpot_p99_ms,67.64,26.90,40.95,vllm
e2e_median_ms,2079.56,635.42,814.12,vllm
e2e_p99_ms,5304.89,1106.58,1648.55,vllm
throughput_median_tps,16.55,56.86,42.54,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1233.06,0.00,1787.44,1,0.56,1
torchinferno,few_shot,1,1225.34,0.00,1786.98,1,0.56,1
torchinferno,few_shot,2,1243.57,0.00,1802.07,1,0.55,1
torchinferno,few_shot,3,1238.80,0.00,1793.98,1,0.56,1
torchinferno,few_shot,4,1233.14,0.00,1793.83,1,0.56,1
torchinferno,few_shot,5,1246.05,0.00,1813.09,1,0.55,1
torchinferno,few_shot,6,1235.27,0.00,1795.84,1,0.56,1
torchinferno,few_shot,7,1231.77,0.00,1796.26,1,0.56,1
torchinferno,few_shot,8,1243.59,0.00,1818.37,1,0.55,1
torchinferno,few_shot,9,1236.84,0.00,1803.86,1,0.55,1
torchinferno,few_shot,10,1242.06,0.00,1820.47,1,0.55,1
torchinferno,few_shot,11,1237.22,0.00,1805.85,1,0.55,1
torchinferno,few_shot,12,1234.36,0.00,1809.31,1,0.55,1
torchinferno,few_shot,13,1253.90,0.00,1823.35,1,0.55,1
torchinferno,few_shot,14,1242.43,0.00,1814.40,1,0.55,1
torchinferno,few_shot,15,1242.55,0.00,1826.76,1,0.55,1
torchinferno,few_shot,16,1240.66,0.00,1818.12,1,0.55,1
torchinferno,few_shot,17,1237.21,0.00,1815.56,1,0.55,1
torchinferno,few_shot,18,1238.78,0.00,1819.91,1,0.55,1
torchinferno,few_shot,19,1245.95,0.00,1833.10,1,0.55,1
torchinferno,few_shot,20,1243.66,0.00,1835.76,1,0.54,1
torchinferno,few_shot,21,1241.08,0.00,1824.88,1,0.55,1
torchinferno,few_shot,22,1242.15,0.00,1837.65,1,0.54,1
torchinferno,few_shot,23,1239.85,0.00,1825.60,1,0.55,1
torchinferno,few_shot,24,1237.47,0.00,1831.60,1,0.55,1
torchinferno,few_shot,25,1253.32,0.00,1844.28,1,0.54,1
torchinferno,few_shot,26,1237.16,0.00,1828.46,1,0.55,1
torchinferno,few_shot,27,1242.90,746.18,1989.08,2,1.01,1
torchinferno,few_shot,28,1250.54,744.55,1995.09,2,1.00,1
torchinferno,few_shot,29,1246.53,754.63,2001.16,2,1.00,1
torchinferno,few_shot,30,1241.34,756.79,1998.13,2,1.00,1
torchinferno,few_shot,31,1238.21,751.25,1989.47,2,1.01,1
torchinferno,few_shot,32,1233.95,759.89,1993.84,2,1.00,1
torchinferno,few_shot,33,1252.22,757.37,2009.59,2,1.00,1
torchinferno,few_shot,34,1236.48,761.79,1998.27,2,1.00,1
torchinferno,few_shot,35,1245.93,760.69,2006.62,2,1.00,1
torchinferno,few_shot,36,1234.50,761.00,1995.50,2,1.00,1
torchinferno,few_shot,37,1250.25,759.00,2009.25,2,1.00,1
torchinferno,few_shot,38,1226.44,771.98,1998.42,2,1.00,1
torchinferno,few_shot,39,1234.60,771.47,2006.07,2,1.00,1
torchinferno,few_shot,40,1239.31,769.51,2008.83,2,1.00,1
torchinferno,few_shot,41,1234.86,772.23,2007.09,2,1.00,1
torchinferno,few_shot,42,1237.07,771.25,2008.32,2,1.00,1
torchinferno,few_shot,43,1250.89,769.28,2020.17,2,0.99,1
torchinferno,few_shot,44,1247.97,780.00,2027.97,2,0.99,1
torchinferno,few_shot,45,1250.88,772.81,2023.69,2,0.99,1
torchinferno,few_shot,46,1236.57,778.21,2014.78,2,0.99,1
torchinferno,few_shot,47,1243.76,784.19,2027.95,2,0.99,1
torchinferno,few_shot,48,2142.18,0.00,2829.55,1,0.35,1
torchinferno,few_shot,49,342.12,0.00,1029.93,1,0.97,1
torchinferno,few_shot,50,2145.84,0.00,2832.62,1,0.35,1
torchinferno,few_shot,51,335.67,0.00,1024.69,1,0.98,1
torchinferno,few_shot,52,339.83,0.00,1020.53,1,0.98,1
torchinferno,few_shot,53,334.68,0.00,1024.30,1,0.98,1
torchinferno,few_shot,54,362.88,0.00,1060.45,1,0.94,1
torchinferno,few_shot,55,2143.29,0.00,2842.76,1,0.35,1
torchinferno,few_shot,56,2141.45,0.00,2847.51,1,0.35,1
torchinferno,few_shot,57,342.03,0.00,1040.73,1,0.96,1
torchinferno,few_shot,58,349.39,0.00,1053.50,1,0.95,1
torchinferno,few_shot,59,334.28,0.00,1030.27,1,0.97,1
torchinferno,few_shot,60,334.82,0.00,1046.33,1,0.96,1
torchinferno,few_shot,61,335.63,0.00,1036.74,1,0.96,1
torchinferno,few_shot,62,368.32,0.00,1070.93,1,0.93,1
torchinferno,few_shot,63,367.57,0.00,1074.19,1,0.93,1
torchinferno,few_shot,64,322.57,0.00,1036.81,1,0.96,1
torchinferno,few_shot,65,353.77,0.00,1070.65,1,0.93,1
torchinferno,few_shot,66,364.93,0.00,1080.47,1,0.93,1
torchinferno,few_shot,67,359.64,0.00,1076.94,1,0.93,1
torchinferno,few_shot,68,354.20,0.00,1072.41,1,0.93,1
torchinferno,few_shot,69,332.29,0.00,1048.69,1,0.95,1
torchinferno,few_shot,70,364.85,0.00,1093.08,1,0.91,1
torchinferno,few_shot,71,2142.11,0.00,2882.17,1,0.35,1
torchinferno,few_shot,72,342.75,867.57,1210.32,2,1.65,1
torchinferno,few_shot,73,354.83,868.00,1222.83,2,1.64,1
torchinferno,few_shot,74,2139.61,879.83,3019.44,2,0.66,1
torchinferno,few_shot,75,2157.54,869.74,3027.28,2,0.66,1
torchinferno,few_shot,76,2160.37,868.87,3029.24,2,0.66,1
torchinferno,few_shot,77,351.43,872.51,1223.94,2,1.63,1
torchinferno,few_shot,78,2151.94,877.68,3029.62,2,0.66,1
torchinferno,few_shot,79,356.65,874.87,1231.52,2,1.62,1
torchinferno,few_shot,80,2159.24,877.71,3036.95,2,0.66,1
torchinferno,few_shot,81,2150.18,885.36,3035.54,2,0.66,1
torchinferno,few_shot,82,357.05,888.58,1245.63,2,1.61,1
torchinferno,few_shot,83,2138.16,895.68,3033.84,2,0.66,1
torchinferno,few_shot,84,2146.60,890.49,3037.09,2,0.66,1
torchinferno,few_shot,85,340.36,896.74,1237.11,2,1.62,1
torchinferno,few_shot,86,338.71,891.05,1229.77,2,1.63,1
torchinferno,few_shot,87,338.20,891.54,1229.73,2,1.63,1
torchinferno,few_shot,88,2152.03,900.63,3052.66,2,0.66,1
torchinferno,few_shot,89,2143.68,907.19,3050.87,2,0.66,1
torchinferno,few_shot,90,2141.65,907.52,3049.17,2,0.66,1
torchinferno,few_shot,91,1158.60,0.00,1635.43,1,0.61,1
torchinferno,few_shot,92,322.70,0.00,793.69,1,1.26,1
torchinferno,few_shot,93,1163.89,0.00,1648.59,1,0.61,1
torchinferno,few_shot,94,308.31,0.00,787.19,1,1.27,1
torchinferno,few_shot,95,318.78,0.00,798.84,1,1.25,1
torchinferno,few_shot,96,313.52,0.00,804.79,1,1.24,1
torchinferno,few_shot,97,1157.38,0.00,1654.50,1,0.60,1
torchinferno,few_shot,98,303.15,0.00,789.46,1,1.27,1
torchinferno,few_shot,99,289.43,0.00,777.89,1,1.29,1
torchinferno,few_shot,100,1149.75,0.00,1652.38,1,0.61,1
torchinferno,few_shot,101,295.76,0.00,791.53,1,1.26,1
torchinferno,few_shot,102,1167.44,0.00,1675.57,1,0.60,1
torchinferno,few_shot,103,294.89,0.00,797.06,1,1.25,1
torchinferno,few_shot,104,1156.41,0.00,1657.62,1,0.60,1
torchinferno,few_shot,105,310.02,0.00,812.12,1,1.23,1
torchinferno,few_shot,106,1183.28,0.00,1692.60,1,0.59,1
torchinferno,few_shot,107,325.36,0.00,838.66,1,1.19,1
torchinferno,few_shot,108,1171.45,0.00,1685.04,1,0.59,1
torchinferno,few_shot,109,1146.86,0.00,1666.59,1,0.60,1
torchinferno,few_shot,110,292.48,0.00,808.15,1,1.24,1
torchinferno,few_shot,111,1163.51,0.00,1684.04,1,0.59,1
torchinferno,few_shot,112,1174.52,0.00,1694.00,1,0.59,1
torchinferno,few_shot,113,330.93,0.00,847.86,1,1.18,1
torchinferno,few_shot,114,281.69,0.00,812.76,1,1.23,1
torchinferno,few_shot,115,1160.51,0.00,1691.13,1,0.59,1
torchinferno,few_shot,116,1143.06,667.99,1811.05,2,1.10,1
torchinferno,few_shot,117,296.70,656.65,953.35,2,2.10,1
torchinferno,few_shot,118,308.31,658.90,967.21,2,2.07,1
torchinferno,few_shot,119,1155.49,674.96,1830.45,2,1.09,1
torchinferno,few_shot,120,1175.12,671.53,1846.65,2,1.08,1
torchinferno,few_shot,121,1152.24,679.55,1831.79,2,1.09,1
torchinferno,few_shot,122,1190.57,668.80,1859.37,2,1.08,1
torchinferno,few_shot,123,301.69,675.32,977.01,2,2.05,1
torchinferno,few_shot,124,1150.64,681.04,1831.68,2,1.09,1
torchinferno,few_shot,125,309.27,675.05,984.32,2,2.03,1
torchinferno,few_shot,126,330.80,671.77,1002.57,2,1.99,1
torchinferno,few_shot,127,278.73,677.96,956.69,2,2.09,1
torchinferno,few_shot,128,295.76,683.56,979.32,2,2.04,1
torchinferno,few_shot,129,1185.48,679.48,1864.96,2,1.07,1
torchinferno,few_shot,130,311.36,690.76,1002.11,2,2.00,1
torchinferno,few_shot,131,1155.78,687.84,1843.62,2,1.08,1
torchinferno,few_shot,132,294.91,695.20,990.10,2,2.02,1
torchinferno,few_shot,133,315.20,696.45,1011.65,2,1.98,1
torchinferno,few_shot,134,306.72,701.48,1008.20,2,1.98,1
torchinferno,few_shot,135,1165.78,707.74,1873.52,2,1.07,1
torchinferno,few_shot,136,329.54,0.00,619.40,1,1.61,1
torchinferno,few_shot,137,948.74,0.00,1245.81,1,0.80,1
torchinferno,few_shot,138,335.02,0.00,634.24,1,1.58,1
torchinferno,few_shot,139,952.74,0.00,1256.12,1,0.80,1
torchinferno,few_shot,140,321.25,0.00,624.59,1,1.60,1
torchinferno,few_shot,141,953.98,0.00,1253.28,1,0.80,1
torchinferno,few_shot,142,321.32,0.00,629.38,1,1.59,1
torchinferno,few_shot,143,365.89,0.00,668.00,1,1.50,1
torchinferno,few_shot,144,329.01,0.00,642.66,1,1.56,1
torchinferno,few_shot,145,346.93,0.00,664.58,1,1.50,1
torchinferno,few_shot,146,963.91,0.00,1282.59,1,0.78,1
torchinferno,few_shot,147,940.54,0.00,1256.04,1,0.80,1
torchinferno,few_shot,148,298.79,0.00,616.82,1,1.62,1
torchinferno,few_shot,149,341.07,0.00,658.71,1,1.52,1
torchinferno,few_shot,150,958.04,0.00,1288.97,1,0.78,1
torchinferno,few_shot,151,354.07,0.00,672.53,1,1.49,1
torchinferno,few_shot,152,341.02,0.00,670.75,1,1.49,1
torchinferno,few_shot,153,349.79,0.00,674.22,1,1.48,1
torchinferno,few_shot,154,307.35,0.00,641.06,1,1.56,1
torchinferno,few_shot,155,328.66,0.00,652.81,1,1.53,1
torchinferno,few_shot,156,972.13,0.00,1305.95,1,0.77,1
