model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-29T19:08:39.532529+00:00

Build Times
provider,build_time_s
torchinferno,665.6
vllm,546.2
sglang,337.7

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,160.09,144.25,151.93,vllm
ttft_p99_ms,2076.21,258.04,587.09,vllm
tpot_median_ms,46.15,53.19,65.06,torchinferno
tpot_p99_ms,805.24,137.50,141.97,vllm
e2e_median_ms,199.93,192.37,220.63,vllm
e2e_p99_ms,2132.57,306.34,626.00,vllm
throughput_median_tps,5.87,7.46,5.47,vllm
total_output_tokens,1466,1456,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,223.44,190.15,208.75,vllm
ttft_p99_ms,531.06,405.64,72528.84,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,238.88,222.08,345.36,vllm
e2e_p99_ms,566.26,499.88,72629.88,vllm
throughput_median_tps,4.19,4.50,2.90,vllm
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,291.84,166.39,174.78,vllm
ttft_p99_ms,603.89,326.82,531.13,vllm
tpot_median_ms,56.09,63.78,98.28,torchinferno
tpot_p99_ms,389.02,194.62,217.88,vllm
e2e_median_ms,342.10,219.91,267.68,vllm
e2e_p99_ms,651.16,405.34,576.18,vllm
throughput_median_tps,4.27,6.35,4.98,vllm
total_output_tokens,1442,1450,1450,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,382.14,135.77,125.44,sglang
ttft_last_turn_ms,381.09,161.01,206.29,vllm
ttft_growth_ratio,1.00,1.19,1.64,torchinferno
ttft_first_turn_median_ms,340.71,121.38,117.13,sglang
ttft_first_turn_p99_ms,623.03,300.79,221.09,sglang
ttft_last_turn_median_ms,383.22,150.28,203.71,vllm
ttft_last_turn_p99_ms,430.18,310.64,303.09,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,186.68,61.20,87.18,vllm
ttft_p99_ms,405.71,2061.37,475.13,torchinferno
tpot_median_ms,56.64,33.85,38.15,vllm
tpot_p99_ms,92.99,2018.51,128.36,torchinferno
e2e_median_ms,233.44,87.14,135.36,vllm
e2e_p99_ms,473.62,2092.46,509.85,torchinferno
throughput_median_tps,6.03,13.67,9.92,vllm
total_output_tokens,1459,1470,1470,
num_requests,992,992,992,
correctness_rate,0.96,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,307.10,71.80,70.49,sglang
ttft_p99_ms,908.55,230.65,222.67,sglang
tpot_median_ms,22.30,14.83,22.12,vllm
tpot_p99_ms,52.43,25.91,26.33,vllm
e2e_median_ms,1127.74,607.45,822.64,vllm
e2e_p99_ms,1998.05,1061.38,1599.24,vllm
throughput_median_tps,33.26,58.83,41.95,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,8,0,1201.89,0.00,1648.69,1,0.61,1,,,,,,,8,,,
torchinferno,few_shot,7,1,1198.65,0.00,1653.32,1,0.60,1,,,,,,,7,,,
torchinferno,few_shot,12,2,1198.25,0.00,1653.99,1,0.60,1,,,,,,,12,,,
torchinferno,few_shot,4,3,1199.12,0.00,1658.70,1,0.60,1,,,,,,,4,,,
torchinferno,few_shot,11,4,1201.70,0.00,1656.88,1,0.60,1,,,,,,,11,,,
torchinferno,few_shot,24,5,1198.39,0.00,1657.01,1,0.60,1,,,,,,,24,,,
torchinferno,few_shot,25,6,1197.39,0.00,1657.82,1,0.60,1,,,,,,,25,,,
torchinferno,few_shot,5,7,1204.26,0.00,1663.80,1,0.60,1,,,,,,,5,,,
torchinferno,few_shot,9,8,1201.22,0.00,1662.69,1,0.60,1,,,,,,,9,,,
torchinferno,few_shot,10,9,1197.45,0.00,1663.91,1,0.60,1,,,,,,,10,,,
torchinferno,few_shot,17,10,1199.96,0.00,1663.62,1,0.60,1,,,,,,,17,,,
torchinferno,few_shot,1,11,1199.80,0.00,1670.15,1,0.60,1,,,,,,,1,,,
torchinferno,few_shot,14,12,1199.61,791.20,1990.81,2,1.00,1,,,,,,,14,,,
torchinferno,few_shot,6,13,1199.67,794.41,1994.08,2,1.00,1,,,,,,,6,,,
torchinferno,few_shot,23,14,1195.52,796.69,1992.22,2,1.00,1,,,,,,,23,,,
torchinferno,few_shot,0,15,1206.53,793.40,1999.94,2,1.00,1,,,,,,,0,,,
torchinferno,few_shot,3,16,1201.46,798.39,1999.85,2,1.00,1,,,,,,,3,,,
torchinferno,few_shot,15,17,1198.24,798.89,1997.13,2,1.00,1,,,,,,,15,,,
torchinferno,few_shot,19,18,1200.66,797.38,1998.04,2,1.00,1,,,,,,,19,,,
torchinferno,few_shot,16,19,1198.12,802.04,2000.16,2,1.00,1,,,,,,,16,,,
torchinferno,few_shot,21,20,1198.62,803.13,2001.76,2,1.00,1,,,,,,,21,,,
torchinferno,few_shot,2,21,1203.07,806.15,2009.22,2,1.00,1,,,,,,,2,,,
torchinferno,few_shot,20,22,1200.74,805.24,2005.97,2,1.00,1,,,,,,,20,,,
torchinferno,few_shot,18,23,1195.08,812.43,2007.51,2,1.00,1,,,,,,,18,,,
torchinferno,few_shot,13,24,1196.52,814.18,2010.70,2,0.99,1,,,,,,,13,,,
torchinferno,few_shot,22,25,1194.67,818.12,2012.79,2,0.99,1,,,,,,,22,,,
torchinferno,few_shot,41,26,2070.39,0.00,2085.31,1,0.48,1,,,,,,,41,,,
torchinferno,few_shot,55,27,2069.02,0.00,2085.42,1,0.48,1,,,,,,,55,,,
torchinferno,few_shot,42,28,2068.66,0.00,2088.30,1,0.48,1,,,,,,,42,,,
torchinferno,few_shot,34,29,2069.22,0.00,2090.45,1,0.48,1,,,,,,,34,,,
torchinferno,few_shot,28,30,2076.40,0.00,2092.68,1,0.48,1,,,,,,,28,,,
torchinferno,few_shot,46,31,2068.27,0.00,2091.44,1,0.48,1,,,,,,,46,,,
torchinferno,few_shot,48,32,2073.87,0.00,2092.37,1,0.48,1,,,,,,,48,,,
torchinferno,few_shot,53,33,2068.07,0.00,2092.87,1,0.48,1,,,,,,,53,,,
torchinferno,few_shot,29,34,2070.25,0.00,2097.53,1,0.48,1,,,,,,,29,,,
torchinferno,few_shot,37,35,2075.32,0.00,2097.37,1,0.48,1,,,,,,,37,,,
torchinferno,few_shot,51,36,2072.07,24.58,2096.65,2,0.95,1,,,,,,,51,,,
