model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-15T07:02:42.664855+00:00

Build Times
provider,build_time_s
torchinferno,42.8
vllm,308.9
sglang,207.1

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,141.00,76.94,79.42,vllm
ttft_p99_ms,721.97,160.13,484.72,vllm
tpot_median_ms,31.65,41.83,64.38,torchinferno
tpot_p99_ms,44.08,99.05,883.94,torchinferno
e2e_median_ms,164.57,108.79,135.07,vllm
e2e_p99_ms,739.99,219.04,967.55,vllm
throughput_median_tps,7.00,12.18,9.93,vllm
total_output_tokens,1460,1461,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,54.43,69.45,122.38,torchinferno
ttft_p99_ms,271.51,284.96,69927.01,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,72.86,86.29,206.22,torchinferno
e2e_p99_ms,284.84,306.14,69966.41,torchinferno
throughput_median_tps,13.73,11.59,4.85,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,189.76,79.59,83.97,vllm
ttft_p99_ms,991.33,183.66,522.11,vllm
tpot_median_ms,34.87,34.42,78.52,vllm
tpot_p99_ms,169.35,118.11,889.70,vllm
e2e_median_ms,217.58,108.02,152.11,vllm
e2e_p99_ms,1010.86,222.75,939.92,vllm
throughput_median_tps,5.20,12.63,8.92,vllm
total_output_tokens,1442,1450,1450,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,424.40,80.77,64.95,sglang
ttft_last_turn_ms,170.36,88.83,92.17,vllm
ttft_growth_ratio,0.40,1.10,1.42,torchinferno
ttft_first_turn_median_ms,219.19,65.49,61.39,sglang
ttft_first_turn_p99_ms,1089.47,185.05,106.01,sglang
ttft_last_turn_median_ms,184.02,81.34,93.21,vllm
ttft_last_turn_p99_ms,253.78,184.69,113.76,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,53.88,37.13,51.81,vllm
ttft_p99_ms,807.93,116.80,375.87,vllm
tpot_median_ms,34.98,26.89,394.30,vllm
tpot_p99_ms,309.41,36.76,981.62,vllm
e2e_median_ms,76.93,56.15,438.30,vllm
e2e_p99_ms,943.03,155.03,1104.82,vllm
throughput_median_tps,19.30,23.12,3.16,vllm
total_output_tokens,1467,1467,1484,sglang
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,187.42,46.55,51.69,vllm
ttft_p99_ms,422.69,66.09,78.80,vllm
tpot_median_ms,19.13,15.43,25.29,vllm
tpot_p99_ms,25.58,17.71,74.43,vllm
e2e_median_ms,865.57,577.94,905.90,vllm
e2e_p99_ms,1525.05,1049.04,1758.96,vllm
throughput_median_tps,41.40,60.17,38.20,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,1,0,777.24,0.00,789.35,1,1.27,1,,,,,,,1,,,
torchinferno,few_shot,0,1,795.33,23.53,818.86,2,2.44,1,,,,,,,0,,,
torchinferno,few_shot,5,2,785.79,0.00,800.07,1,1.25,1,,,,,,,5,,,
torchinferno,few_shot,7,3,755.14,0.00,767.09,1,1.30,1,,,,,,,7,,,
torchinferno,few_shot,11,4,688.79,0.00,700.83,1,1.43,1,,,,,,,11,,,
torchinferno,few_shot,31,5,350.52,0.00,366.07,1,2.73,1,,,,,,,31,,,
torchinferno,few_shot,8,6,735.61,0.00,752.49,1,1.33,1,,,,,,,8,,,
torchinferno,few_shot,24,7,468.00,0.00,484.89,1,2.06,1,,,,,,,24,,,
torchinferno,few_shot,12,8,670.20,0.00,686.90,1,1.46,1,,,,,,,12,,,
torchinferno,few_shot,26,9,436.57,0.00,452.20,1,2.21,1,,,,,,,26,,,
torchinferno,few_shot,4,10,806.37,0.00,822.28,1,1.22,1,,,,,,,4,,,
torchinferno,few_shot,25,11,452.44,0.00,470.78,1,2.12,1,,,,,,,25,,,
torchinferno,few_shot,9,12,721.97,0.00,739.99,1,1.35,1,,,,,,,9,,,
torchinferno,few_shot,10,13,702.49,0.00,723.99,1,1.38,1,,,,,,,10,,,
torchinferno,few_shot,28,14,400.85,0.00,422.98,1,2.36,1,,,,,,,28,,,
torchinferno,few_shot,29,15,385.48,0.00,408.25,1,2.45,1,,,,,,,29,,,
torchinferno,few_shot,17,16,586.41,0.00,610.90,1,1.64,1,,,,,,,17,,,
torchinferno,few_shot,19,17,551.70,27.56,579.26,2,3.45,1,,,,,,,19,,,
torchinferno,few_shot,27,18,418.66,26.71,445.37,2,4.49,1,,,,,,,27,,,
torchinferno,few_shot,32,19,334.54,27.24,361.78,2,5.53,1,,,,,,,32,,,
torchinferno,few_shot,14,20,637.70,27.33,665.03,2,3.01,1,,,,,,,14,,,
torchinferno,few_shot,6,21,770.65,29.15,799.79,2,2.50,1,,,,,,,6,,,
torchinferno,few_shot,20,22,537.44,28.12,565.56,2,3.54,1,,,,,,,20,,,
torchinferno,few_shot,21,23,520.06,29.12,549.19,2,3.64,1,,,,,,,21,,,
torchinferno,few_shot,2,24,837.53,31.66,869.19,2,2.30,1,,,,,,,2,,,
torchinferno,few_shot,23,25,485.69,31.83,517.51,2,3.86,1,,,,,,,23,,,
torchinferno,few_shot,13,26,655.29,30.90,686.19,2,2.91,1,,,,,,,13,,,
torchinferno,few_shot,30,27,367.78,33.54,401.32,2,4.98,1,,,,,,,30,,,
torchinferno,few_shot,22,28,503.04,33.18,536.22,2,3.73,1,,,,,,,22,,,
torchinferno,few_shot,18,29,568.42,35.77,604.19,2,3.31,1,,,,,,,18,,,
torchinferno,few_shot,3,30,820.79,35.68,856.48,2,2.34,1,,,,,,,3,,,
torchinferno,few_shot,15,31,618.18,37.99,656.18,2,3.05,1,,,,,,,15,,,
torchinferno,few_shot,33,32,318.25,37.09,355.33,2,5.63,1,,,,,,,33,,,
torchinferno,few_shot,16,33,603.36,40.83,644.19,2,3.10,1,,,,,,,16,,,
torchinferno,few_shot,34,34,387.02,0.00,398.78,1,2.51,1,,,,,,,34,,,
torchinferno,few_shot,42,35,249.76,0.00,264.21,1,3.78,1,,,,,,,42,,,
torchinferno,few_shot,67,36,72.90,0.00,86.26,1,11.59,1,,,,,,,67,,,
torchinferno,few_shot,35,37,368.03,0.00,384.09,1,2.60,1,,,,,,,35,,,
torchinferno,few_shot,48,38,150.89,0.00,165.84,1,6.03,1,,,,,,,48,,,
