model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-18T05:09:26.414035

Build Times
provider,build_time_s
torchinferno,257.4
vllm,1075.7
sglang,166.4

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,298.00,160.81,136.00,sglang
ttft_p99_ms,1483.61,937.94,4495.05,vllm
tpot_median_ms,153.43,55.26,71.54,vllm
tpot_p99_ms,197.65,137.16,7305.13,vllm
e2e_median_ms,397.71,216.10,204.16,sglang
e2e_p99_ms,1666.23,985.48,11769.42,vllm
throughput_median_tps,3.76,7.12,5.93,vllm
total_output_tokens,1461,1460,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,295.36,201.13,208.04,vllm
ttft_p99_ms,1304.42,528.27,70559.28,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,319.40,227.32,348.75,vllm
e2e_p99_ms,1344.92,551.99,70666.23,vllm
throughput_median_tps,3.13,4.40,2.87,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,540.04,176.12,163.92,sglang
ttft_p99_ms,1445.39,343.40,599.66,vllm
tpot_median_ms,125.05,54.99,102.02,vllm
tpot_p99_ms,342.79,192.49,226.09,vllm
e2e_median_ms,640.02,227.88,266.80,vllm
e2e_p99_ms,1570.34,417.78,709.38,vllm
throughput_median_tps,2.08,6.08,4.95,vllm
total_output_tokens,1450,1450,1462,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,767.57,145.17,114.77,sglang
ttft_last_turn_ms,604.61,174.19,168.31,sglang
ttft_growth_ratio,0.79,1.20,1.47,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,377.13,57.79,74.18,vllm
ttft_p99_ms,1185.01,149.76,756.59,vllm
tpot_median_ms,132.23,27.07,50.98,vllm
tpot_p99_ms,150.05,45.02,736.03,vllm
e2e_median_ms,494.55,78.28,144.35,vllm
e2e_p99_ms,1303.29,162.62,830.44,vllm
throughput_median_tps,2.77,15.61,9.62,vllm
total_output_tokens,1483,1468,1467,torchinferno
num_requests,992,992,992,
correctness_rate,0.96,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,779.66,69.74,67.15,sglang
ttft_p99_ms,2388.67,185.13,145.52,sglang
tpot_median_ms,16.55,15.08,22.18,vllm
tpot_p99_ms,58.35,20.48,25.82,vllm
e2e_median_ms,1415.43,607.74,802.90,vllm
e2e_p99_ms,3076.46,1032.83,1568.72,vllm
throughput_median_tps,23.99,59.00,42.60,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,756.44,116.42,872.86,2,2.29,1
torchinferno,few_shot,1,1483.60,0.00,1564.18,1,0.64,1
torchinferno,few_shot,2,1475.59,0.00,1566.48,1,0.64,1
torchinferno,few_shot,3,1485.35,0.00,1571.40,1,0.64,1
torchinferno,few_shot,4,1476.50,0.00,1572.96,1,0.64,1
torchinferno,few_shot,5,1469.51,0.00,1559.97,1,0.64,1
torchinferno,few_shot,6,1471.81,0.00,1563.13,1,0.64,1
torchinferno,few_shot,7,1463.23,0.00,1560.88,1,0.64,1
torchinferno,few_shot,8,1479.24,0.00,1578.32,1,0.63,1
torchinferno,few_shot,9,1466.67,0.00,1567.88,1,0.64,1
torchinferno,few_shot,10,619.97,0.00,711.73,1,1.41,1
torchinferno,few_shot,11,1467.86,0.00,1570.02,1,0.64,1
torchinferno,few_shot,12,1476.10,0.00,1584.91,1,0.63,1
torchinferno,few_shot,13,1479.29,0.00,1575.16,1,0.63,1
torchinferno,few_shot,14,1477.93,0.00,1576.46,1,0.63,1
torchinferno,few_shot,15,1474.05,0.00,1587.23,1,0.63,1
torchinferno,few_shot,16,1475.17,0.00,1579.93,1,0.63,1
torchinferno,few_shot,17,1477.81,0.00,1581.90,1,0.63,1
torchinferno,few_shot,18,1483.61,0.00,1587.53,1,0.63,1
torchinferno,few_shot,19,1469.01,0.00,1588.75,1,0.63,1
torchinferno,few_shot,20,1485.50,0.00,1603.94,1,0.62,1
torchinferno,few_shot,21,1482.70,0.00,1599.06,1,0.63,1
torchinferno,few_shot,22,1478.86,0.00,1605.40,1,0.62,1
torchinferno,few_shot,23,1470.75,0.00,1594.28,1,0.63,1
torchinferno,few_shot,24,1469.98,0.00,1590.64,1,0.63,1
torchinferno,few_shot,25,1487.48,0.00,1604.65,1,0.62,1
torchinferno,few_shot,26,1465.70,0.00,1598.48,1,0.63,1
torchinferno,few_shot,27,1477.09,0.00,1596.46,1,0.63,1
torchinferno,few_shot,28,1471.79,0.00,1601.49,1,0.62,1
torchinferno,few_shot,29,1487.63,0.00,1615.32,1,0.62,1
torchinferno,few_shot,30,1474.31,0.00,1600.53,1,0.62,1
torchinferno,few_shot,31,1467.93,0.00,1606.89,1,0.62,1
torchinferno,few_shot,32,1468.23,0.00,1602.52,1,0.62,1
torchinferno,few_shot,33,1484.38,0.00,1624.70,1,0.62,1
torchinferno,few_shot,34,1472.34,152.69,1625.03,2,1.23,1
torchinferno,few_shot,35,1470.68,159.01,1629.68,2,1.23,1
torchinferno,few_shot,36,1472.13,161.12,1633.25,2,1.22,1
torchinferno,few_shot,37,1465.77,172.00,1637.77,2,1.22,1
torchinferno,few_shot,38,1474.01,164.52,1638.53,2,1.22,1
torchinferno,few_shot,39,1488.85,159.66,1648.50,2,1.21,1
torchinferno,few_shot,40,1470.72,163.74,1634.46,2,1.22,1
torchinferno,few_shot,41,1466.80,171.94,1638.74,2,1.22,1
torchinferno,few_shot,42,1494.86,162.15,1657.02,2,1.21,1
torchinferno,few_shot,43,1468.72,173.15,1641.87,2,1.22,1
torchinferno,few_shot,44,1490.66,170.66,1661.33,2,1.20,1
torchinferno,few_shot,45,1474.12,182.81,1656.93,2,1.21,1
