model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-10T03:01:51.639518

Build Times
provider,build_time_s
vllm,1356.9
sglang,178.8
torchinferno,44.0

few_shot
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,23.41,30.93,25.95,vllm
ttft_p99_ms,816.97,12338.13,421.97,torchinferno
tpot_median_ms,0.00,0.00,0.00,vllm
tpot_p99_ms,0.00,0.00,0.00,vllm
e2e_median_ms,33.51,40.88,38.62,vllm
e2e_p99_ms,1164.47,12652.32,552.25,torchinferno
throughput_median_tps,29.85,24.47,25.91,vllm
total_output_tokens,8,8,8,vllm
num_requests,8,8,8,
correctness_rate,1.00,1.00,1.00,vllm

self_consistency
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,55.14,519.04,308.11,vllm
ttft_p99_ms,67.62,530.95,324.95,vllm
tpot_median_ms,0.00,0.00,0.00,vllm
tpot_p99_ms,0.00,0.00,0.00,vllm
e2e_median_ms,70.86,528.63,389.25,vllm
e2e_p99_ms,79.37,543.04,408.07,vllm
throughput_median_tps,14.11,1.89,2.57,vllm
total_output_tokens,16,16,16,vllm
num_requests,16,16,16,
correctness_rate,1.00,1.00,1.00,vllm
unique_final_answers,1,1,1,vllm

multi_turn
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,23.18,31.56,24.36,vllm
ttft_p99_ms,24.12,32.81,25.55,vllm
tpot_median_ms,0.00,0.00,0.00,vllm
tpot_p99_ms,0.00,0.00,0.00,vllm
e2e_median_ms,33.32,40.58,37.97,vllm
e2e_p99_ms,34.80,42.36,144.57,vllm
throughput_median_tps,30.02,24.65,26.34,vllm
total_output_tokens,8,8,8,vllm
num_requests,8,8,8,
correctness_rate,1.00,1.00,1.00,vllm
ttft_first_turn_ms,22.13,30.12,23.01,vllm
ttft_last_turn_ms,23.31,29.18,24.90,vllm
ttft_growth_ratio,1.05,0.97,1.08,sglang

tree_of_thought
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,30.33,48.41,46.64,vllm
ttft_p99_ms,143.61,546.50,478.86,vllm
tpot_median_ms,22.16,9.36,36.63,sglang
tpot_p99_ms,23.46,18.21,37.22,sglang
e2e_median_ms,47.53,58.55,81.08,vllm
e2e_p99_ms,153.35,560.07,622.25,vllm
throughput_median_tps,21.84,17.28,12.72,vllm
total_output_tokens,33,33,33,vllm
num_requests,31,31,31,
correctness_rate,1.00,1.00,1.00,vllm

long_output
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,23.96,32.21,24.98,vllm
ttft_p99_ms,24.43,34.03,176.31,vllm
tpot_median_ms,10.15,9.35,10.00,sglang
tpot_p99_ms,11.22,12.80,11.28,vllm
e2e_median_ms,399.61,378.12,394.21,sglang
e2e_p99_ms,687.11,643.68,674.65,sglang
throughput_median_tps,95.02,100.42,96.34,sglang
total_output_tokens,303,303,303,vllm
num_requests,8,8,8,
correctness_rate,1.00,1.00,1.00,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
vllm,few_shot,0,816.97,0.00,1164.47,1,0.86,1
vllm,few_shot,1,23.79,0.00,34.84,1,28.70,1
vllm,few_shot,2,23.73,0.00,33.64,1,29.73,1
vllm,few_shot,3,23.40,0.00,33.47,1,29.88,1
vllm,few_shot,4,23.31,0.00,33.43,1,29.91,1
vllm,few_shot,5,23.41,0.00,33.50,1,29.85,1
vllm,few_shot,6,23.23,0.00,33.46,1,29.88,1
vllm,few_shot,7,23.20,0.00,33.51,1,29.84,1
vllm,self_consistency,0,29.21,0.00,37.30,1,26.81,1
vllm,self_consistency,1,45.80,0.00,68.30,1,14.64,1
vllm,self_consistency,2,45.29,0.00,67.74,1,14.76,1
vllm,self_consistency,3,41.62,0.00,63.78,1,15.68,1
vllm,self_consistency,4,38.12,0.00,61.66,1,16.22,1
vllm,self_consistency,5,48.24,0.00,71.49,1,13.99,1
vllm,self_consistency,6,66.22,0.00,78.63,1,12.72,1
vllm,self_consistency,7,57.52,0.00,73.31,1,13.64,1
vllm,self_consistency,8,55.51,0.00,70.23,1,14.24,1
vllm,self_consistency,9,53.63,0.00,69.61,1,14.37,1
vllm,self_consistency,10,63.11,0.00,77.19,1,12.95,1
vllm,self_consistency,11,54.77,0.00,67.78,1,14.75,1
vllm,self_consistency,12,62.74,0.00,75.48,1,13.25,1
vllm,self_consistency,13,60.38,0.00,74.14,1,13.49,1
vllm,self_consistency,14,67.62,0.00,79.37,1,12.60,1
vllm,self_consistency,15,59.31,0.00,71.85,1,13.92,1
vllm,multi_turn,0,22.13,0.00,32.18,1,31.07,1
vllm,multi_turn,1,24.12,0.00,34.80,1,28.74,1
vllm,multi_turn,2,23.14,0.00,33.31,1,30.02,1
vllm,multi_turn,3,23.14,0.00,33.12,1,30.19,1
vllm,multi_turn,4,23.10,0.00,33.32,1,30.01,1
vllm,multi_turn,5,23.22,0.00,33.36,1,29.98,1
vllm,multi_turn,6,23.35,0.00,33.38,1,29.95,1
vllm,multi_turn,7,23.31,0.00,33.30,1,30.03,1
vllm,tree_of_thought,0,28.48,0.00,44.08,1,22.68,1
vllm,tree_of_thought,1,41.17,0.00,52.08,1,19.20,1
vllm,tree_of_thought,2,39.38,0.00,51.06,1,19.58,1
vllm,tree_of_thought,3,42.98,0.00,53.52,1,18.68,1
vllm,tree_of_thought,4,29.19,0.00,145.30,1,6.88,1
vllm,tree_of_thought,5,27.03,0.00,142.96,1,7.00,1
vllm,tree_of_thought,6,143.61,0.00,153.35,1,6.52,1
vllm,tree_of_thought,7,141.12,0.00,151.44,1,6.60,1
vllm,tree_of_thought,8,31.90,0.00,46.68,1,21.42,1
vllm,tree_of_thought,9,27.25,0.00,41.36,1,24.18,1
vllm,tree_of_thought,10,31.23,0.00,45.79,1,21.84,1
vllm,tree_of_thought,11,43.84,0.00,52.87,1,18.91,1
vllm,tree_of_thought,12,24.07,23.46,47.53,2,42.08,1
vllm,tree_of_thought,13,46.31,0.00,55.79,1,17.92,1
vllm,tree_of_thought,14,48.71,0.00,58.70,1,17.03,1
vllm,tree_of_thought,15,43.64,0.00,54.17,1,18.46,1
vllm,tree_of_thought,16,22.50,0.00,33.03,1,30.28,1
vllm,tree_of_thought,17,28.42,0.00,41.37,1,24.17,1
vllm,tree_of_thought,18,30.33,0.00,42.95,1,23.28,1
vllm,tree_of_thought,19,37.97,0.00,50.32,1,19.87,1
vllm,tree_of_thought,20,52.07,0.00,62.43,1,16.02,1
vllm,tree_of_thought,21,27.41,0.00,39.92,1,25.05,1
vllm,tree_of_thought,22,24.93,0.00,37.65,1,26.56,1
vllm,tree_of_thought,23,24.31,0.00,36.76,1,27.20,1
vllm,tree_of_thought,24,38.20,0.00,48.66,1,20.55,1
vllm,tree_of_thought,25,22.31,0.00,32.90,1,30.39,1
vllm,tree_of_thought,26,23.47,0.00,35.84,1,27.90,1
vllm,tree_of_thought,27,28.50,0.00,40.67,1,24.59,1
vllm,tree_of_thought,28,26.77,0.00,39.45,1,25.35,1
vllm,tree_of_thought,29,36.96,20.86,57.82,2,34.59,1
vllm,tree_of_thought,30,21.65,0.00,32.12,1,31.13,1
vllm,long_output,0,20.38,11.22,110.12,9,81.73,1
vllm,long_output,1,22.86,10.56,191.78,17,88.64,1
vllm,long_output,2,23.06,10.31,270.51,25,92.42,1
vllm,long_output,3,24.28,10.19,360.55,34,94.30,1
vllm,long_output,4,23.81,10.12,438.67,42,95.75,1
vllm,long_output,5,24.11,10.08,517.91,50,96.54,1
vllm,long_output,6,24.24,10.06,607.53,59,97.12,1
vllm,long_output,7,24.43,10.04,687.11,67,97.51,1
sglang,few_shot,0,12338.13,0.00,12652.32,1,0.08,1
sglang,few_shot,1,565.50,0.00,575.02,1,1.74,1
sglang,few_shot,2,31.15,0.00,41.67,1,24.00,1
sglang,few_shot,3,28.63,0.00,38.05,1,26.28,1
sglang,few_shot,4,29.02,0.00,38.45,1,26.01,1
sglang,few_shot,5,30.71,0.00,40.10,1,24.94,1
sglang,few_shot,6,32.57,0.00,41.87,1,23.88,1
sglang,few_shot,7,28.73,0.00,37.82,1,26.44,1
sglang,self_consistency,0,507.33,0.00,516.33,1,1.94,1
sglang,self_consistency,1,526.90,0.00,538.64,1,1.86,1
sglang,self_consistency,2,520.77,0.00,529.71,1,1.89,1
sglang,self_consistency,3,524.60,0.00,535.27,1,1.87,1
sglang,self_consistency,4,517.87,0.00,528.50,1,1.89,1
sglang,self_consistency,5,519.17,0.00,524.24,1,1.91,1
sglang,self_consistency,6,512.70,0.00,520.60,1,1.92,1
sglang,self_consistency,7,520.80,0.00,527.05,1,1.90,1
sglang,self_consistency,8,518.64,0.00,523.85,1,1.91,1
sglang,self_consistency,9,526.29,0.00,535.19,1,1.87,1
sglang,self_consistency,10,530.95,0.00,538.69,1,1.86,1
sglang,self_consistency,11,509.47,0.00,522.69,1,1.91,1
sglang,self_consistency,12,525.99,0.00,533.07,1,1.88,1
sglang,self_consistency,13,509.74,0.00,520.18,1,1.92,1
sglang,self_consistency,14,518.91,0.00,528.77,1,1.89,1
sglang,self_consistency,15,455.44,0.00,543.04,1,1.84,1
sglang,multi_turn,0,30.12,0.00,39.13,1,25.56,1
sglang,multi_turn,1,32.34,0.00,42.34,1,23.62,1
sglang,multi_turn,2,30.45,0.00,40.01,1,25.00,1
sglang,multi_turn,3,31.22,0.00,41.12,1,24.32,1
sglang,multi_turn,4,32.81,0.00,42.36,1,23.61,1
sglang,multi_turn,5,32.61,0.00,41.60,1,24.04,1
sglang,multi_turn,6,31.90,0.00,40.04,1,24.97,1
sglang,multi_turn,7,29.18,0.00,37.95,1,26.35,1
sglang,tree_of_thought,0,65.26,0.00,73.64,1,13.58,1
sglang,tree_of_thought,1,54.88,0.00,70.78,1,14.13,1
sglang,tree_of_thought,2,64.74,0.00,72.32,1,13.83,1
sglang,tree_of_thought,3,68.08,0.00,76.34,1,13.10,1
sglang,tree_of_thought,4,51.57,0.00,61.77,1,16.19,1
sglang,tree_of_thought,5,49.36,0.00,58.55,1,17.08,1
sglang,tree_of_thought,6,49.80,0.00,63.33,1,15.79,1
sglang,tree_of_thought,7,50.67,0.00,60.60,1,16.50,1
sglang,tree_of_thought,8,48.88,0.00,58.69,1,17.04,1
sglang,tree_of_thought,9,43.62,0.00,56.24,1,17.78,1
sglang,tree_of_thought,10,46.33,0.00,54.99,1,18.19,1
sglang,tree_of_thought,11,48.41,0.00,57.86,1,17.28,1
sglang,tree_of_thought,12,46.14,0.00,55.18,1,18.12,1
sglang,tree_of_thought,13,46.84,0.00,60.13,1,16.63,1
sglang,tree_of_thought,14,46.97,0.00,56.90,1,17.58,1
sglang,tree_of_thought,15,47.94,18.21,66.15,2,30.23,1
sglang,tree_of_thought,16,28.54,0.00,37.48,1,26.68,1
sglang,tree_of_thought,17,44.41,0.00,54.83,1,18.24,1
sglang,tree_of_thought,18,48.72,0.00,57.85,1,17.29,1
sglang,tree_of_thought,19,50.56,0.00,59.71,1,16.75,1
sglang,tree_of_thought,20,46.40,0.00,56.95,1,17.56,1
sglang,tree_of_thought,21,43.63,0.00,53.34,1,18.75,1
sglang,tree_of_thought,22,47.87,0.00,56.91,1,17.57,1
sglang,tree_of_thought,23,42.97,0.00,52.77,1,18.95,1
sglang,tree_of_thought,24,42.15,0.00,55.74,1,17.94,1
sglang,tree_of_thought,25,25.79,0.00,34.33,1,29.13,1
