model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-24T01:03:42.180826

Build Times
provider,build_time_s
torchinferno,390.6
vllm,1278.0
sglang,184.2

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,332.26,153.48,142.32,sglang
ttft_p99_ms,1851.77,945.16,4575.70,vllm
tpot_median_ms,149.83,52.40,73.71,vllm
tpot_p99_ms,213.78,152.66,7340.61,vllm
e2e_median_ms,443.58,201.38,212.76,vllm
e2e_p99_ms,2038.04,995.34,11873.50,vllm
throughput_median_tps,3.35,7.35,5.61,vllm
total_output_tokens,1461,1466,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,298.78,188.65,199.87,vllm
ttft_p99_ms,1617.61,417.82,70988.80,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,324.61,209.49,336.56,vllm
e2e_p99_ms,1652.81,439.09,71053.03,vllm
throughput_median_tps,3.08,4.77,2.97,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,698.71,171.46,160.53,sglang
ttft_p99_ms,1975.69,323.18,733.19,vllm
tpot_median_ms,110.97,55.13,110.43,vllm
tpot_p99_ms,372.29,196.52,217.18,vllm
e2e_median_ms,819.11,222.57,259.57,vllm
e2e_p99_ms,2214.51,433.91,844.63,vllm
throughput_median_tps,1.58,6.16,5.19,vllm
total_output_tokens,1450,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm
ttft_first_turn_ms,1047.28,153.38,107.54,sglang
ttft_last_turn_ms,596.29,164.43,183.85,vllm
ttft_growth_ratio,0.57,1.07,1.71,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,327.50,58.34,75.46,vllm
ttft_p99_ms,751.16,126.03,623.38,vllm
tpot_median_ms,130.87,26.62,62.37,vllm
tpot_p99_ms,173.31,92.98,168.66,vllm
e2e_median_ms,426.86,78.76,154.71,vllm
e2e_p99_ms,841.59,149.88,661.58,vllm
throughput_median_tps,3.14,15.62,9.44,vllm
total_output_tokens,1471,1465,1475,sglang
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,69.10,65.90,sglang
ttft_p99_ms,,167.54,107.41,sglang
tpot_median_ms,,14.97,22.40,vllm
tpot_p99_ms,,18.43,27.10,vllm
e2e_median_ms,,615.14,829.00,vllm
e2e_p99_ms,,1005.17,1595.78,vllm
throughput_median_tps,,59.65,42.09,vllm
total_output_tokens,,36715,36715,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,878.31,0.00,1144.54,1,0.87,1
torchinferno,few_shot,1,1853.58,0.00,1930.99,1,0.52,1
torchinferno,few_shot,2,1844.22,0.00,1934.58,1,0.52,1
torchinferno,few_shot,3,1841.93,0.00,1929.10,1,0.52,1
torchinferno,few_shot,4,1834.57,0.00,1918.82,1,0.52,1
torchinferno,few_shot,5,1850.56,0.00,1934.15,1,0.52,1
torchinferno,few_shot,6,1842.24,0.00,1943.09,1,0.51,1
torchinferno,few_shot,7,1838.46,0.00,1930.58,1,0.52,1
torchinferno,few_shot,8,1836.04,0.00,1932.93,1,0.52,1
torchinferno,few_shot,9,1843.47,0.00,1938.34,1,0.52,1
torchinferno,few_shot,10,1853.37,0.00,1955.44,1,0.51,1
torchinferno,few_shot,11,1843.21,0.00,1943.60,1,0.51,1
torchinferno,few_shot,12,1830.32,0.00,1944.11,1,0.51,1
torchinferno,few_shot,13,1846.47,0.00,1959.71,1,0.51,1
torchinferno,few_shot,14,1848.57,0.00,1958.67,1,0.51,1
torchinferno,few_shot,15,1839.26,0.00,1947.82,1,0.51,1
torchinferno,few_shot,16,1840.45,0.00,1963.19,1,0.51,1
torchinferno,few_shot,17,1831.28,0.00,1953.93,1,0.51,1
torchinferno,few_shot,18,1847.65,0.00,1969.92,1,0.51,1
torchinferno,few_shot,19,1842.79,0.00,1966.24,1,0.51,1
torchinferno,few_shot,20,1855.60,0.00,1967.39,1,0.51,1
torchinferno,few_shot,21,1831.33,0.00,1961.83,1,0.51,1
torchinferno,few_shot,22,1843.10,0.00,1977.08,1,0.51,1
torchinferno,few_shot,23,1847.62,0.00,1966.08,1,0.51,1
torchinferno,few_shot,24,1830.62,0.00,1968.68,1,0.51,1
torchinferno,few_shot,25,1838.82,0.00,1967.66,1,0.51,1
torchinferno,few_shot,26,707.79,0.00,841.68,1,1.19,1
torchinferno,few_shot,27,1855.20,0.00,1985.94,1,0.50,1
torchinferno,few_shot,28,1848.84,0.00,1975.04,1,0.51,1
torchinferno,few_shot,29,1834.52,0.00,1974.08,1,0.51,1
torchinferno,few_shot,30,1858.71,0.00,1989.20,1,0.50,1
torchinferno,few_shot,31,1853.24,0.00,1988.08,1,0.50,1
torchinferno,few_shot,32,1851.64,0.00,1993.85,1,0.50,1
torchinferno,few_shot,33,1850.34,155.06,2005.40,2,1.00,1
torchinferno,few_shot,34,1831.36,164.29,1995.65,2,1.00,1
torchinferno,few_shot,35,1840.63,172.85,2013.49,2,0.99,1
torchinferno,few_shot,36,1851.66,161.53,2013.19,2,0.99,1
torchinferno,few_shot,37,1845.82,160.71,2006.53,2,1.00,1
torchinferno,few_shot,38,1850.75,172.05,2022.79,2,0.99,1
torchinferno,few_shot,39,1852.42,172.51,2024.93,2,0.99,1
torchinferno,few_shot,40,1844.70,177.29,2022.00,2,0.99,1
torchinferno,few_shot,41,1837.06,173.65,2010.71,2,0.99,1
torchinferno,few_shot,42,1846.81,177.69,2024.50,2,0.99,1
torchinferno,few_shot,43,1857.28,176.06,2033.34,2,0.98,1
torchinferno,few_shot,44,1858.88,170.54,2029.42,2,0.99,1
torchinferno,few_shot,45,1843.16,185.38,2028.55,2,0.99,1
torchinferno,few_shot,46,1838.89,192.85,2031.74,2,0.98,1
torchinferno,few_shot,47,1846.19,176.03,2022.22,2,0.99,1
torchinferno,few_shot,48,1845.95,191.43,2037.38,2,0.98,1
torchinferno,few_shot,49,1848.93,189.11,2038.04,2,0.98,1
torchinferno,few_shot,50,1846.43,192.37,2038.80,2,0.98,1
torchinferno,few_shot,51,1832.40,196.42,2028.83,2,0.99,1
torchinferno,few_shot,52,1839.89,190.70,2030.59,2,0.98,1
torchinferno,few_shot,53,1828.62,202.81,2031.44,2,0.98,1
torchinferno,few_shot,54,1841.05,206.13,2047.18,2,0.98,1
torchinferno,few_shot,55,1842.05,191.36,2033.41,2,0.98,1
torchinferno,few_shot,56,1835.19,202.45,2037.64,2,0.98,1
torchinferno,few_shot,57,1842.76,195.76,2038.52,2,0.98,1
torchinferno,few_shot,58,1831.61,206.27,2037.88,2,0.98,1
torchinferno,few_shot,59,1846.20,212.26,2058.45,2,0.97,1
torchinferno,few_shot,60,1841.83,216.28,2058.12,2,0.97,1
torchinferno,few_shot,61,1834.89,213.78,2048.67,2,0.98,1
torchinferno,few_shot,62,1831.56,214.41,2045.96,2,0.98,1
torchinferno,few_shot,63,1851.77,212.82,2064.58,2,0.97,1
torchinferno,few_shot,64,1840.24,223.15,2063.39,2,0.97,1
torchinferno,few_shot,65,273.07,0.00,335.23,1,2.98,1
torchinferno,few_shot,66,222.53,0.00,285.07,1,3.51,1
torchinferno,few_shot,67,256.66,0.00,320.14,1,3.12,1
torchinferno,few_shot,68,269.87,0.00,335.91,1,2.98,1
torchinferno,few_shot,69,249.71,123.67,373.38,2,5.36,1
torchinferno,few_shot,70,244.17,129.09,373.26,2,5.36,1
torchinferno,few_shot,71,242.80,129.19,372.00,2,5.38,1
torchinferno,few_shot,72,262.59,130.23,392.82,2,5.09,1
torchinferno,few_shot,73,510.19,0.00,576.27,1,1.74,1
torchinferno,few_shot,74,513.44,0.00,581.46,1,1.72,1
torchinferno,few_shot,75,450.50,0.00,515.49,1,1.94,1
torchinferno,few_shot,76,420.30,0.00,482.02,1,2.07,1
torchinferno,few_shot,77,540.64,0.00,615.13,1,1.63,1
torchinferno,few_shot,78,561.36,0.00,623.79,1,1.60,1
torchinferno,few_shot,79,519.48,0.00,599.44,1,1.67,1
torchinferno,few_shot,80,224.62,0.00,290.33,1,3.44,1
torchinferno,few_shot,81,469.21,0.00,540.53,1,1.85,1
torchinferno,few_shot,82,444.74,0.00,518.95,1,1.93,1
torchinferno,few_shot,83,511.28,0.00,598.78,1,1.67,1
torchinferno,few_shot,84,539.28,0.00,613.20,1,1.63,1
torchinferno,few_shot,85,444.61,0.00,519.82,1,1.92,1
torchinferno,few_shot,86,469.68,0.00,544.40,1,1.84,1
torchinferno,few_shot,87,223.29,0.00,305.03,1,3.28,1
torchinferno,few_shot,88,469.36,0.00,556.38,1,1.80,1
torchinferno,few_shot,89,231.61,0.00,310.44,1,3.22,1
torchinferno,few_shot,90,495.68,0.00,591.12,1,1.69,1
torchinferno,few_shot,91,505.75,0.00,586.29,1,1.71,1
torchinferno,few_shot,92,436.27,0.00,525.03,1,1.90,1
torchinferno,few_shot,93,456.30,0.00,551.19,1,1.81,1
torchinferno,few_shot,94,477.56,0.00,571.37,1,1.75,1
torchinferno,few_shot,95,516.53,0.00,609.74,1,1.64,1
torchinferno,few_shot,96,470.17,0.00,578.97,1,1.73,1
torchinferno,few_shot,97,507.78,0.00,606.66,1,1.65,1
torchinferno,few_shot,98,517.34,0.00,611.62,1,1.63,1
torchinferno,few_shot,99,537.16,0.00,650.57,1,1.54,1
torchinferno,few_shot,100,480.63,0.00,591.77,1,1.69,1
torchinferno,few_shot,101,472.76,0.00,573.57,1,1.74,1
torchinferno,few_shot,102,450.46,0.00,560.22,1,1.79,1
torchinferno,few_shot,103,566.70,0.00,673.57,1,1.48,1
torchinferno,few_shot,104,517.02,0.00,630.45,1,1.59,1
torchinferno,few_shot,105,457.68,0.00,569.63,1,1.76,1
torchinferno,few_shot,106,431.91,0.00,554.21,1,1.80,1
torchinferno,few_shot,107,438.78,0.00,563.21,1,1.78,1
torchinferno,few_shot,108,472.16,0.00,602.24,1,1.66,1
torchinferno,few_shot,109,441.01,130.66,571.67,2,3.50,1
torchinferno,few_shot,110,512.51,0.00,641.96,1,1.56,1
torchinferno,few_shot,111,435.10,136.69,571.78,2,3.50,1
torchinferno,few_shot,112,429.31,135.10,564.42,2,3.54,1
torchinferno,few_shot,113,211.66,142.78,354.44,2,5.64,1
torchinferno,few_shot,114,492.55,144.20,636.75,2,3.14,1
torchinferno,few_shot,115,501.02,135.54,636.56,2,3.14,1
torchinferno,few_shot,116,421.71,131.67,553.38,2,3.61,1
torchinferno,few_shot,117,469.01,140.36,609.37,2,3.28,1
torchinferno,few_shot,118,460.38,136.75,597.13,2,3.35,1
torchinferno,few_shot,119,511.82,150.19,662.01,2,3.02,1
torchinferno,few_shot,120,469.50,143.24,612.74,2,3.26,1
torchinferno,few_shot,121,434.24,150.40,584.64,2,3.42,1
torchinferno,few_shot,122,436.12,141.90,578.02,2,3.46,1
torchinferno,few_shot,123,439.14,149.26,588.40,2,3.40,1
torchinferno,few_shot,124,443.38,158.82,602.20,2,3.32,1
torchinferno,few_shot,125,457.50,156.87,614.37,2,3.26,1
torchinferno,few_shot,126,467.71,166.04,633.74,2,3.16,1
torchinferno,few_shot,127,525.97,155.75,681.71,2,2.93,1
torchinferno,few_shot,128,421.78,171.64,593.42,2,3.37,1
torchinferno,few_shot,129,458.87,172.55,631.42,2,3.17,1
torchinferno,few_shot,130,518.49,181.04,699.53,2,2.86,1
