model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-22T23:10:07.294282

Build Times
provider,build_time_s
torchinferno,356.7
vllm,1278.5
sglang,191.5

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,298.26,155.74,149.94,sglang
ttft_p99_ms,1815.43,488.76,4901.17,vllm
tpot_median_ms,147.16,58.47,75.18,vllm
tpot_p99_ms,205.76,157.59,7316.03,vllm
e2e_median_ms,403.10,208.13,221.74,vllm
e2e_p99_ms,2000.75,588.30,12183.47,vllm
throughput_median_tps,3.82,6.92,5.38,vllm
total_output_tokens,1465,1461,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,292.45,205.37,200.67,sglang
ttft_p99_ms,1698.93,445.90,71483.01,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,316.90,226.65,338.02,vllm
e2e_p99_ms,1772.76,473.15,71619.93,vllm
throughput_median_tps,3.16,4.41,2.96,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,700.70,173.86,160.86,sglang
ttft_p99_ms,2005.67,335.10,606.92,vllm
tpot_median_ms,118.79,53.35,101.47,vllm
tpot_p99_ms,620.48,189.52,232.07,vllm
e2e_median_ms,819.36,222.91,256.03,vllm
e2e_p99_ms,2130.95,423.86,762.19,vllm
throughput_median_tps,1.60,6.28,5.24,vllm
total_output_tokens,1450,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,994.57,152.15,111.83,sglang
ttft_last_turn_ms,653.24,174.79,174.20,sglang
ttft_growth_ratio,0.66,1.15,1.56,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,422.65,56.90,77.93,vllm
ttft_p99_ms,1023.75,118.35,450.88,vllm
tpot_median_ms,128.71,26.76,61.03,vllm
tpot_p99_ms,147.14,42.31,171.15,vllm
e2e_median_ms,524.65,77.00,153.56,vllm
e2e_p99_ms,1163.28,159.86,485.81,vllm
throughput_median_tps,2.51,15.84,9.33,vllm
total_output_tokens,1477,1485,1464,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,857.16,74.61,66.26,sglang
ttft_p99_ms,2709.66,180.44,149.53,sglang
tpot_median_ms,17.33,14.91,22.30,vllm
tpot_p99_ms,73.09,23.09,26.26,vllm
e2e_median_ms,1508.00,626.49,845.34,vllm
e2e_p99_ms,3533.34,1007.74,1591.93,vllm
throughput_median_tps,21.08,57.43,41.93,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,962.00,288.10,1250.10,2,1.60,1
torchinferno,few_shot,1,1802.85,0.00,1891.34,1,0.53,1
torchinferno,few_shot,2,1811.57,0.00,1893.85,1,0.53,1
torchinferno,few_shot,3,1817.14,0.00,1894.01,1,0.53,1
torchinferno,few_shot,4,1815.99,0.00,1902.69,1,0.53,1
torchinferno,few_shot,5,1811.88,0.00,1900.35,1,0.53,1
torchinferno,few_shot,6,1808.42,0.00,1897.15,1,0.53,1
torchinferno,few_shot,7,1812.13,0.00,1903.09,1,0.53,1
torchinferno,few_shot,8,1803.81,0.00,1903.36,1,0.53,1
torchinferno,few_shot,9,1809.73,0.00,1907.36,1,0.52,1
torchinferno,few_shot,10,1810.99,0.00,1912.85,1,0.52,1
torchinferno,few_shot,11,1804.87,0.00,1908.13,1,0.52,1
torchinferno,few_shot,12,1797.66,0.00,1907.75,1,0.52,1
torchinferno,few_shot,13,1807.46,0.00,1917.75,1,0.52,1
torchinferno,few_shot,14,1810.61,0.00,1918.79,1,0.52,1
torchinferno,few_shot,15,1809.11,0.00,1916.78,1,0.52,1
torchinferno,few_shot,16,1800.00,0.00,1916.57,1,0.52,1
torchinferno,few_shot,17,1805.29,0.00,1915.73,1,0.52,1
torchinferno,few_shot,18,1818.78,0.00,1924.28,1,0.52,1
torchinferno,few_shot,19,1817.62,0.00,1924.25,1,0.52,1
torchinferno,few_shot,20,1814.45,0.00,1920.48,1,0.52,1
torchinferno,few_shot,21,1800.82,0.00,1924.60,1,0.52,1
torchinferno,few_shot,22,574.67,0.00,684.00,1,1.46,1
torchinferno,few_shot,23,1809.24,0.00,1928.45,1,0.52,1
torchinferno,few_shot,24,1803.72,0.00,1927.68,1,0.52,1
torchinferno,few_shot,25,1807.56,0.00,1930.09,1,0.52,1
torchinferno,few_shot,26,1806.64,0.00,1930.54,1,0.52,1
torchinferno,few_shot,27,1803.30,0.00,1932.51,1,0.52,1
torchinferno,few_shot,28,1813.58,0.00,1932.64,1,0.52,1
torchinferno,few_shot,29,1807.27,0.00,1944.76,1,0.51,1
torchinferno,few_shot,30,1803.18,0.00,1939.50,1,0.52,1
torchinferno,few_shot,31,1807.31,0.00,1938.47,1,0.52,1
torchinferno,few_shot,32,1815.47,0.00,1946.99,1,0.51,1
torchinferno,few_shot,33,1807.79,0.00,1953.24,1,0.51,1
torchinferno,few_shot,34,1803.42,165.82,1969.25,2,1.02,1
torchinferno,few_shot,35,1810.18,160.76,1970.94,2,1.01,1
torchinferno,few_shot,36,1815.66,156.30,1971.96,2,1.01,1
torchinferno,few_shot,37,1800.74,171.57,1972.31,2,1.01,1
torchinferno,few_shot,38,1805.05,171.27,1976.31,2,1.01,1
torchinferno,few_shot,39,1813.29,161.35,1974.63,2,1.01,1
torchinferno,few_shot,40,1809.47,166.15,1975.62,2,1.01,1
torchinferno,few_shot,41,1813.32,171.50,1984.83,2,1.01,1
torchinferno,few_shot,42,1802.42,174.40,1976.81,2,1.01,1
torchinferno,few_shot,43,1812.11,165.01,1977.12,2,1.01,1
torchinferno,few_shot,44,1799.02,180.82,1979.83,2,1.01,1
torchinferno,few_shot,45,1814.77,173.21,1987.98,2,1.01,1
torchinferno,few_shot,46,1803.32,186.45,1989.77,2,1.01,1
torchinferno,few_shot,47,1810.05,176.13,1986.18,2,1.01,1
torchinferno,few_shot,48,1819.87,172.85,1992.72,2,1.00,1
torchinferno,few_shot,49,1810.15,177.17,1987.32,2,1.01,1
torchinferno,few_shot,50,1805.71,194.06,1999.77,2,1.00,1
torchinferno,few_shot,51,1820.63,176.28,1996.92,2,1.00,1
torchinferno,few_shot,52,1797.93,193.33,1991.27,2,1.00,1
torchinferno,few_shot,53,1816.32,184.44,2000.75,2,1.00,1
torchinferno,few_shot,54,1808.25,187.62,1995.87,2,1.00,1
torchinferno,few_shot,55,1809.20,190.67,1999.86,2,1.00,1
torchinferno,few_shot,56,1803.85,205.76,2009.62,2,1.00,1
torchinferno,few_shot,57,1807.03,196.04,2003.06,2,1.00,1
torchinferno,few_shot,58,1802.90,202.79,2005.69,2,1.00,1
torchinferno,few_shot,59,1811.05,194.26,2005.32,2,1.00,1
torchinferno,few_shot,60,1802.54,204.00,2006.54,2,1.00,1
torchinferno,few_shot,61,1815.43,197.78,2013.21,2,0.99,1
torchinferno,few_shot,62,1801.18,213.86,2015.04,2,0.99,1
torchinferno,few_shot,63,1805.73,215.03,2020.76,2,0.99,1
torchinferno,few_shot,64,1808.19,221.53,2029.72,2,0.99,1
torchinferno,few_shot,65,132.01,0.00,193.08,1,5.18,1
torchinferno,few_shot,66,176.82,0.00,240.17,1,4.16,1
torchinferno,few_shot,67,183.15,0.00,247.82,1,4.04,1
torchinferno,few_shot,68,173.33,0.00,234.22,1,4.27,1
torchinferno,few_shot,69,186.65,0.00,255.49,1,3.91,1
torchinferno,few_shot,70,151.92,0.00,219.56,1,4.55,1
torchinferno,few_shot,71,133.41,0.00,205.51,1,4.87,1
torchinferno,few_shot,72,176.87,0.00,251.16,1,3.98,1
torchinferno,few_shot,73,140.86,0.00,213.22,1,4.69,1
torchinferno,few_shot,74,147.09,0.00,221.68,1,4.51,1
torchinferno,few_shot,75,156.53,0.00,232.96,1,4.29,1
torchinferno,few_shot,76,158.31,0.00,233.55,1,4.28,1
torchinferno,few_shot,77,141.70,0.00,222.91,1,4.49,1
torchinferno,few_shot,78,149.83,0.00,230.66,1,4.34,1
torchinferno,few_shot,79,154.40,0.00,242.22,1,4.13,1
torchinferno,few_shot,80,175.90,0.00,261.81,1,3.82,1
torchinferno,few_shot,81,170.52,0.00,261.06,1,3.83,1
torchinferno,few_shot,82,163.90,0.00,255.39,1,3.92,1
torchinferno,few_shot,83,135.90,131.36,267.26,2,7.48,1
torchinferno,few_shot,84,168.82,133.72,302.54,2,6.61,1
torchinferno,few_shot,85,149.23,136.31,285.54,2,7.00,1
torchinferno,few_shot,86,164.76,131.40,296.16,2,6.75,1
torchinferno,few_shot,87,177.44,133.45,310.89,2,6.43,1
torchinferno,few_shot,88,140.43,134.73,275.16,2,7.27,1
torchinferno,few_shot,89,154.77,138.01,292.78,2,6.83,1
torchinferno,few_shot,90,158.78,142.70,301.49,2,6.63,1
torchinferno,few_shot,91,165.02,140.83,305.85,2,6.54,1
torchinferno,few_shot,92,464.02,0.00,513.00,1,1.95,1
torchinferno,few_shot,93,216.42,0.00,280.74,1,3.56,1
