model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-07T19:01:51.490592

Build Times
provider,build_time_s
torchinferno,300.3
vllm,1302.5
sglang,177.0

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,294.23,170.13,147.51,sglang
ttft_p99_ms,2548.15,323.46,5003.36,vllm
tpot_median_ms,93.42,54.44,74.95,vllm
tpot_p99_ms,826.03,149.63,397.94,vllm
e2e_median_ms,378.46,223.01,216.44,sglang
e2e_p99_ms,3361.97,367.11,5374.48,vllm
throughput_median_tps,3.18,6.83,5.51,vllm
total_output_tokens,1461,1462,1460,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,392.87,192.04,203.61,vllm
ttft_p99_ms,1230.06,238.24,70996.96,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,548.12,248.57,332.12,vllm
e2e_p99_ms,1636.38,339.74,71097.46,vllm
throughput_median_tps,1.82,4.02,3.01,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,731.62,175.22,160.90,sglang
ttft_p99_ms,1743.87,333.57,582.20,vllm
tpot_median_ms,68.78,63.93,97.21,vllm
tpot_p99_ms,206.01,202.16,222.37,vllm
e2e_median_ms,795.01,236.31,255.33,vllm
e2e_p99_ms,1824.98,429.60,642.12,vllm
throughput_median_tps,1.54,6.01,5.21,vllm
total_output_tokens,1450,1450,1460,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,986.38,136.46,110.64,sglang
ttft_last_turn_ms,1087.04,160.59,193.95,vllm
ttft_growth_ratio,1.10,1.18,1.75,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,351.47,58.18,81.90,vllm
ttft_p99_ms,2881.27,153.52,588.68,vllm
tpot_median_ms,69.52,28.43,41.82,vllm
tpot_p99_ms,331.16,53.10,133.11,vllm
e2e_median_ms,416.72,79.17,134.42,vllm
e2e_p99_ms,2947.32,176.95,636.20,vllm
throughput_median_tps,2.97,15.31,9.91,vllm
total_output_tokens,1481,1462,1470,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,463.96,64.65,78.51,vllm
ttft_p99_ms,1842.90,137.80,162.32,vllm
tpot_median_ms,21.57,15.10,23.40,vllm
tpot_p99_ms,43.93,24.86,28.21,vllm
e2e_median_ms,1263.40,604.46,887.94,vllm
e2e_p99_ms,3367.73,1007.71,1699.38,vllm
throughput_median_tps,28.96,59.59,39.86,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1916.68,0.00,1925.89,1,0.52,1
torchinferno,few_shot,1,1921.57,0.00,1930.98,1,0.52,1
torchinferno,few_shot,2,1918.49,0.00,1931.48,1,0.52,1
torchinferno,few_shot,3,1926.93,0.00,1939.81,1,0.52,1
torchinferno,few_shot,4,1920.99,0.00,1936.49,1,0.52,1
torchinferno,few_shot,5,1921.42,0.00,1941.04,1,0.52,1
torchinferno,few_shot,6,1915.81,0.00,1938.57,1,0.52,1
torchinferno,few_shot,7,1919.14,19.62,1938.75,2,1.03,1
torchinferno,few_shot,8,1915.23,26.96,1942.19,2,1.03,1
torchinferno,few_shot,9,1923.85,25.95,1949.80,2,1.03,1
torchinferno,few_shot,10,1916.16,30.11,1946.28,2,1.03,1
torchinferno,few_shot,11,1925.90,30.78,1956.68,2,1.02,1
torchinferno,few_shot,12,1923.88,30.16,1954.04,2,1.02,1
torchinferno,few_shot,13,2545.08,0.00,3286.05,1,0.30,1
torchinferno,few_shot,14,2539.05,0.00,3273.52,1,0.31,1
torchinferno,few_shot,15,2543.47,0.00,3273.72,1,0.31,1
torchinferno,few_shot,16,2534.84,0.00,3275.45,1,0.31,1
torchinferno,few_shot,17,2534.71,0.00,3272.10,1,0.31,1
torchinferno,few_shot,18,2533.70,0.00,3286.61,1,0.30,1
torchinferno,few_shot,19,2539.87,752.78,3292.65,2,0.61,1
torchinferno,few_shot,20,2532.95,0.00,3283.18,1,0.30,1
torchinferno,few_shot,21,2543.60,749.35,3292.95,2,0.61,1
torchinferno,few_shot,22,2543.23,752.32,3295.54,2,0.61,1
torchinferno,few_shot,23,2558.19,0.00,3309.33,1,0.30,1
torchinferno,few_shot,24,2546.49,0.00,3300.46,1,0.30,1
torchinferno,few_shot,25,2550.72,769.09,3319.82,2,0.60,1
torchinferno,few_shot,26,2531.26,0.00,3291.63,1,0.30,1
torchinferno,few_shot,27,2533.87,0.00,3304.92,1,0.30,1
torchinferno,few_shot,28,2539.72,762.43,3302.15,2,0.61,1
torchinferno,few_shot,29,2533.70,765.29,3298.99,2,0.61,1
torchinferno,few_shot,30,2544.38,760.20,3304.58,2,0.61,1
torchinferno,few_shot,31,2533.34,0.00,3306.84,1,0.30,1
torchinferno,few_shot,32,2548.15,0.00,3311.00,1,0.30,1
torchinferno,few_shot,33,2544.47,0.00,3327.45,1,0.30,1
torchinferno,few_shot,34,2536.21,795.24,3331.45,2,0.60,1
torchinferno,few_shot,35,2537.36,796.54,3333.91,2,0.60,1
torchinferno,few_shot,36,2546.76,794.03,3340.79,2,0.60,1
torchinferno,few_shot,37,2541.17,0.00,3344.04,1,0.30,1
torchinferno,few_shot,38,2532.87,0.00,3343.87,1,0.30,1
torchinferno,few_shot,39,2534.15,0.00,3340.44,1,0.30,1
torchinferno,few_shot,40,2538.18,808.20,3346.39,2,0.60,1
torchinferno,few_shot,41,2525.16,0.00,3337.70,1,0.30,1
torchinferno,few_shot,42,2537.63,0.00,3345.79,1,0.30,1
torchinferno,few_shot,43,2535.87,0.00,3347.30,1,0.30,1
torchinferno,few_shot,44,2540.62,804.65,3345.27,2,0.60,1
torchinferno,few_shot,45,2532.12,813.04,3345.16,2,0.60,1
torchinferno,few_shot,46,2536.61,819.75,3356.35,2,0.60,1
torchinferno,few_shot,47,2535.50,0.00,3352.88,1,0.30,1
torchinferno,few_shot,48,3310.35,33.43,3343.78,2,0.60,1
torchinferno,few_shot,49,2552.10,0.00,3373.01,1,0.30,1
torchinferno,few_shot,50,2546.54,0.00,3354.66,1,0.30,1
torchinferno,few_shot,51,2531.67,817.58,3349.26,2,0.60,1
