model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-28T11:01:42.155028

Build Times
provider,build_time_s
torchinferno,371.4
vllm,1315.8
sglang,264.9

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,259.69,171.66,144.58,sglang
ttft_p99_ms,1192.86,615.17,7792.38,vllm
tpot_median_ms,66.02,59.09,76.58,vllm
tpot_p99_ms,169.77,186.14,7421.42,torchinferno
e2e_median_ms,319.48,226.94,218.75,sglang
e2e_p99_ms,1295.87,685.55,15186.42,vllm
throughput_median_tps,3.90,6.35,5.43,vllm
total_output_tokens,1460,1460,1461,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,282.15,198.81,206.20,vllm
ttft_p99_ms,525.89,412.10,72416.64,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,325.11,225.17,344.76,vllm
e2e_p99_ms,573.18,456.02,72482.44,vllm
throughput_median_tps,3.08,4.44,2.90,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,722.56,173.74,166.91,sglang
ttft_p99_ms,2460.94,362.29,285.82,sglang
tpot_median_ms,59.52,51.20,118.10,vllm
tpot_p99_ms,115.74,191.00,786.17,torchinferno
e2e_median_ms,777.47,224.87,274.82,vllm
e2e_p99_ms,2481.60,430.95,961.61,vllm
throughput_median_tps,1.64,6.21,4.92,vllm
total_output_tokens,1450,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm
ttft_first_turn_ms,1123.10,143.66,108.61,sglang
ttft_last_turn_ms,1696.51,172.74,200.39,vllm
ttft_growth_ratio,1.51,1.20,1.85,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,160.97,60.66,83.31,vllm
ttft_p99_ms,544.60,154.11,706.28,vllm
tpot_median_ms,27.32,27.41,47.42,torchinferno
tpot_p99_ms,116.56,53.41,145.68,vllm
e2e_median_ms,185.40,81.58,143.60,vllm
e2e_p99_ms,568.87,168.95,750.12,vllm
throughput_median_tps,6.89,15.13,9.90,vllm
total_output_tokens,1474,1473,1459,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,744.12,70.08,78.31,vllm
ttft_p99_ms,1847.86,140.12,171.55,vllm
tpot_median_ms,14.60,15.05,23.26,torchinferno
tpot_p99_ms,61.21,23.68,28.00,vllm
e2e_median_ms,1356.52,610.50,868.28,vllm
e2e_p99_ms,2576.79,1016.66,1710.28,vllm
throughput_median_tps,26.12,58.58,39.74,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1082.57,0.00,1092.71,1,0.92,1
torchinferno,few_shot,1,1079.43,0.00,1090.68,1,0.92,1
torchinferno,few_shot,2,1179.07,0.00,1193.49,1,0.84,1
torchinferno,few_shot,3,1190.51,0.00,1204.15,1,0.83,1
torchinferno,few_shot,4,1177.51,0.00,1199.79,1,0.83,1
torchinferno,few_shot,5,1180.81,0.00,1197.08,1,0.84,1
torchinferno,few_shot,6,1174.38,0.00,1199.18,1,0.83,1
torchinferno,few_shot,7,1184.61,0.00,1201.90,1,0.83,1
torchinferno,few_shot,8,1208.23,0.00,1208.49,1,0.83,1
torchinferno,few_shot,9,1177.59,0.00,1206.86,1,0.83,1
torchinferno,few_shot,10,1178.38,30.56,1208.94,2,1.65,1
torchinferno,few_shot,11,1183.21,0.00,1213.48,1,0.82,1
torchinferno,few_shot,12,1188.16,32.85,1221.02,2,1.64,1
torchinferno,few_shot,13,1190.70,0.00,1219.28,1,0.82,1
torchinferno,few_shot,14,1190.60,0.00,1222.33,1,0.82,1
torchinferno,few_shot,15,1184.38,35.16,1219.53,2,1.64,1
torchinferno,few_shot,16,1173.79,45.72,1219.50,2,1.64,1
torchinferno,few_shot,17,1194.46,0.00,1224.01,1,0.82,1
torchinferno,few_shot,18,1182.90,48.21,1231.12,2,1.62,1
torchinferno,few_shot,19,1195.44,41.69,1237.12,2,1.62,1
torchinferno,few_shot,20,1189.32,40.75,1230.07,2,1.63,1
torchinferno,few_shot,21,1184.15,50.22,1234.37,2,1.62,1
torchinferno,few_shot,22,1184.07,50.52,1234.59,2,1.62,1
torchinferno,few_shot,23,1182.82,55.23,1238.04,2,1.62,1
torchinferno,few_shot,24,1192.13,49.36,1241.49,2,1.61,1
torchinferno,few_shot,25,1178.00,0.00,1239.91,1,0.81,1
torchinferno,few_shot,26,1189.82,0.00,1246.63,1,0.80,1
torchinferno,few_shot,27,1181.71,55.16,1236.87,2,1.62,1
torchinferno,few_shot,28,1179.83,0.00,1241.08,1,0.81,1
torchinferno,few_shot,29,1183.01,0.00,1243.30,1,0.80,1
torchinferno,few_shot,30,1183.33,67.04,1250.37,2,1.60,1
torchinferno,few_shot,31,1187.67,0.00,1249.68,1,0.80,1
torchinferno,few_shot,32,1186.55,0.00,1247.06,1,0.80,1
torchinferno,few_shot,33,1185.46,65.49,1250.95,2,1.60,1
torchinferno,few_shot,34,1190.61,0.00,1258.14,1,0.79,1
torchinferno,few_shot,35,1177.85,82.18,1260.04,2,1.59,1
torchinferno,few_shot,36,1179.05,85.01,1264.06,2,1.58,1
torchinferno,few_shot,37,1187.38,70.49,1257.86,2,1.59,1
torchinferno,few_shot,38,1190.53,76.97,1267.51,2,1.58,1
torchinferno,few_shot,39,1185.76,90.14,1275.91,2,1.57,1
torchinferno,few_shot,40,1189.26,0.00,1266.78,1,0.79,1
torchinferno,few_shot,41,1175.10,0.00,1267.52,1,0.79,1
torchinferno,few_shot,42,1191.21,75.09,1266.30,2,1.58,1
torchinferno,few_shot,43,1195.45,0.00,1277.59,1,0.78,1
torchinferno,few_shot,44,1198.67,0.00,1282.05,1,0.78,1
torchinferno,few_shot,45,1182.67,0.00,1277.17,1,0.78,1
