model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-21T17:02:44.591742

Build Times
provider,build_time_s
torchinferno,354.1
vllm,434.7
sglang,239.3

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,234.77,136.25,146.36,vllm
ttft_p99_ms,1665.38,233.52,641.39,vllm
tpot_median_ms,44.02,47.39,76.44,torchinferno
tpot_p99_ms,142.62,106.96,395.16,vllm
e2e_median_ms,274.61,172.60,218.12,vllm
e2e_p99_ms,1705.44,298.60,877.76,vllm
throughput_median_tps,5.30,8.04,5.60,vllm
total_output_tokens,1461,1453,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,268.12,187.48,213.94,vllm
ttft_p99_ms,525.14,438.40,71828.60,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,376.35,215.33,366.42,vllm
e2e_p99_ms,638.65,472.97,71884.22,vllm
throughput_median_tps,2.66,4.64,2.73,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,503.37,160.98,159.57,sglang
ttft_p99_ms,1179.95,318.33,275.85,sglang
tpot_median_ms,37.81,58.69,104.64,torchinferno
tpot_p99_ms,70.28,201.52,233.83,torchinferno
e2e_median_ms,542.50,215.05,252.44,vllm
e2e_p99_ms,1209.73,407.42,425.70,vllm
throughput_median_tps,2.25,6.52,5.26,vllm
total_output_tokens,1457,1462,1450,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,464.75,138.38,112.45,sglang
ttft_last_turn_ms,869.23,155.88,193.45,vllm
ttft_growth_ratio,1.87,1.13,1.72,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,216.15,59.09,86.50,vllm
ttft_p99_ms,948.61,2068.69,635.81,sglang
tpot_median_ms,31.20,29.06,46.49,vllm
tpot_p99_ms,262.17,1743.60,136.20,sglang
e2e_median_ms,248.79,80.92,150.52,vllm
e2e_p99_ms,978.73,3751.18,676.18,sglang
throughput_median_tps,5.56,14.94,9.27,vllm
total_output_tokens,1460,1471,1456,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,361.37,71.91,68.97,sglang
ttft_p99_ms,1636.93,201.20,119.97,sglang
tpot_median_ms,21.06,14.86,22.23,vllm
tpot_p99_ms,37.89,23.02,27.14,vllm
e2e_median_ms,1181.03,603.08,839.07,vllm
e2e_p99_ms,2572.49,1001.06,1595.82,vllm
throughput_median_tps,32.03,59.27,42.20,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1121.82,0.00,1129.77,1,0.89,1
torchinferno,few_shot,1,1123.68,188.32,1312.00,2,1.52,1
torchinferno,few_shot,2,1574.42,0.00,1590.07,1,0.63,1
torchinferno,few_shot,3,1574.29,0.00,1593.59,1,0.63,1
torchinferno,few_shot,4,1574.37,0.00,1593.85,1,0.63,1
torchinferno,few_shot,5,1573.56,0.00,1591.95,1,0.63,1
torchinferno,few_shot,6,1575.68,0.00,1599.99,1,0.63,1
torchinferno,few_shot,7,1572.67,0.00,1599.34,1,0.63,1
torchinferno,few_shot,8,1573.89,25.69,1599.58,2,1.25,1
torchinferno,few_shot,9,1572.60,0.00,1600.09,1,0.62,1
torchinferno,few_shot,10,1575.74,26.62,1602.35,2,1.25,1
torchinferno,few_shot,11,1574.36,32.55,1606.91,2,1.24,1
torchinferno,few_shot,12,1575.63,0.00,1609.81,1,0.62,1
torchinferno,few_shot,13,1580.44,29.02,1609.45,2,1.24,1
torchinferno,few_shot,14,1575.63,0.00,1610.69,1,0.62,1
torchinferno,few_shot,15,1589.16,32.89,1622.05,2,1.23,1
torchinferno,few_shot,16,1576.74,39.55,1616.29,2,1.24,1
torchinferno,few_shot,17,1582.18,0.00,1619.17,1,0.62,1
torchinferno,few_shot,18,1575.59,0.00,1614.97,1,0.62,1
torchinferno,few_shot,19,1577.68,41.48,1619.16,2,1.24,1
torchinferno,few_shot,20,1573.74,47.42,1621.16,2,1.23,1
torchinferno,few_shot,21,1577.55,51.05,1628.60,2,1.23,1
torchinferno,few_shot,22,1579.18,0.00,1623.94,1,0.62,1
torchinferno,few_shot,23,1580.98,0.00,1634.04,1,0.61,1
torchinferno,few_shot,24,1574.46,0.00,1625.99,1,0.62,1
torchinferno,few_shot,25,1579.01,49.90,1628.91,2,1.23,1
torchinferno,few_shot,26,1571.81,56.26,1628.07,2,1.23,1
torchinferno,few_shot,27,1579.22,56.76,1635.97,2,1.22,1
torchinferno,few_shot,28,1573.55,60.13,1633.67,2,1.22,1
torchinferno,few_shot,29,1579.35,0.00,1638.81,1,0.61,1
torchinferno,few_shot,30,1575.35,61.51,1636.86,2,1.22,1
torchinferno,few_shot,31,1579.26,62.10,1641.37,2,1.22,1
torchinferno,few_shot,32,1573.59,72.84,1646.42,2,1.21,1
torchinferno,few_shot,33,1584.96,84.31,1669.27,2,1.20,1
torchinferno,few_shot,34,1644.39,0.00,1662.96,1,0.60,1
torchinferno,few_shot,35,1642.94,0.00,1662.16,1,0.60,1
torchinferno,few_shot,36,1655.51,0.00,1667.35,1,0.60,1
torchinferno,few_shot,37,1654.19,0.00,1670.62,1,0.60,1
torchinferno,few_shot,38,1652.75,0.00,1669.49,1,0.60,1
torchinferno,few_shot,39,1673.22,0.50,1673.72,2,1.19,1
torchinferno,few_shot,40,1676.47,0.43,1676.90,2,1.19,1
torchinferno,few_shot,41,1640.74,32.63,1673.38,2,1.20,1
torchinferno,few_shot,42,1667.44,0.00,1680.50,1,0.60,1
torchinferno,few_shot,43,1654.34,0.00,1683.96,1,0.59,1
torchinferno,few_shot,44,1680.92,4.08,1684.99,2,1.19,1
torchinferno,few_shot,45,1684.17,0.00,1688.53,1,0.59,1
torchinferno,few_shot,46,1648.67,0.00,1693.11,1,0.59,1
torchinferno,few_shot,47,1659.75,0.00,1692.65,1,0.59,1
torchinferno,few_shot,48,1678.98,0.00,1692.88,1,0.59,1
torchinferno,few_shot,49,1641.72,0.00,1694.35,1,0.59,1
torchinferno,few_shot,50,1676.59,0.00,1697.31,1,0.59,1
torchinferno,few_shot,51,1659.71,38.92,1698.63,2,1.18,1
torchinferno,few_shot,52,1655.25,0.00,1704.89,1,0.59,1
torchinferno,few_shot,53,1641.32,63.43,1704.75,2,1.17,1
torchinferno,few_shot,54,1703.15,0.00,1706.41,1,0.59,1
torchinferno,few_shot,55,1650.64,54.80,1705.44,2,1.17,1
torchinferno,few_shot,56,1648.27,64.15,1712.43,2,1.17,1
torchinferno,few_shot,57,1669.66,0.00,1711.61,1,0.58,1
torchinferno,few_shot,58,351.94,0.00,412.53,1,2.42,1
torchinferno,few_shot,59,1639.78,73.14,1712.92,2,1.17,1
torchinferno,few_shot,60,531.76,0.00,596.99,1,1.68,1
torchinferno,few_shot,61,1644.88,77.43,1722.32,2,1.16,1
torchinferno,few_shot,62,1642.40,81.63,1724.02,2,1.16,1
torchinferno,few_shot,63,1656.11,67.47,1723.58,2,1.16,1
torchinferno,few_shot,64,1642.56,83.59,1726.16,2,1.16,1
torchinferno,few_shot,65,1665.38,60.11,1725.50,2,1.16,1
torchinferno,few_shot,66,295.05,0.00,307.54,1,3.25,1
torchinferno,few_shot,67,282.29,0.00,296.31,1,3.37,1
torchinferno,few_shot,68,264.27,0.00,280.36,1,3.57,1
torchinferno,few_shot,69,313.08,0.00,331.77,1,3.01,1
torchinferno,few_shot,70,311.94,0.00,328.35,1,3.05,1
torchinferno,few_shot,71,261.73,0.00,279.55,1,3.58,1
torchinferno,few_shot,72,270.24,0.00,292.36,1,3.42,1
torchinferno,few_shot,73,297.84,26.02,323.85,2,6.18,1
torchinferno,few_shot,74,295.42,26.47,321.89,2,6.21,1
torchinferno,few_shot,75,302.62,0.00,332.43,1,3.01,1
torchinferno,few_shot,76,287.59,32.13,319.72,2,6.26,1
torchinferno,few_shot,77,294.89,0.00,325.73,1,3.07,1
torchinferno,few_shot,78,279.88,33.32,313.20,2,6.39,1
torchinferno,few_shot,79,344.66,0.00,357.12,1,2.80,1
torchinferno,few_shot,80,381.48,0.00,394.06,1,2.54,1
torchinferno,few_shot,81,276.50,0.00,287.52,1,3.48,1
