model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-01T07:02:08.748335

Build Times
provider,build_time_s
torchinferno,366.9
vllm,1372.3
sglang,235.5

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,170.55,165.06,142.14,sglang
ttft_p99_ms,2336.26,1073.58,6688.49,vllm
tpot_median_ms,46.88,58.80,75.60,torchinferno
tpot_p99_ms,319.77,140.01,395.17,vllm
e2e_median_ms,209.32,221.98,212.29,torchinferno
e2e_p99_ms,2375.68,1127.79,7064.30,vllm
throughput_median_tps,5.82,6.68,5.62,vllm
total_output_tokens,1461,1466,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,361.57,183.85,206.69,vllm
ttft_p99_ms,1226.99,456.16,72961.56,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,454.57,208.87,343.09,vllm
e2e_p99_ms,1323.62,480.79,73075.95,vllm
throughput_median_tps,2.20,4.79,2.91,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,664.53,172.83,160.78,sglang
ttft_p99_ms,1820.46,340.05,647.94,vllm
tpot_median_ms,75.25,60.48,104.41,vllm
tpot_p99_ms,592.54,185.82,246.92,vllm
e2e_median_ms,799.59,220.85,261.00,vllm
e2e_p99_ms,2094.64,440.97,759.91,vllm
throughput_median_tps,1.71,6.13,5.05,vllm
total_output_tokens,1450,1450,1448,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang
ttft_first_turn_ms,719.36,137.35,126.22,sglang
ttft_last_turn_ms,1166.81,175.19,170.66,sglang
ttft_growth_ratio,1.62,1.28,1.35,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,391.14,59.50,84.44,vllm
ttft_p99_ms,953.85,144.67,530.37,vllm
tpot_median_ms,27.90,27.66,41.39,vllm
tpot_p99_ms,516.08,45.06,156.02,vllm
e2e_median_ms,421.15,80.35,140.31,vllm
e2e_p99_ms,1128.21,175.60,572.92,vllm
throughput_median_tps,3.33,15.08,9.33,vllm
total_output_tokens,1463,1465,1474,sglang
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,1138.86,66.69,80.77,vllm
ttft_p99_ms,2311.28,121.27,154.10,vllm
tpot_median_ms,31.64,14.97,23.61,vllm
tpot_p99_ms,87.16,21.42,28.32,vllm
e2e_median_ms,2071.55,603.32,886.52,vllm
e2e_p99_ms,3915.43,1017.41,1715.77,vllm
throughput_median_tps,17.77,59.24,39.37,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1751.65,0.00,1757.78,1,0.57,1
torchinferno,few_shot,1,1749.87,0.00,1758.69,1,0.57,1
torchinferno,few_shot,2,1746.85,0.00,1758.92,1,0.57,1
torchinferno,few_shot,3,1746.51,0.00,1759.04,1,0.57,1
torchinferno,few_shot,4,1748.18,0.00,1764.36,1,0.57,1
torchinferno,few_shot,5,1748.08,0.00,1765.05,1,0.57,1
torchinferno,few_shot,6,1747.61,194.23,1941.84,2,1.03,1
torchinferno,few_shot,7,1750.19,194.92,1945.11,2,1.03,1
torchinferno,few_shot,8,1747.41,194.59,1941.99,2,1.03,1
torchinferno,few_shot,9,2262.65,0.00,2276.13,1,0.44,1
torchinferno,few_shot,10,2258.65,0.00,2276.37,1,0.44,1
torchinferno,few_shot,11,2258.88,0.00,2271.79,1,0.44,1
torchinferno,few_shot,12,2255.93,0.00,2274.70,1,0.44,1
torchinferno,few_shot,13,2256.53,0.00,2277.62,1,0.44,1
torchinferno,few_shot,14,2264.24,0.00,2285.34,1,0.44,1
torchinferno,few_shot,15,2257.01,0.00,2281.87,1,0.44,1
torchinferno,few_shot,16,2257.33,0.00,2281.38,1,0.44,1
torchinferno,few_shot,17,2258.47,0.00,2282.79,1,0.44,1
torchinferno,few_shot,18,2254.79,31.66,2286.45,2,0.87,1
torchinferno,few_shot,19,2254.82,34.56,2289.38,2,0.87,1
torchinferno,few_shot,20,2257.07,0.00,2288.06,1,0.44,1
torchinferno,few_shot,21,2252.78,37.57,2290.35,2,0.87,1
torchinferno,few_shot,22,2263.56,36.25,2299.81,2,0.87,1
torchinferno,few_shot,23,2255.75,41.40,2297.15,2,0.87,1
torchinferno,few_shot,24,2257.77,41.75,2299.52,2,0.87,1
torchinferno,few_shot,25,2269.20,0.00,2305.31,1,0.43,1
torchinferno,few_shot,26,2254.39,44.79,2299.19,2,0.87,1
torchinferno,few_shot,27,2255.83,45.82,2301.65,2,0.87,1
torchinferno,few_shot,28,2256.39,0.00,2303.35,1,0.43,1
torchinferno,few_shot,29,2253.99,51.87,2305.86,2,0.87,1
torchinferno,few_shot,30,2266.38,47.48,2313.86,2,0.86,1
torchinferno,few_shot,31,2258.12,0.00,2306.98,1,0.43,1
torchinferno,few_shot,32,2261.87,0.00,2308.54,1,0.43,1
torchinferno,few_shot,33,2254.19,51.94,2306.13,2,0.87,1
torchinferno,few_shot,34,2253.90,59.00,2312.89,2,0.86,1
torchinferno,few_shot,35,2255.76,58.69,2314.45,2,0.86,1
torchinferno,few_shot,36,2253.78,59.92,2313.70,2,0.86,1
torchinferno,few_shot,37,2257.29,58.13,2315.42,2,0.86,1
torchinferno,few_shot,38,2257.78,0.00,2315.67,1,0.43,1
torchinferno,few_shot,39,2262.78,63.14,2325.92,2,0.86,1
torchinferno,few_shot,40,2260.41,70.00,2330.41,2,0.86,1
torchinferno,few_shot,41,2328.29,0.00,2347.60,1,0.43,1
torchinferno,few_shot,42,2343.26,0.00,2349.29,1,0.43,1
torchinferno,few_shot,43,2336.98,0.00,2348.59,1,0.43,1
torchinferno,few_shot,44,2336.26,0.00,2355.97,1,0.42,1
torchinferno,few_shot,45,2341.69,0.00,2359.62,1,0.42,1
