model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-12T13:02:34.323515+00:00

Build Times
provider,build_time_s
torchinferno,40.2
vllm,361.6
sglang,155.6

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,143.26,72.81,76.93,vllm
ttft_p99_ms,724.58,139.51,493.85,vllm
tpot_median_ms,31.07,36.73,63.42,torchinferno
tpot_p99_ms,40.46,90.47,573.07,torchinferno
e2e_median_ms,167.45,98.08,129.84,vllm
e2e_p99_ms,742.68,182.54,639.85,vllm
throughput_median_tps,6.82,13.06,10.49,vllm
total_output_tokens,1461,1461,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,62.55,73.36,119.05,torchinferno
ttft_p99_ms,370.67,306.86,70266.41,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,82.21,90.53,208.47,torchinferno
e2e_p99_ms,394.76,331.10,70293.54,vllm
throughput_median_tps,12.16,11.05,4.80,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,189.28,75.97,82.31,vllm
ttft_p99_ms,1019.29,156.71,721.82,vllm
tpot_median_ms,34.35,41.34,81.05,torchinferno
tpot_p99_ms,43.90,86.27,881.90,torchinferno
e2e_median_ms,217.28,103.72,141.68,vllm
e2e_p99_ms,1040.01,227.43,833.16,vllm
throughput_median_tps,5.13,11.92,9.07,vllm
total_output_tokens,1442,1450,1448,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,427.55,84.47,66.45,sglang
ttft_last_turn_ms,167.81,89.86,82.46,sglang
ttft_growth_ratio,0.39,1.06,1.24,torchinferno
ttft_first_turn_median_ms,204.37,69.87,60.28,sglang
ttft_first_turn_p99_ms,1106.45,159.80,114.96,sglang
ttft_last_turn_median_ms,185.56,75.91,79.15,vllm
ttft_last_turn_p99_ms,205.48,156.71,114.41,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,53.08,37.28,52.15,vllm
ttft_p99_ms,1009.42,104.59,576.00,vllm
tpot_median_ms,34.92,27.11,419.64,vllm
tpot_p99_ms,71.24,39.74,1053.59,vllm
e2e_median_ms,73.85,57.40,490.62,vllm
e2e_p99_ms,1051.18,137.31,1220.19,vllm
throughput_median_tps,19.75,23.77,3.04,vllm
total_output_tokens,1497,1467,1464,torchinferno
num_requests,992,992,992,
correctness_rate,0.96,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,184.20,47.46,51.50,vllm
ttft_p99_ms,412.08,68.13,144.76,vllm
tpot_median_ms,19.14,15.24,24.96,vllm
tpot_p99_ms,24.23,18.72,81.47,vllm
e2e_median_ms,892.42,575.60,939.39,vllm
e2e_p99_ms,1550.60,1041.30,1981.60,vllm
throughput_median_tps,41.46,61.53,38.84,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,1,0,784.87,0.00,797.23,1,1.25,1,,,,,,,1,,,
torchinferno,few_shot,0,1,802.88,23.49,826.37,2,2.42,1,,,,,,,0,,,
torchinferno,few_shot,5,2,790.76,0.00,804.37,1,1.24,1,,,,,,,5,,,
torchinferno,few_shot,24,3,472.99,0.00,488.20,1,2.05,1,,,,,,,24,,,
torchinferno,few_shot,17,4,590.41,0.00,605.77,1,1.65,1,,,,,,,17,,,
torchinferno,few_shot,31,5,357.36,0.00,372.89,1,2.68,1,,,,,,,31,,,
torchinferno,few_shot,4,6,805.77,0.00,823.71,1,1.21,1,,,,,,,4,,,
torchinferno,few_shot,10,7,708.73,0.00,724.14,1,1.38,1,,,,,,,10,,,
torchinferno,few_shot,7,8,755.98,0.00,774.49,1,1.29,1,,,,,,,7,,,
torchinferno,few_shot,9,9,724.58,0.00,742.68,1,1.35,1,,,,,,,9,,,
torchinferno,few_shot,29,10,390.72,0.00,409.59,1,2.44,1,,,,,,,29,,,
torchinferno,few_shot,8,11,739.46,0.00,761.01,1,1.31,1,,,,,,,8,,,
torchinferno,few_shot,11,12,691.26,0.00,712.27,1,1.40,1,,,,,,,11,,,
torchinferno,few_shot,26,13,439.94,0.00,462.62,1,2.16,1,,,,,,,26,,,
torchinferno,few_shot,28,14,408.49,0.00,430.39,1,2.32,1,,,,,,,28,,,
torchinferno,few_shot,12,15,672.73,0.00,699.01,1,1.43,1,,,,,,,12,,,
torchinferno,few_shot,25,16,458.86,0.00,482.62,1,2.07,1,,,,,,,25,,,
torchinferno,few_shot,2,17,842.18,26.92,869.10,2,2.30,1,,,,,,,2,,,
torchinferno,few_shot,19,18,557.85,27.74,585.59,2,3.42,1,,,,,,,19,,,
torchinferno,few_shot,14,19,639.64,29.86,669.50,2,2.99,1,,,,,,,14,,,
torchinferno,few_shot,6,20,773.13,30.37,803.50,2,2.49,1,,,,,,,6,,,
torchinferno,few_shot,33,21,325.16,28.78,353.94,2,5.65,1,,,,,,,33,,,
torchinferno,few_shot,20,22,541.52,29.53,571.05,2,3.50,1,,,,,,,20,,,
torchinferno,few_shot,30,23,375.54,29.26,404.80,2,4.94,1,,,,,,,30,,,
torchinferno,few_shot,15,24,622.87,32.61,655.48,2,3.05,1,,,,,,,15,,,
torchinferno,few_shot,22,25,507.98,31.39,539.37,2,3.71,1,,,,,,,22,,,
torchinferno,few_shot,27,26,424.26,32.16,456.41,2,4.38,1,,,,,,,27,,,
torchinferno,few_shot,3,27,825.56,32.01,857.57,2,2.33,1,,,,,,,3,,,
torchinferno,few_shot,23,28,489.99,34.60,524.59,2,3.81,1,,,,,,,23,,,
torchinferno,few_shot,18,29,572.77,35.77,608.54,2,3.29,1,,,,,,,18,,,
torchinferno,few_shot,21,30,523.19,35.81,558.99,2,3.58,1,,,,,,,21,,,
torchinferno,few_shot,32,31,340.57,35.96,376.53,2,5.31,1,,,,,,,32,,,
torchinferno,few_shot,16,32,605.98,38.66,644.64,2,3.10,1,,,,,,,16,,,
torchinferno,few_shot,13,33,658.82,39.67,698.49,2,2.86,1,,,,,,,13,,,
torchinferno,few_shot,35,34,375.52,0.00,388.20,1,2.58,1,,,,,,,35,,,
torchinferno,few_shot,42,35,260.13,0.00,271.96,1,3.68,1,,,,,,,42,,,
torchinferno,few_shot,72,36,66.99,0.00,81.57,1,12.26,1,,,,,,,72,,,
torchinferno,few_shot,47,37,174.11,0.00,188.99,1,5.29,1,,,,,,,47,,,
torchinferno,few_shot,65,38,138.95,0.00,153.56,1,6.51,1,,,,,,,65,,,
