model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-21T01:02:58.515024

Build Times
provider,build_time_s
torchinferno,421.7
vllm,469.6
sglang,280.0

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,141.40,143.36,vllm
ttft_p99_ms,,869.12,685.09,sglang
tpot_median_ms,,50.61,80.18,vllm
tpot_p99_ms,,135.38,557.64,vllm
e2e_median_ms,,183.75,218.59,vllm
e2e_p99_ms,,925.61,887.41,sglang
throughput_median_tps,,7.73,5.50,vllm
total_output_tokens,,1465,1461,vllm
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,vllm

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,203.10,206.46,vllm
ttft_p99_ms,,342.84,71179.83,vllm
tpot_median_ms,,0.00,0.00,vllm
tpot_p99_ms,,0.00,0.00,vllm
e2e_median_ms,,242.26,358.04,vllm
e2e_p99_ms,,417.78,71272.98,vllm
throughput_median_tps,,4.13,2.79,vllm
total_output_tokens,,1000,1000,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm
unique_final_answers,,1,1,vllm

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,166.50,160.72,sglang
ttft_p99_ms,,344.41,279.61,sglang
tpot_median_ms,,48.49,105.37,vllm
tpot_p99_ms,,189.91,229.74,vllm
e2e_median_ms,,210.35,260.98,vllm
e2e_p99_ms,,402.08,431.50,vllm
throughput_median_tps,,6.61,5.15,vllm
total_output_tokens,,1450,1450,vllm
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,vllm
ttft_first_turn_ms,,136.87,110.46,sglang
ttft_last_turn_ms,,176.47,203.11,vllm
ttft_growth_ratio,,1.29,1.84,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,59.85,80.39,vllm
ttft_p99_ms,,2055.43,654.05,sglang
tpot_median_ms,,28.99,62.76,vllm
tpot_p99_ms,,1794.21,164.94,sglang
e2e_median_ms,,81.74,158.47,vllm
e2e_p99_ms,,2090.65,716.52,sglang
throughput_median_tps,,14.87,8.84,vllm
total_output_tokens,,1469,1475,sglang
num_requests,,992,992,
correctness_rate,,0.97,0.96,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,70.95,69.87,sglang
ttft_p99_ms,,173.29,121.57,sglang
tpot_median_ms,,14.90,22.26,vllm
tpot_p99_ms,,18.75,26.15,vllm
e2e_median_ms,,609.44,823.86,vllm
e2e_p99_ms,,1003.42,1578.19,vllm
throughput_median_tps,,59.27,42.17,vllm
total_output_tokens,,36715,36715,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
vllm,few_shot,0,726.18,0.00,727.53,1,1.37,1
vllm,few_shot,1,727.79,0.00,727.92,1,1.37,1
vllm,few_shot,2,724.99,0.00,728.05,1,1.37,1
vllm,few_shot,3,726.27,0.00,731.63,1,1.37,1
vllm,few_shot,4,739.91,0.00,750.36,1,1.33,1
vllm,few_shot,5,770.30,0.00,789.96,1,1.27,1
vllm,few_shot,6,772.62,0.00,791.95,1,1.26,1
vllm,few_shot,7,769.17,0.00,792.14,1,1.26,1
vllm,few_shot,8,775.73,0.00,800.24,1,1.25,1
vllm,few_shot,9,774.89,0.00,799.49,1,1.25,1
vllm,few_shot,10,763.15,0.00,787.78,1,1.27,1
vllm,few_shot,11,776.00,43.66,819.66,2,2.44,1
vllm,few_shot,12,775.89,46.68,822.57,2,2.43,1
vllm,few_shot,13,769.77,48.54,818.31,2,2.44,1
vllm,few_shot,14,774.39,53.56,827.96,2,2.42,1
vllm,few_shot,15,771.31,50.18,821.49,2,2.43,1
vllm,few_shot,16,786.08,0.00,812.88,1,1.23,1
vllm,few_shot,17,771.16,52.56,823.72,2,2.43,1
vllm,few_shot,18,776.44,0.00,814.57,1,1.23,1
vllm,few_shot,19,764.46,53.64,818.11,2,2.44,1
vllm,few_shot,20,800.65,0.00,867.36,1,1.15,1
vllm,few_shot,21,785.07,96.77,881.84,2,2.27,1
vllm,few_shot,22,807.83,0.00,870.96,1,1.15,1
vllm,few_shot,23,776.58,96.88,873.47,2,2.29,1
vllm,few_shot,24,803.92,0.00,873.09,1,1.15,1
vllm,few_shot,25,814.44,0.00,873.45,1,1.14,1
vllm,few_shot,26,779.92,100.52,880.44,2,2.27,1
vllm,few_shot,27,779.19,102.06,881.25,2,2.27,1
vllm,few_shot,28,777.64,105.05,882.69,2,2.27,1
vllm,few_shot,29,802.06,81.32,883.37,2,2.26,1
vllm,few_shot,30,801.41,0.00,882.58,1,1.13,1
vllm,few_shot,31,807.99,0.00,887.25,1,1.13,1
vllm,few_shot,32,804.23,82.37,886.60,2,2.26,1
vllm,few_shot,33,801.09,85.76,886.85,2,2.26,1
vllm,few_shot,34,799.83,0.00,888.96,1,1.12,1
vllm,few_shot,35,803.15,0.00,891.14,1,1.12,1
vllm,few_shot,36,779.29,115.33,894.62,2,2.24,1
vllm,few_shot,37,797.36,0.00,892.00,1,1.12,1
vllm,few_shot,38,801.49,0.00,893.91,1,1.12,1
vllm,few_shot,39,174.72,0.00,183.31,1,5.46,1
vllm,few_shot,40,179.73,0.00,186.63,1,5.36,1
vllm,few_shot,41,862.54,0.00,898.12,1,1.11,1
vllm,few_shot,42,775.88,129.53,905.41,2,2.21,1
vllm,few_shot,43,872.41,0.00,902.51,1,1.11,1
vllm,few_shot,44,797.49,107.19,904.69,2,2.21,1
vllm,few_shot,45,869.38,0.00,899.81,1,1.11,1
vllm,few_shot,46,808.39,0.00,907.46,1,1.10,1
vllm,few_shot,47,141.79,0.00,173.83,1,5.75,1
vllm,few_shot,48,148.90,0.00,194.50,1,5.14,1
vllm,few_shot,49,799.39,109.98,909.36,2,2.20,1
vllm,few_shot,50,874.20,34.97,909.17,2,2.20,1
vllm,few_shot,51,864.46,0.00,912.05,1,1.10,1
vllm,few_shot,52,861.74,0.00,911.70,1,1.10,1
vllm,few_shot,53,857.57,55.23,912.79,2,2.19,1
vllm,few_shot,54,863.18,0.00,914.36,1,1.09,1
vllm,few_shot,55,109.09,0.00,109.31,1,9.15,1
vllm,few_shot,56,117.19,0.00,117.40,1,8.52,1
vllm,few_shot,57,892.25,24.46,916.71,2,2.18,1
vllm,few_shot,58,110.74,0.00,142.71,1,7.01,1
vllm,few_shot,59,858.14,65.42,923.56,2,2.17,1
vllm,few_shot,60,860.10,0.00,925.61,1,1.08,1
vllm,few_shot,61,89.71,0.00,116.46,1,8.59,1
vllm,few_shot,62,114.98,5.33,120.31,2,16.62,1
vllm,few_shot,63,869.12,55.52,924.64,2,2.16,1
vllm,few_shot,64,862.53,0.00,927.45,1,1.08,1
vllm,few_shot,65,870.56,0.00,928.40,1,1.08,1
vllm,few_shot,66,143.13,0.00,158.51,1,6.31,1
vllm,few_shot,67,888.20,41.16,929.35,2,2.15,1
vllm,few_shot,68,883.90,47.59,931.50,2,2.15,1
vllm,few_shot,69,136.66,23.75,160.41,2,12.47,1
vllm,few_shot,70,105.56,27.06,132.63,2,15.08,1
vllm,few_shot,71,876.46,61.73,938.19,2,2.13,1
vllm,few_shot,72,862.65,75.18,937.82,2,2.13,1
vllm,few_shot,73,133.30,0.00,162.12,1,6.17,1
vllm,few_shot,74,859.11,80.13,939.24,2,2.13,1
vllm,few_shot,75,139.88,5.22,145.09,2,13.78,1
vllm,few_shot,76,877.57,64.35,941.92,2,2.12,1
vllm,few_shot,77,113.64,0.00,167.80,1,5.96,1
vllm,few_shot,78,101.91,34.76,136.67,2,14.63,1
vllm,few_shot,79,154.65,0.00,235.11,1,4.25,1
vllm,few_shot,80,108.53,35.93,144.45,2,13.85,1
vllm,few_shot,81,863.87,88.39,952.26,2,2.10,1
vllm,few_shot,82,125.54,48.82,174.36,2,11.47,1
vllm,few_shot,83,114.97,0.00,147.51,1,6.78,1
vllm,few_shot,84,84.07,0.00,97.38,1,10.27,1
vllm,few_shot,85,103.08,0.00,117.52,1,8.51,1
vllm,few_shot,86,116.77,0.00,132.80,1,7.53,1
vllm,few_shot,87,125.50,0.00,141.54,1,7.07,1
vllm,few_shot,88,109.03,34.70,143.73,2,13.92,1
vllm,few_shot,89,107.65,0.00,126.14,1,7.93,1
vllm,few_shot,90,118.96,0.00,135.06,1,7.40,1
vllm,few_shot,91,137.98,0.00,154.02,1,6.49,1
vllm,few_shot,92,82.59,27.95,110.54,2,18.09,1
vllm,few_shot,93,129.32,0.00,145.97,1,6.85,1
vllm,few_shot,94,106.97,0.00,130.25,1,7.68,1
vllm,few_shot,95,147.61,0.00,171.83,1,5.82,1
vllm,few_shot,96,103.86,32.33,136.18,2,14.69,1
vllm,few_shot,97,111.70,0.00,131.70,1,7.59,1
vllm,few_shot,98,157.85,0.00,178.13,1,5.61,1
vllm,few_shot,99,89.74,43.95,133.69,2,14.96,1
vllm,few_shot,100,164.61,0.00,195.21,1,5.12,1
vllm,few_shot,101,142.38,0.00,163.29,1,6.12,1
vllm,few_shot,102,146.79,52.88,199.67,2,10.02,1
vllm,few_shot,103,131.46,51.14,182.61,2,10.95,1
vllm,few_shot,104,182.30,0.00,212.85,1,4.70,1
vllm,few_shot,105,151.11,0.00,187.28,1,5.34,1
vllm,few_shot,106,162.70,54.83,217.53,2,9.19,1
vllm,few_shot,107,94.17,58.57,152.74,2,13.09,1
vllm,few_shot,108,122.94,52.15,175.09,2,11.42,1
vllm,few_shot,109,124.71,0.00,164.02,1,6.10,1
vllm,few_shot,110,154.16,64.26,218.42,2,9.16,1
vllm,few_shot,111,172.84,0.00,209.30,1,4.78,1
vllm,few_shot,112,176.07,0.00,219.13,1,4.56,1
vllm,few_shot,113,152.42,0.00,194.59,1,5.14,1
vllm,few_shot,114,109.05,67.65,176.70,2,11.32,1
vllm,few_shot,115,141.25,0.00,193.86,1,5.16,1
vllm,few_shot,116,183.45,0.00,204.80,1,4.88,1
vllm,few_shot,117,150.01,0.00,179.65,1,5.57,1
vllm,few_shot,118,131.64,52.51,184.15,2,10.86,1
vllm,few_shot,119,182.22,0.00,195.17,1,5.12,1
vllm,few_shot,120,160.63,52.84,213.47,2,9.37,1
vllm,few_shot,121,146.50,0.00,178.47,1,5.60,1
vllm,few_shot,122,121.61,58.87,180.48,2,11.08,1
vllm,few_shot,123,175.70,64.35,240.06,2,8.33,1
vllm,few_shot,124,81.19,0.00,86.06,1,11.62,1
vllm,few_shot,125,186.97,0.00,216.72,1,4.61,1
vllm,few_shot,126,104.38,0.00,114.95,1,8.70,1
vllm,few_shot,127,182.36,0.00,226.65,1,4.41,1
vllm,few_shot,128,166.04,0.00,196.49,1,5.09,1
vllm,few_shot,129,178.75,37.72,216.46,2,9.24,1
vllm,few_shot,130,134.95,46.54,181.49,2,11.02,1
vllm,few_shot,131,163.30,0.00,208.17,1,4.80,1
vllm,few_shot,132,156.87,0.00,167.33,1,5.98,1
vllm,few_shot,133,89.14,24.08,113.22,2,17.66,1
vllm,few_shot,134,69.11,0.00,97.81,1,10.22,1
vllm,few_shot,135,194.85,0.00,199.90,1,5.00,1
vllm,few_shot,136,139.64,0.00,197.56,1,5.06,1
vllm,few_shot,137,144.79,0.00,199.33,1,5.02,1
vllm,few_shot,138,162.83,84.14,246.97,2,8.10,1
vllm,few_shot,139,105.06,28.54,133.60,2,14.97,1
vllm,few_shot,140,162.24,84.86,247.11,2,8.09,1
vllm,few_shot,141,172.09,38.75,210.84,2,9.49,1
vllm,few_shot,142,140.67,0.35,141.02,2,14.18,1
vllm,few_shot,143,179.10,15.15,194.25,2,10.30,1
vllm,few_shot,144,153.18,93.82,247.00,2,8.10,1
vllm,few_shot,145,154.80,0.00,198.05,1,5.05,1
vllm,few_shot,146,89.41,0.00,89.63,1,11.16,1
vllm,few_shot,147,154.23,54.61,208.84,2,9.58,1
vllm,few_shot,148,157.17,0.00,218.02,1,4.59,1
vllm,few_shot,149,107.27,39.50,146.76,2,13.63,1
vllm,few_shot,150,183.06,64.51,247.57,2,8.08,1
vllm,few_shot,151,186.20,0.00,260.01,1,3.85,1
vllm,few_shot,152,89.05,4.69,93.74,2,21.34,1
vllm,few_shot,153,137.79,0.00,212.20,1,4.71,1
vllm,few_shot,154,167.18,78.50,245.68,2,8.14,1
vllm,few_shot,155,151.73,27.13,206.00,3,14.56,0
vllm,few_shot,156,63.31,0.00,122.06,1,8.19,1
vllm,few_shot,157,64.45,40.92,105.36,2,18.98,1
vllm,few_shot,158,177.48,38.69,216.18,2,9.25,1
vllm,few_shot,159,146.13,14.74,160.87,2,12.43,1
vllm,few_shot,160,96.98,52.33,149.31,2,13.39,1
vllm,few_shot,161,77.02,0.00,127.07,1,7.87,1
vllm,few_shot,162,89.62,0.00,116.66,1,8.57,1
vllm,few_shot,163,57.38,0.00,109.62,1,9.12,1
vllm,few_shot,164,87.31,0.00,90.02,1,11.11,1
vllm,few_shot,165,149.73,85.14,234.87,2,8.52,1
vllm,few_shot,166,85.05,0.00,97.35,1,10.27,1
vllm,few_shot,167,103.12,0.00,119.94,1,8.34,1
vllm,few_shot,168,105.62,0.00,123.48,1,8.10,1
vllm,few_shot,169,77.26,0.00,89.59,1,11.16,1
vllm,few_shot,170,102.57,32.23,134.80,2,14.84,1
vllm,few_shot,171,142.36,0.00,157.01,1,6.37,1
vllm,few_shot,172,133.88,0.00,153.15,1,6.53,1
vllm,few_shot,173,139.06,0.00,160.33,1,6.24,1
vllm,few_shot,174,160.01,0.00,177.76,1,5.63,1
vllm,few_shot,175,157.00,0.00,174.81,1,5.72,1
vllm,few_shot,176,113.85,0.00,136.38,1,7.33,1
vllm,few_shot,177,99.21,0.00,126.46,1,7.91,1
vllm,few_shot,178,141.46,0.00,168.29,1,5.94,1
vllm,few_shot,179,139.48,51.15,190.63,2,10.49,1
vllm,few_shot,180,127.99,50.02,178.01,2,11.24,1
vllm,few_shot,181,141.33,0.00,176.36,1,5.67,1
vllm,few_shot,182,128.54,0.00,165.27,1,6.05,1
vllm,few_shot,183,107.67,0.00,143.26,1,6.98,1
vllm,few_shot,184,144.12,56.42,200.54,2,9.97,1
vllm,few_shot,185,129.35,70.21,199.56,2,10.02,1
vllm,few_shot,186,163.23,81.48,244.72,2,8.17,1
vllm,few_shot,187,129.82,0.00,191.88,1,5.21,1
vllm,few_shot,188,174.59,0.00,179.84,1,5.56,1
vllm,few_shot,189,173.15,89.43,262.58,2,7.62,1
vllm,few_shot,190,145.47,0.00,215.37,1,4.64,1
vllm,few_shot,191,108.03,93.66,201.69,2,9.92,1
vllm,few_shot,192,111.12,0.00,187.47,1,5.33,1
vllm,few_shot,193,130.97,94.74,225.71,2,8.86,1
vllm,few_shot,194,135.99,0.00,213.79,1,4.68,1
vllm,few_shot,195,230.96,0.00,231.24,1,4.32,1
vllm,few_shot,196,187.13,0.00,200.01,1,5.00,1
vllm,few_shot,197,187.54,85.54,273.07,2,7.32,1
vllm,few_shot,198,163.71,0.00,189.07,1,5.29,1
vllm,few_shot,199,198.77,0.00,203.33,1,4.92,1
vllm,few_shot,200,168.26,87.83,256.09,2,7.81,1
vllm,few_shot,201,169.87,88.09,257.96,2,7.75,1
vllm,few_shot,202,117.53,0.00,139.40,1,7.17,1
vllm,few_shot,203,140.19,0.00,213.77,1,4.68,1
vllm,few_shot,204,185.59,0.00,208.88,1,4.79,1
vllm,few_shot,205,192.72,0.00,223.60,1,4.47,1
vllm,few_shot,206,115.34,94.63,209.97,2,9.53,1
vllm,few_shot,207,177.33,99.20,276.53,2,7.23,1
vllm,few_shot,208,115.79,90.54,206.33,2,9.69,1
vllm,few_shot,209,229.33,0.00,261.81,1,3.82,1
vllm,few_shot,210,194.83,36.25,231.08,2,8.65,1
vllm,few_shot,211,113.70,94.96,208.67,2,9.58,1
