model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-16T21:43:51.769140+00:00

Build Times
provider,build_time_s
torchinferno,41.4
vllm,330.9
sglang,175.0

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,140.97,74.44,82.35,vllm
ttft_p99_ms,737.44,153.93,511.06,vllm
tpot_median_ms,32.25,37.50,66.92,torchinferno
tpot_p99_ms,45.44,95.06,837.32,torchinferno
e2e_median_ms,166.21,100.47,136.65,vllm
e2e_p99_ms,752.99,191.04,966.10,vllm
throughput_median_tps,7.05,13.46,9.93,vllm
total_output_tokens,1461,1466,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,52.52,66.61,128.76,torchinferno
ttft_p99_ms,239.61,426.78,70609.71,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,69.69,83.96,210.38,torchinferno
e2e_p99_ms,257.18,438.86,70673.85,torchinferno
throughput_median_tps,14.35,11.91,4.75,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,189.24,75.24,86.59,vllm
ttft_p99_ms,1049.43,188.76,495.96,vllm
tpot_median_ms,35.66,36.94,81.23,torchinferno
tpot_p99_ms,49.26,119.54,906.37,torchinferno
e2e_median_ms,217.87,103.34,147.47,vllm
e2e_p99_ms,1077.27,232.36,963.34,vllm
throughput_median_tps,5.15,12.39,8.90,vllm
total_output_tokens,1442,1450,1450,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,444.19,80.88,66.00,sglang
ttft_last_turn_ms,174.58,86.94,96.03,vllm
ttft_growth_ratio,0.39,1.08,1.45,torchinferno
ttft_first_turn_median_ms,245.28,65.21,63.21,sglang
ttft_first_turn_p99_ms,1129.65,192.92,100.46,sglang
ttft_last_turn_median_ms,188.71,77.01,94.91,vllm
ttft_last_turn_p99_ms,208.74,185.13,117.27,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,53.84,36.29,54.03,vllm
ttft_p99_ms,800.66,106.97,284.21,vllm
tpot_median_ms,34.55,24.50,417.07,vllm
tpot_p99_ms,84.74,36.88,1144.16,vllm
e2e_median_ms,75.47,54.59,435.86,vllm
e2e_p99_ms,823.99,143.79,1197.09,vllm
throughput_median_tps,19.40,23.72,3.06,vllm
total_output_tokens,1474,1488,1475,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,188.51,47.32,54.11,vllm
ttft_p99_ms,488.91,62.60,124.43,vllm
tpot_median_ms,18.83,15.61,25.12,vllm
tpot_p99_ms,25.21,17.73,102.55,vllm
e2e_median_ms,854.72,581.84,968.73,vllm
e2e_p99_ms,1558.89,1073.22,1764.43,vllm
throughput_median_tps,41.55,60.14,38.61,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,1,0,798.32,0.00,810.50,1,1.23,1,,,,,,,1,,,
torchinferno,few_shot,0,1,815.73,24.12,839.85,2,2.38,1,,,,,,,0,,,
torchinferno,few_shot,8,2,755.70,0.00,769.05,1,1.30,1,,,,,,,8,,,
torchinferno,few_shot,28,3,417.69,0.00,431.07,1,2.32,1,,,,,,,28,,,
torchinferno,few_shot,12,4,687.31,0.00,703.29,1,1.42,1,,,,,,,12,,,
torchinferno,few_shot,25,5,466.82,0.00,483.11,1,2.07,1,,,,,,,25,,,
torchinferno,few_shot,5,6,805.26,0.00,823.05,1,1.21,1,,,,,,,5,,,
torchinferno,few_shot,24,7,484.69,0.00,501.03,1,2.00,1,,,,,,,24,,,
torchinferno,few_shot,17,8,602.26,0.00,620.51,1,1.61,1,,,,,,,17,,,
torchinferno,few_shot,29,9,400.84,0.00,416.92,1,2.40,1,,,,,,,29,,,
torchinferno,few_shot,7,10,772.64,0.00,790.97,1,1.26,1,,,,,,,7,,,
torchinferno,few_shot,31,11,364.70,0.00,384.09,1,2.60,1,,,,,,,31,,,
torchinferno,few_shot,4,12,821.83,0.00,843.08,1,1.19,1,,,,,,,4,,,
torchinferno,few_shot,10,13,722.54,0.00,741.56,1,1.35,1,,,,,,,10,,,
torchinferno,few_shot,9,14,737.44,0.00,752.99,1,1.33,1,,,,,,,9,,,
torchinferno,few_shot,11,15,703.59,0.00,727.48,1,1.37,1,,,,,,,11,,,
torchinferno,few_shot,26,16,449.97,0.00,475.59,1,2.10,1,,,,,,,26,,,
torchinferno,few_shot,14,17,654.61,26.88,681.49,2,2.93,1,,,,,,,14,,,
torchinferno,few_shot,16,18,620.83,27.33,648.16,2,3.09,1,,,,,,,16,,,
torchinferno,few_shot,33,19,332.69,26.98,359.67,2,5.56,1,,,,,,,33,,,
torchinferno,few_shot,22,20,519.09,28.14,547.23,2,3.65,1,,,,,,,22,,,
torchinferno,few_shot,3,21,842.24,28.78,871.03,2,2.30,1,,,,,,,3,,,
torchinferno,few_shot,19,22,568.37,31.54,599.91,2,3.33,1,,,,,,,19,,,
torchinferno,few_shot,6,23,787.85,32.76,820.61,2,2.44,1,,,,,,,6,,,
torchinferno,few_shot,32,24,349.72,30.14,379.86,2,5.27,1,,,,,,,32,,,
torchinferno,few_shot,18,25,586.36,31.90,618.26,2,3.23,1,,,,,,,18,,,
torchinferno,few_shot,20,26,552.99,32.02,585.01,2,3.42,1,,,,,,,20,,,
torchinferno,few_shot,13,27,670.49,34.28,704.77,2,2.84,1,,,,,,,13,,,
torchinferno,few_shot,30,28,382.02,34.12,416.14,2,4.81,1,,,,,,,30,,,
torchinferno,few_shot,27,29,432.55,35.16,467.71,2,4.28,1,,,,,,,27,,,
torchinferno,few_shot,15,30,637.70,35.34,673.04,2,2.97,1,,,,,,,15,,,
torchinferno,few_shot,2,31,859.90,34.66,894.56,2,2.24,1,,,,,,,2,,,
torchinferno,few_shot,21,32,536.79,35.70,572.49,2,3.49,1,,,,,,,21,,,
torchinferno,few_shot,23,33,502.35,37.90,540.25,2,3.70,1,,,,,,,23,,,
torchinferno,few_shot,35,34,380.26,0.00,392.53,1,2.55,1,,,,,,,35,,,
torchinferno,few_shot,34,35,396.41,0.00,410.56,1,2.44,1,,,,,,,34,,,
torchinferno,few_shot,68,36,65.89,0.00,81.09,1,12.33,1,,,,,,,68,,,
torchinferno,few_shot,39,37,310.32,0.00,326.28,1,3.06,1,,,,,,,39,,,
torchinferno,few_shot,69,38,66.63,0.00,82.56,1,12.11,1,,,,,,,69,,,
