model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-29T05:02:54.682496+00:00

Build Times
provider,build_time_s
torchinferno,661.2
vllm,564.1
sglang,277.1

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,165.56,136.86,149.04,vllm
ttft_p99_ms,2561.81,231.14,644.24,vllm
tpot_median_ms,47.18,49.05,70.65,torchinferno
tpot_p99_ms,839.48,120.35,139.42,vllm
e2e_median_ms,208.01,177.40,219.10,vllm
e2e_p99_ms,2595.95,302.12,692.02,vllm
throughput_median_tps,5.71,8.05,5.43,vllm
total_output_tokens,1461,1457,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,269.25,211.39,203.62,sglang
ttft_p99_ms,658.61,465.17,70383.76,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,287.46,236.78,343.46,vllm
e2e_p99_ms,666.63,498.56,70503.42,vllm
throughput_median_tps,3.48,4.22,2.91,vllm
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,321.42,167.14,163.44,sglang
ttft_p99_ms,927.41,305.55,462.91,vllm
tpot_median_ms,61.43,51.39,96.14,vllm
tpot_p99_ms,112.92,179.48,207.12,torchinferno
e2e_median_ms,381.74,207.06,261.39,vllm
e2e_p99_ms,987.16,390.59,568.11,vllm
throughput_median_tps,3.50,6.55,5.10,vllm
total_output_tokens,1465,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,537.81,142.50,298.54,vllm
ttft_last_turn_ms,414.38,157.66,174.35,vllm
ttft_growth_ratio,0.77,1.11,0.58,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,192.94,63.70,81.62,vllm
ttft_p99_ms,371.68,2042.93,403.65,torchinferno
tpot_median_ms,57.18,32.00,39.52,vllm
tpot_p99_ms,88.35,2010.51,133.23,torchinferno
e2e_median_ms,239.54,87.59,133.53,vllm
e2e_p99_ms,402.96,2075.77,429.59,torchinferno
throughput_median_tps,5.95,13.93,10.07,vllm
total_output_tokens,1458,1482,1470,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,316.82,77.82,70.48,sglang
ttft_p99_ms,977.38,214.31,205.34,sglang
tpot_median_ms,23.01,14.84,22.40,vllm
tpot_p99_ms,55.46,24.04,26.55,vllm
e2e_median_ms,1117.05,603.20,845.63,vllm
e2e_p99_ms,2373.28,1020.73,1605.88,vllm
throughput_median_tps,32.84,58.48,41.78,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1547.33,0.00,2037.22,1,0.49,1
torchinferno,few_shot,1,1549.94,0.00,2039.83,1,0.49,1
torchinferno,few_shot,2,1546.79,0.00,2043.23,1,0.49,1
torchinferno,few_shot,3,1550.45,0.00,2049.05,1,0.49,1
torchinferno,few_shot,4,1551.65,0.00,2047.48,1,0.49,1
torchinferno,few_shot,5,1548.54,0.00,2048.75,1,0.49,1
torchinferno,few_shot,6,1547.74,0.00,2048.99,1,0.49,1
torchinferno,few_shot,7,1552.28,0.00,2054.23,1,0.49,1
torchinferno,few_shot,8,1550.88,0.00,2053.55,1,0.49,1
torchinferno,few_shot,9,1551.76,0.00,2060.21,1,0.49,1
torchinferno,few_shot,10,1549.47,834.61,2384.08,2,0.84,1
torchinferno,few_shot,11,1545.15,836.13,2381.28,2,0.84,1
torchinferno,few_shot,12,1549.89,839.48,2389.37,2,0.84,1
torchinferno,few_shot,13,1549.58,836.07,2385.66,2,0.84,1
torchinferno,few_shot,14,1552.35,839.34,2391.69,2,0.84,1
torchinferno,few_shot,15,1545.17,843.72,2388.89,2,0.84,1
torchinferno,few_shot,16,1545.18,847.26,2392.44,2,0.84,1
torchinferno,few_shot,17,1547.48,845.26,2392.74,2,0.84,1
torchinferno,few_shot,18,1546.51,849.46,2395.97,2,0.83,1
torchinferno,few_shot,19,2480.53,0.00,2488.58,1,0.40,1
torchinferno,few_shot,20,2473.89,0.00,2487.75,1,0.40,1
torchinferno,few_shot,21,2477.56,0.00,2489.70,1,0.40,1
torchinferno,few_shot,22,2480.05,0.00,2489.23,1,0.40,1
torchinferno,few_shot,23,2472.43,0.00,2492.63,1,0.40,1
torchinferno,few_shot,24,2475.64,0.00,2494.05,1,0.40,1
torchinferno,few_shot,25,2475.30,0.00,2493.62,1,0.40,1
torchinferno,few_shot,26,2479.42,0.00,2496.52,1,0.40,1
torchinferno,few_shot,27,2480.14,0.00,2500.85,1,0.40,1
torchinferno,few_shot,28,2477.58,0.00,2501.31,1,0.40,1
torchinferno,few_shot,29,2481.28,23.79,2505.07,2,0.80,1
torchinferno,few_shot,30,2474.97,0.00,2504.03,1,0.40,1
torchinferno,few_shot,31,2476.52,26.38,2502.90,2,0.80,1
torchinferno,few_shot,32,2480.63,26.99,2507.62,2,0.80,1
torchinferno,few_shot,33,2472.56,34.73,2507.30,2,0.80,1
torchinferno,few_shot,34,2472.90,0.00,2508.65,1,0.40,1
torchinferno,few_shot,35,2478.47,31.49,2509.97,2,0.80,1
torchinferno,few_shot,36,2472.34,0.00,2512.30,1,0.40,1
torchinferno,few_shot,37,2473.69,38.46,2512.15,2,0.80,1
torchinferno,few_shot,38,2482.75,35.59,2518.34,2,0.79,1
torchinferno,few_shot,39,2481.20,42.68,2523.89,2,0.79,1
torchinferno,few_shot,40,2481.72,37.07,2518.79,2,0.79,1
torchinferno,few_shot,41,2474.62,0.00,2519.83,1,0.40,1
torchinferno,few_shot,42,2472.20,0.00,2518.73,1,0.40,1
torchinferno,few_shot,43,2481.28,0.00,2523.77,1,0.40,1
torchinferno,few_shot,44,2473.42,51.90,2525.32,2,0.79,1
torchinferno,few_shot,45,2477.84,50.62,2528.46,2,0.79,1
torchinferno,few_shot,46,2474.97,57.92,2532.89,2,0.79,1
torchinferno,few_shot,47,2481.04,0.00,2529.82,1,0.40,1
torchinferno,few_shot,48,2479.67,52.90,2532.58,2,0.79,1
torchinferno,few_shot,49,2480.11,52.98,2533.09,2,0.79,1
torchinferno,few_shot,50,2478.38,60.33,2538.71,2,0.79,1
torchinferno,few_shot,51,532.74,0.00,547.48,1,1.83,1
torchinferno,few_shot,52,518.26,0.00,531.62,1,1.88,1
torchinferno,few_shot,53,516.47,0.00,534.97,1,1.87,1
torchinferno,few_shot,54,194.03,0.00,206.91,1,4.83,1
torchinferno,few_shot,55,523.38,0.00,540.70,1,1.85,1
torchinferno,few_shot,56,189.42,0.00,206.59,1,4.84,1
torchinferno,few_shot,57,172.02,0.00,196.04,1,5.10,1
torchinferno,few_shot,58,2560.90,0.00,2586.56,1,0.39,1
