model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-16T16:01:49.696896

Build Times
provider,build_time_s
torchinferno,83.9
vllm,1001.0
sglang,181.4

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,310.71,169.65,147.19,sglang
ttft_p99_ms,2635.72,582.00,8132.34,vllm
tpot_median_ms,156.20,60.28,76.20,vllm
tpot_p99_ms,202.06,153.88,7418.09,vllm
e2e_median_ms,404.19,228.37,218.64,sglang
e2e_p99_ms,2732.97,618.49,15528.51,vllm
throughput_median_tps,3.38,6.31,5.47,vllm
total_output_tokens,1461,1461,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,306.65,192.54,221.29,vllm
ttft_p99_ms,1680.31,539.42,69896.88,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,343.41,224.75,373.27,vllm
e2e_p99_ms,1752.69,621.79,69956.24,vllm
throughput_median_tps,2.91,4.45,2.68,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,941.60,188.69,171.66,sglang
ttft_p99_ms,4112.36,476.82,759.60,vllm
tpot_median_ms,145.49,63.85,107.69,vllm
tpot_p99_ms,406.04,319.18,261.35,sglang
e2e_median_ms,1081.99,243.04,282.88,vllm
e2e_p99_ms,4369.17,562.23,808.30,vllm
throughput_median_tps,1.23,5.69,4.81,vllm
total_output_tokens,1462,1462,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang
ttft_first_turn_ms,1993.79,143.71,110.98,sglang
ttft_last_turn_ms,854.65,182.61,202.48,vllm
ttft_growth_ratio,0.43,1.27,1.82,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,386.19,61.10,80.96,vllm
ttft_p99_ms,1634.14,85.66,506.70,vllm
tpot_median_ms,138.11,27.69,68.42,vllm
tpot_p99_ms,228.13,40.80,510.40,vllm
e2e_median_ms,496.61,82.48,161.96,vllm
e2e_p99_ms,1783.79,110.85,605.47,vllm
throughput_median_tps,2.89,14.82,8.85,vllm
total_output_tokens,1464,1462,1458,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,76.45,72.44,sglang
ttft_p99_ms,,382.57,494.29,vllm
tpot_median_ms,,14.87,22.72,vllm
tpot_p99_ms,,29.80,32.11,vllm
e2e_median_ms,,607.12,834.03,vllm
e2e_p99_ms,,1031.41,1609.53,vllm
throughput_median_tps,,58.90,40.97,vllm
total_output_tokens,,36715,36715,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,814.70,0.00,1280.97,1,0.78,1
torchinferno,few_shot,1,2352.31,0.00,2438.62,1,0.41,1
torchinferno,few_shot,2,2337.79,0.00,2422.07,1,0.41,1
torchinferno,few_shot,3,2354.78,0.00,2443.22,1,0.41,1
torchinferno,few_shot,4,2347.39,0.00,2433.30,1,0.41,1
torchinferno,few_shot,5,2353.76,0.00,2446.73,1,0.41,1
torchinferno,few_shot,6,2354.10,0.00,2451.90,1,0.41,1
torchinferno,few_shot,7,2351.49,0.00,2453.85,1,0.41,1
torchinferno,few_shot,8,2344.73,0.00,2443.68,1,0.41,1
torchinferno,few_shot,9,2355.50,0.00,2456.41,1,0.41,1
torchinferno,few_shot,10,2345.93,0.00,2444.33,1,0.41,1
torchinferno,few_shot,11,2353.15,0.00,2448.48,1,0.41,1
torchinferno,few_shot,12,2341.61,0.00,2448.91,1,0.41,1
torchinferno,few_shot,13,2351.69,0.00,2451.78,1,0.41,1
torchinferno,few_shot,14,2346.12,0.00,2455.32,1,0.41,1
torchinferno,few_shot,15,2367.06,0.00,2470.86,1,0.40,1
torchinferno,few_shot,16,2347.98,0.00,2454.56,1,0.41,1
torchinferno,few_shot,17,2347.90,0.00,2457.69,1,0.41,1
torchinferno,few_shot,18,2356.19,0.00,2473.07,1,0.40,1
torchinferno,few_shot,19,2351.82,0.00,2463.88,1,0.41,1
torchinferno,few_shot,20,2347.66,0.00,2467.00,1,0.41,1
torchinferno,few_shot,21,2354.09,0.00,2482.44,1,0.40,1
torchinferno,few_shot,22,2352.57,0.00,2472.62,1,0.40,1
torchinferno,few_shot,23,2343.12,0.00,2465.20,1,0.41,1
torchinferno,few_shot,24,2339.56,0.00,2471.69,1,0.40,1
torchinferno,few_shot,25,2364.50,164.08,2528.58,2,0.79,1
torchinferno,few_shot,26,2351.99,165.94,2517.94,2,0.79,1
torchinferno,few_shot,27,2348.40,169.76,2518.15,2,0.79,1
torchinferno,few_shot,28,2348.02,172.88,2520.90,2,0.79,1
torchinferno,few_shot,29,2344.60,166.14,2510.74,2,0.80,1
torchinferno,few_shot,30,2338.33,174.90,2513.23,2,0.80,1
torchinferno,few_shot,31,2340.18,177.50,2517.68,2,0.79,1
torchinferno,few_shot,32,2341.44,182.85,2524.29,2,0.79,1
torchinferno,few_shot,33,2352.84,177.75,2530.59,2,0.79,1
torchinferno,few_shot,34,2365.13,174.14,2539.27,2,0.79,1
torchinferno,few_shot,35,2346.58,184.30,2530.88,2,0.79,1
torchinferno,few_shot,36,2361.50,185.15,2546.64,2,0.79,1
torchinferno,few_shot,37,2352.88,191.20,2544.08,2,0.79,1
torchinferno,few_shot,38,2350.73,187.57,2538.30,2,0.79,1
torchinferno,few_shot,39,2350.94,183.04,2533.98,2,0.79,1
torchinferno,few_shot,40,2347.63,190.31,2537.94,2,0.79,1
torchinferno,few_shot,41,2356.15,186.41,2542.56,2,0.79,1
torchinferno,few_shot,42,2343.50,199.00,2542.50,2,0.79,1
torchinferno,few_shot,43,2356.85,197.42,2554.26,2,0.78,1
torchinferno,few_shot,44,2346.64,194.98,2541.62,2,0.79,1
