model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-11T10:02:02.437152

Build Times
provider,build_time_s
vllm,1284.0
sglang,190.3
torchinferno,42.8

few_shot
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,159.77,140.85,716.14,sglang
ttft_p99_ms,1292.97,7435.98,1419.08,vllm
tpot_median_ms,58.12,72.17,302.32,vllm
tpot_p99_ms,161.16,7316.03,848.04,vllm
e2e_median_ms,209.79,207.46,1032.99,sglang
e2e_p99_ms,1367.36,14720.43,2223.74,vllm
throughput_median_tps,6.66,5.82,1.36,vllm
total_output_tokens,1466,1461,1460,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm

self_consistency
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,183.57,206.23,398.15,vllm
ttft_p99_ms,416.05,717.51,700.72,vllm
tpot_median_ms,0.00,0.00,0.00,vllm
tpot_p99_ms,0.00,0.00,0.00,vllm
e2e_median_ms,204.67,352.27,488.50,vllm
e2e_p99_ms,437.34,781.92,762.49,vllm
throughput_median_tps,4.89,2.84,2.05,vllm
total_output_tokens,1000,1000,1000,vllm
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,vllm
unique_final_answers,1,1,1,vllm

multi_turn
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,168.55,160.20,660.36,sglang
ttft_p99_ms,343.69,609.79,1448.47,vllm
tpot_median_ms,57.68,111.08,333.41,vllm
tpot_p99_ms,187.68,254.83,845.66,vllm
e2e_median_ms,215.66,271.15,1021.34,vllm
e2e_p99_ms,428.13,697.58,1840.05,vllm
throughput_median_tps,6.34,4.93,1.31,vllm
total_output_tokens,1450,1462,1462,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm
ttft_first_turn_ms,151.69,109.54,909.92,sglang
ttft_last_turn_ms,171.84,187.26,647.79,vllm
ttft_growth_ratio,1.13,1.71,0.71,torchinferno

tree_of_thought
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,58.05,77.25,,vllm
ttft_p99_ms,93.60,639.87,,vllm
tpot_median_ms,26.95,64.61,,vllm
tpot_p99_ms,42.25,164.51,,vllm
e2e_median_ms,78.31,155.38,,vllm
e2e_p99_ms,126.15,671.73,,vllm
throughput_median_tps,15.86,9.24,,vllm
total_output_tokens,1461,1462,,sglang
num_requests,992,992,,
correctness_rate,0.97,0.97,,vllm

long_output
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,74.88,69.27,,sglang
ttft_p99_ms,196.35,144.74,,sglang
tpot_median_ms,15.07,22.40,,vllm
tpot_p99_ms,22.76,27.50,,vllm
e2e_median_ms,614.20,853.40,,vllm
e2e_p99_ms,1083.61,1561.56,,vllm
throughput_median_tps,58.18,41.85,,vllm
total_output_tokens,36715,36715,,vllm
num_requests,1000,1000,,
correctness_rate,1.00,1.00,,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
vllm,few_shot,0,862.09,0.00,1209.30,1,0.83,1
vllm,few_shot,1,1292.94,0.00,1297.90,1,0.77,1
vllm,few_shot,2,1279.92,0.00,1310.21,1,0.76,1
vllm,few_shot,3,1280.89,0.00,1296.96,1,0.77,1
vllm,few_shot,4,1285.52,0.00,1300.60,1,0.77,1
vllm,few_shot,5,1281.07,0.00,1305.56,1,0.77,1
vllm,few_shot,6,1292.97,0.00,1317.12,1,0.76,1
vllm,few_shot,7,1277.36,0.00,1301.00,1,0.77,1
vllm,few_shot,8,1287.03,0.00,1308.71,1,0.76,1
vllm,few_shot,9,1275.98,0.00,1305.45,1,0.77,1
vllm,few_shot,10,1290.07,0.00,1322.16,1,0.76,1
vllm,few_shot,11,1287.58,33.99,1321.57,2,1.51,1
vllm,few_shot,12,1284.78,0.00,1310.71,1,0.76,1
vllm,few_shot,13,1276.68,0.00,1310.94,1,0.76,1
vllm,few_shot,14,1279.88,0.00,1311.03,1,0.76,1
vllm,few_shot,15,1298.31,0.00,1332.96,1,0.75,1
vllm,few_shot,16,1305.47,0.00,1331.72,1,0.75,1
vllm,few_shot,17,1277.65,0.00,1316.85,1,0.76,1
vllm,few_shot,18,1291.72,0.00,1330.68,1,0.75,1
vllm,few_shot,19,1285.68,43.90,1329.58,2,1.50,1
vllm,few_shot,20,1285.72,36.39,1322.12,2,1.51,1
vllm,few_shot,21,1283.36,0.00,1323.63,1,0.76,1
vllm,few_shot,22,1283.48,0.00,1323.42,1,0.76,1
vllm,few_shot,23,1290.45,0.00,1339.01,1,0.75,1
vllm,few_shot,24,1297.77,43.73,1341.50,2,1.49,1
vllm,few_shot,25,1290.33,0.00,1329.56,1,0.75,1
vllm,few_shot,26,1291.36,40.22,1331.58,2,1.50,1
vllm,few_shot,27,1305.52,40.24,1345.76,2,1.49,1
vllm,few_shot,28,1282.11,46.53,1328.64,2,1.51,1
vllm,few_shot,29,1285.85,42.40,1328.26,2,1.51,1
vllm,few_shot,30,1266.04,0.00,1328.31,1,0.75,1
vllm,few_shot,31,1272.46,57.88,1330.34,2,1.50,1
vllm,few_shot,32,1274.68,53.69,1328.38,2,1.51,1
vllm,few_shot,33,1288.88,52.46,1341.34,2,1.49,1
vllm,few_shot,34,1268.53,0.00,1336.85,1,0.75,1
vllm,few_shot,35,1291.36,0.00,1354.92,1,0.74,1
vllm,few_shot,36,1275.93,62.10,1338.02,2,1.49,1
vllm,few_shot,37,1297.26,56.77,1354.04,2,1.48,1
vllm,few_shot,38,1281.51,73.95,1355.46,2,1.48,1
vllm,few_shot,39,1271.38,68.05,1339.43,2,1.49,1
vllm,few_shot,40,1266.86,0.00,1341.19,1,0.75,1
vllm,few_shot,41,1280.29,65.82,1346.12,2,1.49,1
vllm,few_shot,42,1297.64,0.00,1363.10,1,0.73,1
vllm,few_shot,43,1267.88,76.28,1344.16,2,1.49,1
vllm,few_shot,44,1265.06,82.91,1347.97,2,1.48,1
vllm,few_shot,45,1266.03,81.04,1347.07,2,1.48,1
