model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-18T02:10:10.866955

Build Times
provider,build_time_s
torchinferno,311.5
vllm,1104.9
sglang,177.6

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,261.07,156.11,137.78,sglang
ttft_p99_ms,1554.60,926.37,4994.27,vllm
tpot_median_ms,152.72,58.03,71.57,vllm
tpot_p99_ms,207.11,136.05,7409.48,vllm
e2e_median_ms,361.38,211.53,204.99,sglang
e2e_p99_ms,1741.64,985.08,12377.60,vllm
throughput_median_tps,4.12,7.00,6.00,vllm
total_output_tokens,1460,1461,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,269.31,190.66,205.12,vllm
ttft_p99_ms,1518.99,400.91,70916.34,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,298.67,218.38,333.20,vllm
e2e_p99_ms,1568.17,476.56,71018.59,vllm
throughput_median_tps,3.35,4.58,3.00,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,511.91,176.38,161.60,sglang
ttft_p99_ms,1745.02,327.31,576.53,vllm
tpot_median_ms,96.76,57.17,100.46,vllm
tpot_p99_ms,456.71,201.61,229.58,vllm
e2e_median_ms,622.29,232.44,257.76,vllm
e2e_p99_ms,1983.89,409.18,698.99,vllm
throughput_median_tps,2.15,6.14,5.17,vllm
total_output_tokens,1450,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,859.73,140.42,114.32,sglang
ttft_last_turn_ms,435.88,168.82,179.62,vllm
ttft_growth_ratio,0.51,1.20,1.57,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,326.04,58.60,73.22,vllm
ttft_p99_ms,1260.11,133.80,167.75,vllm
tpot_median_ms,132.59,27.08,60.19,vllm
tpot_p99_ms,149.91,113.44,479.77,vllm
e2e_median_ms,442.59,79.15,141.78,vllm
e2e_p99_ms,1383.99,170.60,551.27,vllm
throughput_median_tps,3.03,15.50,9.64,vllm
total_output_tokens,1486,1468,1489,sglang
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,735.73,66.07,66.80,vllm
ttft_p99_ms,2728.11,123.39,116.61,sglang
tpot_median_ms,15.52,15.15,21.94,vllm
tpot_p99_ms,63.33,19.92,25.72,vllm
e2e_median_ms,1310.55,611.09,824.12,vllm
e2e_p99_ms,3637.68,1012.47,1535.60,vllm
throughput_median_tps,25.92,59.23,43.04,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,794.79,0.00,903.58,1,1.11,1
torchinferno,few_shot,1,1545.08,0.00,1635.88,1,0.61,1
torchinferno,few_shot,2,1543.76,0.00,1625.71,1,0.62,1
torchinferno,few_shot,3,1545.42,0.00,1629.88,1,0.61,1
torchinferno,few_shot,4,1540.10,0.00,1630.29,1,0.61,1
torchinferno,few_shot,5,1544.08,0.00,1644.33,1,0.61,1
torchinferno,few_shot,6,1559.67,0.00,1649.75,1,0.61,1
torchinferno,few_shot,7,1536.13,0.00,1640.06,1,0.61,1
torchinferno,few_shot,8,1542.03,0.00,1641.36,1,0.61,1
torchinferno,few_shot,9,1554.19,0.00,1655.65,1,0.60,1
torchinferno,few_shot,10,1535.14,0.00,1642.53,1,0.61,1
torchinferno,few_shot,11,1559.98,0.00,1658.93,1,0.60,1
torchinferno,few_shot,12,1546.95,0.00,1658.54,1,0.60,1
torchinferno,few_shot,13,1551.71,0.00,1658.03,1,0.60,1
torchinferno,few_shot,14,1540.34,0.00,1650.40,1,0.61,1
torchinferno,few_shot,15,1538.80,0.00,1654.79,1,0.60,1
torchinferno,few_shot,16,1545.11,0.00,1663.14,1,0.60,1
torchinferno,few_shot,17,1538.75,0.00,1656.14,1,0.60,1
torchinferno,few_shot,18,1540.32,0.00,1653.96,1,0.60,1
torchinferno,few_shot,19,1543.42,0.00,1669.42,1,0.60,1
torchinferno,few_shot,20,1539.46,0.00,1656.02,1,0.60,1
torchinferno,few_shot,21,1542.55,0.00,1669.15,1,0.60,1
torchinferno,few_shot,22,1554.52,0.00,1670.68,1,0.60,1
torchinferno,few_shot,23,1550.69,0.00,1664.44,1,0.60,1
torchinferno,few_shot,24,1536.00,0.00,1665.28,1,0.60,1
torchinferno,few_shot,25,650.48,0.00,776.13,1,1.29,1
torchinferno,few_shot,26,1554.60,0.00,1679.06,1,0.60,1
torchinferno,few_shot,27,1546.55,0.00,1668.11,1,0.60,1
torchinferno,few_shot,28,1552.20,0.00,1677.67,1,0.60,1
torchinferno,few_shot,29,1557.06,0.00,1683.18,1,0.59,1
torchinferno,few_shot,30,1559.24,0.00,1685.94,1,0.59,1
torchinferno,few_shot,31,1536.26,0.00,1678.06,1,0.60,1
torchinferno,few_shot,32,1538.60,0.00,1676.85,1,0.60,1
torchinferno,few_shot,33,1547.34,172.74,1720.08,2,1.16,1
torchinferno,few_shot,34,1541.26,166.59,1707.85,2,1.17,1
torchinferno,few_shot,35,1537.28,171.97,1709.25,2,1.17,1
torchinferno,few_shot,36,1553.74,168.84,1722.58,2,1.16,1
torchinferno,few_shot,37,1544.29,167.37,1711.66,2,1.17,1
torchinferno,few_shot,38,1554.84,171.23,1726.07,2,1.16,1
torchinferno,few_shot,39,1549.81,177.76,1727.57,2,1.16,1
torchinferno,few_shot,40,1535.19,179.71,1714.90,2,1.17,1
torchinferno,few_shot,41,1546.59,181.89,1728.48,2,1.16,1
torchinferno,few_shot,42,1538.31,181.83,1720.14,2,1.16,1
torchinferno,few_shot,43,1555.78,173.11,1728.89,2,1.16,1
torchinferno,few_shot,44,1542.95,189.27,1732.22,2,1.15,1
torchinferno,few_shot,45,1555.66,178.55,1734.21,2,1.15,1
