model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-16T03:02:28.951474+00:00

Build Times
provider,build_time_s
torchinferno,55.8
vllm,459.2
sglang,211.2

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,143.75,74.35,78.68,vllm
ttft_p99_ms,728.04,145.14,557.83,vllm
tpot_median_ms,31.20,36.22,63.92,torchinferno
tpot_p99_ms,41.74,91.01,817.85,torchinferno
e2e_median_ms,167.43,101.75,132.69,vllm
e2e_p99_ms,741.87,185.96,927.84,vllm
throughput_median_tps,6.81,12.99,10.27,vllm
total_output_tokens,1461,1466,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,58.12,73.05,123.54,torchinferno
ttft_p99_ms,274.40,273.76,71384.80,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,77.69,90.32,207.78,torchinferno
e2e_p99_ms,294.34,288.57,71432.71,vllm
throughput_median_tps,12.87,11.07,4.81,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,190.23,85.35,84.46,sglang
ttft_p99_ms,1027.54,166.08,534.95,vllm
tpot_median_ms,34.32,35.44,80.88,torchinferno
tpot_p99_ms,44.42,94.35,903.29,torchinferno
e2e_median_ms,218.39,112.72,143.39,vllm
e2e_p99_ms,1044.73,204.23,949.22,vllm
throughput_median_tps,5.21,11.95,9.39,vllm
total_output_tokens,1444,1450,1450,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,439.39,82.85,65.82,sglang
ttft_last_turn_ms,175.35,85.88,87.89,vllm
ttft_growth_ratio,0.40,1.04,1.34,torchinferno
ttft_first_turn_median_ms,227.54,71.47,62.34,sglang
ttft_first_turn_p99_ms,1116.71,176.45,102.82,sglang
ttft_last_turn_median_ms,186.72,81.80,87.80,vllm
ttft_last_turn_p99_ms,206.81,155.64,118.94,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,52.45,37.20,53.16,vllm
ttft_p99_ms,776.19,98.27,301.35,vllm
tpot_median_ms,34.45,26.72,383.59,vllm
tpot_p99_ms,81.35,38.96,1324.67,vllm
e2e_median_ms,74.28,56.47,441.11,vllm
e2e_p99_ms,807.00,146.00,1249.38,vllm
throughput_median_tps,19.65,23.29,3.17,vllm
total_output_tokens,1481,1474,1459,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,179.32,47.60,52.98,vllm
ttft_p99_ms,474.29,64.52,124.24,vllm
tpot_median_ms,19.14,15.58,24.44,vllm
tpot_p99_ms,26.57,17.72,67.69,vllm
e2e_median_ms,896.20,579.45,935.58,vllm
e2e_p99_ms,1517.99,1064.94,1978.16,vllm
throughput_median_tps,41.24,60.20,39.46,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,1,0,786.50,0.00,798.50,1,1.25,1,,,,,,,1,,,
torchinferno,few_shot,0,1,804.11,23.95,828.06,2,2.42,1,,,,,,,0,,,
torchinferno,few_shot,9,2,728.04,0.00,741.87,1,1.35,1,,,,,,,9,,,
torchinferno,few_shot,17,3,593.52,0.00,607.38,1,1.65,1,,,,,,,17,,,
torchinferno,few_shot,25,4,454.81,0.00,470.35,1,2.13,1,,,,,,,25,,,
torchinferno,few_shot,4,5,811.15,0.00,828.92,1,1.21,1,,,,,,,4,,,
torchinferno,few_shot,12,6,676.61,0.00,694.69,1,1.44,1,,,,,,,12,,,
torchinferno,few_shot,28,7,405.53,0.00,421.49,1,2.37,1,,,,,,,28,,,
torchinferno,few_shot,8,8,746.58,0.00,763.65,1,1.31,1,,,,,,,8,,,
torchinferno,few_shot,26,9,438.19,0.00,457.13,1,2.19,1,,,,,,,26,,,
torchinferno,few_shot,11,10,694.34,0.00,714.22,1,1.40,1,,,,,,,11,,,
torchinferno,few_shot,7,11,762.93,0.00,782.56,1,1.28,1,,,,,,,7,,,
torchinferno,few_shot,10,12,711.60,0.00,732.70,1,1.36,1,,,,,,,10,,,
torchinferno,few_shot,5,13,795.33,0.00,817.56,1,1.22,1,,,,,,,5,,,
torchinferno,few_shot,29,14,384.13,0.00,406.97,1,2.46,1,,,,,,,29,,,
torchinferno,few_shot,31,15,353.97,0.00,374.28,1,2.67,1,,,,,,,31,,,
torchinferno,few_shot,24,16,472.22,0.00,495.80,1,2.02,1,,,,,,,24,,,
torchinferno,few_shot,6,17,780.87,26.34,807.21,2,2.48,1,,,,,,,6,,,
torchinferno,few_shot,3,18,830.87,27.47,858.34,2,2.33,1,,,,,,,3,,,
torchinferno,few_shot,14,19,643.22,30.35,673.57,2,2.97,1,,,,,,,14,,,
torchinferno,few_shot,19,20,559.62,28.31,587.94,2,3.40,1,,,,,,,19,,,
torchinferno,few_shot,21,21,522.76,31.13,553.89,2,3.61,1,,,,,,,21,,,
torchinferno,few_shot,27,22,421.86,29.75,451.61,2,4.43,1,,,,,,,27,,,
torchinferno,few_shot,13,23,660.01,32.53,692.54,2,2.89,1,,,,,,,13,,,
torchinferno,few_shot,22,24,508.88,29.87,538.75,2,3.71,1,,,,,,,22,,,
torchinferno,few_shot,32,25,336.31,31.34,367.65,2,5.44,1,,,,,,,32,,,
torchinferno,few_shot,15,26,626.24,34.38,660.62,2,3.03,1,,,,,,,15,,,
torchinferno,few_shot,23,27,489.46,33.16,522.62,2,3.83,1,,,,,,,23,,,
torchinferno,few_shot,30,28,369.12,33.45,402.57,2,4.97,1,,,,,,,30,,,
torchinferno,few_shot,33,29,316.15,35.11,351.26,2,5.69,1,,,,,,,33,,,
torchinferno,few_shot,18,30,576.18,35.23,611.41,2,3.27,1,,,,,,,18,,,
torchinferno,few_shot,16,31,610.49,37.21,647.70,2,3.09,1,,,,,,,16,,,
torchinferno,few_shot,20,32,542.42,36.57,578.99,2,3.45,1,,,,,,,20,,,
torchinferno,few_shot,2,33,848.68,38.24,886.92,2,2.25,1,,,,,,,2,,,
torchinferno,few_shot,34,34,384.44,0.00,395.50,1,2.53,1,,,,,,,34,,,
torchinferno,few_shot,47,35,164.04,0.00,175.99,1,5.68,1,,,,,,,47,,,
torchinferno,few_shot,42,36,245.34,0.00,260.67,1,3.84,1,,,,,,,42,,,
torchinferno,few_shot,65,37,136.08,0.00,151.45,1,6.60,1,,,,,,,65,,,
torchinferno,few_shot,74,38,65.31,0.00,79.09,1,12.64,1,,,,,,,74,,,
