model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-13T16:08:36.224474

Build Times
provider,build_time_s
torchinferno,171.6
vllm,1105.0
sglang,158.4

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,323.47,155.59,139.06,sglang
ttft_p99_ms,2261.34,535.42,7595.71,vllm
tpot_median_ms,269.75,49.34,74.39,vllm
tpot_p99_ms,377.56,130.36,7311.34,vllm
e2e_median_ms,563.37,205.88,206.17,vllm
e2e_p99_ms,2632.49,579.07,14868.07,vllm
throughput_median_tps,2.69,7.01,5.97,vllm
total_output_tokens,1461,1460,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,457.96,199.93,212.23,vllm
ttft_p99_ms,882.84,469.60,70197.72,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,524.44,223.84,351.87,vllm
e2e_p99_ms,970.27,502.03,70274.16,vllm
throughput_median_tps,1.91,4.47,2.84,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,890.55,170.33,154.79,sglang
ttft_p99_ms,2073.80,331.58,717.82,vllm
tpot_median_ms,211.91,70.25,105.73,vllm
tpot_p99_ms,857.65,192.22,219.15,vllm
e2e_median_ms,1067.27,235.69,252.04,vllm
e2e_p99_ms,2254.20,426.43,843.44,vllm
throughput_median_tps,1.20,6.14,5.25,vllm
total_output_tokens,1448,1460,1450,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,993.47,139.97,109.30,sglang
ttft_last_turn_ms,843.13,160.84,186.35,vllm
ttft_growth_ratio,0.85,1.15,1.70,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,459.50,57.79,73.77,vllm
ttft_p99_ms,1156.72,113.92,166.50,vllm
tpot_median_ms,249.12,26.92,50.75,vllm
tpot_p99_ms,309.19,67.94,618.33,vllm
e2e_median_ms,677.98,77.56,130.13,vllm
e2e_p99_ms,1397.04,145.54,691.96,vllm
throughput_median_tps,2.19,15.53,10.60,vllm
total_output_tokens,1470,1462,1466,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,73.59,69.58,sglang
ttft_p99_ms,,190.18,131.47,sglang
tpot_median_ms,,14.94,21.99,vllm
tpot_p99_ms,,19.76,25.89,vllm
e2e_median_ms,,608.04,830.46,vllm
e2e_p99_ms,,1004.60,1543.71,vllm
throughput_median_tps,,58.98,42.56,vllm
total_output_tokens,,36715,36715,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1041.22,0.00,1545.81,1,0.65,1
torchinferno,few_shot,1,2245.67,0.00,2503.64,1,0.40,1
torchinferno,few_shot,2,2249.69,0.00,2508.67,1,0.40,1
torchinferno,few_shot,3,2247.99,0.00,2511.76,1,0.40,1
torchinferno,few_shot,4,2255.85,0.00,2508.99,1,0.40,1
torchinferno,few_shot,5,2261.34,0.00,2518.46,1,0.40,1
torchinferno,few_shot,6,2246.52,0.00,2512.77,1,0.40,1
torchinferno,few_shot,7,2252.34,0.00,2514.26,1,0.40,1
torchinferno,few_shot,8,2255.71,0.00,2520.20,1,0.40,1
torchinferno,few_shot,9,2255.90,0.00,2519.29,1,0.40,1
torchinferno,few_shot,10,2248.93,0.00,2528.60,1,0.40,1
torchinferno,few_shot,11,2250.29,0.00,2530.43,1,0.40,1
torchinferno,few_shot,12,2259.36,0.00,2530.98,1,0.40,1
torchinferno,few_shot,13,2250.05,0.00,2527.69,1,0.40,1
torchinferno,few_shot,14,2251.21,0.00,2534.25,1,0.39,1
torchinferno,few_shot,15,2264.59,0.00,2539.35,1,0.39,1
torchinferno,few_shot,16,2256.10,0.00,2534.77,1,0.39,1
torchinferno,few_shot,17,2245.68,0.00,2537.56,1,0.39,1
torchinferno,few_shot,18,2252.30,0.00,2537.50,1,0.39,1
torchinferno,few_shot,19,2247.90,0.00,2544.07,1,0.39,1
torchinferno,few_shot,20,2247.92,0.00,2538.87,1,0.39,1
torchinferno,few_shot,21,2256.96,0.00,2547.49,1,0.39,1
torchinferno,few_shot,22,2255.96,0.00,2542.34,1,0.39,1
torchinferno,few_shot,23,2257.57,0.00,2544.85,1,0.39,1
torchinferno,few_shot,24,2247.36,0.00,2549.36,1,0.39,1
torchinferno,few_shot,25,2245.28,0.00,2547.98,1,0.39,1
torchinferno,few_shot,26,2252.35,0.00,2550.88,1,0.39,1
torchinferno,few_shot,27,2248.57,0.00,2553.72,1,0.39,1
torchinferno,few_shot,28,2250.65,0.00,2557.25,1,0.39,1
torchinferno,few_shot,29,2245.79,351.16,2596.95,2,0.77,1
torchinferno,few_shot,30,2249.34,344.65,2593.99,2,0.77,1
torchinferno,few_shot,31,2248.94,354.12,2603.06,2,0.77,1
torchinferno,few_shot,32,2254.49,350.26,2604.76,2,0.77,1
torchinferno,few_shot,33,2257.08,348.50,2605.59,2,0.77,1
torchinferno,few_shot,34,2248.72,361.89,2610.62,2,0.77,1
torchinferno,few_shot,35,2247.86,359.12,2606.98,2,0.77,1
torchinferno,few_shot,36,2256.91,349.76,2606.67,2,0.77,1
torchinferno,few_shot,37,2255.03,351.78,2606.81,2,0.77,1
torchinferno,few_shot,38,2252.87,357.91,2610.78,2,0.77,1
torchinferno,few_shot,39,2246.66,367.72,2614.37,2,0.77,1
torchinferno,few_shot,40,2252.33,368.20,2620.53,2,0.76,1
torchinferno,few_shot,41,2246.59,366.31,2612.91,2,0.77,1
torchinferno,few_shot,42,2245.82,366.41,2612.22,2,0.77,1
torchinferno,few_shot,43,2262.88,358.14,2621.03,2,0.76,1
torchinferno,few_shot,44,2249.89,366.06,2615.95,2,0.76,1
