model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-03T17:07:42.155089

Build Times
provider,build_time_s
torchinferno,363.6
vllm,1391.7
sglang,253.8

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,313.53,160.41,161.25,vllm
ttft_p99_ms,8771.20,275.13,6316.49,vllm
tpot_median_ms,47.93,56.15,79.72,torchinferno
tpot_p99_ms,557.29,159.13,407.64,vllm
e2e_median_ms,362.56,215.27,237.94,vllm
e2e_p99_ms,8857.68,344.73,6698.47,vllm
throughput_median_tps,3.49,7.00,5.04,vllm
total_output_tokens,1461,1456,1464,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,286.96,216.33,220.67,vllm
ttft_p99_ms,1042.74,492.76,73277.72,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,397.46,242.69,372.45,vllm
e2e_p99_ms,1161.63,527.34,73398.75,vllm
throughput_median_tps,2.52,4.12,2.68,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,808.14,177.53,161.89,sglang
ttft_p99_ms,3584.31,346.45,281.25,sglang
tpot_median_ms,166.39,61.06,105.84,vllm
tpot_p99_ms,707.40,195.33,224.44,vllm
e2e_median_ms,1034.71,235.41,264.79,vllm
e2e_p99_ms,3872.36,433.40,422.44,sglang
throughput_median_tps,1.28,5.85,5.19,vllm
total_output_tokens,1462,1450,1462,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm
ttft_first_turn_ms,1720.92,146.38,111.44,sglang
ttft_last_turn_ms,1400.81,174.21,196.11,vllm
ttft_growth_ratio,0.81,1.19,1.76,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,377.78,59.49,81.28,vllm
ttft_p99_ms,1032.28,2059.38,598.63,sglang
tpot_median_ms,33.25,27.81,44.53,vllm
tpot_p99_ms,317.98,1738.86,138.49,sglang
e2e_median_ms,418.98,80.55,140.90,vllm
e2e_p99_ms,1064.22,3790.55,641.27,sglang
throughput_median_tps,3.52,14.81,9.65,vllm
total_output_tokens,1462,1479,1490,sglang
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,428.94,82.11,79.10,sglang
ttft_p99_ms,1657.11,233.61,151.54,sglang
tpot_median_ms,37.22,14.83,23.38,vllm
tpot_p99_ms,98.33,24.87,30.00,vllm
e2e_median_ms,1701.01,623.07,884.50,vllm
e2e_p99_ms,3603.87,1012.57,1752.67,vllm
throughput_median_tps,20.70,57.99,39.68,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,7845.86,0.00,7853.66,1,0.13,1
torchinferno,few_shot,1,7844.98,0.00,7856.46,1,0.13,1
torchinferno,few_shot,2,7847.47,0.00,7857.57,1,0.13,1
torchinferno,few_shot,3,7845.82,0.00,7860.19,1,0.13,1
torchinferno,few_shot,4,7845.98,0.00,7860.65,1,0.13,1
torchinferno,few_shot,5,7845.95,0.00,7866.06,1,0.13,1
torchinferno,few_shot,6,7850.15,574.95,8425.11,2,0.24,1
torchinferno,few_shot,7,7850.06,575.99,8426.04,2,0.24,1
torchinferno,few_shot,8,7849.55,578.68,8428.23,2,0.24,1
torchinferno,few_shot,9,8759.76,0.00,8769.82,1,0.11,1
torchinferno,few_shot,10,8763.71,0.00,8777.90,1,0.11,1
torchinferno,few_shot,11,8766.79,0.00,8788.92,1,0.11,1
torchinferno,few_shot,12,8765.89,0.00,8780.74,1,0.11,1
torchinferno,few_shot,13,8764.54,0.00,8784.58,1,0.11,1
torchinferno,few_shot,14,8758.19,0.00,8788.50,1,0.11,1
torchinferno,few_shot,15,8758.84,0.00,8786.47,1,0.11,1
torchinferno,few_shot,16,8756.72,0.00,8790.76,1,0.11,1
torchinferno,few_shot,17,8761.98,0.00,8787.64,1,0.11,1
torchinferno,few_shot,18,8758.39,36.00,8794.39,2,0.23,1
torchinferno,few_shot,19,8762.43,0.00,8796.89,1,0.11,1
torchinferno,few_shot,20,8767.74,35.37,8803.11,2,0.23,1
torchinferno,few_shot,21,8756.69,0.00,8802.10,1,0.11,1
torchinferno,few_shot,22,8767.16,35.71,8802.87,2,0.23,1
torchinferno,few_shot,23,8762.13,46.50,8808.63,2,0.23,1
torchinferno,few_shot,24,8754.25,48.58,8802.83,2,0.23,1
torchinferno,few_shot,25,8758.19,53.47,8811.66,2,0.23,1
torchinferno,few_shot,26,8770.80,0.00,8810.20,1,0.11,1
torchinferno,few_shot,27,8759.52,51.43,8810.95,2,0.23,1
torchinferno,few_shot,28,8760.63,49.90,8810.53,2,0.23,1
torchinferno,few_shot,29,8775.41,0.00,8820.24,1,0.11,1
torchinferno,few_shot,30,8768.14,0.00,8820.15,1,0.11,1
torchinferno,few_shot,31,8756.13,57.56,8813.69,2,0.23,1
torchinferno,few_shot,32,8764.40,0.00,8819.01,1,0.11,1
torchinferno,few_shot,33,8764.92,0.00,8816.19,1,0.11,1
torchinferno,few_shot,34,8764.58,58.55,8823.13,2,0.23,1
torchinferno,few_shot,35,8768.67,54.11,8822.77,2,0.23,1
torchinferno,few_shot,36,8754.95,0.00,8821.38,1,0.11,1
torchinferno,few_shot,37,8766.24,63.14,8829.37,2,0.23,1
torchinferno,few_shot,38,8763.28,0.00,8827.90,1,0.11,1
torchinferno,few_shot,39,8771.74,61.29,8833.02,2,0.23,1
torchinferno,few_shot,40,8766.08,69.25,8835.33,2,0.23,1
torchinferno,few_shot,41,8765.77,0.00,8833.11,1,0.11,1
torchinferno,few_shot,42,8759.29,73.10,8832.39,2,0.23,1
torchinferno,few_shot,43,8758.81,74.47,8833.28,2,0.23,1
torchinferno,few_shot,44,8768.32,70.34,8838.66,2,0.23,1
torchinferno,few_shot,45,8759.07,84.17,8843.24,2,0.23,1
