model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-25T13:03:48.241980+00:00

Build Times
provider,build_time_s
torchinferno,449.0
vllm,640.9
sglang,261.6

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,142.16,144.88,vllm
ttft_p99_ms,,1111.87,623.57,sglang
tpot_median_ms,,50.24,76.61,vllm
tpot_p99_ms,,142.43,379.46,vllm
e2e_median_ms,,191.46,216.06,vllm
e2e_p99_ms,,1161.77,938.87,sglang
throughput_median_tps,,7.43,5.59,vllm
total_output_tokens,,1459,1461,sglang
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,197.59,214.23,vllm
ttft_p99_ms,,424.61,71653.09,vllm
tpot_median_ms,,0.00,0.00,vllm
tpot_p99_ms,,0.00,0.00,vllm
e2e_median_ms,,219.92,353.47,vllm
e2e_p99_ms,,463.29,71762.99,vllm
throughput_median_tps,,4.55,2.83,vllm
total_output_tokens,,1000,1000,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm
unique_final_answers,,1,1,vllm

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,165.51,171.57,vllm
ttft_p99_ms,,314.97,602.45,vllm
tpot_median_ms,,55.10,115.75,vllm
tpot_p99_ms,,180.31,213.24,vllm
e2e_median_ms,,213.66,280.91,vllm
e2e_p99_ms,,397.61,717.64,vllm
throughput_median_tps,,6.60,4.84,vllm
total_output_tokens,,1450,1450,vllm
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,sglang
ttft_first_turn_ms,,145.34,132.57,sglang
ttft_last_turn_ms,,163.18,196.41,vllm
ttft_growth_ratio,,1.12,1.48,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,60.83,80.46,vllm
ttft_p99_ms,,2102.10,595.09,sglang
tpot_median_ms,,31.36,58.39,vllm
tpot_p99_ms,,1737.77,578.68,sglang
e2e_median_ms,,84.58,150.00,vllm
e2e_p99_ms,,3808.44,637.56,sglang
throughput_median_tps,,14.77,9.34,vllm
total_output_tokens,,1467,1464,vllm
num_requests,,992,992,
correctness_rate,,0.96,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,73.88,70.47,sglang
ttft_p99_ms,,180.78,160.96,sglang
tpot_median_ms,,14.78,22.46,vllm
tpot_p99_ms,,20.75,27.72,vllm
e2e_median_ms,,608.28,838.58,vllm
e2e_p99_ms,,994.46,1609.60,vllm
throughput_median_tps,,59.52,41.63,vllm
total_output_tokens,,36715,36715,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
vllm,few_shot,0,958.87,0.00,959.03,1,1.04,1
vllm,few_shot,1,961.37,0.00,963.13,1,1.04,1
vllm,few_shot,2,960.71,0.00,960.85,1,1.04,1
vllm,few_shot,3,960.71,0.00,962.50,1,1.04,1
vllm,few_shot,4,974.30,0.00,985.30,1,1.01,1
vllm,few_shot,5,978.12,34.04,1012.15,2,1.98,1
vllm,few_shot,6,1009.21,0.00,1024.71,1,0.98,1
vllm,few_shot,7,1011.22,0.00,1031.43,1,0.97,1
vllm,few_shot,8,1005.34,0.00,1028.97,1,0.97,1
vllm,few_shot,9,1006.02,0.00,1032.48,1,0.97,1
vllm,few_shot,10,1004.73,0.00,1031.95,1,0.97,1
vllm,few_shot,11,1005.74,0.00,1034.64,1,0.97,1
vllm,few_shot,12,1023.84,0.00,1045.23,1,0.96,1
vllm,few_shot,13,1003.05,47.21,1050.27,2,1.90,1
vllm,few_shot,14,1006.51,46.24,1052.75,2,1.90,1
vllm,few_shot,15,1010.13,48.26,1058.39,2,1.89,1
vllm,few_shot,16,1007.51,48.88,1056.39,2,1.89,1
vllm,few_shot,17,1009.02,48.54,1057.56,2,1.89,1
vllm,few_shot,18,1024.76,0.00,1055.60,1,0.95,1
vllm,few_shot,19,1021.42,0.00,1058.05,1,0.95,1
vllm,few_shot,20,1029.67,0.00,1061.87,1,0.94,1
vllm,few_shot,21,1019.79,0.00,1061.93,1,0.94,1
vllm,few_shot,22,1046.88,0.00,1110.85,1,0.90,1
vllm,few_shot,23,1046.44,0.00,1115.57,1,0.90,1
vllm,few_shot,24,1036.16,0.00,1110.50,1,0.90,1
vllm,few_shot,25,1020.13,101.41,1121.54,2,1.78,1
vllm,few_shot,26,1034.15,0.00,1112.12,1,0.90,1
vllm,few_shot,27,1042.23,0.00,1123.57,1,0.89,1
vllm,few_shot,28,1020.53,106.26,1126.79,2,1.77,1
vllm,few_shot,29,1053.19,0.00,1125.51,1,0.89,1
vllm,few_shot,30,1049.56,0.00,1120.27,1,0.89,1
vllm,few_shot,31,1026.00,104.26,1130.26,2,1.77,1
vllm,few_shot,32,1042.36,0.00,1128.69,1,0.89,1
vllm,few_shot,33,1024.81,108.44,1133.25,2,1.76,1
vllm,few_shot,34,1120.27,0.00,1120.59,1,0.89,1
vllm,few_shot,35,1120.75,0.00,1124.76,1,0.89,1
vllm,few_shot,36,1049.99,86.06,1136.05,2,1.76,1
vllm,few_shot,37,1037.31,0.00,1129.25,1,0.89,1
vllm,few_shot,38,1030.33,111.19,1141.52,2,1.75,1
vllm,few_shot,39,1040.60,90.80,1131.40,2,1.77,1
vllm,few_shot,40,1050.03,90.35,1140.38,2,1.75,1
vllm,few_shot,41,1026.46,120.16,1146.62,2,1.74,1
vllm,few_shot,42,1026.94,119.73,1146.66,2,1.74,1
