model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-29T18:09:24.089960+00:00

Build Times
provider,build_time_s
vllm,0.0
sglang,0.0
torchinferno,0.0

few_shot
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,274.10,120.97,164.20,sglang
ttft_p99_ms,731.55,602.82,3333.42,sglang
tpot_median_ms,134.65,82.39,49.75,torchinferno
tpot_p99_ms,216.57,533.83,810.49,vllm
e2e_median_ms,324.09,203.83,205.04,sglang
e2e_p99_ms,802.77,649.67,3381.00,sglang
throughput_median_tps,4.23,5.96,5.60,sglang
total_output_tokens,1466,1457,1454,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,259.37,243.88,281.79,sglang
ttft_p99_ms,603.38,779.65,685.17,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,312.01,403.02,348.99,vllm
e2e_p99_ms,681.47,854.26,786.92,vllm
throughput_median_tps,3.21,2.48,2.87,vllm
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,274.69,166.25,323.71,sglang
ttft_p99_ms,481.25,728.27,1171.26,vllm
tpot_median_ms,95.36,107.03,61.62,torchinferno
tpot_p99_ms,249.49,279.90,344.56,vllm
e2e_median_ms,371.20,290.77,383.00,sglang
e2e_p99_ms,610.25,800.12,1222.03,vllm
throughput_median_tps,4.15,4.58,3.16,sglang
total_output_tokens,1450,1450,1449,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,199.34,160.61,826.18,sglang
ttft_last_turn_ms,260.48,192.47,400.97,sglang
ttft_growth_ratio,1.31,1.20,0.49,torchinferno
ttft_first_turn_median_ms,152.74,80.96,837.67,sglang
ttft_first_turn_p99_ms,393.09,418.07,1227.42,vllm
ttft_last_turn_median_ms,276.53,190.84,377.69,sglang
ttft_last_turn_p99_ms,424.66,283.99,762.93,sglang

tree_of_thought
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,126.49,61.80,283.89,sglang
ttft_p99_ms,181.60,538.30,675.68,vllm
tpot_median_ms,83.66,68.20,47.04,torchinferno
tpot_p99_ms,108.52,221.89,80.00,torchinferno
e2e_median_ms,189.03,142.21,308.12,sglang
e2e_p99_ms,277.63,663.37,719.73,vllm
throughput_median_tps,6.59,9.46,4.46,sglang
total_output_tokens,1468,1471,1463,sglang
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,95.91,63.02,273.88,sglang
ttft_p99_ms,348.95,328.44,2455.26,sglang
tpot_median_ms,27.84,24.84,24.40,torchinferno
tpot_p99_ms,39.58,47.46,82.98,vllm
e2e_median_ms,1025.05,912.04,1204.64,sglang
e2e_p99_ms,2163.66,1769.18,3302.57,sglang
throughput_median_tps,32.35,37.61,31.57,sglang
total_output_tokens,36715,36669,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
vllm,few_shot,5,0,442.53,0.00,599.53,1,1.67,1,,,,,,,5,,,
vllm,few_shot,0,1,410.16,195.28,605.43,2,3.30,1,,,,,,,0,,,
vllm,few_shot,11,2,589.16,0.00,740.97,1,1.35,1,,,,,,,11,,,
vllm,few_shot,25,3,589.57,0.00,739.79,1,1.35,1,,,,,,,25,,,
vllm,few_shot,4,4,599.26,0.00,756.43,1,1.32,1,,,,,,,4,,,
vllm,few_shot,7,5,596.49,0.00,756.50,1,1.32,1,,,,,,,7,,,
vllm,few_shot,10,6,588.38,0.00,751.25,1,1.33,1,,,,,,,10,,,
vllm,few_shot,29,7,590.00,0.00,745.01,1,1.34,1,,,,,,,29,,,
vllm,few_shot,12,8,594.13,0.00,753.11,1,1.33,1,,,,,,,12,,,
vllm,few_shot,26,9,588.67,0.00,750.17,1,1.33,1,,,,,,,26,,,
vllm,few_shot,24,10,587.47,0.00,753.09,1,1.33,1,,,,,,,24,,,
vllm,few_shot,31,11,586.31,0.00,749.64,1,1.33,1,,,,,,,31,,,
vllm,few_shot,28,12,582.89,0.00,752.40,1,1.33,1,,,,,,,28,,,
vllm,few_shot,2,13,442.78,326.50,769.28,2,2.60,1,,,,,,,2,,,
vllm,few_shot,41,14,742.01,0.00,746.94,1,1.34,1,,,,,,,41,,,
vllm,few_shot,48,15,723.82,0.00,746.27,1,1.34,1,,,,,,,48,,,
vllm,few_shot,43,16,739.11,0.00,748.57,1,1.34,1,,,,,,,43,,,
vllm,few_shot,3,17,442.67,330.98,773.65,2,2.59,1,,,,,,,3,,,
vllm,few_shot,47,18,744.82,0.00,749.38,1,1.33,1,,,,,,,47,,,
vllm,few_shot,1,19,600.67,0.00,776.54,1,1.29,1,,,,,,,1,,,
vllm,few_shot,9,20,587.82,0.00,770.68,1,1.30,1,,,,,,,9,,,
vllm,few_shot,13,21,587.67,183.29,770.95,2,2.59,1,,,,,,,13,,,
vllm,few_shot,6,22,601.53,179.43,780.96,2,2.56,1,,,,,,,6,,,
vllm,few_shot,15,23,592.08,180.84,772.92,2,2.59,1,,,,,,,15,,,
vllm,few_shot,21,24,583.49,188.86,772.34,2,2.59,1,,,,,,,21,,,
vllm,few_shot,19,25,593.18,180.72,773.91,2,2.58,1,,,,,,,19,,,
vllm,few_shot,20,26,585.08,189.94,775.03,2,2.58,1,,,,,,,20,,,
vllm,few_shot,17,27,588.61,0.00,777.19,1,1.29,1,,,,,,,17,,,
vllm,few_shot,58,28,728.45,0.00,759.28,1,1.32,1,,,,,,,58,,,
vllm,few_shot,57,29,716.85,0.00,760.73,1,1.31,1,,,,,,,57,,,
vllm,few_shot,18,30,586.38,193.61,779.99,2,2.56,1,,,,,,,18,,,
vllm,few_shot,27,31,591.29,186.78,778.07,2,2.57,1,,,,,,,27,,,
vllm,few_shot,38,32,727.11,0.00,774.69,1,1.29,1,,,,,,,38,,,
vllm,few_shot,22,33,586.94,196.32,783.26,2,2.55,1,,,,,,,22,,,
vllm,few_shot,46,34,722.88,0.00,771.22,1,1.30,1,,,,,,,46,,,
vllm,few_shot,54,35,726.25,42.76,769.01,2,2.60,1,,,,,,,54,,,
vllm,few_shot,60,36,716.47,0.00,768.96,1,1.30,1,,,,,,,60,,,
vllm,few_shot,40,37,726.14,54.26,780.40,2,2.56,1,,,,,,,40,,,
vllm,few_shot,35,38,740.91,0.00,784.33,1,1.27,1,,,,,,,35,,,
vllm,few_shot,14,39,589.27,204.57,793.83,2,2.52,1,,,,,,,14,,,
vllm,few_shot,61,40,721.71,52.63,774.34,2,2.58,1,,,,,,,61,,,
