model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-06T09:02:02.880593

Build Times
provider,build_time_s
torchinferno,348.7
vllm,1283.2
sglang,222.6

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,278.39,143.62,145.55,vllm
ttft_p99_ms,1883.18,235.73,6662.91,vllm
tpot_median_ms,45.91,51.39,74.90,torchinferno
tpot_p99_ms,133.24,137.76,401.35,torchinferno
e2e_median_ms,322.64,185.96,213.85,vllm
e2e_p99_ms,1965.85,306.47,7037.11,vllm
throughput_median_tps,4.52,7.44,5.56,vllm
total_output_tokens,1461,1447,1466,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,251.60,187.58,207.79,vllm
ttft_p99_ms,883.40,386.97,70430.12,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,351.50,211.21,343.03,vllm
e2e_p99_ms,983.23,414.21,70528.16,vllm
throughput_median_tps,2.84,4.73,2.92,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,677.75,178.49,160.19,sglang
ttft_p99_ms,1781.55,351.90,591.39,vllm
tpot_median_ms,61.40,60.04,93.53,vllm
tpot_p99_ms,150.36,192.96,214.63,torchinferno
e2e_median_ms,746.16,236.36,254.67,vllm
e2e_p99_ms,1881.11,427.24,660.47,vllm
throughput_median_tps,1.63,6.03,5.24,vllm
total_output_tokens,1450,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang
ttft_first_turn_ms,913.87,137.89,108.18,sglang
ttft_last_turn_ms,1051.10,171.47,189.60,vllm
ttft_growth_ratio,1.15,1.24,1.75,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,365.85,59.81,79.00,vllm
ttft_p99_ms,1049.98,3725.52,578.18,sglang
tpot_median_ms,29.95,28.23,43.48,vllm
tpot_p99_ms,243.84,1741.38,120.54,sglang
e2e_median_ms,409.20,80.63,132.17,vllm
e2e_p99_ms,1064.65,3760.06,607.42,sglang
throughput_median_tps,3.48,14.95,10.51,vllm
total_output_tokens,1469,1488,1464,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,509.38,73.45,74.25,vllm
ttft_p99_ms,1677.01,136.95,147.69,vllm
tpot_median_ms,31.18,15.13,23.25,vllm
tpot_p99_ms,55.35,20.02,28.64,vllm
e2e_median_ms,1569.58,607.12,875.47,vllm
e2e_p99_ms,3923.48,1004.39,1641.92,vllm
throughput_median_tps,21.56,58.46,40.50,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1318.83,0.00,1326.38,1,0.75,1
torchinferno,few_shot,1,1318.21,0.00,1327.57,1,0.75,1
torchinferno,few_shot,2,1319.23,0.00,1330.71,1,0.75,1
torchinferno,few_shot,3,1319.88,0.00,1331.94,1,0.75,1
torchinferno,few_shot,4,1319.71,0.00,1335.26,1,0.75,1
torchinferno,few_shot,5,1318.32,197.32,1515.64,2,1.32,1
torchinferno,few_shot,6,1321.94,198.72,1520.66,2,1.32,1
torchinferno,few_shot,7,1870.93,0.00,1889.04,1,0.53,1
torchinferno,few_shot,8,1861.11,0.00,1875.35,1,0.53,1
torchinferno,few_shot,9,1866.69,0.00,1874.53,1,0.53,1
torchinferno,few_shot,10,1864.70,0.00,1887.37,1,0.53,1
torchinferno,few_shot,11,1856.23,0.00,1879.95,1,0.53,1
torchinferno,few_shot,12,1873.92,0.00,1894.73,1,0.53,1
torchinferno,few_shot,13,1860.31,0.00,1880.31,1,0.53,1
torchinferno,few_shot,14,1872.72,24.35,1897.07,2,1.05,1
torchinferno,few_shot,15,1866.59,24.02,1890.61,2,1.06,1
torchinferno,few_shot,16,1867.87,25.77,1893.63,2,1.06,1
torchinferno,few_shot,17,1866.11,38.77,1904.87,2,1.05,1
torchinferno,few_shot,18,1864.63,41.04,1905.67,2,1.05,1
torchinferno,few_shot,19,1863.22,31.99,1895.21,2,1.06,1
torchinferno,few_shot,20,1866.15,0.00,1900.41,1,0.53,1
torchinferno,few_shot,21,1883.18,33.21,1916.40,2,1.04,1
torchinferno,few_shot,22,1860.12,0.00,1902.92,1,0.53,1
torchinferno,few_shot,23,1860.93,0.00,1907.04,1,0.52,1
torchinferno,few_shot,24,1863.82,0.00,1902.95,1,0.53,1
torchinferno,few_shot,25,1879.12,38.90,1918.02,2,1.04,1
torchinferno,few_shot,26,1854.26,0.00,1904.36,1,0.53,1
torchinferno,few_shot,27,1856.28,0.00,1909.63,1,0.52,1
torchinferno,few_shot,28,1869.67,41.32,1910.98,2,1.05,1
torchinferno,few_shot,29,1859.82,48.76,1908.58,2,1.05,1
torchinferno,few_shot,30,1864.07,0.00,1912.92,1,0.52,1
torchinferno,few_shot,31,1855.97,0.00,1910.45,1,0.52,1
torchinferno,few_shot,32,1860.97,53.17,1914.14,2,1.04,1
torchinferno,few_shot,33,1866.98,0.00,1929.61,1,0.52,1
torchinferno,few_shot,34,1879.72,0.00,1929.62,1,0.52,1
torchinferno,few_shot,35,1870.17,0.00,1919.98,1,0.52,1
torchinferno,few_shot,36,1856.86,61.32,1918.18,2,1.04,1
torchinferno,few_shot,37,1862.27,60.71,1922.98,2,1.04,1
torchinferno,few_shot,38,1865.42,0.00,1925.48,1,0.52,1
torchinferno,few_shot,39,1873.14,68.52,1941.66,2,1.03,1
torchinferno,few_shot,40,1865.71,64.24,1929.95,2,1.04,1
torchinferno,few_shot,41,1862.03,72.65,1934.69,2,1.03,1
torchinferno,few_shot,42,1865.45,78.86,1944.31,2,1.03,1
torchinferno,few_shot,43,1866.58,77.83,1944.41,2,1.03,1
torchinferno,few_shot,44,1857.03,0.00,1931.60,1,0.52,1
torchinferno,few_shot,45,1878.05,68.80,1946.85,2,1.03,1
