model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-08T23:09:06.873579+00:00

Build Times
provider,build_time_s
torchinferno,41.4
vllm,274.9
sglang,215.7

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,174.43,133.83,136.13,vllm
ttft_p99_ms,3925.44,251.16,601.50,vllm
tpot_median_ms,45.10,43.88,82.04,vllm
tpot_p99_ms,83.82,134.64,602.24,torchinferno
e2e_median_ms,210.35,172.32,212.08,vllm
e2e_p99_ms,3961.90,305.89,736.18,vllm
throughput_median_tps,5.91,8.41,5.64,vllm
total_output_tokens,1461,1466,1466,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,126.10,137.22,223.41,torchinferno
ttft_p99_ms,429.93,363.54,70471.78,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,135.69,162.28,364.77,torchinferno
e2e_p99_ms,492.48,383.90,70600.40,vllm
throughput_median_tps,7.37,6.16,2.74,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,323.59,151.07,164.74,vllm
ttft_p99_ms,1460.19,471.27,616.50,vllm
tpot_median_ms,56.39,46.42,107.33,vllm
tpot_p99_ms,212.42,316.91,972.82,torchinferno
e2e_median_ms,377.48,196.52,278.84,vllm
e2e_p99_ms,1524.86,543.96,1013.02,vllm
throughput_median_tps,3.49,6.94,4.72,vllm
total_output_tokens,1463,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,650.38,143.31,99.55,sglang
ttft_last_turn_ms,394.94,167.75,198.67,vllm
ttft_growth_ratio,0.61,1.17,2.00,torchinferno
ttft_first_turn_median_ms,676.45,139.07,88.58,sglang
ttft_first_turn_p99_ms,1543.49,448.62,259.83,sglang
ttft_last_turn_median_ms,310.44,148.35,196.50,vllm
ttft_last_turn_p99_ms,1270.51,470.43,308.25,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,46.25,33.36,49.56,vllm
ttft_p99_ms,184.45,51.48,403.23,vllm
tpot_median_ms,30.43,21.98,405.72,vllm
tpot_p99_ms,153.64,32.90,1113.60,vllm
e2e_median_ms,74.46,49.38,430.51,vllm
e2e_p99_ms,244.82,113.33,1148.23,vllm
throughput_median_tps,19.81,25.22,3.28,vllm
total_output_tokens,1479,1457,1467,torchinferno
num_requests,992,992,992,
correctness_rate,0.96,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,405.86,80.32,68.19,sglang
ttft_p99_ms,2932.43,831.04,1322.91,vllm
tpot_median_ms,17.31,15.13,22.63,vllm
tpot_p99_ms,109.63,57.22,110.20,vllm
e2e_median_ms,1042.66,692.62,913.67,vllm
e2e_p99_ms,3244.56,1790.28,1624.59,sglang
throughput_median_tps,35.12,56.19,41.14,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,3,0,3096.90,91.66,3188.56,2,0.63,1,,,,,,,3,,,
torchinferno,few_shot,4,1,4031.36,0.00,4048.10,1,0.25,1,,,,,,,4,,,
torchinferno,few_shot,7,2,3976.27,0.00,3987.22,1,0.25,1,,,,,,,7,,,
torchinferno,few_shot,26,3,3631.58,0.00,3650.19,1,0.27,1,,,,,,,26,,,
torchinferno,few_shot,29,4,3577.91,0.00,3600.23,1,0.28,1,,,,,,,29,,,
torchinferno,few_shot,25,5,3652.86,0.00,3670.75,1,0.27,1,,,,,,,25,,,
torchinferno,few_shot,8,6,3950.70,0.00,3975.51,1,0.25,1,,,,,,,8,,,
torchinferno,few_shot,0,7,4151.49,24.69,4176.18,2,0.48,1,,,,,,,0,,,
torchinferno,few_shot,14,8,3851.53,22.16,3873.70,2,0.52,1,,,,,,,14,,,
torchinferno,few_shot,11,9,3901.96,0.00,3929.78,1,0.25,1,,,,,,,11,,,
torchinferno,few_shot,23,10,3691.14,24.30,3715.44,2,0.54,1,,,,,,,23,,,
torchinferno,few_shot,5,11,4021.00,0.00,4047.87,1,0.25,1,,,,,,,5,,,
torchinferno,few_shot,12,12,3884.99,0.00,3915.89,1,0.26,1,,,,,,,12,,,
torchinferno,few_shot,28,13,3605.08,0.00,3632.83,1,0.28,1,,,,,,,28,,,
torchinferno,few_shot,21,14,3723.00,32.87,3755.87,2,0.53,1,,,,,,,21,,,
torchinferno,few_shot,19,15,3753.32,38.79,3792.12,2,0.53,1,,,,,,,19,,,
torchinferno,few_shot,31,16,3552.12,0.00,3585.51,1,0.28,1,,,,,,,31,,,
torchinferno,few_shot,30,17,3567.44,36.75,3604.19,2,0.55,1,,,,,,,30,,,
torchinferno,few_shot,10,18,3925.44,0.00,3961.90,1,0.25,1,,,,,,,10,,,
torchinferno,few_shot,2,19,4116.50,39.34,4155.84,2,0.48,1,,,,,,,2,,,
torchinferno,few_shot,17,20,3789.25,0.00,3835.64,1,0.26,1,,,,,,,17,,,
torchinferno,few_shot,27,21,3622.91,42.22,3665.13,2,0.55,1,,,,,,,27,,,
torchinferno,few_shot,24,22,3665.01,0.00,3719.33,1,0.27,1,,,,,,,24,,,
torchinferno,few_shot,16,23,3806.21,53.83,3860.03,2,0.52,1,,,,,,,16,,,
torchinferno,few_shot,15,24,3827.31,51.54,3878.85,2,0.52,1,,,,,,,15,,,
torchinferno,few_shot,13,25,3862.87,57.38,3920.25,2,0.51,1,,,,,,,13,,,
torchinferno,few_shot,20,26,3738.34,54.80,3793.15,2,0.53,1,,,,,,,20,,,
torchinferno,few_shot,18,27,3767.63,61.46,3829.09,2,0.52,1,,,,,,,18,,,
torchinferno,few_shot,1,28,4127.38,0.00,4190.32,1,0.24,1,,,,,,,1,,,
torchinferno,few_shot,32,29,3529.40,62.04,3591.44,2,0.56,1,,,,,,,32,,,
torchinferno,few_shot,6,30,4002.18,59.66,4061.84,2,0.49,1,,,,,,,6,,,
torchinferno,few_shot,9,31,3937.87,0.00,4001.57,1,0.25,1,,,,,,,9,,,
torchinferno,few_shot,22,32,3700.86,69.15,3770.00,2,0.53,1,,,,,,,22,,,
torchinferno,few_shot,35,33,3564.51,0.00,3580.57,1,0.28,1,,,,,,,35,,,
torchinferno,few_shot,43,34,3443.51,0.00,3445.75,1,0.29,1,,,,,,,43,,,
torchinferno,few_shot,38,35,3516.95,0.00,3535.53,1,0.28,1,,,,,,,38,,,
torchinferno,few_shot,55,36,3221.42,0.00,3240.77,1,0.31,1,,,,,,,55,,,
