model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-06T05:02:21.005430+00:00

Build Times
provider,build_time_s
torchinferno,37.4
vllm,185.3
sglang,179.8

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,165.34,125.65,137.49,vllm
ttft_p99_ms,586.11,243.69,581.35,vllm
tpot_median_ms,45.13,41.17,77.78,vllm
tpot_p99_ms,84.54,118.18,914.37,torchinferno
e2e_median_ms,203.41,156.67,212.53,vllm
e2e_p99_ms,630.47,305.07,1026.01,vllm
throughput_median_tps,6.15,8.78,5.75,vllm
total_output_tokens,1461,1466,1466,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,98.94,125.97,216.05,torchinferno
ttft_p99_ms,347.98,426.79,69231.96,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,105.82,151.42,365.92,torchinferno
e2e_p99_ms,368.09,441.83,69333.29,torchinferno
throughput_median_tps,9.45,6.60,2.73,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,228.79,155.08,160.53,vllm
ttft_p99_ms,652.48,469.48,640.03,vllm
tpot_median_ms,58.46,50.63,106.81,vllm
tpot_p99_ms,317.93,355.33,777.81,torchinferno
e2e_median_ms,280.67,199.86,269.03,vllm
e2e_p99_ms,724.93,574.79,849.50,vllm
throughput_median_tps,4.56,6.79,4.87,vllm
total_output_tokens,1454,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,237.55,136.79,108.45,sglang
ttft_last_turn_ms,262.12,162.88,180.61,vllm
ttft_growth_ratio,1.10,1.19,1.67,torchinferno
ttft_first_turn_median_ms,212.13,130.87,90.57,sglang
ttft_first_turn_p99_ms,493.87,431.85,261.32,sglang
ttft_last_turn_median_ms,222.31,147.17,163.06,vllm
ttft_last_turn_p99_ms,584.19,405.06,595.25,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,80.20,33.02,48.52,vllm
ttft_p99_ms,254.52,45.23,282.83,vllm
tpot_median_ms,64.55,21.74,359.86,vllm
tpot_p99_ms,167.13,30.44,1014.08,vllm
e2e_median_ms,114.10,48.72,393.84,vllm
e2e_p99_ms,322.54,118.15,1076.06,vllm
throughput_median_tps,12.51,25.58,3.54,vllm
total_output_tokens,1484,1465,1476,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,267.78,78.24,68.85,sglang
ttft_p99_ms,931.07,221.77,550.69,vllm
tpot_median_ms,20.58,14.66,22.37,vllm
tpot_p99_ms,59.84,17.77,101.23,vllm
e2e_median_ms,989.99,600.18,905.95,vllm
e2e_p99_ms,2195.30,1033.15,2032.60,vllm
throughput_median_tps,35.86,59.38,41.48,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,4,0,211.08,0.00,224.75,1,4.45,1,,,,,,,4,,,
torchinferno,few_shot,3,1,232.60,142.32,374.91,2,5.33,1,,,,,,,3,,,
torchinferno,few_shot,1,2,469.76,0.00,486.79,1,2.05,1,,,,,,,1,,,
torchinferno,few_shot,64,3,184.91,0.00,202.56,1,4.94,1,,,,,,,64,,,
torchinferno,few_shot,7,4,315.28,0.00,332.98,1,3.00,1,,,,,,,7,,,
torchinferno,few_shot,11,5,238.17,0.00,259.91,1,3.85,1,,,,,,,11,,,
torchinferno,few_shot,5,6,362.93,0.00,385.02,1,2.60,1,,,,,,,5,,,
torchinferno,few_shot,8,7,295.45,0.00,319.84,1,3.13,1,,,,,,,8,,,
torchinferno,few_shot,10,8,260.19,0.00,286.01,1,3.50,1,,,,,,,10,,,
torchinferno,few_shot,12,9,223.95,0.00,250.70,1,3.99,1,,,,,,,12,,,
torchinferno,few_shot,9,10,273.71,0.00,308.15,1,3.25,1,,,,,,,9,,,
torchinferno,few_shot,2,11,454.61,28.91,483.52,2,4.14,1,,,,,,,2,,,
torchinferno,few_shot,14,12,174.88,37.65,212.53,2,9.41,1,,,,,,,14,,,
torchinferno,few_shot,18,13,101.12,37.00,138.12,2,14.48,1,,,,,,,18,,,
torchinferno,few_shot,20,14,68.06,37.45,105.51,2,18.96,1,,,,,,,20,,,
torchinferno,few_shot,0,15,493.00,37.17,530.18,2,3.77,1,,,,,,,0,,,
torchinferno,few_shot,13,16,202.47,37.57,240.04,2,8.33,1,,,,,,,13,,,
torchinferno,few_shot,15,17,155.05,42.74,197.79,2,10.11,1,,,,,,,15,,,
torchinferno,few_shot,17,18,119.57,0.00,164.87,1,6.07,1,,,,,,,17,,,
torchinferno,few_shot,16,19,138.72,44.74,183.46,2,10.90,1,,,,,,,16,,,
torchinferno,few_shot,6,20,338.92,52.39,391.31,2,5.11,1,,,,,,,6,,,
torchinferno,few_shot,19,21,85.94,52.91,138.85,2,14.40,1,,,,,,,19,,,
torchinferno,few_shot,65,22,118.55,0.00,129.41,1,7.73,1,,,,,,,65,,,
torchinferno,few_shot,24,23,57.91,0.00,72.45,1,13.80,1,,,,,,,24,,,
torchinferno,few_shot,23,24,78.55,22.63,101.18,2,19.77,1,,,,,,,23,,,
torchinferno,few_shot,21,25,111.12,26.57,137.68,2,14.53,1,,,,,,,21,,,
torchinferno,few_shot,22,26,94.89,26.93,121.82,2,16.42,1,,,,,,,22,,,
torchinferno,few_shot,81,27,102.91,0.00,112.77,1,8.87,1,,,,,,,81,,,
torchinferno,few_shot,67,28,121.10,0.00,139.51,1,7.17,1,,,,,,,67,,,
torchinferno,few_shot,72,29,116.81,0.00,130.26,1,7.68,1,,,,,,,72,,,
torchinferno,few_shot,86,30,70.10,0.00,86.88,1,11.51,1,,,,,,,86,,,
torchinferno,few_shot,82,31,101.47,0.00,117.57,1,8.51,1,,,,,,,82,,,
torchinferno,few_shot,71,32,113.13,0.00,138.52,1,7.22,1,,,,,,,71,,,
torchinferno,few_shot,87,33,67.89,0.00,90.30,1,11.07,1,,,,,,,87,,,
torchinferno,few_shot,25,34,120.56,0.00,146.22,1,6.84,1,,,,,,,25,,,
torchinferno,few_shot,69,35,122.10,0.00,150.42,1,6.65,1,,,,,,,69,,,
torchinferno,few_shot,26,36,91.94,0.00,121.13,1,8.26,1,,,,,,,26,,,
torchinferno,few_shot,80,37,100.15,0.00,132.07,1,7.57,1,,,,,,,80,,,
torchinferno,few_shot,27,38,70.57,32.16,102.73,2,19.47,1,,,,,,,27,,,
