model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-05T21:02:11.046286+00:00

Build Times
provider,build_time_s
torchinferno,37.2
vllm,295.1
sglang,222.1

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,175.08,115.74,139.62,vllm
ttft_p99_ms,465.75,256.23,578.84,vllm
tpot_median_ms,44.36,39.88,74.71,vllm
tpot_p99_ms,143.05,138.62,922.13,vllm
e2e_median_ms,212.30,145.29,214.85,vllm
e2e_p99_ms,504.96,304.67,1041.43,vllm
throughput_median_tps,5.99,9.48,5.67,vllm
total_output_tokens,1461,1461,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,106.61,136.71,226.76,torchinferno
ttft_p99_ms,409.01,319.54,69366.85,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,115.15,161.62,361.13,torchinferno
e2e_p99_ms,423.72,347.43,69451.85,vllm
throughput_median_tps,8.68,6.19,2.77,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,245.36,153.73,164.43,vllm
ttft_p99_ms,527.11,525.79,569.35,vllm
tpot_median_ms,56.88,45.26,105.76,vllm
tpot_p99_ms,307.37,203.01,1084.45,vllm
e2e_median_ms,296.99,196.68,275.13,vllm
e2e_p99_ms,607.55,558.47,1176.89,vllm
throughput_median_tps,4.53,6.77,4.63,vllm
total_output_tokens,1455,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,
ttft_first_turn_ms,228.35,141.82,107.16,sglang
ttft_last_turn_ms,225.64,166.43,193.76,vllm
ttft_growth_ratio,0.99,1.17,1.81,torchinferno
ttft_first_turn_median_ms,205.30,138.35,109.48,sglang
ttft_first_turn_p99_ms,518.18,412.17,319.87,sglang
ttft_last_turn_median_ms,197.56,153.34,191.36,vllm
ttft_last_turn_p99_ms,482.15,461.13,298.35,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,79.58,33.08,47.87,vllm
ttft_p99_ms,251.76,42.66,194.29,vllm
tpot_median_ms,64.93,21.66,382.88,vllm
tpot_p99_ms,228.02,28.91,1130.88,vllm
e2e_median_ms,114.51,48.99,404.56,vllm
e2e_p99_ms,307.87,110.14,1145.21,vllm
throughput_median_tps,12.15,25.47,3.54,vllm
total_output_tokens,1459,1474,1473,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,255.00,101.00,68.81,sglang
ttft_p99_ms,1388.31,1448.69,897.55,sglang
tpot_median_ms,20.55,14.48,22.33,vllm
tpot_p99_ms,40.69,68.53,99.24,torchinferno
e2e_median_ms,959.47,701.36,931.92,vllm
e2e_p99_ms,2152.91,2312.39,2479.13,torchinferno
throughput_median_tps,36.37,55.87,41.60,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,4,0,211.87,0.00,219.07,1,4.56,1,,,,,,,4,,,
torchinferno,few_shot,3,1,232.80,142.39,375.19,2,5.33,1,,,,,,,3,,,
torchinferno,few_shot,9,2,258.19,0.00,272.89,1,3.66,1,,,,,,,9,,,
torchinferno,few_shot,11,3,224.75,0.00,238.59,1,4.19,1,,,,,,,11,,,
torchinferno,few_shot,7,4,298.74,0.00,316.41,1,3.16,1,,,,,,,7,,,
torchinferno,few_shot,8,5,279.19,0.00,296.45,1,3.37,1,,,,,,,8,,,
torchinferno,few_shot,1,6,471.35,0.00,491.83,1,2.03,1,,,,,,,1,,,
torchinferno,few_shot,64,7,193.32,0.00,212.63,1,4.70,1,,,,,,,64,,,
torchinferno,few_shot,5,8,388.77,0.00,415.04,1,2.41,1,,,,,,,5,,,
torchinferno,few_shot,17,9,103.72,0.00,126.01,1,7.94,1,,,,,,,17,,,
torchinferno,few_shot,10,10,243.65,0.00,269.00,1,3.72,1,,,,,,,10,,,
torchinferno,few_shot,14,11,161.57,28.54,190.11,2,10.52,1,,,,,,,14,,,
torchinferno,few_shot,19,12,68.02,29.06,97.09,2,20.60,1,,,,,,,19,,,
torchinferno,few_shot,6,13,367.04,36.56,403.60,2,4.96,1,,,,,,,6,,,
torchinferno,few_shot,16,14,118.22,35.08,153.30,2,13.05,1,,,,,,,16,,,
torchinferno,few_shot,18,15,84.30,34.39,118.69,2,16.85,1,,,,,,,18,,,
torchinferno,few_shot,13,16,182.09,37.04,219.13,2,9.13,1,,,,,,,13,,,
torchinferno,few_shot,12,17,207.52,0.00,244.68,1,4.09,1,,,,,,,12,,,
torchinferno,few_shot,0,18,490.62,43.45,534.06,2,3.74,1,,,,,,,0,,,
torchinferno,few_shot,2,19,449.54,44.41,493.94,2,4.05,1,,,,,,,2,,,
torchinferno,few_shot,15,20,136.27,49.21,185.48,2,10.78,1,,,,,,,15,,,
torchinferno,few_shot,65,21,115.21,0.00,127.66,1,7.83,1,,,,,,,65,,,
torchinferno,few_shot,20,22,109.12,25.52,134.64,2,14.85,1,,,,,,,20,,,
torchinferno,few_shot,21,23,91.91,26.50,118.42,2,16.89,1,,,,,,,21,,,
torchinferno,few_shot,22,24,74.93,28.30,103.24,2,19.37,1,,,,,,,22,,,
torchinferno,few_shot,23,25,57.91,29.96,87.86,2,22.76,1,,,,,,,23,,,
torchinferno,few_shot,67,26,123.70,0.00,140.71,1,7.11,1,,,,,,,67,,,
torchinferno,few_shot,74,27,114.71,0.00,131.01,1,7.63,1,,,,,,,74,,,
torchinferno,few_shot,81,28,102.75,0.00,122.33,1,8.17,1,,,,,,,81,,,
torchinferno,few_shot,80,29,100.95,0.00,124.91,1,8.01,1,,,,,,,80,,,
torchinferno,few_shot,68,30,126.38,0.00,148.81,1,6.72,1,,,,,,,68,,,
torchinferno,few_shot,82,31,102.44,0.00,124.73,1,8.02,1,,,,,,,82,,,
torchinferno,few_shot,66,32,133.18,0.00,155.98,1,6.41,1,,,,,,,66,,,
torchinferno,few_shot,24,33,100.27,0.00,124.05,1,8.06,1,,,,,,,24,,,
torchinferno,few_shot,25,34,75.09,0.00,103.81,1,9.63,1,,,,,,,25,,,
torchinferno,few_shot,72,35,116.68,0.00,148.39,1,6.74,1,,,,,,,72,,,
torchinferno,few_shot,75,36,112.91,30.67,143.57,2,13.93,1,,,,,,,75,,,
torchinferno,few_shot,69,37,121.78,0.00,157.38,1,6.35,1,,,,,,,69,,,
torchinferno,few_shot,79,38,103.36,37.63,141.00,2,14.18,1,,,,,,,79,,,
torchinferno,few_shot,85,39,67.44,0.00,106.21,1,9.42,1,,,,,,,85,,,
torchinferno,few_shot,70,40,119.34,40.80,160.15,2,12.49,1,,,,,,,70,,,
torchinferno,few_shot,73,41,118.39,38.60,156.99,2,12.74,1,,,,,,,73,,,
torchinferno,few_shot,78,42,108.88,40.38,149.26,2,13.40,1,,,,,,,78,,,
torchinferno,few_shot,76,43,111.47,0.00,154.22,1,6.48,1,,,,,,,76,,,
torchinferno,few_shot,83,44,97.35,46.46,143.82,2,13.91,1,,,,,,,83,,,
torchinferno,few_shot,71,45,119.53,0.00,166.65,1,6.00,1,,,,,,,71,,,
torchinferno,few_shot,84,46,94.43,48.45,142.88,2,14.00,1,,,,,,,84,,,
torchinferno,few_shot,77,47,105.00,56.20,161.21,2,12.41,1,,,,,,,77,,,
torchinferno,few_shot,87,48,111.64,0.00,125.36,1,7.98,1,,,,,,,87,,,
torchinferno,few_shot,88,49,109.23,0.00,125.62,1,7.96,1,,,,,,,88,,,
torchinferno,few_shot,89,50,109.17,0.00,125.60,1,7.96,1,,,,,,,89,,,
torchinferno,few_shot,29,51,72.81,0.00,87.19,1,11.47,1,,,,,,,29,,,
torchinferno,few_shot,28,52,81.98,0.00,106.16,1,9.42,1,,,,,,,28,,,
torchinferno,few_shot,26,53,119.06,0.00,142.64,1,7.01,1,,,,,,,26,,,
torchinferno,few_shot,86,54,113.75,0.00,141.50,1,7.07,1,,,,,,,86,,,
torchinferno,few_shot,27,55,100.23,146.35,246.58,2,8.11,1,,,,,,,27,,,
torchinferno,few_shot,100,56,226.45,0.00,242.66,1,4.12,1,,,,,,,100,,,
torchinferno,few_shot,110,57,214.29,0.00,227.04,1,4.40,1,,,,,,,110,,,
torchinferno,few_shot,96,58,238.80,0.00,253.53,1,3.94,1,,,,,,,96,,,
torchinferno,few_shot,106,59,219.59,0.00,239.67,1,4.17,1,,,,,,,106,,,
torchinferno,few_shot,92,60,238.99,0.00,264.38,1,3.78,1,,,,,,,92,,,
torchinferno,few_shot,117,61,179.44,0.00,200.86,1,4.98,1,,,,,,,117,,,
torchinferno,few_shot,101,62,226.77,0.00,253.94,1,3.94,1,,,,,,,101,,,
torchinferno,few_shot,112,63,195.72,0.00,217.31,1,4.60,1,,,,,,,112,,,
torchinferno,few_shot,95,64,235.15,0.00,264.75,1,3.78,1,,,,,,,95,,,
torchinferno,few_shot,103,65,221.80,31.99,253.79,2,7.88,1,,,,,,,103,,,
torchinferno,few_shot,118,66,181.90,25.26,207.16,2,9.65,1,,,,,,,118,,,
torchinferno,few_shot,113,67,194.17,0.00,223.95,1,4.47,1,,,,,,,113,,,
torchinferno,few_shot,116,68,180.70,36.12,216.82,2,9.22,1,,,,,,,116,,,
torchinferno,few_shot,105,69,222.25,0.00,260.85,1,3.83,1,,,,,,,105,,,
torchinferno,few_shot,107,70,216.28,42.89,259.17,2,7.72,1,,,,,,,107,,,
torchinferno,few_shot,94,71,238.05,43.37,281.42,2,7.11,1,,,,,,,94,,,
torchinferno,few_shot,90,72,249.18,0.00,292.74,1,3.42,1,,,,,,,90,,,
torchinferno,few_shot,30,73,257.57,38.46,296.04,2,6.76,1,,,,,,,30,,,
torchinferno,few_shot,32,74,173.52,47.99,221.51,2,9.03,1,,,,,,,32,,,
torchinferno,few_shot,108,75,219.82,46.27,266.10,2,7.52,1,,,,,,,108,,,
torchinferno,few_shot,115,76,180.91,0.00,231.72,1,4.32,1,,,,,,,115,,,
torchinferno,few_shot,31,77,215.88,0.00,263.44,1,3.80,1,,,,,,,31,,,
torchinferno,few_shot,91,78,245.56,54.64,300.20,2,6.66,1,,,,,,,91,,,
torchinferno,few_shot,114,79,183.88,60.24,244.12,2,8.19,1,,,,,,,114,,,
torchinferno,few_shot,102,80,233.37,0.00,285.59,1,3.50,1,,,,,,,102,,,
torchinferno,few_shot,98,81,236.06,0.00,293.67,1,3.41,1,,,,,,,98,,,
