model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-12T13:06:19.525737

Build Times
provider,build_time_s
torchinferno,270.4
vllm,968.4
sglang,156.7

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,506.31,166.46,134.35,sglang
ttft_p99_ms,2285.06,758.90,5038.07,vllm
tpot_median_ms,460.56,60.98,77.54,vllm
tpot_p99_ms,751.80,154.56,7357.37,vllm
e2e_median_ms,833.68,223.82,204.07,sglang
e2e_p99_ms,2920.32,894.62,12368.89,vllm
throughput_median_tps,1.68,6.70,5.92,vllm
total_output_tokens,1461,1461,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,339.02,197.99,212.83,vllm
ttft_p99_ms,799.07,453.16,717.53,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,384.15,218.56,354.35,vllm
e2e_p99_ms,866.59,475.02,787.60,vllm
throughput_median_tps,2.60,4.58,2.82,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,601.62,159.20,154.48,sglang
ttft_p99_ms,948.41,305.04,610.36,vllm
tpot_median_ms,199.59,49.41,95.67,vllm
tpot_p99_ms,452.65,182.17,231.20,vllm
e2e_median_ms,773.00,201.86,255.45,vllm
e2e_p99_ms,1131.27,411.28,661.99,vllm
throughput_median_tps,1.74,6.84,5.27,vllm
total_output_tokens,1450,1462,1462,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,592.83,138.26,104.43,sglang
ttft_last_turn_ms,528.92,157.25,169.32,vllm
ttft_growth_ratio,0.89,1.14,1.62,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,400.43,58.47,77.90,vllm
ttft_p99_ms,948.72,175.51,645.41,vllm
tpot_median_ms,464.06,27.16,56.23,vllm
tpot_p99_ms,571.37,42.15,171.06,vllm
e2e_median_ms,782.89,79.64,155.63,vllm
e2e_p99_ms,1736.08,198.34,692.57,vllm
throughput_median_tps,1.88,15.51,9.22,vllm
total_output_tokens,1466,1475,1459,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,546.17,68.51,66.35,sglang
ttft_p99_ms,2039.53,124.38,118.46,sglang
tpot_median_ms,30.80,14.97,22.03,vllm
tpot_p99_ms,79.21,24.70,29.17,vllm
e2e_median_ms,1813.88,607.47,837.58,vllm
e2e_p99_ms,3088.49,1016.12,1549.42,vllm
throughput_median_tps,21.75,58.79,42.71,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,804.00,0.00,908.73,1,1.10,1
torchinferno,few_shot,1,1433.97,0.00,1969.06,1,0.51,1
torchinferno,few_shot,2,1446.23,0.00,1980.44,1,0.50,1
torchinferno,few_shot,3,1430.19,0.00,1971.23,1,0.51,1
torchinferno,few_shot,4,1430.65,0.00,1970.17,1,0.51,1
torchinferno,few_shot,5,1432.79,0.00,1982.39,1,0.50,1
torchinferno,few_shot,6,1438.24,0.00,1986.85,1,0.50,1
torchinferno,few_shot,7,1427.49,0.00,1976.56,1,0.51,1
torchinferno,few_shot,8,1432.28,0.00,1975.79,1,0.51,1
torchinferno,few_shot,9,1441.96,0.00,1986.21,1,0.50,1
torchinferno,few_shot,10,1433.35,0.00,1979.85,1,0.51,1
torchinferno,few_shot,11,1434.82,0.00,1992.38,1,0.50,1
torchinferno,few_shot,12,1437.93,0.00,1995.93,1,0.50,1
torchinferno,few_shot,13,1426.02,0.00,1983.35,1,0.50,1
torchinferno,few_shot,14,1430.51,0.00,1983.17,1,0.50,1
torchinferno,few_shot,15,1433.59,0.00,1997.75,1,0.50,1
torchinferno,few_shot,16,1430.05,0.00,1989.14,1,0.50,1
torchinferno,few_shot,17,1430.27,0.00,1988.01,1,0.50,1
torchinferno,few_shot,18,1445.91,0.00,2007.96,1,0.50,1
torchinferno,few_shot,19,1432.22,0.00,1993.80,1,0.50,1
torchinferno,few_shot,20,1442.51,0.00,2003.35,1,0.50,1
torchinferno,few_shot,21,1427.73,0.00,1999.47,1,0.50,1
torchinferno,few_shot,22,1430.36,0.00,1998.98,1,0.50,1
torchinferno,few_shot,23,1431.49,0.00,1999.52,1,0.50,1
torchinferno,few_shot,24,1431.94,0.00,1998.86,1,0.50,1
torchinferno,few_shot,25,1429.02,0.00,2001.70,1,0.50,1
torchinferno,few_shot,26,1439.22,0.00,2015.17,1,0.50,1
torchinferno,few_shot,27,1433.81,724.49,2158.30,2,0.93,1
torchinferno,few_shot,28,1430.29,721.18,2151.47,2,0.93,1
torchinferno,few_shot,29,1428.11,727.64,2155.74,2,0.93,1
torchinferno,few_shot,30,1435.46,722.61,2158.06,2,0.93,1
torchinferno,few_shot,31,1439.73,728.99,2168.72,2,0.92,1
torchinferno,few_shot,32,1441.10,734.77,2175.88,2,0.92,1
torchinferno,few_shot,33,1430.11,733.01,2163.12,2,0.92,1
torchinferno,few_shot,34,1433.38,740.78,2174.16,2,0.92,1
torchinferno,few_shot,35,1430.35,737.68,2168.03,2,0.92,1
torchinferno,few_shot,36,1449.10,734.35,2183.46,2,0.92,1
torchinferno,few_shot,37,1440.74,736.69,2177.43,2,0.92,1
torchinferno,few_shot,38,1438.13,744.90,2183.03,2,0.92,1
torchinferno,few_shot,39,1435.34,750.44,2185.78,2,0.92,1
torchinferno,few_shot,40,1435.86,746.58,2182.44,2,0.92,1
torchinferno,few_shot,41,1437.10,747.55,2184.65,2,0.92,1
torchinferno,few_shot,42,1433.28,753.73,2187.02,2,0.91,1
torchinferno,few_shot,43,1438.68,750.33,2189.01,2,0.91,1
torchinferno,few_shot,44,1429.94,751.32,2181.26,2,0.92,1
torchinferno,few_shot,45,1440.86,751.80,2192.66,2,0.91,1
