model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-18T22:02:54.602142

Build Times
provider,build_time_s
torchinferno,272.4
vllm,1109.2
sglang,179.6

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,284.00,161.14,143.42,sglang
ttft_p99_ms,1711.02,551.71,6711.98,vllm
tpot_median_ms,152.64,54.83,75.79,vllm
tpot_p99_ms,204.92,137.79,7306.59,vllm
e2e_median_ms,371.06,211.05,214.17,vllm
e2e_p99_ms,1902.82,604.89,13984.55,vllm
throughput_median_tps,4.00,6.91,5.62,vllm
total_output_tokens,1461,1460,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,272.16,208.04,202.43,sglang
ttft_p99_ms,1357.56,492.11,70488.80,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,300.23,234.83,338.53,vllm
e2e_p99_ms,1404.06,543.29,70549.28,vllm
throughput_median_tps,3.33,4.26,2.95,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,533.45,170.49,157.58,sglang
ttft_p99_ms,1578.56,354.13,805.06,vllm
tpot_median_ms,104.20,55.84,106.34,vllm
tpot_p99_ms,425.44,193.87,225.94,vllm
e2e_median_ms,641.55,226.75,255.32,vllm
e2e_p99_ms,1811.63,424.21,928.62,vllm
throughput_median_tps,1.96,6.13,5.20,vllm
total_output_tokens,1450,1460,1450,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang
ttft_first_turn_ms,844.65,135.74,117.01,sglang
ttft_last_turn_ms,537.50,162.98,176.93,vllm
ttft_growth_ratio,0.64,1.20,1.51,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,348.46,57.72,74.59,vllm
ttft_p99_ms,940.97,114.89,721.22,vllm
tpot_median_ms,130.31,26.78,62.41,vllm
tpot_p99_ms,152.62,53.86,696.40,vllm
e2e_median_ms,446.84,78.03,147.23,vllm
e2e_p99_ms,1050.67,145.86,778.66,vllm
throughput_median_tps,2.86,15.65,9.75,vllm
total_output_tokens,1476,1459,1470,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,741.37,69.74,66.49,sglang
ttft_p99_ms,2244.01,135.42,119.96,sglang
tpot_median_ms,16.18,14.96,22.09,vllm
tpot_p99_ms,61.34,18.36,27.47,vllm
e2e_median_ms,1381.11,614.65,835.84,vllm
e2e_p99_ms,3151.78,1017.13,1552.15,vllm
throughput_median_tps,23.87,59.30,42.63,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,973.84,188.68,1162.52,2,1.72,1
torchinferno,few_shot,1,1700.53,0.00,1790.22,1,0.56,1
torchinferno,few_shot,2,1701.33,0.00,1793.50,1,0.56,1
torchinferno,few_shot,3,1700.30,0.00,1794.88,1,0.56,1
torchinferno,few_shot,4,1718.60,0.00,1801.14,1,0.56,1
torchinferno,few_shot,5,1706.87,0.00,1797.88,1,0.56,1
torchinferno,few_shot,6,1713.56,0.00,1804.04,1,0.55,1
torchinferno,few_shot,7,1706.27,0.00,1805.94,1,0.55,1
torchinferno,few_shot,8,1701.64,0.00,1805.66,1,0.55,1
torchinferno,few_shot,9,1701.31,0.00,1806.90,1,0.55,1
torchinferno,few_shot,10,1710.99,0.00,1804.77,1,0.55,1
torchinferno,few_shot,11,1705.66,0.00,1804.51,1,0.55,1
torchinferno,few_shot,12,1716.63,0.00,1814.97,1,0.55,1
torchinferno,few_shot,13,1697.33,0.00,1810.36,1,0.55,1
torchinferno,few_shot,14,1706.25,0.00,1809.11,1,0.55,1
torchinferno,few_shot,15,1702.81,0.00,1815.63,1,0.55,1
torchinferno,few_shot,16,1704.92,0.00,1812.52,1,0.55,1
torchinferno,few_shot,17,1701.78,0.00,1819.28,1,0.55,1
torchinferno,few_shot,18,1696.87,0.00,1816.47,1,0.55,1
torchinferno,few_shot,19,1704.03,0.00,1819.23,1,0.55,1
torchinferno,few_shot,20,1699.69,0.00,1818.18,1,0.55,1
torchinferno,few_shot,21,1704.26,0.00,1820.94,1,0.55,1
torchinferno,few_shot,22,1700.85,0.00,1822.72,1,0.55,1
torchinferno,few_shot,23,1706.70,0.00,1824.47,1,0.55,1
torchinferno,few_shot,24,551.05,0.00,670.53,1,1.49,1
torchinferno,few_shot,25,1711.17,0.00,1828.48,1,0.55,1
torchinferno,few_shot,26,1710.60,0.00,1832.66,1,0.55,1
torchinferno,few_shot,27,1700.73,0.00,1827.99,1,0.55,1
torchinferno,few_shot,28,1705.46,0.00,1837.52,1,0.54,1
torchinferno,few_shot,29,1709.36,0.00,1835.61,1,0.54,1
torchinferno,few_shot,30,1703.23,0.00,1833.67,1,0.55,1
torchinferno,few_shot,31,1706.11,0.00,1833.27,1,0.55,1
torchinferno,few_shot,32,1715.80,0.00,1842.97,1,0.54,1
torchinferno,few_shot,33,1704.62,0.00,1839.76,1,0.54,1
torchinferno,few_shot,34,1709.13,165.18,1874.31,2,1.07,1
torchinferno,few_shot,35,1706.82,163.14,1869.97,2,1.07,1
torchinferno,few_shot,36,1703.45,172.29,1875.74,2,1.07,1
torchinferno,few_shot,37,1700.01,178.53,1878.54,2,1.06,1
torchinferno,few_shot,38,1711.12,168.86,1879.98,2,1.06,1
torchinferno,few_shot,39,1703.34,180.50,1883.84,2,1.06,1
torchinferno,few_shot,40,1701.66,177.94,1879.60,2,1.06,1
torchinferno,few_shot,41,1705.14,180.11,1885.25,2,1.06,1
torchinferno,few_shot,42,1703.38,186.68,1890.06,2,1.06,1
torchinferno,few_shot,43,1709.11,176.69,1885.80,2,1.06,1
torchinferno,few_shot,44,1701.59,180.37,1881.96,2,1.06,1
torchinferno,few_shot,45,1701.83,181.35,1883.18,2,1.06,1
