model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-26T09:03:04.784250+00:00

Build Times
provider,build_time_s
torchinferno,459.7
vllm,561.9
sglang,283.8

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,144.80,153.79,vllm
ttft_p99_ms,,1092.27,632.21,sglang
tpot_median_ms,,48.13,77.21,vllm
tpot_p99_ms,,138.02,388.32,vllm
e2e_median_ms,,190.35,225.73,vllm
e2e_p99_ms,,1143.91,903.31,sglang
throughput_median_tps,,7.53,5.37,vllm
total_output_tokens,,1465,1466,sglang
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,vllm

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,210.49,209.35,sglang
ttft_p99_ms,,322.60,70081.70,vllm
tpot_median_ms,,0.00,0.00,vllm
tpot_p99_ms,,0.00,0.00,vllm
e2e_median_ms,,263.01,352.87,vllm
e2e_p99_ms,,395.65,70259.27,vllm
throughput_median_tps,,3.80,2.83,vllm
total_output_tokens,,1000,1000,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm
unique_final_answers,,1,1,vllm

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,171.79,166.74,sglang
ttft_p99_ms,,388.07,808.27,vllm
tpot_median_ms,,58.69,101.05,vllm
tpot_p99_ms,,214.89,220.19,vllm
e2e_median_ms,,218.69,267.37,vllm
e2e_p99_ms,,433.76,871.75,vllm
throughput_median_tps,,6.18,4.95,vllm
total_output_tokens,,1450,1450,vllm
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,vllm
ttft_first_turn_ms,,144.09,114.53,sglang
ttft_last_turn_ms,,175.39,205.18,vllm
ttft_growth_ratio,,1.22,1.79,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,61.84,83.68,vllm
ttft_p99_ms,,2046.15,598.70,sglang
tpot_median_ms,,29.69,44.99,vllm
tpot_p99_ms,,79.07,129.45,vllm
e2e_median_ms,,84.35,138.68,vllm
e2e_p99_ms,,2079.30,648.85,sglang
throughput_median_tps,,14.20,9.76,vllm
total_output_tokens,,1470,1466,vllm
num_requests,,992,992,
correctness_rate,,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,80.85,72.85,sglang
ttft_p99_ms,,208.31,149.80,sglang
tpot_median_ms,,14.94,22.32,vllm
tpot_p99_ms,,22.76,27.26,vllm
e2e_median_ms,,630.35,852.30,vllm
e2e_p99_ms,,992.57,1584.19,vllm
throughput_median_tps,,57.69,41.72,vllm
total_output_tokens,,36715,36715,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
vllm,few_shot,0,933.81,0.00,934.64,1,1.07,1
vllm,few_shot,1,936.14,0.00,937.59,1,1.07,1
vllm,few_shot,2,938.63,0.00,942.00,1,1.06,1
vllm,few_shot,3,944.42,0.00,946.49,1,1.06,1
vllm,few_shot,4,941.31,0.00,943.83,1,1.06,1
vllm,few_shot,5,950.00,0.00,961.45,1,1.04,1
vllm,few_shot,6,954.07,36.18,990.24,2,2.02,1
vllm,few_shot,7,987.63,0.00,1005.91,1,0.99,1
vllm,few_shot,8,984.25,0.00,1004.97,1,1.00,1
vllm,few_shot,9,982.55,0.00,1006.90,1,0.99,1
vllm,few_shot,10,984.99,0.00,1010.36,1,0.99,1
vllm,few_shot,11,987.77,44.02,1031.79,2,1.94,1
vllm,few_shot,12,986.55,47.37,1033.92,2,1.93,1
vllm,few_shot,13,981.11,56.07,1037.18,2,1.93,1
vllm,few_shot,14,1004.17,0.00,1034.74,1,0.97,1
vllm,few_shot,15,987.66,57.01,1044.67,2,1.91,1
vllm,few_shot,16,983.11,58.21,1041.32,2,1.92,1
vllm,few_shot,17,1000.82,0.00,1042.54,1,0.96,1
vllm,few_shot,18,1001.09,0.00,1041.75,1,0.96,1
vllm,few_shot,19,997.62,0.00,1042.90,1,0.96,1
vllm,few_shot,20,983.00,61.96,1044.95,2,1.91,1
vllm,few_shot,21,999.13,0.00,1044.79,1,0.96,1
vllm,few_shot,22,1004.20,0.00,1047.00,1,0.96,1
vllm,few_shot,23,988.99,69.85,1058.85,2,1.89,1
vllm,few_shot,24,985.67,66.58,1052.25,2,1.90,1
vllm,few_shot,25,1031.42,0.00,1091.24,1,0.92,1
vllm,few_shot,26,1034.35,0.00,1093.95,1,0.91,1
vllm,few_shot,27,1038.96,0.00,1098.86,1,0.91,1
vllm,few_shot,28,1026.55,0.00,1100.43,1,0.91,1
vllm,few_shot,29,1045.48,0.00,1102.72,1,0.91,1
vllm,few_shot,30,1036.79,0.00,1100.96,1,0.91,1
vllm,few_shot,31,1044.59,0.00,1103.48,1,0.91,1
vllm,few_shot,32,1045.16,0.00,1104.24,1,0.91,1
vllm,few_shot,33,1039.16,0.00,1104.91,1,0.91,1
vllm,few_shot,34,1047.51,61.13,1108.64,2,1.80,1
vllm,few_shot,35,999.26,114.79,1114.05,2,1.80,1
vllm,few_shot,36,1002.69,112.36,1115.05,2,1.79,1
vllm,few_shot,37,141.57,0.00,160.27,1,6.24,1
vllm,few_shot,38,1025.40,0.00,1117.39,1,0.89,1
vllm,few_shot,39,1036.55,82.94,1119.50,2,1.79,1
vllm,few_shot,40,174.65,0.00,183.73,1,5.44,1
vllm,few_shot,41,1094.69,0.00,1117.70,1,0.89,1
vllm,few_shot,42,1001.12,123.87,1125.00,2,1.78,1
vllm,few_shot,43,1033.08,90.09,1123.17,2,1.78,1
