model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-13T00:07:24.105169

Build Times
provider,build_time_s
torchinferno,305.4
vllm,977.2
sglang,162.0

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,404.05,160.05,140.23,sglang
ttft_p99_ms,1305.74,822.09,8657.20,vllm
tpot_median_ms,483.93,55.84,76.51,vllm
tpot_p99_ms,633.37,134.12,8649.03,vllm
e2e_median_ms,805.85,212.56,210.24,sglang
e2e_p99_ms,1921.62,892.26,17282.50,vllm
throughput_median_tps,1.66,7.01,5.77,vllm
total_output_tokens,1460,1461,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,713.55,181.34,199.54,vllm
ttft_p99_ms,922.26,442.78,70588.02,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,744.40,202.09,335.03,vllm
e2e_p99_ms,953.58,470.91,70716.73,vllm
throughput_median_tps,1.34,4.95,2.98,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,618.38,172.81,161.77,sglang
ttft_p99_ms,1347.08,347.03,564.68,vllm
tpot_median_ms,198.58,62.32,95.14,vllm
tpot_p99_ms,496.86,189.69,232.67,vllm
e2e_median_ms,797.95,226.03,254.04,vllm
e2e_p99_ms,1541.62,414.97,724.23,vllm
throughput_median_tps,1.64,6.28,5.18,vllm
total_output_tokens,1457,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,768.59,132.86,115.14,sglang
ttft_last_turn_ms,639.29,164.95,186.45,vllm
ttft_growth_ratio,0.83,1.24,1.62,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,439.74,57.54,72.89,vllm
ttft_p99_ms,1380.21,118.54,453.46,vllm
tpot_median_ms,451.69,26.74,52.54,vllm
tpot_p99_ms,1070.26,42.22,420.75,vllm
e2e_median_ms,832.53,76.99,133.93,vllm
e2e_p99_ms,1757.83,144.32,520.74,vllm
throughput_median_tps,1.63,15.67,10.31,vllm
total_output_tokens,1483,1457,1469,torchinferno
num_requests,992,992,992,
correctness_rate,0.96,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,611.68,75.38,64.50,sglang
ttft_p99_ms,2070.44,206.32,109.79,sglang
tpot_median_ms,30.57,14.92,22.41,vllm
tpot_p99_ms,69.44,20.49,27.09,vllm
e2e_median_ms,1967.45,628.93,832.60,vllm
e2e_p99_ms,3047.35,1049.55,1582.76,vllm
throughput_median_tps,18.73,58.15,42.18,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,833.23,197.09,1030.33,2,1.94,1
torchinferno,few_shot,1,837.51,198.69,1036.19,2,1.93,1
torchinferno,few_shot,2,1307.34,0.00,1702.51,1,0.59,1
torchinferno,few_shot,3,1312.07,0.00,1702.68,1,0.59,1
torchinferno,few_shot,4,1293.90,0.00,1697.22,1,0.59,1
torchinferno,few_shot,5,1303.66,0.00,1714.94,1,0.58,1
torchinferno,few_shot,6,1312.61,0.00,1712.74,1,0.58,1
torchinferno,few_shot,7,1301.53,0.00,1718.78,1,0.58,1
torchinferno,few_shot,8,1296.48,0.00,1717.16,1,0.58,1
torchinferno,few_shot,9,1303.47,0.00,1720.53,1,0.58,1
torchinferno,few_shot,10,1298.52,0.00,1711.56,1,0.58,1
torchinferno,few_shot,11,1299.50,0.00,1711.35,1,0.58,1
torchinferno,few_shot,12,1297.16,0.00,1726.66,1,0.58,1
torchinferno,few_shot,13,1298.42,0.00,1717.21,1,0.58,1
torchinferno,few_shot,14,274.29,0.00,698.49,1,1.43,1
torchinferno,few_shot,15,1293.24,0.00,1721.16,1,0.58,1
torchinferno,few_shot,16,1290.30,0.00,1723.63,1,0.58,1
torchinferno,few_shot,17,1303.14,0.00,1737.30,1,0.58,1
torchinferno,few_shot,18,1303.45,0.00,1725.94,1,0.58,1
torchinferno,few_shot,19,1293.41,0.00,1726.50,1,0.58,1
torchinferno,few_shot,20,1289.31,0.00,1725.24,1,0.58,1
torchinferno,few_shot,21,1302.91,0.00,1726.17,1,0.58,1
torchinferno,few_shot,22,1297.15,0.00,1733.18,1,0.58,1
torchinferno,few_shot,23,1301.88,0.00,1733.65,1,0.58,1
torchinferno,few_shot,24,1297.77,0.00,1745.95,1,0.57,1
torchinferno,few_shot,25,1302.72,0.00,1733.52,1,0.58,1
torchinferno,few_shot,26,285.78,0.00,718.34,1,1.39,1
torchinferno,few_shot,27,1305.74,0.00,1754.53,1,0.57,1
torchinferno,few_shot,28,1300.13,0.00,1753.47,1,0.57,1
torchinferno,few_shot,29,1301.56,0.00,1742.59,1,0.57,1
torchinferno,few_shot,30,1298.04,0.00,1746.26,1,0.57,1
torchinferno,few_shot,31,1297.01,0.00,1743.83,1,0.57,1
torchinferno,few_shot,32,1313.34,0.00,1757.46,1,0.57,1
torchinferno,few_shot,33,1290.21,0.00,1762.39,1,0.57,1
torchinferno,few_shot,34,1303.70,0.00,1782.16,1,0.56,1
torchinferno,few_shot,35,1300.95,0.00,1778.77,1,0.56,1
torchinferno,few_shot,36,1288.90,596.46,1885.36,2,1.06,1
torchinferno,few_shot,37,1296.94,585.66,1882.60,2,1.06,1
torchinferno,few_shot,38,1293.18,592.03,1885.22,2,1.06,1
torchinferno,few_shot,39,1298.47,591.22,1889.69,2,1.06,1
torchinferno,few_shot,40,1301.77,598.15,1899.91,2,1.05,1
torchinferno,few_shot,41,1300.53,588.96,1889.49,2,1.06,1
torchinferno,few_shot,42,1301.03,591.64,1892.67,2,1.06,1
torchinferno,few_shot,43,1296.79,595.12,1891.91,2,1.06,1
torchinferno,few_shot,44,1291.46,605.30,1896.76,2,1.05,1
torchinferno,few_shot,45,1296.71,599.80,1896.51,2,1.05,1
torchinferno,few_shot,46,1289.48,608.65,1898.14,2,1.05,1
torchinferno,few_shot,47,1301.37,610.59,1911.96,2,1.05,1
torchinferno,few_shot,48,1301.39,615.14,1916.53,2,1.04,1
torchinferno,few_shot,49,1298.69,601.86,1900.55,2,1.05,1
torchinferno,few_shot,50,1297.27,619.25,1916.53,2,1.04,1
torchinferno,few_shot,51,1299.02,609.51,1908.52,2,1.05,1
torchinferno,few_shot,52,1289.24,618.41,1907.65,2,1.05,1
torchinferno,few_shot,53,1303.99,604.41,1908.40,2,1.05,1
torchinferno,few_shot,54,1298.45,622.88,1921.34,2,1.04,1
torchinferno,few_shot,55,1296.41,625.21,1921.62,2,1.04,1
torchinferno,few_shot,56,1311.75,615.03,1926.78,2,1.04,1
torchinferno,few_shot,57,1297.68,619.42,1917.10,2,1.04,1
torchinferno,few_shot,58,1307.70,625.73,1933.43,2,1.03,1
torchinferno,few_shot,59,1295.99,633.86,1929.85,2,1.04,1
torchinferno,few_shot,60,1297.87,633.68,1931.55,2,1.04,1
torchinferno,few_shot,61,1307.00,626.20,1933.20,2,1.03,1
torchinferno,few_shot,62,1307.03,629.12,1936.15,2,1.03,1
torchinferno,few_shot,63,1293.26,633.37,1926.63,2,1.04,1
torchinferno,few_shot,64,1296.53,637.01,1933.54,2,1.03,1
torchinferno,few_shot,65,1310.30,635.05,1945.35,2,1.03,1
torchinferno,few_shot,66,293.38,0.00,632.33,1,1.58,1
torchinferno,few_shot,67,302.15,0.00,639.47,1,1.56,1
torchinferno,few_shot,68,282.43,0.00,617.19,1,1.62,1
