model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-12T19:02:16.668487+00:00

Build Times
provider,build_time_s
torchinferno,37.8
vllm,283.0
sglang,153.0

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,139.59,72.86,82.90,vllm
ttft_p99_ms,727.59,108.98,536.47,vllm
tpot_median_ms,32.44,35.56,66.53,torchinferno
tpot_p99_ms,44.92,55.47,798.39,torchinferno
e2e_median_ms,164.47,97.30,139.99,vllm
e2e_p99_ms,750.42,150.52,851.70,vllm
throughput_median_tps,7.07,14.01,9.73,vllm
total_output_tokens,1461,1460,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,64.35,74.85,117.46,torchinferno
ttft_p99_ms,396.40,319.87,69812.02,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,82.97,92.00,204.82,torchinferno
e2e_p99_ms,429.49,331.86,69878.05,vllm
throughput_median_tps,12.05,10.87,4.88,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,189.60,69.22,82.84,vllm
ttft_p99_ms,1017.05,153.57,488.26,vllm
tpot_median_ms,35.57,35.49,72.45,vllm
tpot_p99_ms,47.27,88.88,902.99,torchinferno
e2e_median_ms,217.96,94.18,141.05,vllm
e2e_p99_ms,1037.17,198.63,935.48,vllm
throughput_median_tps,5.21,14.32,9.52,vllm
total_output_tokens,1442,1450,1450,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,431.12,69.42,65.23,sglang
ttft_last_turn_ms,174.76,72.03,87.14,vllm
ttft_growth_ratio,0.41,1.04,1.34,torchinferno
ttft_first_turn_median_ms,219.19,67.27,60.62,sglang
ttft_first_turn_p99_ms,1102.01,141.41,104.48,sglang
ttft_last_turn_median_ms,187.24,67.46,89.68,vllm
ttft_last_turn_p99_ms,208.83,144.01,114.55,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,52.36,36.34,52.29,vllm
ttft_p99_ms,799.52,97.40,444.07,vllm
tpot_median_ms,34.81,23.61,438.69,vllm
tpot_p99_ms,72.75,33.77,1169.80,vllm
e2e_median_ms,72.48,54.65,495.06,vllm
e2e_p99_ms,817.70,145.38,1204.08,vllm
throughput_median_tps,19.69,23.81,2.80,vllm
total_output_tokens,1462,1476,1470,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,188.21,46.00,51.51,vllm
ttft_p99_ms,479.66,63.21,110.77,vllm
tpot_median_ms,19.09,15.15,24.16,vllm
tpot_p99_ms,24.74,17.48,62.45,vllm
e2e_median_ms,885.99,572.71,930.11,vllm
e2e_p99_ms,1564.54,1024.08,1660.60,vllm
throughput_median_tps,41.44,61.45,40.13,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,1,0,787.41,0.00,799.53,1,1.25,1,,,,,,,1,,,
torchinferno,few_shot,0,1,805.11,23.78,828.89,2,2.41,1,,,,,,,0,,,
torchinferno,few_shot,7,2,760.83,0.00,776.22,1,1.29,1,,,,,,,7,,,
torchinferno,few_shot,17,3,595.18,0.00,610.28,1,1.64,1,,,,,,,17,,,
torchinferno,few_shot,31,4,362.05,0.00,376.50,1,2.66,1,,,,,,,31,,,
torchinferno,few_shot,8,5,747.58,0.00,762.15,1,1.31,1,,,,,,,8,,,
torchinferno,few_shot,26,6,443.43,0.00,461.46,1,2.17,1,,,,,,,26,,,
torchinferno,few_shot,10,7,713.82,0.00,730.23,1,1.37,1,,,,,,,10,,,
torchinferno,few_shot,28,8,411.17,0.00,429.52,1,2.33,1,,,,,,,28,,,
torchinferno,few_shot,25,9,462.55,0.00,480.11,1,2.08,1,,,,,,,25,,,
torchinferno,few_shot,12,10,679.87,0.00,698.47,1,1.43,1,,,,,,,12,,,
torchinferno,few_shot,24,11,478.25,0.00,498.00,1,2.01,1,,,,,,,24,,,
torchinferno,few_shot,9,12,727.59,0.00,750.42,1,1.33,1,,,,,,,9,,,
torchinferno,few_shot,4,13,811.17,0.00,835.68,1,1.20,1,,,,,,,4,,,
torchinferno,few_shot,11,14,694.38,0.00,718.65,1,1.39,1,,,,,,,11,,,
torchinferno,few_shot,29,15,394.44,0.00,418.20,1,2.39,1,,,,,,,29,,,
torchinferno,few_shot,5,16,797.40,0.00,821.49,1,1.22,1,,,,,,,5,,,
torchinferno,few_shot,3,17,832.02,25.72,857.75,2,2.33,1,,,,,,,3,,,
torchinferno,few_shot,19,18,560.53,29.53,590.06,2,3.39,1,,,,,,,19,,,
torchinferno,few_shot,23,19,495.41,27.64,523.05,2,3.82,1,,,,,,,23,,,
torchinferno,few_shot,16,20,610.85,30.23,641.08,2,3.12,1,,,,,,,16,,,
torchinferno,few_shot,20,21,545.94,29.30,575.24,2,3.48,1,,,,,,,20,,,
torchinferno,few_shot,32,22,345.79,28.98,374.77,2,5.34,1,,,,,,,32,,,
torchinferno,few_shot,15,23,627.80,32.82,660.62,2,3.03,1,,,,,,,15,,,
torchinferno,few_shot,14,24,645.30,32.45,677.75,2,2.95,1,,,,,,,14,,,
torchinferno,few_shot,30,25,376.78,33.68,410.46,2,4.87,1,,,,,,,30,,,
torchinferno,few_shot,13,26,660.39,35.12,695.51,2,2.88,1,,,,,,,13,,,
torchinferno,few_shot,27,27,428.90,33.00,461.90,2,4.33,1,,,,,,,27,,,
torchinferno,few_shot,6,28,777.76,36.93,814.69,2,2.45,1,,,,,,,6,,,
torchinferno,few_shot,33,29,328.20,34.99,363.20,2,5.51,1,,,,,,,33,,,
torchinferno,few_shot,2,30,847.34,37.49,884.83,2,2.26,1,,,,,,,2,,,
torchinferno,few_shot,21,31,528.32,40.54,568.86,2,3.52,1,,,,,,,21,,,
torchinferno,few_shot,22,32,510.76,44.49,555.25,2,3.60,1,,,,,,,22,,,
torchinferno,few_shot,18,33,580.11,45.10,625.21,2,3.20,1,,,,,,,18,,,
torchinferno,few_shot,34,34,397.29,0.00,408.13,1,2.45,1,,,,,,,34,,,
torchinferno,few_shot,37,35,344.99,0.00,358.70,1,2.79,1,,,,,,,37,,,
torchinferno,few_shot,38,36,329.03,0.00,342.70,1,2.92,1,,,,,,,38,,,
torchinferno,few_shot,48,37,159.35,0.00,174.99,1,5.71,1,,,,,,,48,,,
torchinferno,few_shot,53,38,77.47,0.00,92.09,1,10.86,1,,,,,,,53,,,
