model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-09T23:02:15.511841+00:00

Build Times
provider,build_time_s
torchinferno,41.3
vllm,199.9
sglang,243.6

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,171.89,124.21,139.40,vllm
ttft_p99_ms,831.61,235.38,581.49,vllm
tpot_median_ms,43.71,38.96,78.01,vllm
tpot_p99_ms,86.94,132.04,927.92,torchinferno
e2e_median_ms,209.04,159.87,215.87,vllm
e2e_p99_ms,915.76,290.12,1014.40,vllm
throughput_median_tps,6.11,9.21,5.65,vllm
total_output_tokens,1460,1466,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,149.22,224.94,vllm
ttft_p99_ms,,393.40,70448.34,vllm
tpot_median_ms,,0.00,0.00,
tpot_p99_ms,,0.00,0.00,
e2e_median_ms,,173.77,386.89,vllm
e2e_p99_ms,,403.80,70594.62,vllm
throughput_median_tps,,5.75,2.58,vllm
total_output_tokens,,1000,1000,
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,
unique_final_answers,,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,151.38,167.37,vllm
ttft_p99_ms,,468.67,716.01,vllm
tpot_median_ms,,47.53,110.73,vllm
tpot_p99_ms,,173.99,1123.06,vllm
e2e_median_ms,,197.69,283.90,vllm
e2e_p99_ms,,505.16,1216.13,vllm
throughput_median_tps,,7.06,4.61,vllm
total_output_tokens,,1450,1450,
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,
ttft_first_turn_ms,,137.73,99.60,sglang
ttft_last_turn_ms,,165.99,205.82,vllm
ttft_growth_ratio,,1.21,2.07,vllm
ttft_first_turn_median_ms,,135.26,101.70,sglang
ttft_first_turn_p99_ms,,292.55,288.83,sglang
ttft_last_turn_median_ms,,157.73,208.49,vllm
ttft_last_turn_p99_ms,,427.27,309.41,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,33.75,48.17,vllm
ttft_p99_ms,,48.67,394.85,vllm
tpot_median_ms,,22.28,351.88,vllm
tpot_p99_ms,,32.91,1141.36,vllm
e2e_median_ms,,50.47,417.23,vllm
e2e_p99_ms,,93.70,1122.46,vllm
throughput_median_tps,,25.23,3.56,vllm
total_output_tokens,,1471,1489,sglang
num_requests,,992,992,
correctness_rate,,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,77.87,71.14,sglang
ttft_p99_ms,,251.44,424.21,vllm
tpot_median_ms,,14.83,22.46,vllm
tpot_p99_ms,,17.39,96.55,vllm
e2e_median_ms,,595.75,883.36,vllm
e2e_p99_ms,,1032.44,1642.62,vllm
throughput_median_tps,,58.67,41.31,vllm
total_output_tokens,,36715,36715,
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,4,0,794.54,0.00,801.60,1,1.25,1,,,,,,,4,,,
torchinferno,few_shot,3,1,814.69,66.83,881.53,2,2.27,1,,,,,,,3,,,
torchinferno,few_shot,23,2,626.29,0.47,626.76,2,3.19,1,,,,,,,23,,,
torchinferno,few_shot,11,3,771.97,0.00,850.35,1,1.18,1,,,,,,,11,,,
torchinferno,few_shot,8,4,915.52,0.00,915.76,1,1.09,1,,,,,,,8,,,
torchinferno,few_shot,25,5,600.04,0.00,605.21,1,1.65,1,,,,,,,25,,,
torchinferno,few_shot,31,6,501.50,0.00,501.84,1,1.99,1,,,,,,,31,,,
torchinferno,few_shot,18,7,725.20,9.26,734.47,2,2.72,1,,,,,,,18,,,
torchinferno,few_shot,32,8,470.40,20.55,490.95,2,4.07,1,,,,,,,32,,,
torchinferno,few_shot,13,9,829.44,5.43,834.86,2,2.40,1,,,,,,,13,,,
torchinferno,few_shot,29,10,541.01,0.00,546.43,1,1.83,1,,,,,,,29,,,
torchinferno,few_shot,22,11,670.70,0.41,671.11,2,2.98,1,,,,,,,22,,,
torchinferno,few_shot,6,12,875.50,104.07,979.57,2,2.04,1,,,,,,,6,,,
torchinferno,few_shot,7,13,956.21,0.00,956.51,1,1.05,1,,,,,,,7,,,
torchinferno,few_shot,16,14,762.65,20.65,783.30,2,2.55,1,,,,,,,16,,,
torchinferno,few_shot,15,15,792.11,14.50,806.61,2,2.48,1,,,,,,,15,,,
torchinferno,few_shot,2,16,1037.84,30.25,1068.09,2,1.87,1,,,,,,,2,,,
torchinferno,few_shot,1,17,976.06,0.00,1089.49,1,0.92,1,,,,,,,1,,,
torchinferno,few_shot,48,18,220.51,0.00,225.82,1,4.43,1,,,,,,,48,,,
torchinferno,few_shot,17,19,739.32,0.00,774.52,1,1.29,1,,,,,,,17,,,
torchinferno,few_shot,20,20,723.54,0.45,723.99,2,2.76,1,,,,,,,20,,,
torchinferno,few_shot,24,21,650.85,0.00,655.73,1,1.53,1,,,,,,,24,,,
torchinferno,few_shot,42,22,307.62,0.00,340.93,1,2.93,1,,,,,,,42,,,
torchinferno,few_shot,10,23,901.10,0.00,916.01,1,1.09,1,,,,,,,10,,,
torchinferno,few_shot,21,24,691.50,20.77,712.27,2,2.81,1,,,,,,,21,,,
torchinferno,few_shot,47,25,239.09,0.00,259.57,1,3.85,1,,,,,,,47,,,
torchinferno,few_shot,14,26,824.88,20.33,845.20,2,2.37,1,,,,,,,14,,,
torchinferno,few_shot,35,27,423.53,0.00,473.31,1,2.11,1,,,,,,,35,,,
torchinferno,few_shot,44,28,267.70,49.54,317.24,2,6.30,1,,,,,,,44,,,
torchinferno,few_shot,27,29,579.16,39.97,619.13,2,3.23,1,,,,,,,27,,,
torchinferno,few_shot,34,30,490.42,0.00,495.38,1,2.02,1,,,,,,,34,,,
torchinferno,few_shot,45,31,284.18,20.67,304.85,2,6.56,1,,,,,,,45,,,
torchinferno,few_shot,30,32,564.77,4.93,569.70,2,3.51,1,,,,,,,30,,,
torchinferno,few_shot,33,33,508.04,10.47,518.50,2,3.86,1,,,,,,,33,,,
torchinferno,few_shot,64,34,256.94,0.00,257.49,1,3.88,1,,,,,,,64,,,
torchinferno,few_shot,0,35,994.74,146.53,1141.27,2,1.75,1,,,,,,,0,,,
torchinferno,few_shot,41,36,318.57,0.00,382.56,1,2.61,1,,,,,,,41,,,
torchinferno,few_shot,46,37,237.74,0.00,296.62,1,3.37,1,,,,,,,46,,,
torchinferno,few_shot,43,38,304.52,0.00,350.27,1,2.85,1,,,,,,,43,,,
torchinferno,few_shot,36,39,407.40,67.00,474.40,2,4.22,1,,,,,,,36,,,
torchinferno,few_shot,19,40,748.95,25.24,774.19,2,2.58,1,,,,,,,19,,,
torchinferno,few_shot,52,41,174.89,15.08,189.97,2,10.53,1,,,,,,,52,,,
torchinferno,few_shot,28,42,556.79,0.00,620.08,1,1.61,1,,,,,,,28,,,
torchinferno,few_shot,40,43,342.03,67.64,409.67,2,4.88,1,,,,,,,40,,,
torchinferno,few_shot,5,44,894.33,0.00,1056.59,1,0.95,1,,,,,,,5,,,
torchinferno,few_shot,65,45,147.44,0.00,216.16,1,4.63,1,,,,,,,65,,,
torchinferno,few_shot,51,46,176.61,44.49,221.10,2,9.05,1,,,,,,,51,,,
torchinferno,few_shot,12,47,831.61,0.00,920.42,1,1.09,1,,,,,,,12,,,
torchinferno,few_shot,49,48,178.37,82.66,261.03,2,7.66,1,,,,,,,49,,,
torchinferno,few_shot,39,49,435.44,0.00,439.82,1,2.27,1,,,,,,,39,,,
torchinferno,few_shot,37,50,464.73,0.00,477.06,1,2.10,1,,,,,,,37,,,
torchinferno,few_shot,53,51,193.35,0.00,193.67,1,5.16,1,,,,,,,53,,,
torchinferno,few_shot,26,52,671.07,0.00,678.71,1,1.47,1,,,,,,,26,,,
torchinferno,few_shot,9,53,979.11,0.00,990.32,1,1.01,1,,,,,,,9,,,
torchinferno,few_shot,50,54,159.42,98.39,257.81,2,7.76,1,,,,,,,50,,,
torchinferno,few_shot,38,55,446.64,0.00,476.93,1,2.10,1,,,,,,,38,,,
torchinferno,few_shot,67,56,95.32,0.00,169.32,1,5.91,1,,,,,,,67,,,
torchinferno,few_shot,66,57,223.32,0.00,237.84,1,4.20,1,,,,,,,66,,,
torchinferno,few_shot,81,58,187.63,0.00,201.85,1,4.95,1,,,,,,,81,,,
torchinferno,few_shot,72,59,203.92,0.00,220.83,1,4.53,1,,,,,,,72,,,
torchinferno,few_shot,74,60,202.36,0.00,219.70,1,4.55,1,,,,,,,74,,,
torchinferno,few_shot,102,61,157.03,0.00,171.52,1,5.83,1,,,,,,,102,,,
torchinferno,few_shot,71,62,208.60,0.00,228.12,1,4.38,1,,,,,,,71,,,
torchinferno,few_shot,110,63,140.82,0.00,160.53,1,6.23,1,,,,,,,110,,,
torchinferno,few_shot,105,64,154.09,0.00,171.23,1,5.84,1,,,,,,,105,,,
torchinferno,few_shot,87,65,182.25,0.00,201.88,1,4.95,1,,,,,,,87,,,
torchinferno,few_shot,96,66,168.49,0.00,188.81,1,5.30,1,,,,,,,96,,,
torchinferno,few_shot,69,67,213.53,0.00,245.23,1,4.08,1,,,,,,,69,,,
torchinferno,few_shot,82,68,185.65,0.00,219.94,1,4.55,1,,,,,,,82,,,
torchinferno,few_shot,84,69,185.55,31.16,216.72,2,9.23,1,,,,,,,84,,,
torchinferno,few_shot,100,70,155.21,0.00,191.46,1,5.22,1,,,,,,,100,,,
torchinferno,few_shot,108,71,146.84,33.85,180.69,2,11.07,1,,,,,,,108,,,
torchinferno,few_shot,113,72,134.73,0.00,173.70,1,5.76,1,,,,,,,113,,,
torchinferno,few_shot,112,73,137.07,0.00,177.80,1,5.62,1,,,,,,,112,,,
torchinferno,few_shot,106,74,154.25,0.00,191.61,1,5.22,1,,,,,,,106,,,
torchinferno,few_shot,54,75,226.54,43.61,270.15,2,7.40,1,,,,,,,54,,,
torchinferno,few_shot,77,76,194.15,52.30,246.46,2,8.12,1,,,,,,,77,,,
torchinferno,few_shot,94,77,160.81,54.78,215.59,2,9.28,1,,,,,,,94,,,
torchinferno,few_shot,109,78,147.61,0.00,192.05,1,5.21,1,,,,,,,109,,,
torchinferno,few_shot,95,79,161.28,0.00,217.53,1,4.60,1,,,,,,,95,,,
torchinferno,few_shot,93,80,167.02,54.26,221.28,2,9.04,1,,,,,,,93,,,
torchinferno,few_shot,75,81,197.63,59.64,257.27,2,7.77,1,,,,,,,75,,,
torchinferno,few_shot,68,82,212.26,0.00,275.44,1,3.63,1,,,,,,,68,,,
torchinferno,few_shot,101,83,157.61,0.00,215.33,1,4.64,1,,,,,,,101,,,
torchinferno,few_shot,99,84,160.56,59.79,220.36,2,9.08,1,,,,,,,99,,,
torchinferno,few_shot,88,85,176.29,0.00,242.25,1,4.13,1,,,,,,,88,,,
torchinferno,few_shot,91,86,169.48,67.45,236.94,2,8.44,1,,,,,,,91,,,
torchinferno,few_shot,83,87,186.56,71.05,257.61,2,7.76,1,,,,,,,83,,,
torchinferno,few_shot,116,88,126.34,86.94,213.28,2,9.38,1,,,,,,,116,,,
torchinferno,few_shot,55,89,224.79,0.00,227.29,1,4.40,1,,,,,,,55,,,
torchinferno,few_shot,89,90,265.49,0.00,277.32,1,3.61,1,,,,,,,89,,,
torchinferno,few_shot,85,91,274.20,0.00,287.08,1,3.48,1,,,,,,,85,,,
torchinferno,few_shot,119,92,220.99,0.00,221.37,1,4.52,1,,,,,,,119,,,
torchinferno,few_shot,76,93,300.01,0.00,312.07,1,3.20,1,,,,,,,76,,,
torchinferno,few_shot,92,94,262.70,0.00,281.85,1,3.55,1,,,,,,,92,,,
torchinferno,few_shot,70,95,304.23,22.90,327.13,2,6.11,1,,,,,,,70,,,
torchinferno,few_shot,58,96,154.91,0.00,173.55,1,5.76,1,,,,,,,58,,,
torchinferno,few_shot,59,97,126.61,29.55,156.16,2,12.81,1,,,,,,,59,,,
torchinferno,few_shot,79,98,283.15,31.54,314.69,2,6.36,1,,,,,,,79,,,
