model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-03T07:02:23.035333+00:00

Build Times
provider,build_time_s
torchinferno,41.4
vllm,254.3
sglang,165.2

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,151.39,156.64,141.05,sglang
ttft_p99_ms,847.29,277.16,608.61,vllm
tpot_median_ms,48.67,45.02,77.55,vllm
tpot_p99_ms,119.30,130.48,159.09,torchinferno
e2e_median_ms,192.13,191.64,218.02,vllm
e2e_p99_ms,884.19,331.77,654.37,vllm
throughput_median_tps,6.40,7.37,5.70,vllm
total_output_tokens,1461,1461,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,143.36,213.30,222.52,torchinferno
ttft_p99_ms,450.33,523.27,69748.00,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,153.74,246.09,391.55,torchinferno
e2e_p99_ms,466.90,535.72,69827.21,torchinferno
throughput_median_tps,6.50,4.06,2.55,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,317.60,175.73,167.36,sglang
ttft_p99_ms,445.78,325.76,662.21,vllm
tpot_median_ms,60.19,43.16,105.08,vllm
tpot_p99_ms,118.74,197.44,275.05,torchinferno
e2e_median_ms,371.53,220.51,270.42,vllm
e2e_p99_ms,515.78,426.83,821.02,vllm
throughput_median_tps,3.89,6.39,4.74,vllm
total_output_tokens,1458,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,254.98,155.98,113.94,sglang
ttft_last_turn_ms,358.23,166.49,192.80,vllm
ttft_growth_ratio,1.40,1.07,1.69,vllm
ttft_first_turn_median_ms,326.47,157.43,106.46,sglang
ttft_first_turn_p99_ms,429.12,335.40,239.31,sglang
ttft_last_turn_median_ms,357.78,163.38,187.99,vllm
ttft_last_turn_p99_ms,427.68,305.91,326.83,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,132.79,64.85,72.36,vllm
ttft_p99_ms,305.06,2102.06,524.72,torchinferno
tpot_median_ms,44.60,30.51,72.34,vllm
tpot_p99_ms,118.73,1983.22,516.01,torchinferno
e2e_median_ms,161.04,89.40,153.32,vllm
e2e_p99_ms,336.24,2150.70,590.99,torchinferno
throughput_median_tps,8.09,13.48,9.54,vllm
total_output_tokens,1459,1467,1463,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,259.16,73.98,72.63,sglang
ttft_p99_ms,853.22,234.24,395.25,vllm
tpot_median_ms,21.01,15.17,22.14,vllm
tpot_p99_ms,33.46,23.64,28.47,vllm
e2e_median_ms,965.70,619.53,816.05,vllm
e2e_p99_ms,1915.03,1007.76,1701.92,vllm
throughput_median_tps,35.70,57.67,42.02,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,4,0,713.44,0.00,722.77,1,1.38,1,,,,,,,4,,,
torchinferno,few_shot,7,1,711.61,0.00,724.02,1,1.38,1,,,,,,,7,,,
torchinferno,few_shot,1,2,714.68,0.00,727.84,1,1.37,1,,,,,,,1,,,
torchinferno,few_shot,12,3,711.18,0.00,724.87,1,1.38,1,,,,,,,12,,,
torchinferno,few_shot,10,4,712.26,0.00,726.62,1,1.38,1,,,,,,,10,,,
torchinferno,few_shot,9,5,715.13,0.00,728.08,1,1.37,1,,,,,,,9,,,
torchinferno,few_shot,11,6,716.39,0.00,728.58,1,1.37,1,,,,,,,11,,,
torchinferno,few_shot,5,7,715.93,0.00,732.85,1,1.36,1,,,,,,,5,,,
torchinferno,few_shot,8,8,710.84,0.00,733.41,1,1.36,1,,,,,,,8,,,
torchinferno,few_shot,17,9,700.39,0.00,723.91,1,1.38,1,,,,,,,17,,,
torchinferno,few_shot,2,10,712.91,27.85,740.77,2,2.70,1,,,,,,,2,,,
torchinferno,few_shot,19,11,698.28,25.21,723.48,2,2.76,1,,,,,,,19,,,
torchinferno,few_shot,3,12,717.80,26.32,744.12,2,2.69,1,,,,,,,3,,,
torchinferno,few_shot,14,13,711.79,29.37,741.16,2,2.70,1,,,,,,,14,,,
torchinferno,few_shot,6,14,712.09,33.23,745.32,2,2.68,1,,,,,,,6,,,
torchinferno,few_shot,0,15,717.22,32.44,749.66,2,2.67,1,,,,,,,0,,,
torchinferno,few_shot,15,16,709.38,35.54,744.92,2,2.68,1,,,,,,,15,,,
torchinferno,few_shot,13,17,711.23,35.49,746.73,2,2.68,1,,,,,,,13,,,
torchinferno,few_shot,16,18,713.22,34.20,747.42,2,2.68,1,,,,,,,16,,,
torchinferno,few_shot,28,19,774.68,0.00,787.72,1,1.27,1,,,,,,,28,,,
torchinferno,few_shot,41,20,770.04,0.00,786.13,1,1.27,1,,,,,,,41,,,
torchinferno,few_shot,31,21,774.44,0.00,791.40,1,1.26,1,,,,,,,31,,,
torchinferno,few_shot,38,22,774.04,0.00,793.82,1,1.26,1,,,,,,,38,,,
torchinferno,few_shot,42,23,771.90,0.00,793.95,1,1.26,1,,,,,,,42,,,
torchinferno,few_shot,47,24,769.01,0.00,794.41,1,1.26,1,,,,,,,47,,,
torchinferno,few_shot,43,25,772.19,0.00,796.71,1,1.26,1,,,,,,,43,,,
torchinferno,few_shot,48,26,767.42,0.00,796.51,1,1.26,1,,,,,,,48,,,
torchinferno,few_shot,46,27,772.08,0.00,798.11,1,1.25,1,,,,,,,46,,,
torchinferno,few_shot,29,28,772.33,0.00,805.39,1,1.24,1,,,,,,,29,,,
torchinferno,few_shot,25,29,781.16,0.00,808.26,1,1.24,1,,,,,,,25,,,
torchinferno,few_shot,33,30,770.99,36.68,807.67,2,2.48,1,,,,,,,33,,,
torchinferno,few_shot,35,31,776.91,0.00,808.45,1,1.24,1,,,,,,,35,,,
torchinferno,few_shot,37,32,775.95,0.00,809.32,1,1.24,1,,,,,,,37,,,
torchinferno,few_shot,36,33,775.68,36.17,811.85,2,2.46,1,,,,,,,36,,,
torchinferno,few_shot,24,34,778.84,0.00,816.92,1,1.22,1,,,,,,,24,,,
torchinferno,few_shot,39,35,768.67,0.00,813.63,1,1.23,1,,,,,,,39,,,
torchinferno,few_shot,18,36,776.49,47.11,823.61,2,2.43,1,,,,,,,18,,,
torchinferno,few_shot,34,37,777.41,0.00,820.34,1,1.22,1,,,,,,,34,,,
torchinferno,few_shot,26,38,780.49,0.00,824.20,1,1.21,1,,,,,,,26,,,
