model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-09T13:14:50.958994

Build Times
provider,build_time_s
vllm,837.6
sglang,139.7
torchinferno,38.3

few_shot
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,52.71,30.75,37.45,sglang
ttft_p99_ms,658.47,7561.81,312.54,torchinferno
tpot_median_ms,0.00,0.00,0.00,vllm
tpot_p99_ms,0.00,0.00,0.00,vllm
e2e_median_ms,67.50,41.02,49.23,sglang
e2e_p99_ms,671.28,8129.63,783.28,vllm
throughput_median_tps,14.82,24.38,20.31,sglang
total_output_tokens,8,8,8,vllm
num_requests,8,8,8,
correctness_rate,1.00,1.00,1.00,vllm

self_consistency
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,172.88,469.34,524.04,vllm
ttft_p99_ms,200.93,485.34,723.48,vllm
tpot_median_ms,0.00,0.00,0.00,vllm
tpot_p99_ms,0.00,0.00,0.00,vllm
e2e_median_ms,188.85,482.71,707.17,vllm
e2e_p99_ms,220.52,499.20,764.88,vllm
throughput_median_tps,5.30,2.07,1.42,vllm
total_output_tokens,16,16,16,vllm
num_requests,16,16,16,
correctness_rate,1.00,1.00,1.00,vllm
unique_final_answers,1,1,1,vllm

multi_turn
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,48.52,30.78,306.55,sglang
ttft_p99_ms,55.85,32.46,384.14,sglang
tpot_median_ms,0.00,0.00,0.00,vllm
tpot_p99_ms,0.00,0.00,0.00,vllm
e2e_median_ms,65.03,41.38,383.30,sglang
e2e_p99_ms,71.13,43.04,887.35,sglang
throughput_median_tps,15.38,24.17,2.61,sglang
total_output_tokens,8,8,8,vllm
num_requests,8,8,8,
correctness_rate,1.00,1.00,1.00,vllm
ttft_first_turn_ms,50.03,24.37,248.72,sglang
ttft_last_turn_ms,46.11,32.09,384.14,sglang
ttft_growth_ratio,0.92,1.32,1.54,vllm

tree_of_thought
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,87.18,41.36,76.25,sglang
ttft_p99_ms,114.93,48.05,413.60,sglang
tpot_median_ms,36.82,22.48,89.42,sglang
tpot_p99_ms,42.08,22.87,89.90,sglang
e2e_median_ms,107.24,54.36,161.05,sglang
e2e_p99_ms,131.68,66.52,1458.08,sglang
throughput_median_tps,9.55,18.49,6.26,sglang
total_output_tokens,33,33,33,vllm
num_requests,31,31,31,
correctness_rate,1.00,1.00,1.00,vllm

long_output
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,47.71,32.22,923.12,sglang
ttft_p99_ms,59.81,33.41,3612.73,sglang
tpot_median_ms,16.92,11.86,13.35,sglang
tpot_p99_ms,18.10,14.70,14.52,torchinferno
e2e_median_ms,673.97,471.16,1518.75,sglang
e2e_p99_ms,1170.82,807.25,4255.71,sglang
throughput_median_tps,56.43,80.61,22.04,sglang
total_output_tokens,303,303,303,vllm
num_requests,8,8,8,
correctness_rate,1.00,1.00,1.00,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
vllm,few_shot,0,658.47,0.00,671.28,1,1.49,1
vllm,few_shot,1,79.56,0.00,96.31,1,10.38,1
vllm,few_shot,2,145.91,0.00,162.28,1,6.16,1
vllm,few_shot,3,44.86,0.00,61.88,1,16.16,1
vllm,few_shot,4,53.38,0.00,67.90,1,14.73,1
vllm,few_shot,5,52.04,0.00,67.09,1,14.91,1
vllm,few_shot,6,50.56,0.00,65.80,1,15.20,1
vllm,few_shot,7,46.70,0.00,65.34,1,15.30,1
vllm,self_consistency,0,70.75,0.00,74.41,1,13.44,1
vllm,self_consistency,1,102.17,0.00,184.90,1,5.41,1
vllm,self_consistency,2,98.17,0.00,183.35,1,5.45,1
vllm,self_consistency,3,101.39,0.00,186.90,1,5.35,1
vllm,self_consistency,4,173.29,0.00,182.02,1,5.49,1
vllm,self_consistency,5,171.36,0.00,177.36,1,5.64,1
vllm,self_consistency,6,171.52,0.00,188.36,1,5.31,1
vllm,self_consistency,7,166.95,0.00,176.20,1,5.68,1
vllm,self_consistency,8,185.86,0.00,208.11,1,4.81,1
vllm,self_consistency,9,182.41,0.00,206.49,1,4.84,1
vllm,self_consistency,10,172.48,0.00,189.33,1,5.28,1
vllm,self_consistency,11,199.72,0.00,217.10,1,4.61,1
vllm,self_consistency,12,191.10,0.00,210.85,1,4.74,1
vllm,self_consistency,13,175.13,0.00,195.91,1,5.10,1
vllm,self_consistency,14,194.00,0.00,215.71,1,4.64,1
vllm,self_consistency,15,200.93,0.00,220.52,1,4.53,1
vllm,multi_turn,0,50.03,0.00,66.53,1,15.03,1
vllm,multi_turn,1,44.24,0.00,60.08,1,16.65,1
vllm,multi_turn,2,50.99,0.00,65.37,1,15.30,1
vllm,multi_turn,3,48.84,0.00,65.00,1,15.38,1
vllm,multi_turn,4,48.21,0.00,65.05,1,15.37,1
vllm,multi_turn,5,43.23,0.00,59.19,1,16.89,1
vllm,multi_turn,6,55.85,0.00,71.13,1,14.06,1
vllm,multi_turn,7,46.11,0.00,60.87,1,16.43,1
vllm,tree_of_thought,0,43.32,0.00,60.45,1,16.54,1
vllm,tree_of_thought,1,79.62,0.00,99.89,1,10.01,1
vllm,tree_of_thought,2,83.49,0.00,101.60,1,9.84,1
vllm,tree_of_thought,3,87.48,0.00,107.29,1,9.32,1
vllm,tree_of_thought,4,51.45,0.00,68.21,1,14.66,1
vllm,tree_of_thought,5,94.19,0.00,113.37,1,8.82,1
vllm,tree_of_thought,6,90.41,0.00,112.04,1,8.93,1
vllm,tree_of_thought,7,87.43,0.00,110.30,1,9.07,1
vllm,tree_of_thought,8,52.59,0.00,69.92,1,14.30,1
vllm,tree_of_thought,9,114.93,0.00,130.26,1,7.68,1
vllm,tree_of_thought,10,114.25,0.00,131.68,1,7.59,1
vllm,tree_of_thought,11,113.03,0.00,130.17,1,7.68,1
vllm,tree_of_thought,12,56.39,42.08,98.47,2,20.31,1
vllm,tree_of_thought,13,94.70,0.00,111.88,1,8.94,1
vllm,tree_of_thought,14,94.46,0.00,108.53,1,9.21,1
vllm,tree_of_thought,15,98.62,0.00,117.64,1,8.50,1
