model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-01T10:18:49.817046

Build Times
provider,build_time_s
torchinferno,7.5

few_shot
metric,torchinferno,winner
ttft_median_ms,182.58,
ttft_p99_ms,2011.70,
tpot_median_ms,65.00,
tpot_p99_ms,126.74,
e2e_median_ms,235.34,
e2e_p99_ms,2075.51,
throughput_median_tps,4.99,
total_output_tokens,1461,
num_requests,1000,
correctness_rate,0.98,

long_output
metric,torchinferno,winner
ttft_median_ms,1832.61,
ttft_p99_ms,4925.75,
tpot_median_ms,49.72,
tpot_p99_ms,219.18,
e2e_median_ms,3495.47,
e2e_p99_ms,7764.51,
throughput_median_tps,10.53,
total_output_tokens,36715,
num_requests,1000,
correctness_rate,1.00,

multi_turn
metric,torchinferno,winner
ttft_median_ms,819.14,
ttft_p99_ms,2690.74,
tpot_median_ms,89.90,
tpot_p99_ms,1006.47,
e2e_median_ms,1080.06,
e2e_p99_ms,3467.67,
throughput_median_tps,1.31,
total_output_tokens,1450,
num_requests,1000,
correctness_rate,0.98,
ttft_first_turn_ms,1228.92,
ttft_last_turn_ms,1569.60,
ttft_growth_ratio,1.28,

tree_of_thought
metric,torchinferno,winner
ttft_median_ms,726.75,
ttft_p99_ms,2729.87,
tpot_median_ms,52.17,
tpot_p99_ms,1337.92,
e2e_median_ms,765.59,
e2e_p99_ms,2769.72,
throughput_median_tps,2.40,
total_output_tokens,1464,
num_requests,992,
correctness_rate,0.97,

self_consistency
metric,torchinferno,winner
ttft_median_ms,261.46,
ttft_p99_ms,1321.29,
tpot_median_ms,0.00,
tpot_p99_ms,0.00,
e2e_median_ms,399.29,
e2e_p99_ms,1404.70,
throughput_median_tps,2.50,
total_output_tokens,1000,
num_requests,1000,
correctness_rate,1.00,
unique_final_answers,1,

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1002.83,0.00,1026.41,1,0.97,1
torchinferno,few_shot,1,1002.95,0.00,1027.42,1,0.97,1
torchinferno,few_shot,2,1001.36,0.00,1029.42,1,0.97,1
torchinferno,few_shot,3,1011.43,0.00,1039.66,1,0.96,1
torchinferno,few_shot,4,1004.12,0.00,1033.40,1,0.97,1
torchinferno,few_shot,5,1001.07,48.44,1049.51,2,1.91,1
torchinferno,few_shot,6,1010.15,49.48,1059.63,2,1.89,1
torchinferno,few_shot,7,1009.91,52.64,1062.55,2,1.88,1
torchinferno,few_shot,8,1906.25,0.00,1933.55,1,0.52,1
torchinferno,few_shot,9,1923.42,0.00,1950.79,1,0.51,1
torchinferno,few_shot,10,1911.15,0.00,1939.44,1,0.52,1
torchinferno,few_shot,11,1901.39,0.00,1937.53,1,0.52,1
torchinferno,few_shot,12,1923.53,0.00,1960.75,1,0.51,1
torchinferno,few_shot,13,1898.60,0.00,1939.15,1,0.52,1
torchinferno,few_shot,14,1906.46,0.00,1948.99,1,0.51,1
torchinferno,few_shot,15,1916.01,0.00,1960.88,1,0.51,1
torchinferno,few_shot,16,1906.34,0.00,1947.00,1,0.51,1
torchinferno,few_shot,17,1920.10,0.00,1971.65,1,0.51,1
torchinferno,few_shot,18,1910.04,0.00,1956.88,1,0.51,1
torchinferno,few_shot,19,1903.67,0.00,1951.56,1,0.51,1
torchinferno,few_shot,20,1917.77,0.00,1966.21,1,0.51,1
torchinferno,few_shot,21,1910.57,0.00,1962.80,1,0.51,1
torchinferno,few_shot,22,1905.68,57.97,1963.65,2,1.02,1
torchinferno,few_shot,23,1909.16,0.00,1962.47,1,0.51,1
torchinferno,few_shot,24,1911.27,58.00,1969.27,2,1.02,1
torchinferno,few_shot,25,1907.57,0.00,1967.34,1,0.51,1
torchinferno,few_shot,26,1919.92,68.50,1988.42,2,1.01,1
torchinferno,few_shot,27,1915.39,61.65,1977.04,2,1.01,1
torchinferno,few_shot,28,1901.56,71.55,1973.10,2,1.01,1
torchinferno,few_shot,29,1919.89,65.34,1985.22,2,1.01,1
torchinferno,few_shot,30,1909.48,75.24,1984.72,2,1.01,1
torchinferno,few_shot,31,1906.36,77.23,1983.59,2,1.01,1
torchinferno,few_shot,32,1916.54,72.85,1989.39,2,1.01,1
torchinferno,few_shot,33,1914.59,75.56,1990.14,2,1.00,1
torchinferno,few_shot,34,1924.31,78.03,2002.34,2,1.00,1
torchinferno,few_shot,35,1911.18,76.98,1988.16,2,1.01,1
torchinferno,few_shot,36,1906.37,81.36,1987.73,2,1.01,1
torchinferno,few_shot,37,1912.96,82.02,1994.97,2,1.00,1
torchinferno,few_shot,38,1911.14,89.10,2000.24,2,1.00,1
torchinferno,few_shot,39,1906.52,82.55,1989.07,2,1.01,1
torchinferno,few_shot,40,2010.78,0.00,2038.65,1,0.49,1
torchinferno,few_shot,41,2008.21,0.00,2039.24,1,0.49,1
torchinferno,few_shot,42,980.22,0.00,1007.05,1,0.99,1
torchinferno,few_shot,43,2011.70,0.00,2044.89,1,0.49,1
torchinferno,few_shot,44,2020.29,0.00,2049.54,1,0.49,1
torchinferno,few_shot,45,1004.39,0.00,1039.63,1,0.96,1
torchinferno,few_shot,46,1007.08,0.00,1039.85,1,0.96,1
torchinferno,few_shot,47,2010.33,0.00,2053.50,1,0.49,1
torchinferno,few_shot,48,2011.67,0.00,2051.01,1,0.49,1
torchinferno,few_shot,49,1002.88,0.00,1041.91,1,0.96,1
torchinferno,few_shot,50,1005.78,0.00,1050.12,1,0.95,1
torchinferno,few_shot,51,999.17,0.00,1049.14,1,0.95,1
torchinferno,few_shot,52,2012.68,0.00,2061.83,1,0.49,1
torchinferno,few_shot,53,2013.84,0.00,2063.86,1,0.48,1
torchinferno,few_shot,54,2009.27,0.00,2063.85,1,0.48,1
torchinferno,few_shot,55,2011.25,59.53,2070.78,2,0.97,1
torchinferno,few_shot,56,2009.85,59.65,2069.50,2,0.97,1
