model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-23T03:03:24.018234

Build Times
provider,build_time_s
torchinferno,520.8
vllm,623.5
sglang,307.4

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,140.65,141.11,vllm
ttft_p99_ms,,1147.84,658.63,sglang
tpot_median_ms,,49.35,77.73,vllm
tpot_p99_ms,,132.53,587.98,vllm
e2e_median_ms,,181.53,215.08,vllm
e2e_p99_ms,,1211.37,877.28,sglang
throughput_median_tps,,7.77,5.51,vllm
total_output_tokens,,1463,1461,vllm
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,179.00,208.45,vllm
ttft_p99_ms,,403.16,71313.64,vllm
tpot_median_ms,,0.00,0.00,vllm
tpot_p99_ms,,0.00,0.00,vllm
e2e_median_ms,,203.71,343.94,vllm
e2e_p99_ms,,437.51,71427.93,vllm
throughput_median_tps,,4.91,2.91,vllm
total_output_tokens,,1000,1000,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm
unique_final_answers,,1,1,vllm

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,162.87,166.08,vllm
ttft_p99_ms,,315.57,563.80,vllm
tpot_median_ms,,48.66,92.13,vllm
tpot_p99_ms,,154.54,245.27,vllm
e2e_median_ms,,208.10,265.71,vllm
e2e_p99_ms,,398.26,595.63,vllm
throughput_median_tps,,6.62,5.06,vllm
total_output_tokens,,1450,1448,vllm
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,sglang
ttft_first_turn_ms,,146.01,340.53,vllm
ttft_last_turn_ms,,166.52,161.27,sglang
ttft_growth_ratio,,1.14,0.47,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,60.77,83.88,vllm
ttft_p99_ms,,2090.52,481.89,sglang
tpot_median_ms,,28.92,46.09,vllm
tpot_p99_ms,,1730.82,141.08,sglang
e2e_median_ms,,82.44,144.26,vllm
e2e_p99_ms,,2119.47,527.45,sglang
throughput_median_tps,,14.49,9.82,vllm
total_output_tokens,,1475,1459,vllm
num_requests,,992,992,
correctness_rate,,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,71.07,69.30,sglang
ttft_p99_ms,,175.91,152.27,sglang
tpot_median_ms,,15.08,22.59,vllm
tpot_p99_ms,,22.79,27.02,vllm
e2e_median_ms,,620.45,850.58,vllm
e2e_p99_ms,,1015.30,1597.74,vllm
throughput_median_tps,,58.84,41.65,vllm
total_output_tokens,,36715,36715,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
vllm,few_shot,0,998.18,0.00,999.72,1,1.00,1
vllm,few_shot,1,994.25,0.00,997.79,1,1.00,1
vllm,few_shot,2,996.96,0.00,1000.01,1,1.00,1
vllm,few_shot,3,999.99,0.00,1005.09,1,0.99,1
vllm,few_shot,4,1004.04,0.00,1005.42,1,0.99,1
vllm,few_shot,5,1005.93,23.16,1029.09,2,1.94,1
vllm,few_shot,6,1022.87,0.00,1043.50,1,0.96,1
vllm,few_shot,7,1024.13,0.00,1046.88,1,0.96,1
vllm,few_shot,8,1024.17,0.00,1047.85,1,0.95,1
vllm,few_shot,9,1029.95,0.00,1053.99,1,0.95,1
vllm,few_shot,10,1026.37,0.00,1054.29,1,0.95,1
vllm,few_shot,11,1027.69,0.00,1057.02,1,0.95,1
vllm,few_shot,12,1047.31,0.00,1059.73,1,0.94,1
vllm,few_shot,13,1044.44,0.00,1062.20,1,0.94,1
vllm,few_shot,14,1039.69,41.69,1081.38,2,1.85,1
vllm,few_shot,15,1044.99,40.74,1085.73,2,1.84,1
vllm,few_shot,16,1041.96,45.44,1087.40,2,1.84,1
vllm,few_shot,17,1040.98,48.80,1089.78,2,1.84,1
vllm,few_shot,18,1061.09,0.00,1089.48,1,0.92,1
vllm,few_shot,19,1055.80,0.00,1089.37,1,0.92,1
vllm,few_shot,20,1045.50,46.41,1091.91,2,1.83,1
vllm,few_shot,21,1055.89,0.00,1091.43,1,0.92,1
vllm,few_shot,22,1043.68,50.16,1093.84,2,1.83,1
vllm,few_shot,23,1061.74,0.00,1093.61,1,0.91,1
vllm,few_shot,24,1042.92,52.56,1095.48,2,1.83,1
vllm,few_shot,25,1062.18,0.00,1095.22,1,0.91,1
vllm,few_shot,26,1062.25,0.00,1097.79,1,0.91,1
vllm,few_shot,27,1084.34,0.00,1145.18,1,0.87,1
vllm,few_shot,28,1085.81,0.00,1151.11,1,0.87,1
vllm,few_shot,29,1081.36,0.00,1152.23,1,0.87,1
vllm,few_shot,30,1076.39,0.00,1152.92,1,0.87,1
vllm,few_shot,31,1056.73,101.71,1158.44,2,1.73,1
vllm,few_shot,32,1063.57,97.06,1160.64,2,1.72,1
vllm,few_shot,33,1083.33,0.00,1159.86,1,0.86,1
vllm,few_shot,34,1064.69,98.91,1163.60,2,1.72,1
vllm,few_shot,35,1095.48,0.00,1161.96,1,0.86,1
vllm,few_shot,36,1079.80,0.00,1163.13,1,0.86,1
vllm,few_shot,37,1078.30,0.00,1164.81,1,0.86,1
vllm,few_shot,38,1056.91,112.35,1169.26,2,1.71,1
vllm,few_shot,39,154.86,0.00,175.61,1,5.69,1
vllm,few_shot,40,1076.65,93.54,1170.19,2,1.71,1
vllm,few_shot,41,1150.21,0.00,1170.39,1,0.85,1
vllm,few_shot,42,1164.73,0.00,1170.10,1,0.85,1
