model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-05T11:02:18.347139+00:00

Build Times
provider,build_time_s
torchinferno,45.0
vllm,290.4
sglang,206.7

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,166.33,141.84,144.25,vllm
ttft_p99_ms,849.90,258.38,587.80,vllm
tpot_median_ms,46.45,57.36,74.31,torchinferno
tpot_p99_ms,169.50,151.28,156.21,vllm
e2e_median_ms,211.77,191.06,218.28,vllm
e2e_p99_ms,890.48,322.30,637.69,vllm
throughput_median_tps,5.91,7.37,5.41,vllm
total_output_tokens,1461,1461,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,160.65,226.14,224.29,torchinferno
ttft_p99_ms,485.06,399.90,69877.52,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,175.40,252.17,382.44,torchinferno
e2e_p99_ms,497.66,450.43,69950.01,vllm
throughput_median_tps,5.70,3.97,2.61,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,350.76,172.41,165.39,sglang
ttft_p99_ms,618.22,381.67,622.98,vllm
tpot_median_ms,61.70,48.95,104.29,vllm
tpot_p99_ms,162.10,186.26,563.78,torchinferno
e2e_median_ms,401.52,219.53,278.83,vllm
e2e_p99_ms,715.94,452.15,744.17,vllm
throughput_median_tps,3.53,6.27,4.74,vllm
total_output_tokens,1446,1450,1450,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,245.43,147.00,110.25,sglang
ttft_last_turn_ms,425.14,163.74,202.78,vllm
ttft_growth_ratio,1.73,1.11,1.84,vllm
ttft_first_turn_median_ms,261.86,125.63,104.48,sglang
ttft_first_turn_p99_ms,422.02,356.83,195.18,sglang
ttft_last_turn_median_ms,404.36,167.06,200.42,vllm
ttft_last_turn_p99_ms,565.73,348.87,306.52,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,123.47,62.58,76.52,vllm
ttft_p99_ms,232.98,274.55,482.64,torchinferno
tpot_median_ms,30.65,30.61,57.15,vllm
tpot_p99_ms,106.92,104.61,155.11,vllm
e2e_median_ms,148.18,85.87,141.83,vllm
e2e_p99_ms,295.64,306.13,527.36,torchinferno
throughput_median_tps,8.77,14.53,9.77,vllm
total_output_tokens,1493,1467,1462,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.96,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,278.36,84.54,75.31,sglang
ttft_p99_ms,665.06,199.88,427.42,vllm
tpot_median_ms,19.59,14.87,22.16,vllm
tpot_p99_ms,33.97,24.56,32.13,vllm
e2e_median_ms,1003.38,634.27,823.65,vllm
e2e_p99_ms,1683.05,1030.01,1540.13,vllm
throughput_median_tps,35.97,57.88,42.18,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,12,0,713.28,0.00,718.57,1,1.39,1,,,,,,,12,,,
torchinferno,few_shot,10,1,709.00,0.00,720.87,1,1.39,1,,,,,,,10,,,
torchinferno,few_shot,8,2,710.04,0.00,723.17,1,1.38,1,,,,,,,8,,,
torchinferno,few_shot,7,3,716.49,0.00,726.60,1,1.38,1,,,,,,,7,,,
torchinferno,few_shot,1,4,716.07,0.00,729.82,1,1.37,1,,,,,,,1,,,
torchinferno,few_shot,17,5,711.43,0.00,727.08,1,1.38,1,,,,,,,17,,,
torchinferno,few_shot,5,6,709.13,0.00,731.78,1,1.37,1,,,,,,,5,,,
torchinferno,few_shot,3,7,716.11,17.75,733.86,2,2.73,1,,,,,,,3,,,
torchinferno,few_shot,4,8,713.83,0.00,734.42,1,1.36,1,,,,,,,4,,,
torchinferno,few_shot,9,9,713.30,0.00,734.46,1,1.36,1,,,,,,,9,,,
torchinferno,few_shot,11,10,709.47,0.00,735.16,1,1.36,1,,,,,,,11,,,
torchinferno,few_shot,15,11,707.32,28.53,735.85,2,2.72,1,,,,,,,15,,,
torchinferno,few_shot,2,12,716.66,25.32,741.98,2,2.70,1,,,,,,,2,,,
torchinferno,few_shot,18,13,707.86,26.83,734.69,2,2.72,1,,,,,,,18,,,
torchinferno,few_shot,16,14,711.01,30.28,741.29,2,2.70,1,,,,,,,16,,,
torchinferno,few_shot,13,15,713.92,30.16,744.08,2,2.69,1,,,,,,,13,,,
torchinferno,few_shot,0,16,718.72,30.21,748.93,2,2.67,1,,,,,,,0,,,
torchinferno,few_shot,21,17,698.87,38.10,736.97,2,2.71,1,,,,,,,21,,,
torchinferno,few_shot,14,18,706.92,41.88,748.80,2,2.67,1,,,,,,,14,,,
torchinferno,few_shot,35,19,778.71,0.00,788.58,1,1.27,1,,,,,,,35,,,
torchinferno,few_shot,24,20,778.03,0.00,792.53,1,1.26,1,,,,,,,24,,,
torchinferno,few_shot,29,21,774.41,0.00,793.11,1,1.26,1,,,,,,,29,,,
torchinferno,few_shot,48,22,775.20,0.00,789.05,1,1.27,1,,,,,,,48,,,
torchinferno,few_shot,42,23,776.44,0.00,792.85,1,1.26,1,,,,,,,42,,,
torchinferno,few_shot,31,24,774.16,0.00,797.85,1,1.25,1,,,,,,,31,,,
torchinferno,few_shot,41,25,776.60,0.00,797.57,1,1.25,1,,,,,,,41,,,
torchinferno,few_shot,25,26,774.40,0.00,803.95,1,1.24,1,,,,,,,25,,,
torchinferno,few_shot,47,27,776.07,0.00,799.89,1,1.25,1,,,,,,,47,,,
torchinferno,few_shot,19,28,775.77,32.86,808.64,2,2.47,1,,,,,,,19,,,
torchinferno,few_shot,36,29,776.26,29.28,805.53,2,2.48,1,,,,,,,36,,,
torchinferno,few_shot,34,30,780.24,0.00,807.79,1,1.24,1,,,,,,,34,,,
torchinferno,few_shot,28,31,779.35,0.00,810.34,1,1.23,1,,,,,,,28,,,
torchinferno,few_shot,38,32,773.27,0.00,809.34,1,1.24,1,,,,,,,38,,,
torchinferno,few_shot,49,33,769.28,37.89,807.18,2,2.48,1,,,,,,,49,,,
torchinferno,few_shot,37,34,779.33,0.00,812.45,1,1.23,1,,,,,,,37,,,
torchinferno,few_shot,43,35,772.75,0.00,812.29,1,1.23,1,,,,,,,43,,,
torchinferno,few_shot,27,36,774.22,44.39,818.61,2,2.44,1,,,,,,,27,,,
torchinferno,few_shot,26,37,779.19,0.00,819.99,1,1.22,1,,,,,,,26,,,
torchinferno,few_shot,30,38,780.07,40.35,820.42,2,2.44,1,,,,,,,30,,,
