model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-12T14:01:18.967988

Build Times
provider,build_time_s
torchinferno,91.1
vllm,1127.2
sglang,163.8

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,492.79,176.79,144.91,sglang
ttft_p99_ms,1797.58,472.46,7930.47,vllm
tpot_median_ms,489.76,63.66,81.52,vllm
tpot_p99_ms,896.26,174.55,10489.54,vllm
e2e_median_ms,931.90,237.86,222.73,sglang
e2e_p99_ms,2676.74,579.58,18378.31,vllm
throughput_median_tps,1.57,6.43,5.28,vllm
total_output_tokens,1460,1461,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,340.96,174.32,218.98,vllm
ttft_p99_ms,728.60,468.41,737.91,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,405.53,196.69,359.24,vllm
e2e_p99_ms,821.89,493.25,827.33,vllm
throughput_median_tps,2.47,5.08,2.78,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,1261.21,181.12,160.11,sglang
ttft_p99_ms,2829.13,377.76,593.16,vllm
tpot_median_ms,226.52,59.85,114.34,vllm
tpot_p99_ms,1012.07,197.01,258.44,vllm
e2e_median_ms,1458.00,232.87,261.05,vllm
e2e_p99_ms,3029.35,452.96,741.28,vllm
throughput_median_tps,0.91,5.90,4.99,vllm
total_output_tokens,1450,1450,1448,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang
ttft_first_turn_ms,1344.34,160.44,132.20,sglang
ttft_last_turn_ms,908.15,168.80,172.35,vllm
ttft_growth_ratio,0.68,1.05,1.30,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,314.38,60.02,78.93,vllm
ttft_p99_ms,940.87,200.16,473.31,vllm
tpot_median_ms,355.46,27.32,46.51,vllm
tpot_p99_ms,641.39,47.65,155.05,vllm
e2e_median_ms,591.93,80.52,140.16,vllm
e2e_p99_ms,1505.02,214.74,521.12,vllm
throughput_median_tps,2.37,15.32,9.43,vllm
total_output_tokens,1489,1468,1462,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,859.38,80.81,72.72,sglang
ttft_p99_ms,2350.62,271.01,371.39,vllm
tpot_median_ms,32.96,14.99,22.24,vllm
tpot_p99_ms,67.37,23.48,40.79,vllm
e2e_median_ms,2129.51,664.77,854.26,vllm
e2e_p99_ms,3761.89,1025.65,1534.57,vllm
throughput_median_tps,17.27,57.33,42.25,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,777.73,375.89,1153.61,2,1.73,1
torchinferno,few_shot,1,1794.64,0.00,2442.82,1,0.41,1
torchinferno,few_shot,2,1787.93,0.00,2426.87,1,0.41,1
torchinferno,few_shot,3,1791.29,0.00,2445.47,1,0.41,1
torchinferno,few_shot,4,650.68,0.00,1295.14,1,0.77,1
torchinferno,few_shot,5,1782.16,0.00,2431.47,1,0.41,1
torchinferno,few_shot,6,1774.01,0.00,2426.92,1,0.41,1
torchinferno,few_shot,7,1802.23,0.00,2456.57,1,0.41,1
torchinferno,few_shot,8,1785.31,0.00,2440.38,1,0.41,1
torchinferno,few_shot,9,1784.52,0.00,2440.38,1,0.41,1
torchinferno,few_shot,10,1792.86,0.00,2448.32,1,0.41,1
torchinferno,few_shot,11,1781.88,0.00,2445.27,1,0.41,1
torchinferno,few_shot,12,1782.68,0.00,2442.16,1,0.41,1
torchinferno,few_shot,13,1800.76,0.00,2464.90,1,0.41,1
torchinferno,few_shot,14,1779.90,0.00,2451.06,1,0.41,1
torchinferno,few_shot,15,1775.80,0.00,2447.30,1,0.41,1
torchinferno,few_shot,16,1792.50,0.00,2468.21,1,0.41,1
torchinferno,few_shot,17,1804.62,0.00,2473.90,1,0.40,1
torchinferno,few_shot,18,1792.02,0.00,2456.88,1,0.41,1
torchinferno,few_shot,19,1782.64,0.00,2458.92,1,0.41,1
torchinferno,few_shot,20,1803.40,0.00,2476.34,1,0.40,1
torchinferno,few_shot,21,1798.60,0.00,2473.58,1,0.40,1
torchinferno,few_shot,22,1792.22,0.00,2475.19,1,0.40,1
torchinferno,few_shot,23,1797.58,0.00,2477.44,1,0.40,1
torchinferno,few_shot,24,1780.86,0.00,2462.95,1,0.41,1
torchinferno,few_shot,25,1778.35,0.00,2468.23,1,0.41,1
torchinferno,few_shot,26,1779.75,0.00,2471.76,1,0.40,1
torchinferno,few_shot,27,1804.90,0.00,2488.25,1,0.40,1
torchinferno,few_shot,28,1784.88,0.00,2476.12,1,0.40,1
torchinferno,few_shot,29,1789.47,0.00,2491.47,1,0.40,1
torchinferno,few_shot,30,1786.79,0.00,2475.19,1,0.40,1
torchinferno,few_shot,31,1791.55,0.00,2496.37,1,0.40,1
torchinferno,few_shot,32,1779.33,0.00,2484.28,1,0.40,1
torchinferno,few_shot,33,1792.98,0.00,2483.57,1,0.40,1
torchinferno,few_shot,34,1795.81,854.52,2650.33,2,0.75,1
torchinferno,few_shot,35,1793.44,860.45,2653.89,2,0.75,1
torchinferno,few_shot,36,1808.78,849.55,2658.33,2,0.75,1
torchinferno,few_shot,37,1793.70,848.79,2642.49,2,0.76,1
torchinferno,few_shot,38,1790.42,853.01,2643.43,2,0.76,1
torchinferno,few_shot,39,1781.35,861.58,2642.93,2,0.76,1
torchinferno,few_shot,40,1777.78,867.01,2644.79,2,0.76,1
torchinferno,few_shot,41,1778.23,868.01,2646.24,2,0.76,1
torchinferno,few_shot,42,1784.33,858.76,2643.10,2,0.76,1
torchinferno,few_shot,43,1805.43,861.49,2666.91,2,0.75,1
torchinferno,few_shot,44,1777.25,868.02,2645.27,2,0.76,1
torchinferno,few_shot,45,1789.01,878.99,2668.00,2,0.75,1
