model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-07T21:02:32.260972+00:00

Build Times
provider,build_time_s
torchinferno,44.4
vllm,323.2
sglang,229.6

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,175.35,130.59,131.94,vllm
ttft_p99_ms,521.00,281.93,552.14,vllm
tpot_median_ms,47.00,42.06,78.18,vllm
tpot_p99_ms,132.51,155.25,536.98,torchinferno
e2e_median_ms,214.87,167.84,208.60,vllm
e2e_p99_ms,567.73,321.23,714.96,vllm
throughput_median_tps,5.82,8.40,5.99,vllm
total_output_tokens,1461,1461,1466,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,120.54,134.40,207.75,torchinferno
ttft_p99_ms,397.44,335.13,70374.33,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,128.71,154.69,354.31,torchinferno
e2e_p99_ms,439.89,369.12,70491.16,vllm
throughput_median_tps,7.77,6.46,2.82,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,272.15,156.97,160.48,vllm
ttft_p99_ms,600.74,620.88,664.28,torchinferno
tpot_median_ms,58.61,46.27,107.93,vllm
tpot_p99_ms,318.49,357.81,575.59,torchinferno
e2e_median_ms,326.98,201.31,277.83,vllm
e2e_p99_ms,669.37,677.33,730.07,torchinferno
throughput_median_tps,4.10,6.60,4.65,vllm
total_output_tokens,1444,1450,1450,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,252.88,155.51,112.71,sglang
ttft_last_turn_ms,292.29,173.62,171.40,sglang
ttft_growth_ratio,1.16,1.12,1.52,vllm
ttft_first_turn_median_ms,226.67,145.27,114.37,sglang
ttft_first_turn_p99_ms,526.85,592.79,282.79,sglang
ttft_last_turn_median_ms,236.80,157.07,171.92,vllm
ttft_last_turn_p99_ms,610.76,620.88,267.26,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,65.75,33.06,49.94,vllm
ttft_p99_ms,252.60,46.39,437.60,vllm
tpot_median_ms,43.47,21.78,389.25,vllm
tpot_p99_ms,179.05,29.55,1006.25,vllm
e2e_median_ms,99.14,48.76,448.15,vllm
e2e_p99_ms,315.33,114.17,1058.91,vllm
throughput_median_tps,14.17,25.60,3.16,vllm
total_output_tokens,1462,1469,1448,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,267.44,82.39,68.56,sglang
ttft_p99_ms,1489.51,1114.04,619.60,sglang
tpot_median_ms,20.49,14.74,22.44,vllm
tpot_p99_ms,36.56,77.25,114.59,torchinferno
e2e_median_ms,1005.47,656.26,893.28,vllm
e2e_p99_ms,2136.97,1756.36,1977.62,vllm
throughput_median_tps,36.65,59.26,41.20,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,4,0,434.55,0.00,441.97,1,2.26,1,,,,,,,4,,,
torchinferno,few_shot,3,1,456.04,148.49,604.53,2,3.31,1,,,,,,,3,,,
torchinferno,few_shot,11,2,507.13,0.00,520.35,1,1.92,1,,,,,,,11,,,
torchinferno,few_shot,7,3,589.43,0.00,599.81,1,1.67,1,,,,,,,7,,,
torchinferno,few_shot,1,4,729.84,0.00,750.30,1,1.33,1,,,,,,,1,,,
torchinferno,few_shot,17,5,381.06,0.00,403.87,1,2.48,1,,,,,,,17,,,
torchinferno,few_shot,31,6,142.07,0.00,163.17,1,6.13,1,,,,,,,31,,,
torchinferno,few_shot,9,7,546.53,0.00,567.73,1,1.76,1,,,,,,,9,,,
torchinferno,few_shot,24,8,269.89,0.00,292.04,1,3.42,1,,,,,,,24,,,
torchinferno,few_shot,5,9,620.35,0.00,658.73,1,1.52,1,,,,,,,5,,,
torchinferno,few_shot,10,10,521.00,0.00,561.81,1,1.78,1,,,,,,,10,,,
torchinferno,few_shot,20,11,332.09,36.89,368.98,2,5.42,1,,,,,,,20,,,
torchinferno,few_shot,21,12,315.59,37.12,352.71,2,5.67,1,,,,,,,21,,,
torchinferno,few_shot,25,13,244.11,0.00,284.55,1,3.51,1,,,,,,,25,,,
torchinferno,few_shot,26,14,230.75,0.00,268.30,1,3.73,1,,,,,,,26,,,
torchinferno,few_shot,30,15,162.70,37.34,200.03,2,10.00,1,,,,,,,30,,,
torchinferno,few_shot,22,16,300.50,39.87,340.38,2,5.88,1,,,,,,,22,,,
torchinferno,few_shot,18,17,366.95,44.55,411.49,2,4.86,1,,,,,,,18,,,
torchinferno,few_shot,8,18,559.99,0.00,611.05,1,1.64,1,,,,,,,8,,,
torchinferno,few_shot,16,19,402.99,47.49,450.49,2,4.44,1,,,,,,,16,,,
torchinferno,few_shot,6,20,603.83,53.95,657.78,2,3.04,1,,,,,,,6,,,
torchinferno,few_shot,2,21,708.32,55.31,763.63,2,2.62,1,,,,,,,2,,,
torchinferno,few_shot,14,22,435.88,53.75,489.64,2,4.08,1,,,,,,,14,,,
torchinferno,few_shot,27,23,212.26,52.11,264.37,2,7.57,1,,,,,,,27,,,
torchinferno,few_shot,64,24,202.23,0.00,258.13,1,3.87,1,,,,,,,64,,,
torchinferno,few_shot,12,25,494.41,0.00,547.13,1,1.83,1,,,,,,,12,,,
torchinferno,few_shot,19,26,351.24,56.24,407.48,2,4.91,1,,,,,,,19,,,
torchinferno,few_shot,15,27,417.65,61.98,479.64,2,4.17,1,,,,,,,15,,,
torchinferno,few_shot,13,28,458.19,59.07,517.26,2,3.87,1,,,,,,,13,,,
torchinferno,few_shot,28,29,189.98,0.00,257.19,1,3.89,1,,,,,,,28,,,
torchinferno,few_shot,23,30,278.45,70.99,349.44,2,5.72,1,,,,,,,23,,,
torchinferno,few_shot,29,31,175.33,0.00,246.55,1,4.06,1,,,,,,,29,,,
torchinferno,few_shot,0,32,757.14,71.52,828.66,2,2.41,1,,,,,,,0,,,
torchinferno,few_shot,32,33,129.99,72.39,202.38,2,9.88,1,,,,,,,32,,,
torchinferno,few_shot,34,34,157.46,0.00,171.38,1,5.84,1,,,,,,,34,,,
torchinferno,few_shot,65,35,128.08,0.00,154.30,1,6.48,1,,,,,,,65,,,
torchinferno,few_shot,35,36,139.32,0.00,167.21,1,5.98,1,,,,,,,35,,,
torchinferno,few_shot,37,37,109.58,0.00,134.35,1,7.44,1,,,,,,,37,,,
torchinferno,few_shot,39,38,63.32,0.00,94.95,1,10.53,1,,,,,,,39,,,
